,Start_blink,End_blink,Blink_frame,No_of_frames
0,18,21,18,3
1,91,104,91,13
2,159,163,160,4
3,248,254,250,6
4,440,444,440,4
5,607,611,607,4
6,688,691,688,3
7,698,703,700,5
8,957,961,957,4
9,1169,1182,1169,13
10,1328,1333,1328,5
11,1409,1416,1409,7
12,1573,1579,1573,6
13,1657,1668,1657,11
14,1744,1747,1744,3
15,1905,1909,1905,4
16,1973,1980,1973,7
17,2026,2029,2026,3
18,2037,2043,2037,6
19,2069,2076,2071,7
20,2128,2133,2128,5
21,2138,2144,2140,6
22,2186,2188,2186,2
23,2300,2304,2300,4
24,2494,2498,2494,4
25,2530,2536,2530,6
26,2624,2629,2624,5
27,2831,2857,2831,26
28,2945,2950,2945,5
29,2990,3016,2990,26
30,3017,3020,3017,3
31,3170,3172,3170,2
32,3266,3271,3268,5
33,3278,3281,3278,3
34,3320,3322,3320,2
35,3395,3401,3395,6
36,3494,3500,3494,6
37,3559,3563,3559,4
38,3608,3611,3608,3
39,3742,3813,3742,71
40,3814,3820,3814,6
41,3959,3961,3959,2
42,3980,3983,3980,3
43,4071,4078,4071,7
44,4134,4140,4134,6
45,4221,4222,4221,1
46,4284,4288,4285,4
47,4364,4590,4364,226
48,4591,4595,4591,4
49,4607,4610,4607,3
50,4639,4648,4639,9
51,4649,4652,4649,3
52,4798,4804,4798,6
53,4902,4907,4902,5
54,5116,5125,5117,9
55,5241,5253,5241,12
56,5346,5351,5346,5
57,5511,5516,5511,5
58,5578,5593,5578,15
59,5673,5681,5675,8
60,5723,5740,5723,17
61,5770,5775,5770,5
62,5883,5889,5885,6
63,6138,6143,6138,5
64,6213,6216,6213,3
65,6323,6329,6323,6
66,6362,6366,6362,4
67,6416,6419,6416,3
68,6454,6456,6454,2
69,6507,6528,6507,21
70,6628,6631,6628,3
71,6693,6696,6693,3
72,6769,6775,6769,6
73,6838,6842,6838,4
74,6941,6944,6941,3
75,7026,7037,7026,11
76,7137,7265,7137,128
77,7266,7270,7266,4
78,7418,7427,7418,9
79,7551,7565,7551,14
80,7566,7573,7566,7
81,7603,7614,7603,11
82,7652,7752,7652,100
83,7753,7757,7753,4
84,8022,8024,8022,2
85,8253,8257,8253,4
86,8315,8321,8315,6
87,8401,8409,8403,8
88,8432,8437,8432,5
89,8937,8946,8937,9
90,9621,9624,9621,3
91,9630,9638,9630,8
92,9779,9791,9779,12
93,9824,9830,9824,6
94,9859,9869,9860,10
95,9928,9932,9928,4
96,9983,9985,9983,2
97,10032,10037,10032,5
98,10105,10107,10105,2
99,10174,10182,10174,8
100,10219,10223,10219,4
101,10343,10353,10343,10
102,10379,10412,10379,33
103,10470,10480,10470,10
104,10499,10505,10499,6
105,10697,10703,10699,6
106,10733,10736,10733,3
107,10777,10792,10777,15
108,10849,10853,10849,4
109,10953,10957,10953,4
110,10964,10969,10964,5
111,11019,11025,11019,6
112,11075,11079,11075,4
113,11129,11133,11129,4
114,11203,11206,11203,3
115,11407,11413,11407,6
116,11645,11648,11645,3
117,11775,11779,11776,4
118,11862,11868,11863,6
119,11873,11875,11873,2
120,11942,11944,11942,2
121,12025,12036,12025,11
122,12099,12102,12099,3
123,12130,12133,12130,3
124,12202,12205,12202,3
125,12225,12230,12226,5
126,12281,12290,12281,9
127,12319,12323,12319,4
128,12398,12404,12398,6
129,12518,12522,12518,4
130,12599,12606,12599,7
131,12638,12641,12638,3
132,12662,12665,12662,3
133,12715,12723,12715,8
134,12755,12767,12755,12
135,12909,12914,12911,5
136,13114,13118,13114,4
137,13122,13127,13125,5
138,13146,13149,13146,3
139,13265,13274,13265,9
140,13275,13278,13275,3
141,13445,13449,13445,4
142,13475,13479,13475,4
143,13582,13586,13582,4
144,13756,13761,13756,5
145,13797,13801,13798,4
146,13961,13966,13961,5
147,14073,14079,14073,6
148,14192,14197,14192,5
149,14259,14268,14259,9
150,14392,14396,14394,4
151,14460,14463,14460,3
152,14545,14550,14545,5
153,14908,14911,14908,3
154,14979,14986,14979,7
155,15032,15051,15032,19
156,15120,15130,15120,10
157,15155,15160,15155,5
158,15213,15228,15213,15
159,15250,15268,15253,18
160,15319,15324,15319,5
161,15406,15410,15406,4
162,15489,15493,15489,4
163,15534,15539,15534,5
164,15767,15771,15767,4
165,15808,15812,15808,4
166,15880,15885,15880,5
167,15915,15920,15917,5
168,16039,16068,16039,29
169,16123,16129,16124,6
170,16190,16194,16190,4
171,16274,16280,16274,6
172,16390,16394,16390,4
173,16410,16418,16412,8
174,16473,16477,16473,4
175,16542,16545,16542,3
176,16719,16726,16719,7
177,16791,16795,16791,4
178,16863,16870,16864,7
179,16910,16914,16910,4
180,16974,16977,16974,3
181,17160,17174,17160,14
182,17213,17219,17215,6
183,17268,17276,17270,8
184,17359,17363,17359,4
185,17467,17471,17467,4
186,17501,17505,17501,4
187,17571,17575,17571,4
188,17611,17615,17611,4
189,17664,17669,17664,5
190,17719,17722,17719,3
191,17879,17883,17879,4
192,17979,17999,17979,20
193,18035,18049,18035,14
194,18050,18053,18050,3
195,18096,18105,18098,9
196,18165,18168,18165,3
197,18182,18185,18182,3
198,18236,18242,18239,6
199,18280,18290,18281,10
200,18334,18339,18334,5
201,18355,18361,18358,6
202,18644,18648,18644,4
203,18684,18689,18686,5
204,18763,18768,18763,5
205,18804,18810,18806,6
206,18816,18820,18817,4
207,18930,18942,18933,12
208,18990,18995,18990,5
209,19001,19009,19003,8
210,19047,19063,19047,16
211,19085,19089,19085,4
212,19101,19119,19101,18
213,19142,19147,19142,5
214,19164,19167,19164,3
215,19215,19218,19215,3
216,19225,19229,19225,4
217,19289,19295,19289,6
