,Start_blink,End_blink,Blink_frame,No_of_frames
0,36,139,36,103
1,140,145,140,5
2,156,158,156,2
3,185,190,185,5
4,309,316,309,7
5,350,353,350,3
6,394,398,394,4
7,446,449,446,3
8,702,706,702,4
9,768,772,768,4
10,811,817,814,6
11,951,955,951,4
12,1070,1074,1070,4
13,1129,1133,1129,4
14,1140,1146,1142,6
15,1170,1172,1170,2
16,1240,1243,1240,3
17,1341,1347,1343,6
18,1352,1357,1354,5
19,1465,1469,1465,4
20,1531,1544,1531,13
21,1545,1548,1545,3
22,1587,1592,1587,5
23,1656,1685,1656,29
24,1720,1724,1720,4
25,1810,1815,1812,5
26,1888,1890,1888,2
27,1953,1959,1955,6
28,1990,1996,1992,6
29,2022,2027,2025,5
30,2149,2152,2149,3
31,2232,2245,2232,13
32,2280,2285,2280,5
33,2364,2369,2366,5
34,2403,2408,2405,5
35,2541,2544,2541,3
36,2606,2609,2606,3
37,2861,2867,2861,6
38,3025,3072,3025,47
39,3111,3114,3111,3
40,3306,3312,3308,6
41,3361,3365,3361,4
42,3477,3480,3477,3
43,3523,3526,3524,3
44,3560,3563,3560,3
45,3603,3606,3603,3
46,3619,3623,3619,4
47,3729,3733,3729,4
48,3807,3816,3807,9
49,3871,3874,3871,3
50,4028,4033,4030,5
51,4057,4060,4057,3
52,4090,4092,4090,2
53,4148,4151,4148,3
54,4232,4236,4233,4
55,4264,4268,4264,4
56,4318,4323,4318,5
57,4363,4367,4363,4
58,4395,4401,4398,6
59,4623,4627,4623,4
60,4637,4639,4637,2
61,4669,4672,4669,3
62,4686,4689,4686,3
63,4713,4716,4713,3
64,4757,4764,4757,7
65,4779,4784,4779,5
66,4819,4829,4819,10
67,4847,4851,4847,4
68,4864,4868,4865,4
69,4887,4889,4887,2
70,4907,4910,4907,3
71,4936,4941,4938,5
72,4990,4995,4992,5
73,5136,5138,5136,2
74,5180,5181,5180,1
75,5319,5348,5319,29
76,5414,5419,5414,5
77,5548,5553,5548,5
78,5565,5570,5567,5
79,5582,5604,5582,22
80,5665,5669,5665,4
81,5775,5779,5775,4
82,5831,5833,5831,2
83,5884,5892,5886,8
84,5905,5909,5907,4
85,6042,6046,6042,4
86,6402,6411,6404,9
87,6456,6463,6458,7
88,6553,6565,6553,12
89,6637,6641,6637,4
90,6716,6718,6716,2
91,6773,6781,6774,8
92,6821,6825,6821,4
93,6832,6838,6835,6
94,6911,6916,6911,5
95,6935,6949,6935,14
96,7091,7101,7093,10
97,7154,7160,7154,6
98,7220,7230,7220,10
99,7376,7383,7376,7
100,7523,7528,7523,5
101,7699,7704,7699,5
102,7856,7864,7858,8
103,8042,8046,8042,4
104,8179,8183,8179,4
105,8360,8366,8363,6
106,8540,8558,8542,18
107,8601,8606,8603,5
108,8851,8879,8851,28
109,9043,9048,9045,5
110,9180,9186,9182,6
111,9243,9273,9245,30
112,9366,9370,9366,4
113,9499,9636,9499,137
114,9847,9890,9847,43
115,9914,9918,9914,4
116,9984,9991,9986,7
117,10072,10078,10074,6
