,Start_blink,End_blink,Blink_frame,No_of_frames
0,82,90,85,8
1,185,189,185,4
2,399,404,402,5
3,430,436,432,6
4,469,473,471,4
5,483,541,486,58
6,565,610,568,45
7,611,612,611,1
8,898,915,898,17
9,1141,1145,1141,4
10,1259,1264,1261,5
11,1524,1533,1526,9
12,1610,1629,1612,19
13,1707,1753,1707,46
14,1785,1791,1787,6
15,1943,1974,1946,31
16,2122,2128,2124,6
17,2318,2324,2318,6
18,2425,2436,2425,11
19,2549,2572,2551,23
20,2961,2966,2963,5
21,3173,3180,3175,7
22,3277,3292,3280,15
23,3359,3409,3360,50
24,3735,3739,3735,4
25,3938,3944,3941,6
26,4129,4157,4129,28
27,4281,4285,4281,4
28,4396,4496,4396,100
29,4812,4818,4814,6
30,5025,5028,5025,3
31,5084,5106,5087,22
32,5225,5230,5225,5
33,5422,5430,5422,8
34,5668,5672,5668,4
35,5712,5717,5714,5
36,5812,5815,5812,3
37,5879,5883,5879,4
38,6283,6289,6285,6
39,6732,6739,6734,7
40,6789,6795,6790,6
41,6833,6838,6835,5
42,6897,7028,6897,131
43,7352,7358,7352,6
44,7531,7535,7532,4
45,7593,7597,7593,4
46,7636,7647,7636,11
47,7875,7881,7875,6
48,8026,8037,8026,11
49,8206,8212,8207,6
50,8479,8484,8481,5
51,8573,8582,8575,9
52,8755,8766,8757,11
53,8816,8821,8816,5
54,9157,9162,9159,5
55,9257,9261,9257,4
56,9784,9790,9784,6
57,9801,9806,9804,5
58,9829,9931,9829,102
59,9945,9951,9945,6
60,10144,10148,10144,4
61,10260,10266,10262,6
62,10473,10482,10475,9
63,10546,10551,10546,5
64,10585,10595,10587,10
65,10769,10775,10769,6
66,11429,11431,11429,2
67,11576,11585,11578,9
68,11724,11743,11724,19
69,11873,11884,11873,11
70,12171,12179,12173,8
71,12213,12231,12213,18
72,12374,12381,12375,7
73,12435,12441,12437,6
74,12470,12475,12473,5
75,12587,12591,12589,4
76,12694,12698,12696,4
77,13031,13238,13031,207
78,13239,13243,13239,4
79,13689,13696,13690,7
80,13727,13729,13727,2
81,13759,13764,13761,5
82,14006,14014,14009,8
83,14108,14129,14108,21
84,14177,14181,14179,4
85,14218,14231,14218,13
86,14301,14308,14303,7
87,14418,14421,14418,3
88,14620,14624,14620,4
89,14908,14912,14908,4
90,15291,15293,15291,2
91,15435,15438,15435,3
92,15549,15557,15549,8
93,15578,15585,15578,7
94,15690,15695,15692,5
95,15759,15773,15760,14
96,15828,15832,15830,4
97,16042,16048,16043,6
98,16072,16075,16072,3
99,16407,16414,16408,7
100,16469,16475,16471,6
101,16603,16617,16606,14
102,16885,16888,16885,3
103,17033,17039,17035,6
104,17061,17154,17061,93
105,17155,17157,17155,2
106,17182,17197,17182,15
107,17290,17311,17293,21
108,17502,17516,17505,14
109,17670,17675,17673,5
110,17870,17873,17870,3
111,18184,18188,18184,4
112,18600,18606,18603,6
113,18716,18726,18718,10
114,18908,18913,18908,5
115,18976,18982,18978,6
116,19102,19110,19102,8
117,19202,19208,19205,6
118,19285,19288,19285,3
119,19376,19388,19376,12
120,19487,19492,19489,5
121,19785,19790,19786,5
122,19842,19858,19844,16
123,19915,19943,19918,28
124,20020,20025,20023,5
125,20048,20054,20051,6
126,20117,20127,20119,10
127,20235,20241,20237,6
128,20424,20428,20424,4
129,20659,20667,20661,8
130,20691,20751,20691,60
131,20765,20887,20765,122
132,20888,20903,20888,15
133,21074,21080,21077,6
134,21186,21197,21188,11
135,21350,21366,21353,16
136,21430,21450,21432,20
137,21550,21555,21552,5
138,21667,21687,21667,20
139,21713,21717,21713,4
140,21883,21891,21886,8
141,21907,21912,21909,5
142,22129,22136,22132,7
143,22258,22276,22258,18
144,22437,22439,22437,2
145,22804,22814,22807,10
146,23013,23019,23013,6
147,23352,23359,23355,7
148,23389,23395,23391,6
149,23472,23476,23474,4
150,23562,23566,23562,4
151,23744,23749,23744,5
152,23765,23776,23766,11
153,23811,23816,23813,5
154,23891,23894,23891,3
155,23925,23930,23927,5
156,23987,23993,23989,6
157,24046,24049,24046,3
158,24079,24103,24079,24
159,24198,24208,24201,10
160,24338,24343,24338,5
161,24376,24381,24378,5
162,24536,24544,24538,8
163,24602,24606,24602,4
164,24709,24725,24712,16
165,24848,24853,24850,5
166,24898,24905,24900,7
167,24980,24998,24982,18
168,25051,25074,25051,23
169,25103,25123,25103,20
170,25139,25152,25141,13
171,25178,25184,25180,6
172,25396,25401,25396,5
173,25448,25454,25451,6
174,25480,25485,25480,5
175,25568,25576,25570,8
176,25587,25598,25590,11
177,25683,25690,25685,7
178,25718,25725,25721,7
179,25759,25766,25759,7
180,25824,25833,25827,9
181,25903,25910,25906,7
182,25925,25936,25927,11
183,26058,26073,26061,15
184,26163,26171,26166,8
185,26249,26257,26252,8
186,26581,26584,26581,3
187,26639,26646,26642,7
188,26944,26950,26944,6
189,27091,27097,27093,6
190,27164,27175,27164,11
