,Start_blink,End_blink,Blink_frame,No_of_frames
0,20,23,20,3
1,96,230,96,134
2,231,234,231,3
3,273,278,275,5
4,307,319,307,12
5,344,352,344,8
6,511,515,511,4
7,571,576,572,5
8,615,618,615,3
9,655,667,655,12
10,689,705,689,16
11,785,814,785,29
12,815,817,815,2
13,861,867,863,6
14,959,964,961,5
15,985,991,986,6
16,1060,1065,1061,5
17,1071,1074,1071,3
18,1113,1116,1113,3
19,1155,1158,1155,3
20,1252,1259,1252,7
21,1267,1270,1267,3
22,1323,1327,1325,4
23,1396,1400,1398,4
24,1419,1423,1421,4
25,1439,1441,1439,2
26,1477,1482,1477,5
27,1514,1518,1514,4
28,1528,1531,1528,3
29,1591,1596,1593,5
30,1654,1661,1654,7
31,1694,1698,1694,4
32,1716,1718,1716,2
33,1728,1732,1728,4
34,1772,1782,1772,10
35,1815,1819,1815,4
36,1846,1852,1846,6
37,1873,1883,1873,10
38,1907,1913,1907,6
39,1958,1960,1958,2
40,1973,1978,1975,5
41,2048,2054,2048,6
42,2119,2124,2119,5
43,2166,2175,2166,9
44,2216,2223,2216,7
45,2258,2261,2258,3
46,2333,2336,2333,3
47,2388,2395,2388,7
48,2438,2445,2440,7
49,2496,2500,2496,4
50,2554,2562,2554,8
51,2613,2617,2613,4
52,2726,2728,2726,2
53,2768,2771,2770,3
54,2816,2820,2816,4
55,2833,2837,2834,4
56,2857,2861,2857,4
57,2910,2916,2913,6
58,3013,3017,3013,4
59,3052,3056,3052,4
60,3115,3120,3115,5
61,3186,3189,3186,3
62,3254,3262,3254,8
63,3286,3291,3286,5
64,3309,3313,3310,4
65,3328,3332,3328,4
66,3365,3378,3365,13
67,3414,3420,3414,6
68,3493,3496,3493,3
69,3556,3559,3556,3
70,3593,3595,3593,2
71,3623,3628,3625,5
72,3649,3654,3651,5
73,3680,3686,3683,6
74,3689,3695,3692,6
75,3722,3735,3722,13
76,3748,3755,3748,7
77,3775,3780,3777,5
78,3805,3807,3805,2
79,3869,3872,3869,3
80,3887,3891,3887,4
81,3915,3918,3915,3
82,3951,3954,3951,3
83,3990,3994,3990,4
84,4041,4067,4041,26
85,4068,4071,4068,3
86,4089,4095,4091,6
87,4182,4186,4182,4
88,4244,4246,4244,2
89,4274,4276,4274,2
90,4373,4387,4373,14
91,4439,4445,4441,6
92,4502,4505,4502,3
93,4545,4561,4545,16
94,4642,4645,4642,3
95,4713,4722,4713,9
96,4763,4769,4765,6
97,4794,4800,4794,6
98,4836,4841,4838,5
99,4872,4875,4872,3
100,4990,4999,4990,9
101,5043,5047,5043,4
102,5051,5058,5053,7
103,5103,5107,5103,4
104,5163,5207,5163,44
105,5273,5278,5275,5
106,5325,5330,5326,5
107,5410,5413,5410,3
108,5459,5462,5459,3
109,5524,5542,5524,18
110,5608,5612,5608,4
111,5641,5644,5641,3
112,5714,5721,5716,7
113,5766,5782,5766,16
114,5826,5830,5826,4
115,5898,5903,5898,5
116,5912,5916,5912,4
117,5926,5931,5926,5
118,5970,5986,5970,16
119,6036,6049,6036,13
120,6066,6072,6068,6
121,6093,6098,6096,5
122,6112,6114,6112,2
123,6126,6131,6128,5
124,6171,6175,6171,4
125,6201,6206,6203,5
126,6264,6266,6264,2
127,6293,6297,6293,4
128,6336,6339,6336,3
129,6345,6348,6346,3
130,6415,6428,6415,13
131,6461,6466,6463,5
132,6498,6501,6498,3
133,6546,6558,6547,12
134,6588,6591,6588,3
135,6656,6659,6656,3
136,6706,6709,6706,3
137,6736,6741,6736,5
138,6769,6773,6770,4
139,6825,6831,6825,6
140,6857,6871,6857,14
141,6900,6903,6900,3
142,6954,6958,6954,4
143,6989,6995,6989,6
144,7038,7040,7038,2
145,7067,7072,7069,5
146,7101,7103,7101,2
147,7138,7143,7138,5
148,7182,7188,7182,6
149,7210,7215,7211,5
150,7265,7271,7265,6
151,7505,7519,7505,14
152,7535,7537,7535,2
153,7600,7613,7600,13
154,7656,7662,7656,6
155,7682,7694,7682,12
156,7753,7760,7753,7
157,7788,7792,7788,4
158,7835,7838,7835,3
159,7907,7911,7907,4
160,8034,8041,8034,7
161,8102,8107,8102,5
162,8161,8166,8163,5
163,8189,8194,8189,5
164,8229,8233,8229,4
165,8274,8280,8277,6
166,8429,8433,8430,4
167,8472,8481,8472,9
168,8530,8539,8530,9
169,8540,8543,8540,3
170,8600,8605,8600,5
171,8624,8630,8626,6
172,8665,8669,8667,4
173,8713,8722,8716,9
174,8765,8769,8765,4
175,8773,8778,8776,5
176,8811,8816,8811,5
177,8935,8941,8935,6
178,9029,9031,9029,2
179,9137,9140,9137,3
180,9241,9250,9241,9
181,9291,9293,9291,2
182,9348,9350,9348,2
183,9367,9393,9367,26
184,9412,9415,9412,3
185,9444,9447,9444,3
186,9499,9514,9499,15
187,9564,9567,9564,3
188,9585,9589,9585,4
189,9673,9678,9673,5
190,9732,9734,9732,2
191,9783,9788,9783,5
192,9853,9857,9853,4
