FN,EAR,MAR,MOEAR,THRESH
129,0.161662667782138,4.075423881483863,25.209431078893488,1.1959768250996257
130,0.1778966354748628,4.260966753509828,23.95192434154783,1.1837133690402464
131,0.17449686092313987,3.4565857380495464,19.808870599523615,1.193099667023471
132,0.17247141132245725,3.602837887640386,20.889478783845643,1.2160334667093133
133,0.17068940669620014,3.6003470873286427,21.092973237271163,1.1764240693317611
134,0.17107484773816276,3.936840675099565,23.012387426613788,1.1548163019380546
135,0.18108107147080185,4.298144060773015,23.736020699800545,1.1561779542595325
136,0.1722561523305992,4.518737175627961,26.23266057258416,1.1380442560696487
137,0.18005719434481546,3.778241094723465,20.98356085393627,1.15850965451719
138,0.17718001880005363,3.383319610624575,19.095379002316434,1.1422631288553717
139,0.17609451842336044,2.8695696410749583,16.29562161711381,1.1335509980288916
140,0.17522980821015957,3.554447385027982,20.284490528945863,1.1212806251231977
141,0.1633880194675049,3.120778647100377,19.100412975634647,1.1541994426531503
142,0.16683719127000576,2.9116473846308817,17.45202830655866,1.1552141181884759
143,0.1615826566761162,2.4698030791487735,15.285075328965297,1.1689117242257931
144,0.15099972835309516,3.033080203854378,20.08666000220792,1.1942942480069885
145,0.1609597096149493,2.8337779951593385,17.605511353980155,1.1886717858664513
146,0.16134735868159172,3.1393745741148087,19.457241815220264,1.1708942966844926
147,0.15959335366383956,2.7407893660882325,17.173580873933577,1.1398119615451192
148,0.15632276122696362,2.406553026274713,15.39477045687966,1.1258630214887546
149,0.15868082733068042,2.169957879239047,13.674984657831391,1.1265780164950987
150,0.1550594170715453,2.5139271727743058,16.212670086424776,1.1892482148352355
151,0.14964724607043461,2.6508906465811273,17.71426281599215,1.185119978459024
152,0.15742732082023003,2.687524508837408,17.071525417791715,1.1581277577739286
153,0.15621589366134198,2.4944220684255822,15.967786695463916,1.1671374466966722
154,0.16156192895979737,2.8364017884149906,17.55612727996577,1.2591716697847126
155,0.15138417843473134,2.919091066389549,19.28266940820439,1.2029086556186004
156,0.15167550339224162,2.4691841581037877,16.279386604165964,1.1963625892546796
157,0.15222754473908423,2.6297800937697984,17.275323584028126,1.1761220498676506
158,0.155737745658047,2.6205839264823267,16.826902915599774,1.2686098305250808
159,0.12751980153785425,2.4354500066371174,19.098602548516,1.3690231287250578
160,0.09956991568411064,2.2916352537258287,23.01533789579705,1.4104643731833608
161,0.12746584476037717,2.1308650634782986,16.717145424204485,1.5166524190670523
162,0.12919824621740192,1.9303838297675906,14.941254129095013,1.456678309222485
163,0.14433812720115988,1.8090736727328345,12.533581443879903,1.2880795466155501
164,0.1566395678401224,1.77001971648811,11.29995275711383,1.2686279596871914
165,0.16121896049228915,2.2199928929710806,13.770048424777304,1.2266483997577426
166,0.1564788260810568,2.019841100153337,12.908079327659639,1.208328753154749
167,0.1630088958700268,1.2908916310930763,7.919148364285305,1.2171721722286355
168,0.16620560685544078,1.3594575280234014,8.179372247085533,1.180770748101028
169,0.17658087358150684,1.4944759151211593,8.463407643248145,1.244549888549185
170,0.17084346446696327,1.2442587548404502,7.283033967512745,1.1356168912323814
171,0.17414484161521368,1.0924811667591707,6.273405267857955,1.2306995785173993
172,0.17821464173349072,1.046023869192403,5.869460887263511,1.2482371274986968
173,0.16861271288428453,1.397915882141585,8.290690886997032,1.2332714227465211
174,0.18767681751604887,1.349537935146107,7.190754580174525,1.1880645464320456
175,0.17377719345301865,1.7874105511628076,10.285645173836008,1.2259668093244738
176,0.19095702145871168,1.92548999396093,10.083368389662777,1.2015712920585013
177,0.18979067196807464,1.7094820541490774,9.007197437167171,1.203183757524531
178,0.19683997932906896,1.7155673845751516,8.71554340953845,1.1969290975799785
179,0.19956884088256352,1.7015203255790476,8.525981902056088,1.2209258988201868
180,0.19471498371595247,1.700529920845412,8.733431235708709,1.2085610261927873
181,0.20034238277992653,1.809347888679067,9.031278671905445,1.172258019987918
182,0.2019012152980665,1.7810381768149548,8.821334602595682,1.1517926346697964
183,0.18365727576355007,1.8022012357074197,9.812849658227902,1.152878988299163
184,0.18139526209422477,1.6430840535068005,9.05803180599783,1.1355153819406452
185,0.18253175188745233,1.7261365999737373,9.456637445950005,1.1604222303683704
186,0.1869776982067358,1.788233675478587,9.563887525780691,1.1599596758700474
187,0.1764955040675869,1.6834077947153654,9.537964174264314,1.1649133376118899
188,0.18328077301821513,1.4886428832427197,8.122198846764864,1.1894892475752814
189,0.18700228605760075,1.4597834697436187,7.8062332847309355,1.1806140469373423
190,0.16988185236939887,1.460418339737839,8.596670682411906,1.216300282319091
191,0.18423576444613832,1.6253536629178782,8.822139760996587,1.2558163066748174
192,0.17700897444776686,1.6683260964831572,9.425093285173851,1.2568314124267046
193,0.1782661398023051,1.6354756655843936,9.174348350158452,1.2353427355163116
194,0.17582720616787287,1.8552155130770809,10.551356377156983,1.249758105928207
195,0.17373254550813563,1.6774854361895017,9.65556241223063,1.2488055354250602
196,0.17495308822738984,1.6943388758463307,9.684532539626659,1.2819397565193429
197,0.16456610151971876,1.7037273079024897,10.35284479713062,1.2889636754985174
198,0.17951874929484454,1.8426624751724947,10.264456957340292,1.3045710000801454
199,0.17023917112381673,1.7810763972982258,10.462200829225315,1.2472312440437463
200,0.17425407964029752,1.8240392691996798,10.467699080359766,1.278008842969642
201,0.1750955875982155,1.7855058980087801,10.19732091768015,1.2663130826381896
202,0.1661987810869307,1.753791811616044,10.552374693402346,1.2731980066489992
203,0.17488237593778758,1.7563751634283715,10.04317990312061,1.2448589036862316
204,0.1824907042412707,1.6689739272891941,9.145528448849898,1.2991842575662604
205,0.1783618177826477,1.724030720940987,9.665918089273438,1.2553883187637767
206,0.1857038083297352,1.6635101902714504,8.957867936223074,1.2820936090161221
207,0.18828379170372062,1.6573120463220634,8.802202416498892,1.3155956300546743
208,0.1418546202720098,1.6184869839971472,11.409476694475357,1.4546820314172975
209,0.07480493960325185,1.6886270841035709,22.573737684431798,1.7978733462238718
210,0.0954374112288664,1.6439147440915043,17.22505590757557,1.7666268967569099
211,0.1295363786408045,1.651172544916314,12.746786364121713,1.4713686702091977
212,0.1522241675822527,1.6040461196402234,10.537394587974962,1.4588871694890868
213,0.1639971899803832,1.6230572123728177,9.896859894776016,1.3060508173563392
214,0.17237429071024712,1.6418243317315417,9.524763379542309,1.2232020054092445
215,0.19368657027128644,1.6203707942672092,8.365942935525382,1.1844412410908958
216,0.1828045648556933,1.7245807258946342,9.434013462716457,1.1548908204510078
217,0.18345600284353306,1.6384134616350001,8.930825027472004,1.153660342396882
218,0.18286061068752452,1.5543325154414338,8.500094742095689,1.1557449126241872
219,0.1792088147707241,1.5825699853285093,8.830871334946417,1.1567148565649097
220,0.18190409654714854,1.6235998333372,8.925581469334155,1.1231186081942817
221,0.17826462050350442,1.5443776614891322,8.663399709527736,1.1599597803334745
222,0.1778180146494116,1.5181412426522403,8.537612151645197,1.1494867690920654
223,0.18436907999454233,1.624379078781309,8.810474504886576,1.1429536113484466
224,0.1861505725302212,1.5104288132844412,8.114016480068715,1.1677654417345815
225,0.182306098710626,1.6883747783390886,9.261208430657284,1.1118502277241757
226,0.18796510652435677,1.8056154976268577,9.6061206838562,1.124392613144818
227,0.18809895607279903,1.7285173895984973,9.189404479892582,1.139163109062563
228,0.18187394825530864,1.705101123268588,9.375180665649944,1.0976111795308265
229,0.18504659067195361,1.710670748896938,9.244540754223221,1.1127933949589994
230,0.18698863309218047,1.614582547474757,8.634656132700913,1.1114048726473957
231,0.18202903458445335,1.5596523119874033,8.568151314694767,1.0989593023641655
232,0.1816549389389863,1.6052110534116066,8.836594605064716,1.1037764019257457
233,0.17934025061936934,1.5564346001765341,8.678668591134633,1.110485412982199
234,0.18376302436425673,1.6364002247628113,8.904948263798293,1.1065882511977148
235,0.1895876519052026,1.6264060687068569,8.578649782107595,1.1312194597263001
236,0.18414360618011885,1.6224271472099807,8.810662400208532,1.141572259537713
237,0.18341386911875626,1.6187600327048188,8.825723160862546,1.1646439416706014
238,0.1812926000664539,1.610834596825663,8.885274943572997,1.1850118094844673
239,0.18566392164291198,1.6787426610213825,9.041835625179315,1.1763292121205438
240,0.1749305410422805,1.6580057598765532,9.478080556989847,1.1833288891484253
241,0.1771173861453468,1.5905776066003177,8.980358400812506,1.144918437678245
242,0.17868834497183705,1.5452292009758812,8.647621652209178,1.1167618970679463
243,0.17959815829197961,1.587272009856375,8.837908055136547,1.1535748866322095
244,0.17436795065162278,1.6211111091082502,9.297070379333286,1.1677754126263902
245,0.17940905251057987,1.598574667353687,8.910223007054887,1.1639274658343974
246,0.17879435193081905,1.6521056512758798,9.240256380778346,1.1588291639513322
247,0.17656293787508892,1.6392669826725346,9.284320947537978,1.1684613568133102
248,0.17533711359260418,1.6601803780559503,9.468505235653529,1.1307820432046691
249,0.17086779778822536,1.6526669954319424,9.672196966453962,1.1618128496338007
250,0.17520818551906173,1.622730952644374,9.261730254422556,1.155415409632404
251,0.17283169336334994,1.6153614241139411,9.346442152354035,1.1504484947458227
252,0.1763847439060337,1.5854482704819712,8.988579371278249,1.170735148412955
253,0.17253230406325967,1.5789827263415324,9.151809192570639,1.1862787483426502
254,0.17598660012852874,1.5702040401518047,8.922293168940326,1.1385760159048726
255,0.173235465442258,1.5457308938242862,8.92271619946957,1.1489577050522923
256,0.17330609976440534,1.525170095996941,8.800440942761265,1.1375122550073056
257,0.17538326576291827,1.47750981092507,8.424462872771203,1.1284575385965914
258,0.18053739694756782,1.5098343625949884,8.363000619940692,1.1279721235854563
259,0.17459836641782522,1.523991588834458,8.728555828451723,1.1297966716523957
260,0.17789327019755893,1.506396165648905,8.467977253866774,1.1181429192834027
261,0.175678927702532,1.4979839758749554,8.526827864132994,1.1308479033145373
262,0.17442551946347415,1.4978864564942855,8.587541898122039,1.1368141077733926
263,0.17149851790566276,1.5368581028161516,8.961349180064289,1.1406069579007705
264,0.17546856335221986,1.5354966515177126,8.750836173631253,1.172461574686712
265,0.16915844531294316,1.5751553935176756,9.3117159513002,1.1684631627074762
266,0.1661039687589034,1.57208531488902,9.464465699617753,1.1941731102635027
267,0.17714322555145104,1.5912607754518369,8.982905050408812,1.1882024172230863
268,0.16850178700090154,1.5848395243077937,9.405476063582128,1.1878953564695112
269,0.17963133982843935,1.6042328609040744,8.930695848710087,1.2104688261134868
270,0.16954446973464377,1.5198630249475447,8.96439162731938,1.191013967017316
271,0.16800588402268257,1.4021190380319093,8.34565435721649,1.197707186163239
272,0.16799957454351988,1.3676011933629484,8.140503909482668,1.181165771912373
273,0.17269797257667505,1.3810962456101536,7.997176950047689,1.1770818087485486
274,0.17305200169609994,1.4602829764666225,8.438405578405586,1.1885681571049178
275,0.16991200495821882,1.5379213961471083,9.051281553209154,1.2022295497120528
276,0.17578853609802922,1.5239378734731133,8.669153901044394,1.1940120952606121
277,0.17628470054853962,1.490434275911008,8.454700103147182,1.1775262994005145
278,0.177045358572393,1.5009913424440826,8.478004476069529,1.138994022650704
279,0.1754480474522065,1.4637808449072092,8.343101369115864,1.1854779258877999
280,0.18225533691454818,1.5452854638784255,8.478684301041591,1.1446258244087544
281,0.17330722777425098,1.4730013239240505,8.499364641864641,1.1872180570734427
282,0.1769745899178138,1.5050711309170695,8.504447625029206,1.1497880509721474
283,0.17479138638518787,1.523108341952435,8.713863843358736,1.1764636369731285
284,0.17814046969126568,1.5103234112953208,8.478272308997806,1.1300531255283084
285,0.17483597377837862,1.423534968021534,8.142117078410884,1.1488655294460168
286,0.17916325462716903,1.467886909772104,8.193013198084133,1.137698008189209
287,0.17974105719711636,1.5048897097098246,8.372542885732887,1.1759157661364643
288,0.17954281063828717,1.4309732373484503,7.970094888574157,1.1403820706539955
289,0.1767105769063102,1.4491580945410825,8.200743384531014,1.1269845666043525
290,0.17389533066644847,1.4501733443753029,8.339346081447722,1.186338715870644
291,0.17227546772307048,1.4662076734817093,8.510832638333683,1.1857643014207
292,0.17571072612056585,1.4699100254371515,8.365511075451117,1.1562031064466969
293,0.176717248108219,1.481622987212516,8.38414474576467,1.1580543928937939
294,0.14283475244608648,1.434872886141066,10.045684692054646,1.292808523787043
295,0.11244660541200716,1.490907592660642,13.258804809606476,1.2476975198751352
296,0.12027748676646931,1.5341432834594435,12.755032755532506,1.4054999637677863
297,0.13669429649849588,1.5373698835861462,11.246774173954382,1.3337803659209524
298,0.1574927621470688,1.5618744904978936,9.917119169193278,1.2496349103914284
299,0.16813709897819035,1.5602970784603754,9.27990959724342,1.2124284924102915
300,0.1768460124671984,1.6403650394305906,9.275668795386876,1.2270928224199262
301,0.16947629791087615,1.591696873673988,9.391855340804213,1.2368361735985973
302,0.17512736366030907,1.544581400797151,8.819760478968574,1.246039486863418
303,0.179764316550137,1.5017051101278815,8.353744163175175,1.252711408367973
304,0.1858318282882126,1.4752109288148427,7.938419066333945,1.2556598500521214
305,0.18224729344870155,1.4688155383644181,8.059464206956006,1.2392555204351912
306,0.18800595089550526,1.404576567326329,7.470915471750149,1.231470852334578
307,0.17879948813190094,1.4238210077617945,7.9632275385007665,1.2123248322692284
308,0.19060324125629172,1.4163369147136402,7.4308123271061515,1.268761996308846
309,0.18197449220395828,1.4520466820663642,7.979396807102504,1.2259407282233044
310,0.17938168167936527,1.441366158991531,8.03519147271622,1.2061818134909241
311,0.18496320882806525,1.5034426348848224,8.128333436745063,1.2133601668605176
312,0.17458581478795918,1.5495798168334927,8.875748689637321,1.202477622932738
313,0.1784515902766727,1.4671952042010343,8.221810755097692,1.2002465650394332
314,0.17709393762530243,1.3759204702501004,7.769438574240131,1.199488682085028
315,0.18211745028347878,1.5020554590166513,8.24772945524218,1.1582473881500954
316,0.17821837499534668,1.5552300575131461,8.72654156763439,1.1642104960742097
317,0.1791648822296707,1.5541178385392838,8.674232467873178,1.172003433554381
318,0.17647916319373094,1.5111482774173342,8.562757495390338,1.180753929359977
319,0.17263400845131208,1.494678104600526,8.658074489546882,1.1874533687146351
320,0.1725338300011198,1.4378115942750587,8.33350534365189,1.160466334761846
321,0.17824762964405946,1.513267140769285,8.489690122618235,1.1525941821460486
322,0.1772396234376465,1.477498820532069,8.336165423257391,1.1440053815017592
323,0.17447699409696749,1.4880020423100198,8.528356704053753,1.1646732063957959
324,0.17133939618550773,1.4711825732096147,8.586364875575828,1.1763647207656487
325,0.17298901674706066,1.4354249451835897,8.29778081970617,1.1736140953860579
326,0.1755049133817679,1.45631606906183,8.297864948623811,1.1777429710405642
327,0.17255952266206298,1.417337901268259,8.213617419676945,1.1743676891903596
328,0.1785908002831801,1.4589503765527436,8.16923589703041,1.1676134593030816
329,0.17542116694635604,1.5096142169149638,8.605655994618969,1.1681042730919924
330,0.1758382405585567,1.4924693068974855,8.487740221675338,1.2514788546364202
331,0.13266876739194122,1.5202095649913971,11.458684623942169,1.3820210259664367
332,0.11857075683393367,1.7092568872176381,14.415501198255548,1.4245827275367073
333,0.12657164668681942,1.6761908898062097,13.243020326295245,1.3700111931696455
334,0.14977217380497787,1.750734075670685,11.689314718436016,1.3765755892194216
335,0.1659906222422921,1.8574906441344556,11.190334845682582,1.260274912455492
336,0.16961631124496526,1.794686222982274,10.580858702853943,1.1669818036543074
337,0.1747186864558553,1.807301471827301,10.344065128282296,1.189597177303078
338,0.1771891252961587,1.708235991731357,9.64074961641221,1.208037325962723
339,0.17526092258398923,1.630479284043451,9.303153606658018,1.188063966560707
340,0.1818959570077622,1.5651821409399134,8.604820946477227,1.1599180626865422
341,0.18662700706188817,1.6288302076345973,8.727730424859967,1.1677702252955915
342,0.18926295556138745,1.6276905738141043,8.600154050147244,1.14013676925016
343,0.18390929217464638,1.6439895686324972,8.939132706091382,1.119245889247905
344,0.18505503183090202,1.6112502390657202,8.706870724477433,1.1329760435860614
345,0.18649557016743548,1.5913133883552966,8.532714138607247,1.121923177147687
346,0.1859911910696418,1.5800507015637686,8.495298580953444,1.120583740438673
347,0.1837933855138592,1.5890218678797114,8.645696706859393,1.111071019271337
348,0.18244855737415455,1.6352193032353073,8.962632134612594,1.1128168806298808
349,0.17938543237842786,1.584400123655785,8.832378987795211,1.1275810307158276
350,0.17990963201986154,1.56906144993192,8.721386577894283,1.1133102334875158
351,0.17780587643775192,1.58039779597707,8.888332757271675,1.1197865095934414
352,0.1763563904580197,1.5881512184467594,9.005351120660448,1.109135246658181
353,0.177606493513089,1.6042171267993297,9.032423843676101,1.1093596061817559
354,0.1799886544693503,1.6153226026230136,8.974580133316579,1.1144976521595624
355,0.18013286556155053,1.6237758854867723,9.014323290892943,1.1061179829918928
356,0.17927698832617103,1.5923619676152856,8.882132517298825,1.120346128121681
357,0.18176552627576148,1.5711572754527934,8.643868326654788,1.1217391108655672
358,0.18289475445490042,1.5748174621358628,8.610511913419547,1.1252325019143528
359,0.18480349353255773,1.5484959354828907,8.379148607437362,1.1185229065977949
360,0.1802534928348966,1.553022191217976,8.615767532673935,1.1255912543958462
361,0.1795798724222868,1.5635625085975653,8.706780373029819,1.133881257837602
362,0.17851051804564583,1.5334582074421201,8.590296102608413,1.1058419973698284
363,0.18329916327133747,1.5658566445867275,8.542628436709187,1.1251037793050547
364,0.1849598965191176,1.5035533705136612,8.129077701761435,1.1239628521953131
365,0.1828123633404319,1.5185822490994594,8.306780905575659,1.1207758736614457
366,0.18340028280266676,1.5426440832447257,8.411350624276652,1.1402837853711574
367,0.18226484540386073,1.5832207635522348,8.686374819259024,1.1473127048243443
368,0.18129763646911423,1.5702121689686748,8.6609632621227,1.1405906960749528
369,0.1808102793574682,1.5247085636783682,8.432643150027806,1.1431142706930988
370,0.17944809339192783,1.523033080265877,8.487318262777308,1.111614394719972
371,0.17898792059652374,1.5567436417425542,8.69747878267037,1.1319148141992086
372,0.1754896520364722,1.5463974433757528,8.811901017698544,1.1291510827009623
373,0.17288967496113294,1.5566405060201287,9.00366378946617,1.154395994387335
374,0.17365879353687563,1.6205473542250146,9.331789777065904,1.156360667566922
375,0.17379971441765715,1.6374119108554812,9.421257775606152,1.1977015677289387
376,0.14946814789742524,1.5695814550489877,10.501109949700698,1.3466892467646896
377,0.1271088805989495,1.6195807026583047,12.741680164491116,1.3865618779779332
378,0.13496879341841753,1.6488330383651126,12.216402003784356,1.3525560839308035
379,0.16442689686604212,1.6485464417275488,10.02601443649826,1.3579517424348801
380,0.17013543181727292,1.5844615778099997,9.312942994212555,1.321959354113995
