FN,EAR,MAR,MOEAR,MINUTE,TIMESTAMP
1,0.16439880743084737,2.2291904126975743,13.559650751330784,1,2022-08-01 12:55:33.301113
2,0.16194518802805097,2.451981454885913,15.14081081841838,1,2022-08-01 12:55:33.344691
3,0.15113036153654422,2.5009204030466803,16.548100445336015,1,2022-08-01 12:55:33.370744
4,0.1479803996988466,2.453826709555713,16.582106242106864,1,2022-08-01 12:55:33.398472
5,0.13899085043056006,2.579131674780599,18.55612557798641,1,2022-08-01 12:55:33.429115
6,0.13942473334289432,2.3982613143943974,17.20111817245676,1,2022-08-01 12:55:33.463058
7,0.1463006909224049,2.5105707271875377,17.160347715097917,1,2022-08-01 12:55:33.493737
8,0.14884760902503577,2.4743348462238735,16.623275727645023,1,2022-08-01 12:55:33.522973
9,0.15740547741001482,2.5047257414378272,15.912570405116448,1,2022-08-01 12:55:33.552508
10,0.1612051207129553,2.458347734539125,15.249811691258259,1,2022-08-01 12:55:33.580521
11,0.16235409404923648,2.5827503809187475,15.908132135771625,1,2022-08-01 12:55:33.608610
12,0.14413317619241525,2.4748839026205522,17.170813604472475,1,2022-08-01 12:55:33.636368
13,0.14745159252708528,2.7730704243023916,18.80664953681669,1,2022-08-01 12:55:33.664788
14,0.1540196639247473,2.869213408697635,18.628877219856214,1,2022-08-01 12:55:33.691960
15,0.1478280344995255,2.8543568307810205,19.308630060898107,1,2022-08-01 12:55:33.722997
16,0.15636103053271067,3.1958919023997563,20.439184184905823,1,2022-08-01 12:55:33.750464
17,0.14073966509488006,2.807295790774577,19.94672780329575,1,2022-08-01 12:55:33.784843
18,0.13903739450118044,2.9831240810409296,21.455552240052963,1,2022-08-01 12:55:33.822791
19,0.12758744488963297,3.340994139088017,26.18591619244416,1,2022-08-01 12:55:33.848611
20,0.13375657392115842,2.7012323307813975,20.19513696854716,1,2022-08-01 12:55:33.875798
21,0.13753257488273213,2.4800563668875184,18.03250152919882,1,2022-08-01 12:55:33.901810
22,0.14129953869806505,2.3222766709753406,16.435132714323164,1,2022-08-01 12:55:33.928142
23,0.1415233678757265,2.0715002566309306,14.637160546164656,1,2022-08-01 12:55:33.959952
24,0.14355334284827972,2.0679036411105405,14.405123559512576,1,2022-08-01 12:55:34.000982
25,0.1515987445233634,1.9805066894696217,13.064136485407365,1,2022-08-01 12:55:34.037992
26,0.14721605337377988,1.7259418191728306,11.723869643419146,1,2022-08-01 12:55:34.076361
27,0.15589388046445976,1.933189940075481,12.400678809943436,1,2022-08-01 12:55:34.110555
