FN,EAR_L,EAR_R,EAR,p1,p2,p3,p4,p5,p6
49,0.3227124227546958,0.40476343452814945,0.3637379286414226,[0.7019937  0.44090307],[0.70956206 0.43418753],[0.71793866 0.43515113],[0.72528869 0.44005033],[0.71618235 0.44246739],[0.70823711 0.44159102]
50,0.26256751711202597,0.3603865378875426,0.3114770274997843,[0.70284694 0.43856677],[0.71002626 0.43306625],[0.71833146 0.43412697],[0.72587132 0.43853518],[0.71682215 0.44002241],[0.70893496 0.43897161]
51,0.3359229775067285,0.3441928902363519,0.3400579338715402,[0.70125401 0.43669507],[0.70868504 0.42963043],[0.71712881 0.43034393],[0.72427857 0.43507344],[0.71534646 0.43784177],[0.70748764 0.43733847]
52,0.3625144264696766,0.2196262690493277,0.29107034775950213,[0.70251334 0.43408883],[0.70936036 0.42653662],[0.71741426 0.42703712],[0.72467399 0.43244365],[0.71556157 0.43489724],[0.70809126 0.43447158]
53,0.21268360626854177,0.2880088871048159,0.2503462466866788,[0.70293605 0.42952991],[0.71043503 0.42627314],[0.71830446 0.42767137],[0.72515297 0.43052295],[0.71669704 0.43222409],[0.70906192 0.43069655]
54,0.30243779901444545,0.15857234562163475,0.2305050723180401,[0.70143831 0.43029064],[0.7082693  0.42469659],[0.71579945 0.42583913],[0.72273874 0.42977875],[0.71418649 0.43207896],[0.70700043 0.43101332]
55,0.26982597319659746,0.1866769168014065,0.22825144499900196,[0.70036006 0.43123516],[0.70780766 0.42582262],[0.71575308 0.42659366],[0.72279483 0.43023446],[0.71442384 0.43253982],[0.70671839 0.43174943]
56,0.29091862949631003,0.2220952986011552,0.25650696404873263,[0.69992948 0.43237284],[0.70745564 0.42685243],[0.71522743 0.42747298],[0.72194344 0.43103528],[0.71393991 0.43380553],[0.70631516 0.43311957]
57,0.46047336593404126,0.3037108877254353,0.38209212682973825,[0.69919401 0.43856055],[0.7064622  0.42992938],[0.71422762 0.43026114],[0.72094762 0.43600684],[0.71332395 0.44006258],[0.70574743 0.44023308]
58,0.42847691216628636,0.44352221068981934,0.43599956142805285,[0.69899571 0.44079277],[0.70529419 0.43168825],[0.71323329 0.43188661],[0.72073048 0.43863404],[0.71245557 0.44105953],[0.70509291 0.44119763]
59,0.48691372744664757,0.48704099375449106,0.4869773606005693,[0.69702834 0.4404428 ],[0.70391321 0.43032861],[0.71230906 0.43048298],[0.71991813 0.43760091],[0.71157312 0.44150478],[0.70374179 0.44174284]
60,0.488194532688147,0.43014301225464807,0.45916877247139753,[0.69702721 0.44048679],[0.70384812 0.43035072],[0.71217084 0.43053198],[0.71970361 0.43771434],[0.71136642 0.44150758],[0.70361781 0.4416492 ]
61,0.3700200771876347,0.2673768360418006,0.31869845661471763,[0.69765157 0.44177121],[0.70398873 0.43302277],[0.71189004 0.43290603],[0.71975529 0.43930405],[0.71115106 0.44095317],[0.7037462  0.44139749]
62,0.3481503510503172,0.290554894775538,0.3193526229129276,[0.69818217 0.44114304],[0.70432979 0.43267989],[0.71213794 0.43257728],[0.72005761 0.43901375],[0.71141428 0.44003886],[0.70416272 0.44048539]
63,0.35381328619321334,0.2699249075853418,0.31186909688927755,[0.6975081  0.44066757],[0.70435792 0.43219429],[0.71238083 0.43188548],[0.72017169 0.43802395],[0.71176809 0.43986118],[0.70411307 0.44033751]
64,0.4225902162267283,0.3607105562401277,0.391650386233428,[0.69690943 0.43989217],[0.70338821 0.42999029],[0.71146256 0.42938223],[0.71943611 0.43635595],[0.7109741  0.43892515],[0.70332086 0.43970692]
65,0.39588633291364367,0.35592257366316804,0.3759044532884058,[0.69547021 0.43832281],[0.70199633 0.42879647],[0.70987242 0.42791468],[0.71767741 0.43390304],[0.70924437 0.43685025],[0.70172358 0.43776262]
66,0.40459397596261676,0.36801524395925045,0.38630460996093363,[0.69598579 0.43873155],[0.70233077 0.4289107 ],[0.71025395 0.42815095],[0.71810913 0.43437046],[0.70947272 0.43722612],[0.70200002 0.43804243]
67,0.3861697570164681,0.3691047336922367,0.3776372453543524,[0.69544506 0.43844652],[0.70218956 0.42902094],[0.71011221 0.42808947],[0.71775365 0.43354344],[0.70926261 0.43687034],[0.7016629  0.43782437]
68,0.3484053862311735,0.4637768365511534,0.4060911113911635,[0.69594258 0.43692535],[0.70252651 0.42867222],[0.71010488 0.42837855],[0.71749997 0.43360129],[0.70916599 0.43579364],[0.70195693 0.43637586]
69,0.34330761400519144,0.4763027074647868,0.4098051607349891,[0.69603103 0.43685177],[0.70278192 0.42865691],[0.71038628 0.42853475],[0.71768254 0.43371755],[0.70950133 0.43576851],[0.70230812 0.43637589]
70,0.3651535426465099,0.4104063909636773,0.38777996680509363,[0.6961146  0.43836746],[0.7021994 0.429607 ],[0.70981497 0.42908823],[0.71761125 0.43501431],[0.70904678 0.43692005],[0.70197296 0.43762341]
71,0.3417530731027266,0.4480466911210104,0.39489988211186855,[0.6952641  0.43810552],[0.70243931 0.42923471],[0.71051162 0.42870909],[0.71796393 0.43419108],[0.70991057 0.43640798],[0.70227009 0.43725508]
72,0.3419454066276264,0.45494968355654614,0.39844754509208624,[0.695593   0.43816069],[0.70252937 0.42917457],[0.71048415 0.42872882],[0.71794945 0.43443629],[0.70975465 0.4362849 ],[0.70228326 0.43707961]
73,0.3491649159794515,0.4186832583884075,0.38392408718392945,[0.69537807 0.43825328],[0.70230073 0.4291963 ],[0.71034795 0.42865169],[0.71799624 0.43435967],[0.70987344 0.43648657],[0.70225507 0.4373742 ]
74,0.3295564955933103,0.42031362962298496,0.37493506260814763,[0.69506407 0.43759441],[0.70233679 0.42943817],[0.71043187 0.42912284],[0.71798539 0.4344987 ],[0.71005934 0.4365418 ],[0.70230955 0.43725473]
75,0.3357390037613879,0.5065707745164384,0.42115488913891314,[0.69623619 0.43609563],[0.70294333 0.4270575 ],[0.7110064  0.42664883],[0.71863675 0.43285289],[0.71011573 0.43412775],[0.70269781 0.43472007]
76,0.31903431388015757,0.5121000009929915,0.4155671574365745,[0.69608873 0.43510711],[0.70277381 0.42651257],[0.71067387 0.4259418 ],[0.7184177  0.43162337],[0.71025783 0.43291914],[0.70284569 0.43394226]
77,0.3158115691236838,0.5026437398342501,0.409227654478967,[0.69753444 0.43550232],[0.70439172 0.42719388],[0.71242833 0.42695171],[0.72006756 0.43255356],[0.71184796 0.43384632],[0.7043494  0.43462855]
78,0.3020934821487063,0.4720455733840019,0.38706952776635406,[0.69863218 0.43474084],[0.70540863 0.4268505 ],[0.71340251 0.42667878],[0.72098988 0.43191746],[0.71258128 0.43327162],[0.70516384 0.43381792]
79,0.30543085751448457,0.5497985133357007,0.4276146854250926,[0.69891655 0.43489298],[0.70555627 0.4268083 ],[0.71349573 0.42664579],[0.72122622 0.43208608],[0.71271342 0.43327564],[0.70535904 0.43386525]
80,0.33635690788116807,0.5417808418787259,0.43906887487994695,[0.69939154 0.43558955],[0.70572883 0.42683163],[0.71362358 0.42668518],[0.72151959 0.43292901],[0.71293551 0.43392411],[0.70571309 0.43455312]
81,0.35306988748406093,0.5502103526816728,0.4516401200828669,[0.69890672 0.43644652],[0.70573926 0.42761961],[0.71395284 0.42702639],[0.72192878 0.43287262],[0.71357816 0.43507272],[0.7058543  0.43601528]
82,0.3453088389423596,0.5168215543850271,0.43106519666369336,[0.69881362 0.43863922],[0.70544982 0.42965087],[0.71346718 0.42932996],[0.72128284 0.43585908],[0.71277785 0.43696547],[0.70538002 0.43761998]
83,0.34761921670762286,0.4421416722948562,0.3948804445012395,[0.69822448 0.43883312],[0.70514184 0.42979199],[0.71332639 0.42942369],[0.72112256 0.43570289],[0.71267742 0.43730277],[0.70502776 0.43795311]
84,0.35634700757855464,0.5214409328754358,0.4388939702269952,[0.69827789 0.43797129],[0.70543337 0.42918405],[0.71369582 0.42868948],[0.7215389  0.43461072],[0.7132225  0.43689841],[0.70538014 0.43771142]
85,0.3660211395780713,0.4295199387174421,0.39777053914775673,[0.69780409 0.43840069],[0.70494324 0.42902419],[0.71320456 0.42887905],[0.72085983 0.43525651],[0.71234643 0.43718442],[0.70463443 0.4377031 ]
86,0.3534780674319591,0.4830286222111346,0.41825334482154686,[0.69775128 0.43739101],[0.70460743 0.42870051],[0.71261722 0.42809305],[0.72041249 0.4340685 ],[0.71222872 0.43605185],[0.70466268 0.4369238 ]
87,0.3957483714166966,0.5663391986130327,0.48104378501486467,[0.69827038 0.43724114],[0.70507592 0.42761138],[0.71309793 0.42721319],[0.72066224 0.43412516],[0.71227026 0.43605998],[0.70479888 0.43661556]
88,0.3832697884951165,0.5535721782696873,0.4684209833824019,[0.69773883 0.43729505],[0.70462191 0.42803365],[0.71254915 0.42731148],[0.72020417 0.43332699],[0.71187776 0.43599886],[0.70430851 0.43680191]
89,0.4442802237390507,0.49394041444632103,0.46911031909268586,[0.69909889 0.43973595],[0.70473087 0.4282181 ],[0.71266216 0.42653787],[0.7209596  0.43426394],[0.71230942 0.43657932],[0.70499283 0.43819088]
90,0.4456006499138338,0.5040241568135305,0.47481240336368213,[0.69889909 0.43975461],[0.7044248 0.4282344],[0.71224266 0.42662397],[0.72051054 0.43422779],[0.71183574 0.4365274 ],[0.70463932 0.43820029]
91,0.45330256759495047,0.5181835881120722,0.48574307785351134,[0.69848502 0.44013345],[0.7040416  0.42870259],[0.71192759 0.42719316],[0.72017944 0.43487009],[0.71139634 0.43733951],[0.70415574 0.43878055]
92,0.44346199666875785,0.4863459427713831,0.4649039697200705,[0.6983757  0.44051301],[0.70356601 0.42940536],[0.71126217 0.42798156],[0.71966201 0.43565068],[0.71091604 0.43757007],[0.70388871 0.4391709 ]
93,0.39551223413209374,0.46223032378630774,0.42887127895920074,[0.69822752 0.4403601 ],[0.70419192 0.42993501],[0.71203381 0.42847565],[0.72011733 0.43544653],[0.71154869 0.43733406],[0.70424092 0.43880942]
94,0.4110540878441456,0.4674130816594587,0.4392335847518022,[0.69826561 0.44003639],[0.70428568 0.42962861],[0.71207297 0.42837769],[0.72002286 0.43563896],[0.71167499 0.43738031],[0.70436209 0.43886536]
95,0.46025674064140126,0.4352296813287703,0.4477432109850858,[0.69852781 0.43927029],[0.70406556 0.42825061],[0.71170938 0.42702153],[0.71981144 0.43480927],[0.71142471 0.43690765],[0.70432717 0.43837461]
96,0.4494531875385963,0.4549174651077308,0.45218532632316355,[0.69896817 0.43862343],[0.70462734 0.42781025],[0.71228361 0.42664742],[0.72026622 0.4343363 ],[0.71176553 0.43636203],[0.70463389 0.43761081]
97,0.4495554435398253,0.5077014582106884,0.47862845087525685,[0.69906569 0.43868104],[0.7047382  0.42796916],[0.71240944 0.42698312],[0.7203486  0.43473431],[0.71190858 0.43658531],[0.70479387 0.4378157 ]
98,0.40453007603893154,0.4515118464796515,0.4280209612592915,[0.69906193 0.43929774],[0.70439237 0.42904931],[0.71198732 0.42802572],[0.7200917 0.4355903],[0.71145058 0.43654639],[0.70448107 0.43778804]
99,0.4306069042664995,0.4089605346704384,0.41978371946846893,[0.69734251 0.44011271],[0.70308471 0.42990348],[0.7106564  0.42913941],[0.71845317 0.43622929],[0.71000028 0.43819019],[0.70299    0.43931431]
100,0.4085789399316859,0.4812290605456163,0.4449040002386511,[0.69625664 0.43827063],[0.70180225 0.42843369],[0.70915377 0.42768738],[0.71699232 0.43475449],[0.70888907 0.43604389],[0.70197499 0.4372575 ]
101,0.3861398508711793,0.43122845861612397,0.4086841547436516,[0.69648105 0.43987361],[0.70180923 0.43053684],[0.70913208 0.42955729],[0.71717048 0.43588752],[0.70886809 0.43754214],[0.70197386 0.43881786]
102,0.39786565205030217,0.39560578908377797,0.3967357205670401,[0.69507414 0.44135436],[0.70081782 0.4318141 ],[0.70820922 0.43147299],[0.71587074 0.43814671],[0.70771921 0.43949419],[0.70081788 0.44052213]
103,0.3365464463525002,0.31959446853749657,0.3280704574449984,[0.69448942 0.43977201],[0.69973761 0.43080261],[0.70723176 0.43005323],[0.71539474 0.43677384],[0.70666391 0.43702114],[0.69984061 0.43802607]
104,0.27085655868672176,0.39904317814110984,0.33494986841391583,[0.69338608 0.43808869],[0.69829828 0.43005523],[0.70557511 0.42942047],[0.71381044 0.43540803],[0.70496893 0.43480289],[0.6983633  0.43579745]
105,0.2942779233297151,0.4061841946529749,0.350231058991345,[0.69342828 0.44000584],[0.69778365 0.4315702 ],[0.70488721 0.43054074],[0.71310854 0.43628785],[0.70448112 0.43627235],[0.69807851 0.43760484]
106,0.35317340147478343,0.41098228069405474,0.3820778410844191,[0.69331282 0.44111991],[0.69785696 0.43127739],[0.70512336 0.43001908],[0.71333551 0.43696526],[0.70473671 0.4371061 ],[0.69823748 0.43861419]
107,0.30367016429308563,0.4276260614677336,0.3656481128804096,[0.69274503 0.43775564],[0.69764757 0.42909202],[0.70480239 0.42797691],[0.71275878 0.43364727],[0.70455253 0.43399075],[0.69797921 0.435473  ]
108,0.3386821955731986,0.4042601837812534,0.37147118967722603,[0.69314605 0.43711114],[0.69805169 0.42812371],[0.7050336  0.42697003],[0.71270359 0.4326247 ],[0.70466053 0.43356967],[0.69825602 0.43510222]
109,0.334101786703712,0.4456860316264506,0.38989390916508126,[0.69334459 0.43694401],[0.69819516 0.42784426],[0.70522344 0.42672625],[0.71296054 0.43254161],[0.70480824 0.4332515 ],[0.69839215 0.43473649]
110,0.3298826925236169,0.40248216795728897,0.36618243024045294,[0.6932382 0.4366557],[0.69831032 0.42776254],[0.70536536 0.42664033],[0.71302253 0.432374  ],[0.70499611 0.43313995],[0.69849712 0.43460509]
111,0.3416807026706163,0.4238987255378517,0.382789714104234,[0.69338149 0.43774405],[0.69833046 0.42829573],[0.70549875 0.42717782],[0.7132321  0.43362564],[0.70508826 0.43388319],[0.69864947 0.43542469]
112,0.2725178799892852,0.40767368346479704,0.34009578172704114,[0.69302619 0.43744266],[0.69811177 0.42910874],[0.705302   0.42790055],[0.71303934 0.43328622],[0.70480937 0.4333429 ],[0.69828081 0.43478227]
113,0.33768574880507374,0.34904569166804206,0.34336572023655787,[0.69272208 0.43663687],[0.69790441 0.42816108],[0.70506316 0.42734766],[0.71275181 0.43324003],[0.70488673 0.4339239 ],[0.69828159 0.43529317]
114,0.3347974470358419,0.33305653239527394,0.3339269897155579,[0.69249642 0.43483925],[0.69781446 0.42679474],[0.70500636 0.42605075],[0.71280205 0.43181852],[0.7047444  0.43269861],[0.6980769  0.43388304]
115,0.3161414017642859,0.35145688199954817,0.33379914188191706,[0.69277465 0.43718493],[0.69807553 0.42919892],[0.70526689 0.42827675],[0.71302557 0.43352458],[0.70520383 0.4344686 ],[0.69848722 0.4360061 ]
116,0.2912856990986532,0.37236365583700887,0.33182467746783106,[0.6930173  0.43603897],[0.6982038  0.42846194],[0.70539403 0.42753503],[0.71331418 0.43266761],[0.7051819  0.43325797],[0.69848126 0.4347153 ]
117,0.3780430894580629,0.3575838043885499,0.3678134469233064,[0.69299287 0.43492341],[0.69769859 0.42576942],[0.70486611 0.42461082],[0.71287864 0.43094978],[0.70474774 0.43206188],[0.69821715 0.43363294]
118,0.3431391448153408,0.3505262033693042,0.3468326740923225,[0.69279325 0.43348181],[0.69804782 0.4255937 ],[0.70508343 0.42470181],[0.7127527  0.43003267],[0.70505047 0.43138811],[0.69839978 0.43279949]
119,0.3345981556024744,0.35284007813611035,0.34371911686929235,[0.69277936 0.4336372 ],[0.69830608 0.42575949],[0.70542228 0.4251425 ],[0.7129451  0.43044248],[0.70542514 0.43151954],[0.69872826 0.43303335]
120,0.25837012611150406,0.3729146748990028,0.31564240050525344,[0.69348276 0.43473801],[0.69880176 0.42856649],[0.70591152 0.42811874],[0.71364903 0.43246582],[0.70590669 0.43296385],[0.69917512 0.43419567]
121,0.20811506115391334,0.4667255618923445,0.3374203115231289,[0.69256657 0.43781251],[0.69884104 0.43051034],[0.70639211 0.42883933],[0.71442538 0.43285778],[0.70610839 0.4334487 ],[0.6988079  0.43522123]
122,0.30139197532351303,0.49896323618120486,0.40017760575235894,[0.69201946 0.43723196],[0.69894999 0.42925465],[0.70671701 0.42804229],[0.71442485 0.43265936],[0.70653027 0.43486345],[0.69896311 0.43621492]
123,0.25774573780489535,0.4249678650206206,0.341356801412758,[0.69169062 0.43753529],[0.69835979 0.42998824],[0.7059238  0.42849886],[0.71362209 0.4323234 ],[0.70570105 0.43421614],[0.69833112 0.43588689]
124,0.24670993431749264,0.4997366981852011,0.37322331625134686,[0.69207615 0.43711013],[0.69880146 0.4299655 ],[0.70664811 0.42852604],[0.71450454 0.43268117],[0.70631731 0.43416485],[0.69875866 0.43559715]
125,0.18029096738790545,0.42649443903267503,0.3033927032102902,[0.69145918 0.43787882],[0.69781101 0.43161786],[0.70531136 0.43032804],[0.71306282 0.43353999],[0.70478648 0.43423995],[0.69754273 0.43560731]
126,0.2830227203977772,0.4360424199604987,0.359532570179138,[0.69079638 0.43904635],[0.69724947 0.43107259],[0.70480222 0.42944801],[0.71265483 0.433496  ],[0.70453489 0.43583441],[0.69720012 0.43744594]
127,0.25467954450214686,0.3871116023277172,0.320895573414932,[0.69103849 0.43936336],[0.6974771  0.43193594],[0.70494676 0.43048367],[0.71282125 0.43429726],[0.70463747 0.43614644],[0.69731337 0.43765375]
