FN,EAR_L,EAR_R,EAR,p1,p2,p3,p4,p5,p6
32,0.19719749405869177,0.27298350761290313,0.23509050083579747,[0.72308832 0.43235412],[0.73009634 0.42986929],[0.73768216 0.43182528],[0.74471623 0.43587911],[0.73735356 0.43578321],[0.72975755 0.43452793]
33,0.22122932848259785,0.31448795823867887,0.26785864336063836,[0.72175545 0.43181309],[0.72878915 0.42865518],[0.73636228 0.43033201],[0.74344146 0.43456829],[0.73594618 0.4347969 ],[0.72838491 0.43382746]
34,0.2620459674226915,0.3233360032612088,0.29269098534195015,[0.72071606 0.43428627],[0.72802591 0.43058714],[0.73545444 0.43241465],[0.74217331 0.4373877 ],[0.73505253 0.43766767],[0.72761166 0.43666711]
35,0.2431719404688645,0.3928596098062852,0.31801577513757484,[0.72042418 0.43629876],[0.72776455 0.43277323],[0.7355696  0.43442449],[0.74259567 0.43899184],[0.73511487 0.43955508],[0.72735596 0.43847013]
36,0.1887078739435286,0.3355653002254862,0.2621365870845074,[0.72091508 0.43379384],[0.72777909 0.43115422],[0.73541462 0.43302181],[0.74261367 0.43694225],[0.73496228 0.43678561],[0.72740799 0.43562311]
37,0.22124387897533995,0.31049066585090623,0.2658672724131231,[0.72058362 0.43238723],[0.7276265  0.42917842],[0.73530942 0.43106803],[0.74234629 0.43558374],[0.73481804 0.43555582],[0.72724259 0.43438271]
38,0.2757180872697859,0.32233494585207373,0.2990265165609298,[0.71896142 0.43472207],[0.72613865 0.43006498],[0.73365498 0.43162104],[0.74050075 0.43680489],[0.7333073  0.43707606],[0.72583675 0.43652481]
39,0.2638000850215509,0.33999378150393944,0.30189693326274514,[0.71982306 0.43281576],[0.72676229 0.42835546],[0.73443174 0.42988411],[0.74144983 0.43463448],[0.73403871 0.43514332],[0.72651958 0.43452737]
40,0.26288389135801515,0.3105219761315398,0.2867029337447775,[0.71930289 0.43208435],[0.72648132 0.42753333],[0.73423582 0.42926243],[0.74128461 0.4346987 ],[0.73381341 0.43456551],[0.7262426  0.43384767]
41,0.24035081366279268,0.2490622454412495,0.2447065295520211,[0.72127742 0.43256637],[0.72843063 0.42935762],[0.73604047 0.43117306],[0.74295825 0.43593416],[0.73566532 0.4361726 ],[0.7280491  0.43487784]
42,0.26552422572419343,0.28021676800184464,0.272870496863019,[0.72139174 0.43174505],[0.72839189 0.42758977],[0.73612094 0.42929974],[0.74321389 0.43461993],[0.73563248 0.43480065],[0.72803122 0.43374541]
43,0.17541022288816105,0.2768615310975578,0.22613587699285942,[0.72197598 0.43263164],[0.72945595 0.43089065],[0.73733914 0.43301371],[0.74436492 0.43705615],[0.73718035 0.4366979 ],[0.72922492 0.43520325]
44,0.2551948750244651,0.27045734631903323,0.26282611067174916,[0.72145659 0.43296587],[0.72872525 0.42908207],[0.73657507 0.43074316],[0.74370641 0.43591344],[0.73632473 0.43610629],[0.72853869 0.43516552]
45,0.24764781229818972,0.2891321435294831,0.2683899779138364,[0.72158772 0.43241122],[0.72864115 0.42871806],[0.73628682 0.43058518],[0.74327958 0.43556997],[0.73590654 0.43561172],[0.72833133 0.43452609]
46,0.23298671190213255,0.21615633740018958,0.22457152465116106,[0.72048742 0.43371421],[0.72751266 0.42984816],[0.73512846 0.43136775],[0.74220943 0.43618   ],[0.73489004 0.43606278],[0.72732627 0.43533081]
47,0.21609673720414588,0.283433623835843,0.2497651805199944,[0.71959925 0.43228826],[0.72662044 0.42912379],[0.73423672 0.43068621],[0.74137026 0.43502921],[0.73399907 0.43510219],[0.72638404 0.43417946]
48,0.28609506988458494,0.2849751269544807,0.28553509841953284,[0.71729416 0.43315822],[0.7241677  0.42805368],[0.73160076 0.42911276],[0.7384758  0.43485275],[0.73137468 0.43485904],[0.72406542 0.43446079]
49,0.32302885987057667,0.2628851141877241,0.2929569870291504,[0.71490729 0.43311369],[0.72239763 0.42786407],[0.73000789 0.42916664],[0.7366206  0.43479082],[0.72964031 0.4358384 ],[0.72204977 0.43524384]
50,0.29398537591627355,0.21843374924889342,0.2562095625825835,[0.71413225 0.43300632],[0.72095573 0.42758572],[0.72852033 0.42849278],[0.73556644 0.43368661],[0.72812086 0.43452486],[0.7207371  0.43414581]
51,0.3403848051256696,0.34786551302941887,0.34412515907754426,[0.7141366 0.4317821],[0.72073025 0.42499283],[0.72835255 0.42553449],[0.73545444 0.43167567],[0.72779512 0.43255916],[0.72054505 0.43245649]
52,0.3184165435581617,0.3371446503752469,0.32778059696670425,[0.7141766  0.43398508],[0.72077477 0.42712012],[0.72840631 0.42737785],[0.73556155 0.43372703],[0.72801077 0.43400216],[0.72071242 0.43410337]
53,0.3228855914773042,0.2442042846036524,0.2835449380404783,[0.71490729 0.43242785],[0.72149533 0.42603019],[0.72898686 0.42688417],[0.73600662 0.43325356],[0.72858083 0.43336609],[0.72138584 0.4331705 ]
54,0.33989289376058074,0.2741915001071548,0.3070421969338678,[0.71638989 0.43293464],[0.72279638 0.42633754],[0.73010075 0.42685121],[0.73710716 0.4329817 ],[0.7296024  0.43361795],[0.72253805 0.43363124]
55,0.2660843429736548,0.3611133448759365,0.31359884392479564,[0.71815944 0.43182144],[0.7246837  0.42678767],[0.73211479 0.42759264],[0.73937327 0.43282911],[0.73167914 0.43295166],[0.72441655 0.43270701]
56,0.29390073072421674,0.36422779062753,0.32906426067587335,[0.71911311 0.43103892],[0.72583801 0.42602381],[0.73328203 0.42704847],[0.74035871 0.43239635],[0.7327432  0.43301114],[0.72544795 0.43253884]
57,0.28337138721399646,0.3562512781476071,0.31981133268080175,[0.71860278 0.43434298],[0.72527295 0.42908382],[0.73272574 0.4301911 ],[0.73993295 0.43585673],[0.73223668 0.43592936],[0.72494012 0.43543518]
58,0.21890243471543974,0.3839705943598293,0.30143651453763454,[0.71775901 0.43471813],[0.72482717 0.43117544],[0.73243314 0.43250203],[0.73972428 0.43667039],[0.73198986 0.4370214 ],[0.724392   0.43627024]
59,0.22070681849253385,0.3417311767690394,0.2812189976307866,[0.71683681 0.43612927],[0.72392088 0.43269622],[0.73136133 0.4341363 ],[0.73846459 0.4382818 ],[0.73096305 0.43859112],[0.72346312 0.4377971 ]
60,0.23755258833876208,0.274639931465955,0.2560962599023585,[0.71721077 0.43634087],[0.72426474 0.43276137],[0.73170167 0.43421662],[0.73892403 0.43860817],[0.73122817 0.4390839 ],[0.72375554 0.43821958]
61,0.31794904675099445,0.39055896072856017,0.35425400373977733,[0.71620059 0.44055483],[0.72326076 0.43344605],[0.73080349 0.43436772],[0.73773146 0.44194812],[0.73003983 0.44091603],[0.72277147 0.44055662]
62,0.2947713043711086,0.41766412806362224,0.3562177162173654,[0.71624643 0.44068024],[0.72308785 0.43402752],[0.73048526 0.43477398],[0.73744184 0.44169119],[0.72983056 0.44073874],[0.72263068 0.44052067]
63,0.28965828469339117,0.3926264454202887,0.3411423650568399,[0.71652842 0.44025722],[0.72337514 0.4335973 ],[0.73077995 0.43437183],[0.73787981 0.44141829],[0.73006856 0.44027278],[0.72290158 0.44002369]
64,0.33483146552064297,0.369708834918653,0.35227015021964797,[0.71687752 0.43843275],[0.72379655 0.43143827],[0.73127276 0.4321993 ],[0.73826587 0.43945661],[0.73072493 0.43901104],[0.72346961 0.4389368 ]
65,0.2608114822851598,0.3775541483948496,0.3191828153400047,[0.71773547 0.43837398],[0.72456187 0.43260068],[0.73198235 0.43357521],[0.73909342 0.44001263],[0.73129398 0.43885961],[0.72408324 0.43842554]
66,0.29287727934447233,0.35169433013995827,0.3222858047422153,[0.71746838 0.43992344],[0.72433805 0.43312225],[0.731933   0.43358371],[0.73919117 0.44057542],[0.73130894 0.43973503],[0.72399378 0.43966025]
67,0.28711741032938604,0.3766226330113893,0.3318700216703877,[0.71781456 0.43888694],[0.72428662 0.43273458],[0.73162693 0.43365997],[0.73878515 0.44060659],[0.73107427 0.4393881 ],[0.72403377 0.43905726]
68,0.22987475142782196,0.39633726522249135,0.31310600832515667,[0.71771944 0.43686318],[0.72439235 0.43179294],[0.73191327 0.43287343],[0.73928416 0.43894851],[0.7314406  0.43754768],[0.7241649  0.43705055]
69,0.23204535982484095,0.35201339173693247,0.2920293757808867,[0.7175765  0.43648446],[0.72423631 0.4314166 ],[0.73180097 0.43239775],[0.7391507  0.43836561],[0.73127502 0.43718213],[0.72392511 0.43664452]
70,0.21241971218837577,0.3116850112782693,0.2620523617333225,[0.71751893 0.43543577],[0.72392833 0.43035173],[0.73142105 0.43123415],[0.73886359 0.43687469],[0.73080909 0.43554553],[0.72357464 0.43507254]
71,0.1934672713421626,0.287769962672226,0.24061861700719428,[0.71717435 0.43665376],[0.72393119 0.431822  ],[0.73136657 0.4327403 ],[0.73857242 0.43806404],[0.73082149 0.43659726],[0.72358871 0.43621099]
72,0.2616280181617611,0.299934985184609,0.28078150167318505,[0.71710604 0.4364222 ],[0.72399795 0.43073192],[0.73141384 0.43177593],[0.7384159  0.43778852],[0.73061985 0.43704337],[0.72339946 0.43654767]
73,0.16537297065649498,0.29412390404817057,0.22974843735233277,[0.71863121 0.43496341],[0.72492087 0.43068317],[0.73226053 0.43179509],[0.73961854 0.43724537],[0.73147839 0.43504676],[0.72443599 0.43428868]
74,0.16519943931632747,0.34771781376002686,0.2564586265381772,[0.71868032 0.4345116 ],[0.72507769 0.43036893],[0.73247528 0.43145195],[0.73981071 0.43643624],[0.7317996  0.43463349],[0.72464734 0.43410206]
75,0.1539628271865628,0.38715556386617805,0.2705591955263704,[0.71887422 0.43485999],[0.72489715 0.43096453],[0.73218954 0.43217081],[0.73966414 0.43718812],[0.73154581 0.43505204],[0.72455591 0.4344373 ]
76,0.25030571461210516,0.30983812698698415,0.2800719207995447,[0.71897173 0.43374097],[0.72562963 0.4285396 ],[0.73277503 0.42982867],[0.73956496 0.43583751],[0.73186934 0.4346433 ],[0.7248776  0.43395102]
77,0.20054323415772282,0.32380058259091493,0.26217190837431886,[0.71920925 0.4340685 ],[0.7254048  0.42908236],[0.7326687  0.42995319],[0.73990107 0.43562785],[0.73191285 0.43389115],[0.7249614  0.43337241]
78,0.18046247745407798,0.25682380796257953,0.21864314270832874,[0.71865058 0.43331322],[0.72537744 0.42955217],[0.73274612 0.43060237],[0.73979759 0.4352929 ],[0.7321617  0.43424115],[0.72485584 0.43349829]
79,0.182979675530065,0.3142667526495095,0.24862321408978724,[0.71795505 0.43135527],[0.72428256 0.4271034 ],[0.73139471 0.42819849],[0.73845649 0.43334484],[0.7306065  0.43169606],[0.72364604 0.43100446]
80,0.24135343971595827,0.3731159045483455,0.3072346721321519,[0.71396232 0.4339059 ],[0.72104496 0.42919424],[0.72824043 0.42981029],[0.73486239 0.43403983],[0.72761172 0.43461764],[0.72041655 0.43439695]
81,0.34739915781151637,0.37165147998514825,0.3595253188983323,[0.7136991  0.43405387],[0.7207287  0.42680514],[0.72833061 0.42707664],[0.7351355  0.43318886],[0.72745389 0.43440056],[0.72008812 0.43430772]
82,0.28508242462827504,0.39393986435301287,0.33951114449064396,[0.71234208 0.43631729],[0.71956849 0.43021378],[0.72684616 0.43030757],[0.73342967 0.43541119],[0.72610205 0.43620351],[0.71887696 0.43626618]
83,0.219257896445081,0.3970789094302965,0.30816840293768877,[0.71073288 0.43603039],[0.71699411 0.43149206],[0.72400582 0.43195832],[0.73107088 0.43594521],[0.7236625  0.43614566],[0.71673149 0.43620196]
84,0.28885176357267117,0.3409119818218993,0.31488187269728524,[0.70934504 0.43517491],[0.71600688 0.42868769],[0.72339165 0.42871213],[0.73047817 0.43389288],[0.72277862 0.43463153],[0.71551621 0.43494856]
85,0.21096612092107683,0.3981871204743978,0.30457662069773733,[0.70857733 0.43516967],[0.71478099 0.4301551 ],[0.72197276 0.43025374],[0.72920859 0.4342432 ],[0.72161382 0.43437847],[0.71453214 0.43472177]
86,0.2781985631721454,0.3584660311043578,0.3183322971382516,[0.70781666 0.43246239],[0.71468729 0.42663109],[0.72204602 0.42670828],[0.72887284 0.43156472],[0.72144806 0.43242341],[0.71414673 0.43258652]
87,0.30871816337620356,0.32476308826339645,0.3167406258198,[0.70745087 0.43440688],[0.71424299 0.42757559],[0.72157615 0.42721462],[0.72842228 0.43240604],[0.72102535 0.43362883],[0.71378988 0.43412945]
88,0.30837482573828384,0.3705329250264777,0.3394538753823808,[0.70713067 0.43452993],[0.71376961 0.42756054],[0.72107404 0.42720267],[0.72801387 0.43256292],[0.72053832 0.43355995],[0.71336752 0.4341051 ]
89,0.2785588385854039,0.35010432957367904,0.3143315840795415,[0.70633632 0.43470192],[0.71288097 0.42785278],[0.72034836 0.42717046],[0.72734046 0.43176281],[0.71999055 0.43290845],[0.71270466 0.43391687]
90,0.23167549865098933,0.3666554097321681,0.2991654541915787,[0.70515025 0.43412077],[0.71172905 0.4280073 ],[0.71918368 0.42721623],[0.72626489 0.43128264],[0.71872991 0.43207899],[0.7113905 0.4329834]
91,0.20548716671404813,0.34559478471492655,0.2755409757144873,[0.70418793 0.43639922],[0.71035904 0.43095183],[0.71769685 0.43022788],[0.72515553 0.43383422],[0.71726835 0.43452066],[0.71012974 0.43531308]
92,0.3191721273179495,0.3078687189752784,0.313520423146614,[0.70239794 0.43649745],[0.70916235 0.4284851 ],[0.71669716 0.42764771],[0.72383642 0.4324958 ],[0.71609735 0.43444115],[0.70877707 0.43557626]
93,0.2708241906991193,0.3936341500812302,0.33222917039017474,[0.70230657 0.43708417],[0.70849627 0.43058091],[0.71587539 0.42981017],[0.72311795 0.43380883],[0.71564275 0.43534055],[0.70851696 0.4364568 ]
94,0.24438296896429337,0.3775387007792232,0.3109608348717583,[0.70196491 0.43704638],[0.70837837 0.43080598],[0.71578622 0.42992514],[0.72312385 0.43353754],[0.71545732 0.43501252],[0.70816731 0.43618685]
95,0.27891220671916755,0.342042345401248,0.3104772760602078,[0.70273948 0.43631178],[0.7091614  0.42925519],[0.71656197 0.42841348],[0.72388107 0.43285015],[0.71620649 0.4342024 ],[0.7089721  0.43540278]
96,0.37046211908113663,0.3602316151206464,0.3653468671008915,[0.70287108 0.43783221],[0.7090739  0.42891195],[0.71632659 0.42788795],[0.72339308 0.43322864],[0.71589208 0.43547574],[0.70883429 0.43689126]
97,0.31785836907085135,0.3212433962104357,0.3195508826406435,[0.70233601 0.43439397],[0.70878196 0.42685249],[0.71594834 0.42656523],[0.72289866 0.43141305],[0.71523702 0.43283969],[0.70822263 0.43372378]
98,0.3277003452199222,0.3385130517863411,0.3331066985031317,[0.70385534 0.43429908],[0.71044689 0.42665172],[0.71776217 0.42583674],[0.72475451 0.43064037],[0.71743041 0.43259865],[0.71025109 0.43378463]
99,0.37558029187032854,0.3854848758639473,0.38053258386713795,[0.70440251 0.43412659],[0.71094286 0.42599973],[0.71824819 0.42538366],[0.72504681 0.4301126 ],[0.71782601 0.43304116],[0.71070874 0.43412483]
100,0.3099735372521154,0.34716952890868474,0.3285715330804001,[0.70602584 0.43780121],[0.71169519 0.43021506],[0.71882153 0.42950392],[0.72616184 0.43473619],[0.71835047 0.43569857],[0.71160322 0.43662891]
101,0.32729574988079335,0.35603140073250406,0.3416635753066487,[0.70480967 0.43467531],[0.71132302 0.4272491 ],[0.71848679 0.42670864],[0.72536767 0.43171453],[0.71809083 0.4332701 ],[0.71103704 0.43426582]
102,0.34501282028683533,0.367118083473096,0.35606545187996563,[0.70432419 0.4343065 ],[0.71041936 0.42634711],[0.71779031 0.42598212],[0.72496098 0.43160656],[0.71735227 0.43289274],[0.7104218  0.43378389]
103,0.33111555514293983,0.31521247430650823,0.323164014724724,[0.70325702 0.43676117],[0.70954591 0.42904019],[0.71691155 0.42864403],[0.72399443 0.43404782],[0.71647429 0.4352999 ],[0.70947456 0.43621963]
104,0.3405602181238644,0.31993524974728743,0.33024773393557594,[0.70243752 0.43737277],[0.7090404 0.4300583],[0.71638316 0.42973164],[0.7234472  0.43479574],[0.71610749 0.43664894],[0.70893788 0.43755218]
105,0.3370852658610007,0.3186846245711973,0.327884945216099,[0.70236939 0.43585265],[0.70868278 0.42794061],[0.71597534 0.42723018],[0.72317922 0.43239138],[0.7156021  0.43409681],[0.70855588 0.43528485]
106,0.33186344162865633,0.34079683732984395,0.33633013947925017,[0.70281762 0.43449742],[0.70903313 0.42704302],[0.71615487 0.42674387],[0.7231344  0.43167105],[0.71571952 0.43328989],[0.70882636 0.43409416]
107,0.3079514243602567,0.3526211182513393,0.330286271305798,[0.70354259 0.43440539],[0.71011019 0.42749214],[0.71749508 0.42737111],[0.72450948 0.43194762],[0.71694618 0.43361455],[0.70981097 0.43421996]
108,0.35108424475758426,0.35119640570266936,0.35114032523012684,[0.70366377 0.43537006],[0.70997852 0.42761678],[0.71723628 0.42706311],[0.72437048 0.43224111],[0.71699011 0.43414527],[0.70993084 0.43523484]
109,0.3225779013901224,0.3835045719478868,0.35304123666900455,[0.70301372 0.43530476],[0.70940465 0.42783684],[0.71656936 0.42739549],[0.72362357 0.43240726],[0.71627432 0.43381524],[0.70924908 0.43483591]
110,0.2902257804322798,0.37652966705763574,0.3333777237449578,[0.70270944 0.43550235],[0.7088685  0.42875156],[0.71630776 0.42827013],[0.72381836 0.43273172],[0.7160967  0.43431702],[0.70890927 0.43505865]
111,0.3416863368032311,0.3558505524089762,0.3487684446061037,[0.70190692 0.43691978],[0.70812041 0.42964938],[0.71535331 0.42929837],[0.72249633 0.43403986],[0.71515572 0.43612069],[0.70812225 0.43703142]
112,0.2985074982768536,0.3490619040363255,0.3237847011565895,[0.7006073  0.43706092],[0.70685595 0.42993721],[0.71423304 0.42933872],[0.72154129 0.43371552],[0.71398586 0.43548542],[0.70686942 0.43644202]
113,0.36186739242688903,0.36494859911259514,0.3634079957697421,[0.70024729 0.43746784],[0.70636582 0.42911303],[0.713543   0.42835549],[0.72067243 0.43352115],[0.71335578 0.4356209 ],[0.70641649 0.43690085]
114,0.3330237683948956,0.3334857812510376,0.3332547748229666,[0.70101017 0.4357104 ],[0.70719248 0.42774564],[0.71440935 0.42721784],[0.72149318 0.43223894],[0.71400607 0.43388721],[0.70705563 0.43489999]
115,0.34258160446001107,0.3987329540097147,0.3706572792348629,[0.70185417 0.43613464],[0.70811987 0.42825618],[0.71526581 0.42765826],[0.72227859 0.43254656],[0.71503794 0.43453521],[0.70808345 0.43558374]
116,0.28598893221151517,0.3701499350717949,0.32806943364165503,[0.70463091 0.43410593],[0.71106899 0.4279525 ],[0.71820414 0.42772985],[0.72508198 0.43188077],[0.71788824 0.43341604],[0.71080601 0.43401843]
117,0.3769143520741259,0.3963423686196501,0.38662836034688797,[0.70553035 0.4340812 ],[0.71154809 0.42600125],[0.71859181 0.42555434],[0.72569865 0.43094593],[0.71838886 0.4330222 ],[0.71150559 0.43391657]
118,0.3494739773459162,0.35280078458386,0.3511373809648881,[0.70737612 0.43268833],[0.71360493 0.42546132],[0.7206071  0.42519242],[0.72761738 0.43024984],[0.72032499 0.43214729],[0.71339363 0.43274754]
119,0.36857931373317954,0.38537892503803045,0.376979119385605,[0.70635712 0.43673205],[0.71249563 0.42887223],[0.71947092 0.42848974],[0.72649354 0.43371421],[0.71922177 0.43576553],[0.71234775 0.43660027]
120,0.38396130830073355,0.35779527792084886,0.37087829311079124,[0.70636719 0.43569216],[0.71269816 0.427719  ],[0.71981972 0.42747772],[0.7267915 0.4327248],[0.71944636 0.43513283],[0.71245193 0.43590003]
121,0.3097038766113039,0.41791907779899357,0.3638114772051487,[0.70543909 0.43809333],[0.7117995  0.43047473],[0.71912163 0.42954773],[0.72641289 0.43361825],[0.71864402 0.43608075],[0.71160126 0.43720511]
122,0.2600323011692545,0.37697682382545145,0.318504562497353,[0.70434201 0.43857139],[0.71087772 0.4315002 ],[0.71834046 0.43038413],[0.72572535 0.4338434 ],[0.71777624 0.4360221 ],[0.71054852 0.4372139 ]
123,0.26776556967466847,0.3738339103842111,0.3207997400294398,[0.70383805 0.43658987],[0.71104497 0.42911768],[0.7187314  0.42825338],[0.72592217 0.43215817],[0.71805573 0.43411067],[0.71055681 0.43526471]
124,0.2717507330888519,0.34446906859248894,0.3081099008406704,[0.70441163 0.43910009],[0.71096021 0.43140575],[0.71835744 0.43029135],[0.72579187 0.43456781],[0.71779585 0.43612248],[0.71061355 0.43741608]
125,0.31833463946500795,0.3571884968057635,0.3377615681353857,[0.70553708 0.4367477 ],[0.71229422 0.42886591],[0.71985263 0.42822623],[0.72710097 0.43309963],[0.71924222 0.43496573],[0.71195805 0.43601507]
126,0.3051568947819049,0.3618383329551288,0.33349761386851684,[0.70801449 0.43566179],[0.71467531 0.42846322],[0.72191209 0.42795265],[0.72897398 0.43232581],[0.72131819 0.43420085],[0.71421343 0.43512374]
127,0.3174785537393571,0.3552660862431507,0.33637231999125394,[0.70908129 0.43388507],[0.71598977 0.42666435],[0.72322637 0.42637959],[0.73007709 0.43093437],[0.72260249 0.43282348],[0.71545893 0.43363258]
