FN,EAR,MAR,MOEAR,MINUTE,TIMESTAMP
1,0.3588485394040102,5.131953766394583,14.301169443013295,1,1662614280866
2,0.3520599512615701,10.376850807126068,29.47466978263704,1,1662614280925
3,0.37750404302874574,13.954231911205188,36.964456855214706,1,1662614280982
4,0.3923847089890904,10.617694622555463,27.05939956200146,1,1662614281042
5,0.3959170101617151,12.799666001396098,32.32916412499676,1,1662614281099
6,0.3832796598366838,14.305665374677616,37.32435313883677,1,1662614281157
7,0.427321323756341,14.233128313319533,33.307788593848116,1,1662614281213
8,0.44051621004832875,14.525868901797612,32.974652397477016,1,1662614281271
9,0.4300661249958823,17.09871071141209,39.75832951636403,1,1662614281324
10,0.40103097281148636,12.621857467220996,31.473522802325256,1,1662614281376
11,0.42666544661072014,14.025770264113834,32.87299305704178,1,1662614281431
12,0.39125427055995154,20.74682915128176,53.026460571508935,1,1662614281491
13,0.36477744131931616,9.684306815447819,26.548535404003896,1,1662614281541
14,0.33288832553762077,15.364456147227338,46.15498642799641,1,1662614281596
15,0.36286765548846645,10.134102168050621,27.92781890248338,1,1662614281660
16,0.37557994687353435,7.648244204505626,20.36382471474429,1,1662614281712
17,0.3573926580777014,7.2521864783286185,20.291929099315485,1,1662614281770
18,0.3763633105154463,7.082815292926281,18.819090743000558,1,1662614281827
19,0.34217930594403884,6.301363871701965,18.415385624554723,1,1662614281880
20,0.3530059386815753,6.093248035913028,17.26103549042377,1,1662614281938
21,0.3451779004294099,6.585040423062415,19.077236447844605,1,1662614281997
22,0.3490978536301089,5.775374516194666,16.54371247528218,1,1662614282077
23,0.3685497360660893,9.223405663070064,25.02621698097241,1,1662614282137
24,0.30274581959314845,11.949621128066015,39.4708047302677,1,1662614282188
25,0.27654139134486755,8.93553753827663,32.31175447126233,1,1662614282245
26,0.290241800295488,7.540555315878499,25.980252700340355,1,1662614282298
27,0.25597647584476496,8.855349330359953,34.59438724256136,1,1662614282355
28,0.3092158238866749,9.144248506570408,29.57238213630911,1,1662614282408
29,0.25655749898690305,12.243227128988233,47.721182102781704,1,1662614282464
30,0.2881782951766092,8.608149559026343,29.870915690409177,1,1662614282516
31,0.25287399811432243,9.306584870702732,36.80324960297142,1,1662614282580
32,0.3015302490214728,10.99703543282414,36.47075365908317,1,1662614282639
33,0.25617136182350847,8.45098878053632,32.98959228064964,1,1662614282692
34,0.31773979212666864,9.874716939020715,31.077998990709062,1,1662614282754
35,0.25681562267252384,9.123552963927379,35.52569298154107,1,1662614282807
36,0.27119561186044244,8.237264419201404,30.373885339414375,1,1662614282865
37,0.29712067207547377,8.15544808759819,27.44826884857936,1,1662614282914
38,0.27256240708583845,11.07826482720705,40.64487449187428,1,1662614282972
39,0.2452104846520827,12.413683305935786,50.62460246571006,1,1662614283038
40,0.2814393195758629,9.979990270550486,35.46054007517719,1,1662614283092
41,0.2566915991102512,14.129456665330423,55.04448417597688,1,1662614283142
42,0.2680632641596682,21.69731750996018,80.94103299822713,1,1662614283194
43,0.2610751220270374,15.595675905890756,59.73635398425913,1,1662614283254
44,0.33142053350274703,12.409956779827194,37.44474323503052,1,1662614283306
45,0.2842567081505554,8.126233193257008,28.587656721026196,1,1662614283359
46,0.30469238159806256,8.728698971954332,28.64757866991524,1,1662614283424
47,0.2554065154266641,9.909561635897296,38.79917322916795,1,1662614283479
48,0.32582406886521187,10.165581189230172,31.19960175021787,1,1662614283538
49,0.28988828647172316,15.355683018244346,52.971036550461655,1,1662614283590
50,0.35350064745581994,10.992769475468466,31.09688639776064,1,1662614283641
51,0.2926907819328767,7.55815159415266,25.822991568917892,1,1662614283700
52,0.330304743959414,8.9584917401998,27.121898501405024,1,1662614283748
53,0.34580371301481294,9.309287126397683,26.920726342805082,1,1662614283808
54,0.3164237674731186,7.0267461949723735,22.20675852223813,1,1662614283861
55,0.36856828853290524,10.057612903938711,27.288329508686914,1,1662614283913
56,0.36020305273462105,10.01341073981187,27.799350016028967,1,1662614283970
57,0.34879518931823117,7.1644491226371745,20.54056174524967,1,1662614284025
58,0.30489749729026094,8.775153308599613,28.780666901459377,1,1662614284088
59,0.32150643210462354,9.81628332739408,30.53215222829414,1,1662614284148
60,0.35170196552404964,7.197284841959482,20.464158712434966,1,1662614284198
61,0.19610747015895905,23.051824497903027,117.54689650128006,1,1662614284257
62,0.32447414555879595,35.59221274295199,109.69198387642429,1,1662614284315
63,0.2789738984245358,12.671000747891053,45.42002251625931,1,1662614284371
64,0.26976195136703773,12.736611791920067,47.21426326943584,1,1662614284425
65,0.2882015566478432,15.54854582726291,53.950249291199555,1,1662614284481
66,0.2903405649271777,18.008838861508128,62.02660267615394,1,1662614284539
67,0.3069336772246077,19.238498083391633,62.67965854171584,1,1662614284591
68,0.26032973349688715,15.760167902827586,60.53925416481877,1,1662614284647
69,0.24954849187756972,18.585844841961666,74.47788885488443,1,1662614284704
70,0.25124455874257834,26.77698369560469,106.57736760396875,1,1662614284754
71,0.24655518348887218,14.249524113769846,57.79446171900488,1,1662614284809
72,0.28596902319974027,10.862970895073383,37.98653005673955,1,1662614284871
73,0.2763817117478589,11.554947933236976,41.80793244300648,1,1662614284928
74,0.2583188030611633,13.923188949784484,53.89924691811083,1,1662614284987
75,0.3962198113506501,4.880088654396124,12.3166194990621,1,1662614287504
76,0.3353308416334899,8.445677992716927,25.186105613118308,1,1662614287557
77,0.30122542288309145,9.461060471334974,31.408572293736658,1,1662614287608
78,0.24268561685786572,8.851626921803287,36.47363628882647,1,1662614287670
79,0.29728239305516063,7.183181063514995,24.16282037322728,1,1662614287720
80,0.2570850232175279,9.165986098197283,35.65352031589039,1,1662614287774
