FN,EAR_L,EAR_R,EAR,p1,p2,p3,p4,p5,p6
11,0.3031279730556985,0.35985518688741475,0.33149157997155665,[0.70128483 0.45561311],[0.70885617 0.44849557],[0.7169894  0.44912168],[0.72449869 0.4547292 ],[0.71580428 0.45593897],[0.70807123 0.45561665]
12,0.32747387339504985,0.3425120165810362,0.334992944988043,[0.69984519 0.4519977 ],[0.70720375 0.44431451],[0.71520078 0.44502449],[0.72248214 0.45079613],[0.71380275 0.45212981],[0.70631641 0.45186791]
13,0.3081744011977673,0.3754434003157548,0.34180890075676107,[0.69858128 0.45215622],[0.70588118 0.44457126],[0.71376568 0.44488931],[0.72092187 0.45012042],[0.71252662 0.4514966 ],[0.70505798 0.45162758]
14,0.3312377613004313,0.3822587006732849,0.3567482309868581,[0.69919723 0.45719856],[0.70626354 0.4486478 ],[0.71439451 0.44858867],[0.72203696 0.45428887],[0.71299314 0.45605054],[0.70545262 0.45626548]
15,0.33275493560021613,0.32085689936598466,0.3268059174831004,[0.69926327 0.45387191],[0.70706701 0.44580364],[0.71541482 0.44605839],[0.72275943 0.45173538],[0.71402156 0.45368412],[0.70608789 0.45369259]
16,0.34732115604829195,0.3057841197166487,0.32655263788247035,[0.69985634 0.45263147],[0.70702612 0.44390661],[0.71524453 0.44408137],[0.72288573 0.45043573],[0.71373546 0.45190459],[0.70614874 0.45196125]
17,0.3234408499378701,0.3784157816553297,0.3509283157965999,[0.69837701 0.45478842],[0.70559365 0.44680434],[0.71361482 0.44695058],[0.72118533 0.45232639],[0.71240884 0.45409626],[0.70480251 0.45435628]
18,0.3558164266983866,0.4043320729932342,0.3800742498458104,[0.70066851 0.45630321],[0.70852977 0.44800714],[0.71693325 0.44794238],[0.72440249 0.45342082],[0.71571642 0.45634553],[0.70765036 0.45648482]
19,0.353615864849887,0.40352208661595734,0.37856897573292214,[0.70245731 0.45590422],[0.70973164 0.44761312],[0.71783572 0.44784778],[0.72531843 0.45373675],[0.71636957 0.4558208 ],[0.7087549  0.45568818]
20,0.30425561976204213,0.4023102098566739,0.35328291480935803,[0.70384759 0.45187393],[0.71165013 0.44515187],[0.71970272 0.44598657],[0.72684646 0.45134941],[0.71843964 0.45269996],[0.71071166 0.45225769]
21,0.3241068632309695,0.4545875570520919,0.38934721014153073,[0.70238709 0.4507722 ],[0.71005267 0.44257706],[0.71838218 0.44275612],[0.7258625  0.44875944],[0.71733284 0.45017856],[0.70943916 0.45032948]
22,0.3391696128170104,0.35797573175765757,0.348572672287334,[0.70220459 0.4460946 ],[0.71002454 0.43858075],[0.71803242 0.43911871],[0.7252059  0.44488695],[0.71690589 0.44666839],[0.70914423 0.44652304]
23,0.30016730508023093,0.32639293436769495,0.31328011972396297,[0.70161396 0.44182274],[0.70929253 0.43507355],[0.71719998 0.43554419],[0.72441572 0.44046643],[0.71609467 0.44215274],[0.70842928 0.44203275]
24,0.2878160756182813,0.24904905734583446,0.2684325664820579,[0.70002294 0.44511107],[0.70664227 0.43789065],[0.71414363 0.43764761],[0.72170281 0.44268456],[0.71328497 0.44370934],[0.70610559 0.44430354]
25,0.2748052085830618,0.2970425120621517,0.28592386032260675,[0.69871342 0.44451514],[0.7053529  0.43840748],[0.71295458 0.438548  ],[0.72063434 0.44281942],[0.71251166 0.4443312 ],[0.70514894 0.44468799]
26,0.2905578787641364,0.31379038599064113,0.30217413237738877,[0.69648236 0.4461562 ],[0.7029953  0.43983722],[0.71040487 0.43988234],[0.71779996 0.44397405],[0.71004379 0.4457646 ],[0.70277631 0.44639295]
27,0.29859890586775567,0.24109033005863992,0.2698446179631978,[0.69491565 0.44393376],[0.7014544  0.43698692],[0.70912629 0.4371289 ],[0.71668601 0.44166133],[0.70872664 0.44317347],[0.70137382 0.44400054]
28,0.2396600956573445,0.2558077227067612,0.24773390918205285,[0.69419873 0.44584438],[0.70083344 0.43960932],[0.70859027 0.43940386],[0.71630901 0.44330737],[0.70813775 0.44445616],[0.70065606 0.44520143]
29,0.3018005872426581,0.2885938262299406,0.29519720673629934,[0.6933679  0.44750336],[0.70021546 0.43954298],[0.70800591 0.43928057],[0.71555585 0.44394106],[0.70732594 0.44575244],[0.69990373 0.44659278]
30,0.3066041124219042,0.329522837949973,0.3180634751859386,[0.69486797 0.45305604],[0.70130461 0.44525692],[0.70914596 0.44495553],[0.71682703 0.44949979],[0.7088331 0.4514336],[0.70135915 0.45241201]
31,0.2766316268995696,0.3000834874753788,0.2883575571874742,[0.69666857 0.44969773],[0.70395941 0.44304353],[0.71192998 0.44324169],[0.71925187 0.44767505],[0.711061   0.44922701],[0.70342064 0.44951761]
32,0.258734526682659,0.42280601684364433,0.34077027176315167,[0.70003259 0.44553444],[0.70710242 0.43983629],[0.71494806 0.44057781],[0.72220278 0.44512558],[0.71441644 0.44581842],[0.70685214 0.44603807]
33,0.22207270311058697,0.3251093028398356,0.2735910029752113,[0.7050842  0.44198745],[0.71223867 0.43753085],[0.72028691 0.43875721],[0.72769469 0.44292083],[0.71969789 0.44339454],[0.7119267  0.44289809]
34,0.3241613101938896,0.353358720498501,0.33876001534619526,[0.70715278 0.44342926],[0.71502924 0.43747282],[0.72309548 0.43851036],[0.73000503 0.44396514],[0.72236246 0.44561929],[0.71446186 0.44512489]
35,0.33924591043244784,0.3234972837399821,0.331371597086215,[0.70873338 0.44091305],[0.71653324 0.43500897],[0.72457892 0.43640232],[0.731453   0.44246009],[0.72397977 0.44376856],[0.71607488 0.44305614]
36,0.3454527136155392,0.35757418547518605,0.3515134495453626,[0.70818174 0.44133496],[0.71584725 0.43484581],[0.723701   0.43597862],[0.73034483 0.44208404],[0.72279447 0.44333884],[0.71513039 0.44271874]
37,0.35391899868002064,0.32231847250389445,0.33811873559195754,[0.7068513  0.44238168],[0.71446401 0.43502143],[0.72238547 0.43559185],[0.72923779 0.44158018],[0.72134691 0.44333756],[0.71371895 0.44302797]
38,0.3329144675062545,0.290157867596162,0.3115361675512083,[0.70496887 0.44274759],[0.71231639 0.4350034 ],[0.72034329 0.43556118],[0.72738963 0.44166157],[0.71927792 0.44274652],[0.71177107 0.44266602]
39,0.3566640628025454,0.2800728223413569,0.3183684425719512,[0.70313829 0.44177946],[0.71054512 0.43375942],[0.71854502 0.43412825],[0.72554517 0.44019794],[0.71750265 0.4419235 ],[0.70994812 0.44189614]
40,0.3144625160974947,0.328420941556473,0.32144172882698385,[0.70210868 0.44242379],[0.7094354  0.43477577],[0.71734411 0.43511704],[0.72425991 0.44052967],[0.71635962 0.44175947],[0.70892274 0.44202498]
41,0.30729701840623364,0.1605686637197148,0.2339328410629742,[0.70186502 0.44200397],[0.70921737 0.43472558],[0.71705109 0.43509358],[0.72385263 0.4405309 ],[0.71605235 0.44153965],[0.70863849 0.44172245]
42,0.30305569435293594,0.25629315348019294,0.27967442391656444,[0.70245731 0.44184923],[0.70971298 0.43466723],[0.71752977 0.43497044],[0.72432625 0.44008213],[0.71670347 0.44118106],[0.70924687 0.44168463]
43,0.3021589360983555,0.2680535236774735,0.28510622988791445,[0.70293033 0.44090128],[0.71000832 0.43364751],[0.7179231  0.43409821],[0.72499877 0.43975174],[0.71708894 0.44031021],[0.70963198 0.44072419]
44,0.30237817327515937,0.20092259346949595,0.25165038337232765,[0.70345026 0.44212779],[0.71072596 0.43494838],[0.71857107 0.43535092],[0.72542882 0.4408145 ],[0.71768975 0.44160575],[0.71026367 0.44193187]
45,0.2737127631579522,0.2992852759917602,0.2864990195748562,[0.70389342 0.44168687],[0.7110976  0.43500739],[0.71917456 0.43558857],[0.72624636 0.440806  ],[0.71823317 0.44135037],[0.71063042 0.4413982 ]
46,0.2714268440810277,0.2885209640247356,0.27997390405288164,[0.70388687 0.44138634],[0.7111913  0.43494615],[0.7192741 0.4357174],[0.72626549 0.44093379],[0.71829957 0.44138092],[0.7106688  0.44132885]
