FN,EAR_L,EAR_R,EAR,p1,p2,p3,p4,p5,p6
11,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
12,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
13,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
14,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
15,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
16,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
17,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
18,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
19,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
20,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
21,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
22,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
23,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
24,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
25,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
26,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
27,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
28,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
29,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
30,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
31,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
32,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
33,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
34,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
35,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
36,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
37,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
38,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
39,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
40,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
41,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
42,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
43,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
44,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
45,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
46,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
47,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
48,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
49,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
50,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
51,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
52,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
53,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
54,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
55,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
56,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
57,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
58,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
59,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
60,0,0,0,[0.71520752 0.42574486],[0.72198755 0.42055559],[0.72926629 0.42112684],[0.73657429 0.42659   ],[0.72902822 0.42694017],[0.72166449 0.4267053 ]
61,0.27945219207440547,0.40258087753235283,0.3410165348033791,[0.73364782 0.43640742],[0.74159867 0.43174604],[0.74956363 0.4345412 ],[0.75640905 0.44319198],[0.74838668 0.44061577],[0.74054271 0.43875384]
62,0.34278042484007537,0.40102427746759606,0.37190235115383574,[0.73337489 0.43527323],[0.74126023 0.43045819],[0.74896401 0.43324214],[0.75544459 0.44161966],[0.74769914 0.44057429],[0.74009496 0.43867883]
63,0.31778618268109976,0.38306654377729765,0.35042636322919873,[0.73430693 0.43469605],[0.74208093 0.42992359],[0.74976474 0.43265256],[0.75618637 0.44098362],[0.74850792 0.4393962 ],[0.74099112 0.43745416]
64,0.30557334045250306,0.3559579799230153,0.3307656601877592,[0.73542583 0.43387932],[0.74305397 0.42949089],[0.75055635 0.4320724 ],[0.75685102 0.43956724],[0.74940687 0.4383004 ],[0.74203515 0.4366329 ]
65,0.36071624679897546,0.36453494382651574,0.36262559531274563,[0.7346698  0.43511865],[0.7425459 0.4293777],[0.75023907 0.43194208],[0.75640994 0.44032121],[0.74875718 0.43949065],[0.7412861  0.43771732]
66,0.30965224110350154,0.4466643176070797,0.3781582793552906,[0.73418736 0.43817729],[0.74219072 0.4336825 ],[0.74980372 0.43594274],[0.75593007 0.44301984],[0.74853134 0.44246489],[0.74095041 0.44072428]
67,0.29485078913356,0.43525329530349516,0.3650520422185276,[0.73483837 0.43739033],[0.74275225 0.43316731],[0.75031501 0.43551949],[0.75648516 0.44264004],[0.74917358 0.4416464 ],[0.74163461 0.43997908]
68,0.23125469622651776,0.4026813321059299,0.31696801416622383,[0.73458171 0.43731508],[0.74264729 0.43474993],[0.75030714 0.43736589],[0.75669885 0.44317114],[0.74939752 0.44223064],[0.74158245 0.44028118]
69,0.26126965416678793,0.39294951687207924,0.3271095855194336,[0.73427314 0.43913791],[0.74231881 0.43586659],[0.74986762 0.43850172],[0.75615805 0.44489294],[0.74859607 0.44398543],[0.74094594 0.44190788]
70,0.33210535476157815,0.35435683677292523,0.3432310957672517,[0.73476696 0.43870422],[0.74255294 0.43361375],[0.74997753 0.43612102],[0.75609815 0.44411349],[0.74858791 0.44290879],[0.74124724 0.44119036]
71,0.2695208828032785,0.40674276948931204,0.3381318261462953,[0.73349124 0.43913192],[0.74161631 0.43530917],[0.74912119 0.43794334],[0.75533366 0.44476983],[0.747841   0.44359928],[0.74025857 0.44152343]
72,0.2668421456153436,0.3958262432336182,0.33133419442448087,[0.73310924 0.43875319],[0.74124837 0.43523997],[0.74878973 0.43779936],[0.75507808 0.44414109],[0.74757957 0.44341373],[0.73992878 0.44142944]
73,0.2630500604499101,0.4372757522692126,0.3501629063595614,[0.7314133  0.44126898],[0.73981476 0.43772957],[0.7475664  0.44035688],[0.75378877 0.44678658],[0.74634087 0.44599912],[0.73847687 0.4439376 ]
74,0.24514663576987095,0.36305532136539886,0.3041009785676349,[0.73068726 0.44001085],[0.73854035 0.43669662],[0.74602383 0.4392755 ],[0.75250417 0.44571385],[0.7449643  0.44439465],[0.73739731 0.4424119 ]
75,0.21968785486909065,0.38719937027427265,0.3034436125716816,[0.72958815 0.4389925 ],[0.73721737 0.43608183],[0.7446757  0.43859047],[0.75125551 0.44462663],[0.74367547 0.44315842],[0.73613238 0.441127  ]
76,0.19861045247401074,0.3751087330280372,0.28685959275102396,[0.72784913 0.44133705],[0.73583305 0.43900058],[0.74357522 0.44137749],[0.75029296 0.44688904],[0.74280322 0.44572425],[0.7348693  0.44367129]
77,0.2131919462325266,0.44657274058637003,0.32988234340944833,[0.72819465 0.44124869],[0.73587137 0.43746093],[0.74354845 0.43970755],[0.75029367 0.4462176 ],[0.74262363 0.44415978],[0.73498279 0.44249374]
78,0.25284767735369584,0.4707433232096394,0.3617955002816676,[0.72818387 0.44141763],[0.73610568 0.43667486],[0.74386477 0.43876207],[0.7504034  0.44578207],[0.74267375 0.44411412],[0.73495936 0.44253179]
79,0.23401130024570393,0.37633242327026245,0.30517186175798316,[0.72807479 0.44099474],[0.73625237 0.43725267],[0.74373198 0.43977228],[0.75005102 0.44623193],[0.74254537 0.44454417],[0.73488045 0.44273996]
80,0.29600427609305524,0.38200126948721264,0.3390027727901339,[0.72881657 0.43965942],[0.7368229  0.43473375],[0.74436659 0.43707588],[0.75079    0.44460577],[0.74313819 0.44322214],[0.73557723 0.44168925]
81,0.23689361194439568,0.4313199593211472,0.3341067856327714,[0.7288931  0.43843535],[0.73693144 0.43451795],[0.74446744 0.43717706],[0.75089306 0.44373357],[0.74320567 0.44192645],[0.73557401 0.44016424]
82,0.23972726866977753,0.4112733821006695,0.3255003253852235,[0.72851896 0.438252  ],[0.73654366 0.43463293],[0.74409533 0.43723118],[0.75046247 0.443625  ],[0.742984   0.44210619],[0.73531002 0.44033259]
83,0.21599756027616004,0.41016147275006587,0.31307951651311294,[0.72959453 0.43782544],[0.73768157 0.43466642],[0.74528706 0.43736407],[0.75174564 0.4435612 ],[0.7442717 0.4417519],[0.73650616 0.43991747]
84,0.24411945570359136,0.45788079247070396,0.35100012408714765,[0.729819   0.43811342],[0.73792487 0.43428162],[0.74541581 0.43663439],[0.75172395 0.44277808],[0.74416327 0.44160482],[0.73653156 0.43992087]
85,0.31728018515888107,0.41021610410845144,0.3637481446336662,[0.73059946 0.43761367],[0.73826516 0.43243146],[0.74557883 0.43461838],[0.75186592 0.44194812],[0.74426895 0.44097108],[0.73695999 0.43959957]
86,0.2625065799245675,0.39493739684236645,0.328721988383467,[0.73026949 0.43696448],[0.73803884 0.43272245],[0.7454282  0.43486476],[0.75181079 0.44114965],[0.74426293 0.44010466],[0.73680168 0.43874982]
87,0.2545123491976973,0.3796592884757217,0.3170858188367095,[0.73037577 0.43705392],[0.73763323 0.4324007 ],[0.74474555 0.43492949],[0.75110734 0.44187319],[0.74347353 0.43961129],[0.7363869  0.43825218]
88,0.31907720209437856,0.33705026325382226,0.3280637326741004,[0.73052365 0.43712819],[0.73831201 0.43189523],[0.74548548 0.43429002],[0.75145006 0.44205877],[0.74409115 0.44057176],[0.73684645 0.43903163]
89,0.26571581895271296,0.3084666795033821,0.2870912492280475,[0.72989124 0.43873531],[0.73754871 0.4347761 ],[0.74470758 0.43722057],[0.75098872 0.44389004],[0.7435714  0.44251028],[0.73626578 0.4407717 ]
90,0.2905360107056441,0.35178388351289736,0.32115994710927076,[0.73009247 0.43637553],[0.7380659  0.43204185],[0.7454198  0.43468925],[0.75147837 0.44191775],[0.743994   0.44055781],[0.73656255 0.43867153]
91,0.2958569632373555,0.4036404780911455,0.3497487206642505,[0.72996908 0.43463543],[0.73796797 0.43050891],[0.74529737 0.43286791],[0.75135273 0.43988383],[0.74388444 0.43899915],[0.73644912 0.43707207]
92,0.29424578250411154,0.46277643236580984,0.3785111074349607,[0.7298947  0.43832999],[0.73827213 0.4341884 ],[0.74572217 0.43659568],[0.75187576 0.44370443],[0.74429911 0.44283724],[0.73663968 0.44090793]
93,0.2914784633274774,0.4137452283705931,0.35261184584903527,[0.72909874 0.44057831],[0.73704708 0.43595794],[0.74441099 0.43822017],[0.75066674 0.44543469],[0.74315631 0.44420588],[0.73569649 0.44259411]
94,0.25507153411479444,0.3798596864751894,0.31746561029499193,[0.7284258  0.43850586],[0.73547202 0.43420103],[0.74265236 0.43650916],[0.7493695  0.44340521],[0.74152571 0.44152427],[0.73440808 0.4399358 ]
95,0.2433515384124086,0.3186351264594934,0.280993332435951,[0.72866637 0.43680301],[0.73572665 0.43262604],[0.74299473 0.43484798],[0.74985057 0.44178417],[0.74194592 0.43980113],[0.73474109 0.43806612]
96,0.3369039799223032,0.31589347037198623,0.32639872514714474,[0.72692508 0.43937448],[0.73464161 0.43347204],[0.74225783 0.43545541],[0.74855977 0.44337684],[0.74096024 0.44240931],[0.73348904 0.44113693]
97,0.29012572042428963,0.3190917310873628,0.3046087257558262,[0.72637886 0.44151729],[0.73361737 0.43608403],[0.74084026 0.43780321],[0.74733275 0.44482619],[0.73975217 0.44351912],[0.73261863 0.44249737]
98,0.27591017371056115,0.30188838372890847,0.2888992787197348,[0.7269389  0.43949395],[0.73421586 0.43388149],[0.74157393 0.43583894],[0.74828863 0.44383061],[0.7403236  0.44141075],[0.7331447  0.44010136]
99,0.2653472939943347,0.3655231495255239,0.31543522175992933,[0.72695118 0.43834233],[0.73440892 0.43330601],[0.74197549 0.43527135],[0.74869341 0.44275188],[0.7407282  0.44085249],[0.73336273 0.43926951]
100,0.2377548232865844,0.3273484954463524,0.2825516593664684,[0.72684592 0.43727133],[0.73415786 0.43268147],[0.74159193 0.43474147],[0.74837685 0.44173789],[0.74028242 0.43959737],[0.73301744 0.43798706]
101,0.3122614069432064,0.3079439547457468,0.3101026808444766,[0.7272467 0.4373773],[0.73471302 0.43138608],[0.74236256 0.43321353],[0.74906498 0.44117293],[0.74105024 0.43974021],[0.73360246 0.43847296]
102,0.2382899419334377,0.2996224567900306,0.26895619936173415,[0.72662193 0.43611729],[0.73402083 0.43173838],[0.74154341 0.43385291],[0.74842584 0.44038492],[0.74045187 0.43870604],[0.73304182 0.43726647]
103,0.2912663001094377,0.3190466917237208,0.30515649591657923,[0.72629827 0.43647248],[0.73369008 0.4307889 ],[0.74125189 0.43257514],[0.74805295 0.43955126],[0.73997569 0.43853483],[0.73257458 0.43739974]
104,0.33152128099118783,0.3745554183548278,0.35303834967300785,[0.72724104 0.43691626],[0.73470575 0.43077409],[0.74243337 0.43236232],[0.74920458 0.43952805],[0.74116224 0.43931732],[0.73361468 0.43829048]
105,0.25328032673604145,0.3469179987427638,0.3000991627394026,[0.72802746 0.43555638],[0.73537314 0.4308815 ],[0.74290782 0.43261394],[0.74998397 0.43890569],[0.74196315 0.43785688],[0.73445165 0.43673298]
106,0.28299351379220394,0.3401665062497084,0.31158001002095614,[0.73025084 0.43670294],[0.737688   0.43143004],[0.74542195 0.43320364],[0.75228512 0.44019705],[0.74425274 0.43917209],[0.73667783 0.43789667]
107,0.22814891598992468,0.3572882034776234,0.29271855973377403,[0.73179054 0.43380961],[0.73947662 0.43034598],[0.74723798 0.43278807],[0.75418425 0.43899569],[0.7459929  0.43770269],[0.7382645  0.43562743]
108,0.17911620078747634,0.24576573471205587,0.21244096774976612,[0.73322612 0.43494728],[0.74046117 0.4327974 ],[0.74800366 0.43547279],[0.7551797 0.4410277],[0.74704742 0.43913275],[0.73944658 0.43705595]
109,0.1758238651532711,0.3326899206772932,0.25425689291528214,[0.73363888 0.43264586],[0.74103737 0.43030411],[0.74870616 0.43272087],[0.75576395 0.43803811],[0.74770784 0.43642852],[0.74006951 0.43435845]
110,0.15417188253233008,0.35332153170466685,0.25374670711849845,[0.73395497 0.43235034],[0.74112874 0.43095955],[0.74856502 0.43349001],[0.75562942 0.43842983],[0.74767882 0.43666705],[0.74021333 0.43448544]
111,0.19484363347373942,0.3174291165371986,0.256136375005469,[0.73444128 0.43256554],[0.74192536 0.43031818],[0.74943089 0.43311822],[0.75625759 0.43923116],[0.74840951 0.43718427],[0.74089199 0.43490022]
112,0.09852682514049989,0.33838840265223114,0.2184576138963655,[0.73556161 0.43382892],[0.74240214 0.43359321],[0.74971503 0.43594268],[0.75696689 0.44006658],[0.74914896 0.43794915],[0.74176008 0.43581077]
113,0.1534397710654581,0.2604267560280437,0.2069332635467509,[0.73407316 0.43505839],[0.741171   0.43383914],[0.74847883 0.43624002],[0.75550795 0.44129485],[0.74776214 0.43946365],[0.74033141 0.4372867 ]
114,0.32124820325482345,0.20512915199139636,0.26318867762310993,[0.73254764 0.43508106],[0.73986351 0.43062195],[0.74689215 0.43240139],[0.75338    0.43933937],[0.74611723 0.438898  ],[0.73882794 0.43766505]
115,0.20077196156817384,0.29584571148427075,0.2483088365262223,[0.73299205 0.43655795],[0.7401126  0.43412489],[0.7472626  0.43627241],[0.7541849 0.4417609],[0.74657959 0.44042709],[0.73919773 0.43858412]
116,0.21696434641159343,0.30195672137066204,0.2594605338911277,[0.73329091 0.43743175],[0.74042004 0.43437228],[0.74759418 0.43627381],[0.75437158 0.44193834],[0.74677747 0.44071645],[0.73946398 0.43911397]
117,0.18852511878845826,0.3222405247280887,0.2553828217582735,[0.73311812 0.4373208 ],[0.7400797  0.43475306],[0.7471121  0.43689129],[0.75388265 0.44223177],[0.74627316 0.44061106],[0.73909628 0.43886927]
118,0.2505297601770865,0.2970686764984506,0.27379921833776855,[0.7323103  0.43878326],[0.73947334 0.43512785],[0.74641943 0.43690267],[0.75289166 0.4431479 ],[0.74547815 0.44195271],[0.73842251 0.44042954]
119,0.20981417841902364,0.2945287945931318,0.25217148650607774,[0.7323997  0.43742996],[0.73975813 0.4345035 ],[0.74683797 0.43643421],[0.75338221 0.44207639],[0.74589789 0.44069105],[0.73868418 0.43903676]
120,0.21591374352171716,0.3228290866432641,0.26937141508249063,[0.73238736 0.44027856],[0.73993808 0.43768898],[0.74729717 0.43977579],[0.75391847 0.4454194 ],[0.7462014  0.44444662],[0.7387569  0.44230157]
121,0.279415517364009,0.318739229587883,0.299077373475946,[0.73117763 0.43964714],[0.7393468  0.43562594],[0.74707705 0.43849629],[0.75325453 0.44620571],[0.74556243 0.44457668],[0.7378903 0.4420673]
122,0.2958179204427738,0.3077578348408806,0.3017878776418272,[0.73102027 0.43920797],[0.73920411 0.43492159],[0.74679846 0.4377107 ],[0.75276148 0.44529107],[0.7449826  0.44407591],[0.73748648 0.44143671]
123,0.2906066471509274,0.336418675684439,0.3135126614176832,[0.731345   0.43922463],[0.73934138 0.43498716],[0.74703348 0.43785521],[0.7531575  0.44545648],[0.74535584 0.44409472],[0.73778796 0.44152912]
124,0.33857587842344095,0.34665091956442806,0.3426133989939345,[0.73343331 0.44000822],[0.74143249 0.4351716 ],[0.7491858  0.43805885],[0.75528514 0.44657335],[0.74758214 0.4454678 ],[0.74002618 0.44291481]
125,0.2863547789322426,0.38134858452797155,0.33385168173010704,[0.73430949 0.43960431],[0.74161017 0.4358384 ],[0.74895811 0.43873   ],[0.75522643 0.44614029],[0.74776512 0.44461882],[0.74052602 0.44229004]
126,0.30253530940433065,0.3627627561789193,0.33264903279162494,[0.73504657 0.43954429],[0.74291933 0.43592727],[0.750449   0.43898472],[0.75660795 0.44680691],[0.74906832 0.44553775],[0.74160206 0.44287294]
127,0.3063584776177765,0.23640846221506273,0.2713834699164196,[0.73519218 0.43948492],[0.7434209  0.43602645],[0.75126058 0.43905669],[0.75744379 0.44687241],[0.74997294 0.44598895],[0.74221671 0.44324151]
128,0.3321658144847296,0.23044443578171953,0.2813051251332246,[0.73536956 0.43943617],[0.74391061 0.43564641],[0.75188541 0.43876794],[0.75800383 0.44670916],[0.75033474 0.44640791],[0.74244279 0.44350868]
129,0.27167745370311897,0.36540236370432855,0.31853990870372373,[0.73436344 0.43896204],[0.74221289 0.43587428],[0.74968749 0.4387005 ],[0.75570571 0.44540381],[0.74825782 0.44444498],[0.74075693 0.44189414]
130,0.2792542284194623,0.25329889903001096,0.2662765637247366,[0.73426449 0.43969202],[0.74228513 0.43634585],[0.74993062 0.43898582],[0.75610459 0.44577706],[0.74849772 0.44500637],[0.74087518 0.44266421]
131,0.2811833415433554,0.3048798077677876,0.2930315746555715,[0.73411834 0.4402625 ],[0.74188477 0.43641043],[0.74933422 0.43893877],[0.75539696 0.44604364],[0.74793851 0.44485945],[0.7404967  0.44257325]
132,0.3007009241139939,0.2725676629364649,0.2866342935252294,[0.73378736 0.43935215],[0.7418173 0.4353312],[0.74936146 0.43805051],[0.75532174 0.44572151],[0.74784005 0.44449466],[0.74034977 0.44205707]
133,0.2772499599009519,0.3494971894555516,0.3133735746782518,[0.73347378 0.43960986],[0.74146456 0.43587336],[0.74903935 0.43843114],[0.75519568 0.44539672],[0.74761069 0.44437644],[0.74004769 0.44206363]
134,0.26860624543261485,0.33773162252389094,0.3031689339782529,[0.73405802 0.44086993],[0.74177009 0.43691379],[0.74932879 0.4393048 ],[0.75565916 0.44653565],[0.74807328 0.44500425],[0.74061048 0.44296449]
135,0.26498274334604,0.2915486998816367,0.27826572161383833,[0.73443145 0.43990651],[0.74216336 0.4365074 ],[0.74967176 0.43918282],[0.75604957 0.44613239],[0.74835807 0.44482431],[0.74089265 0.44250435]
136,0.30177848691456954,0.2252746437403989,0.2635265653274842,[0.73500615 0.43725199],[0.742908   0.43346554],[0.75020033 0.43624833],[0.756199   0.44362655],[0.74876672 0.44253656],[0.74148619 0.44022524]
137,0.26003783649755724,0.1973582747298105,0.22869805561368386,[0.73461682 0.43855822],[0.74226117 0.43491659],[0.74947095 0.43743944],[0.75555915 0.44448441],[0.74839395 0.44268203],[0.74119937 0.44078857]
138,0.24608144229728776,0.1321621449855083,0.18912179364139803,[0.73615408 0.43875653],[0.7436291  0.43527585],[0.75107396 0.43802512],[0.75737602 0.4451544 ],[0.75002086 0.44315204],[0.74272138 0.4408778 ]
