FN,EAR_L,EAR_R,EAR,EAR_Diff,NewEAR,MAR,MOEAR
1,0,0,0,0,0,3.602301103424961,5.898867727788164
2,0,0,0,0,0,3.602301103424961,5.898867727788164
3,0,0,0,0,0,3.602301103424961,5.898867727788164
4,0,0,0,0,0,3.602301103424961,5.898867727788164
5,0,0,0,0,0,3.602301103424961,5.898867727788164
6,0,0,0,0,0,3.602301103424961,5.898867727788164
7,0,0,0,0,0,3.602301103424961,5.898867727788164
8,0,0,0,0,0,3.602301103424961,5.898867727788164
9,0,0,0,0,0,3.602301103424961,5.898867727788164
10,0,0,0,0,0,3.602301103424961,5.898867727788164
11,0,0,0,0,0,3.602301103424961,5.898867727788164
12,0,0,0,0,0,3.602301103424961,5.898867727788164
13,0,0,0,0,0,3.602301103424961,5.898867727788164
14,0,0,0,0,0,3.602301103424961,5.898867727788164
15,0,0,0,0,0,3.602301103424961,5.898867727788164
16,0,0,0,0,0,3.602301103424961,5.898867727788164
17,0,0,0,0,0,3.602301103424961,5.898867727788164
18,0,0,0,0,0,3.602301103424961,5.898867727788164
19,0,0,0,0,0,3.602301103424961,5.898867727788164
20,0,0,0,0,0,3.602301103424961,5.898867727788164
21,0,0,0,0,0,3.602301103424961,5.898867727788164
22,0,0,0,0,0,3.602301103424961,5.898867727788164
23,0,0,0,0,0,3.602301103424961,5.898867727788164
24,0,0,0,0,0,3.602301103424961,5.898867727788164
25,0,0,0,0,0,3.602301103424961,5.898867727788164
26,0,0,0,0,0,3.602301103424961,5.898867727788164
27,0,0,0,0,0,3.602301103424961,5.898867727788164
28,0,0,0,0,0,3.602301103424961,5.898867727788164
29,0,0,0,0,0,3.602301103424961,5.898867727788164
30,0,0,0,0,0,3.602301103424961,5.898867727788164
31,0,0,0,0,0,3.602301103424961,5.898867727788164
32,0,0,0,0,0,3.602301103424961,5.898867727788164
33,0,0,0,0,0,3.602301103424961,5.898867727788164
34,0,0,0,0,0,3.602301103424961,5.898867727788164
35,0,0,0,0,0,3.602301103424961,5.898867727788164
36,0,0,0,0,0,3.602301103424961,5.898867727788164
37,0,0,0,0,0,3.602301103424961,5.898867727788164
38,0,0,0,0,0,3.602301103424961,5.898867727788164
39,0,0,0,0,0,3.602301103424961,5.898867727788164
40,0,0,0,0,0,3.602301103424961,5.898867727788164
41,0,0,0,0,0,3.602301103424961,5.898867727788164
42,0,0,0,0,0,3.602301103424961,5.898867727788164
43,0,0,0,0,0,3.602301103424961,5.898867727788164
44,0,0,0,0,0,3.602301103424961,5.898867727788164
