FN,EAR_L,EAR_R,EAR,EAR_Diff,NewEAR,MAR,MOEAR
1,0.4414842834090359,0.4955896795036045,0.46853698145632017,0.0541053960945686,0.46853698145632017,3.529266204623749,7.5325243135642825
2,0.4216481328108875,0.5066872724056471,0.46416770260826734,0.08503913959475967,0.46416770260826734,3.4517744481618458,7.436481316484353
3,0.4354384114908955,0.4603201781244344,0.447879294807665,0.02488176663353886,0.447879294807665,3.541470439884846,7.907198392383103
4,0.44655247201688486,0.48547482310015994,0.46601364755852237,0.038922351083275075,0.46601364755852237,2.9238132239565955,6.274093557720154
5,0.43089458293785493,0.4689848028050658,0.4499396928714604,0.038090219867210895,0.4499396928714604,2.7997406632337873,6.222479829165955
6,0.4601196471001436,0.45167812887589087,0.45589888798801725,0.008441518224252709,0.45589888798801725,3.19509853593482,7.008349044314403
7,0.47533125066856835,0.465675830261733,0.47050354046515064,0.009655420406835369,0.47050354046515064,3.1599905113580387,6.716188592829714
8,0.5083736560083936,0.4670813980945968,0.4877275270514952,0.04129225791379676,0.4877275270514952,2.86762177110287,5.879556949427833
9,0.48290579549143453,0.4886159472999637,0.4857608713956991,0.005710151808529185,0.4857608713956991,2.950362618052744,6.073693440098819
10,0.4760488919589765,0.45916621272013075,0.46760755233955364,0.016882679238845733,0.46760755233955364,2.9718174622744704,6.355366690306324
11,0.453291814420982,0.4845346903838776,0.46891325240242976,0.0312428759628956,0.46891325240242976,3.412604178591567,7.277687634349069
12,0.45015625606996423,0.4423684434801335,0.44626234977504886,0.007787812589830745,0.44626234977504886,3.436564891803126,7.700772636399695
13,0.4588801544428383,0.4597526128916027,0.4593163836672205,0.0008724584487643794,0.4593163836672205,3.089325359180387,6.725920235013074
14,0.4294041751477348,0.4387762788229127,0.43409022698532373,0.009372103675177879,0.43409022698532373,3.151320367052868,7.259597593196706
15,0.4248913873085183,0.4609682420351917,0.442929814671855,0.036076854726673435,0.442929814671855,3.0184571745478537,6.814752754415688
16,0.42164237946124306,0.44603707947813065,0.43383972946968685,0.024394700016887594,0.43383972946968685,2.9765977532338272,6.8610538663029645
17,0.43827687300972384,0.45994318984364496,0.4491100314266844,0.021666316833921118,0.4491100314266844,3.1475249439959563,7.008360365492702
18,0.42825762770467307,0.44328034514391057,0.43576898642429185,0.015022717439237498,0.43576898642429185,2.5690698576444375,5.895485768101521
19,0.48773409749591157,0.4385586440735419,0.46314637078472676,0.049175453422369675,0.46314637078472676,2.6835767968800677,5.79423043374642
20,0.4482149227941059,0.4469450509714723,0.4475799868827891,0.0012698718226336059,0.4475799868827891,2.7639274378299445,6.175270384807785
21,0.4418069729595899,0.45618497608936226,0.4489959745244761,0.014378003129772332,0.4489959745244761,2.956019497009022,6.5836213790996485
22,0.47831205756599454,0.4707697295483806,0.47454089355718754,0.007542328017613953,0.47454089355718754,2.9426949340374216,6.201140879511565
23,0.4671352634541758,0.4621515454643123,0.464643404459244,0.004983717989863468,0.464643404459244,3.113190706161796,6.700171951832512
24,0.4577433524065182,0.4623277431497355,0.46003554777812683,0.004584390743217315,0.46003554777812683,3.033574722865587,6.59421807187967
