FN,EAR_L,EAR_R,EAR,EAR_Diff,NewEAR,MAR,MOEAR
1,0.5220364960284215,0.39146018287639656,0.456748339452409,0.13057631315202495,0.456748339452409,4.556588590960806,9.976147031916208
2,0.5139165647068004,0.41780903022350285,0.4658627974651516,0.09610753448329751,0.4658627974651516,5.139898983855867,11.033074570073074
3,0.5009728190618046,0.4297212318565508,0.4653470254591777,0.07125158720525376,0.4653470254591777,5.760905838133148,12.37980587164733
4,0.5057856848726033,0.4171280215677568,0.46145685322018004,0.08865766330484653,0.46145685322018004,5.241606202343888,11.358821882840045
5,0.513587402207521,0.4090832519880947,0.46133532709780783,0.10450415021942627,0.46133532709780783,5.307014799676017,11.50359508139483
6,0.5023292881841032,0.38616879258079345,0.4442490403824483,0.11616049560330971,0.4442490403824483,5.3851351831372085,12.121883658997248
7,0.49049597527959826,0.43501838549113114,0.46275718038536473,0.05547758978846712,0.46275718038536473,4.703938668592432,10.165025780205484
8,0.4809307993191009,0.440696455652543,0.46081362748582194,0.04023434366655787,0.46081362748582194,4.969340590548851,10.783840351383152
9,0.5044322480079567,0.43447912367355457,0.46945568584075564,0.06995312433440215,0.46945568584075564,4.53413513473602,9.658281434201324
10,0.48225658539548155,0.42998746580042985,0.45612202559795567,0.052269119595051705,0.45612202559795567,4.523946625876966,9.918281450991701
11,0.4763456770367635,0.44339532698597683,0.45987050201137014,0.03295035005078667,0.45987050201137014,4.9571471515363426,10.779441451136561
12,0.45519835638201506,0.38220383236672373,0.4187010943743694,0.07299452401529133,0.4187010943743694,4.607620294687063,11.004557562888271
13,0.43815549262649806,0.37462275106200094,0.40638912184424947,0.06353274156449712,0.40638912184424947,4.545232381950725,11.184434173148725
14,0.5003877936043235,0.4419733427781502,0.4711805681912369,0.0584144508261733,0.4711805681912369,4.480058321827512,9.508155947571254
15,0.4438424320118041,0.5103929496940747,0.4771176908529394,0.06655051768227055,0.4771176908529394,4.783881449059924,10.026627686992319
16,0.4702797370688367,0.5342795176121283,0.5022796273404825,0.06399978054329164,0.5022796273404825,4.394185522977733,8.748484477151663
17,0.44496770391915524,0.6116415668812837,0.5283046354002194,0.16667386296212844,0.5283046354002194,4.168870299976286,7.8910348700956225
18,0.5067173273342709,0.6269115599846127,0.5668144436594418,0.12019423265034179,0.5668144436594418,3.9458693386853034,6.9614833969476155
19,0.4802033206697225,0.5962007467989068,0.5382020337343146,0.11599742612918429,0.5382020337343146,4.383705469518272,8.145092724941847
20,0.45148679046307644,0.6177053834921098,0.5345960869775931,0.16621859302903336,0.5345960869775931,4.391382232208762,8.214392770878662
21,0.4240711741429884,0.5227127345392555,0.4733919543411219,0.09864156039626709,0.4733919543411219,4.435583597795487,9.369790840592204
22,0.17161423457317831,0.4298298652882266,0.30072204993070245,0.25821563071504827,0.30072204993070245,4.286863001510181,14.255233370808803
23,0.2749574012144168,0.4451692402025977,0.3600633207085072,0.17021183898818087,0.3600633207085072,4.402033004736914,12.225719065399119
24,0.3835998925375294,0.5036201554141859,0.4436100239758577,0.12002026287665651,0.4436100239758577,4.729995329164531,10.662507773769216
25,0.4072742328033467,0.5492066615078641,0.47824044715560543,0.14193242870451744,0.47824044715560543,4.9050432225603675,10.256437429610402
26,0.42109450474073445,0.5010896717428511,0.4610920882417928,0.07999516700211667,0.4610920882417928,4.7856937777487945,10.379041193262065
27,0.4466604654867915,0.48159498883427915,0.4641277271605353,0.034934523347487645,0.4641277271605353,5.197345133875868,11.19809231323553
28,0.4619027230470251,0.4465387495090817,0.45422073627805337,0.015363973537943443,0.45422073627805337,5.154026561604644,11.346964482153412
29,0.4658665176134227,0.508648445136301,0.48725748137486186,0.04278192752287835,0.48725748137486186,5.251967933523162,10.77862964505755
30,0.4571158281983127,0.45813531008223396,0.4576255691402733,0.0010194818839212583,0.4576255691402733,4.938261327111762,10.791052030569704
