FN,EAR_L,EAR_R,EAR,EAR_Diff,NewEAR,MAR,MOEAR
1,0.4949180973462092,0.4341403265463495,0.46452921194627933,0.06077777079985969,0.46452921194627933,5.065043417782491,10.903605817513666
2,0.5165668783185655,0.4282694749408473,0.4724181766297064,0.08829740337771824,0.4724181766297064,4.633442788656294,9.807926574104082
3,0.5087375054310965,0.42595165305362215,0.46734457924235934,0.08278585237747438,0.46734457924235934,4.414334825713435,9.445567621367902
4,0.46637718940634226,0.4737959165773155,0.4700865529918289,0.007418727170973249,0.4700865529918289,4.874308719396427,10.368960116757803
5,0.4789552126311889,0.433372563124973,0.45616388787808093,0.04558264950621588,0.45616388787808093,4.890052853000426,10.719947332410038
6,0.48390834260471643,0.4541360746215968,0.4690222086131566,0.02977226798311966,0.4690222086131566,4.624639969445106,9.860172683761865
7,0.47631218669329745,0.46148992299139463,0.468901054842346,0.014822263701902816,0.468901054842346,5.001405523989848,10.666227922373562
8,0.4826277486017672,0.4545190969632961,0.46857342278253167,0.028108651638471094,0.46857342278253167,5.079497028732225,10.840343864508203
9,0.4730865012758135,0.382401548868028,0.4277440250719208,0.09068495240778546,0.4277440250719208,5.337753663675072,12.478850318897111
10,0.4832681853391819,0.42039951803101555,0.4518338516850987,0.06286866730816637,0.4518338516850987,4.809913402111022,10.645314387517926
11,0.5155137759946343,0.40014669264041003,0.4578302343175222,0.1153670833542243,0.4578302343175222,4.838041223428826,10.567325748245509
12,0.5050924375493965,0.4723632007409808,0.48872781914518865,0.03272923680841566,0.48872781914518865,5.016028475183442,10.263439646134216
13,0.47593482825285616,0.44589061690887505,0.4609127225808656,0.03004421134398111,0.4609127225808656,4.850621035894162,10.523946938876561
14,0.5047824229142669,0.4340152141501114,0.4693988185321891,0.07076720876415549,0.4693988185321891,4.6164027273674,9.834713137546657
15,0.505444639630317,0.4748371479855568,0.4901408938079369,0.030607491644760232,0.4901408938079369,4.906376291563003,10.010134542019218
16,0.5079120779172115,0.4815934543640956,0.49475276614065355,0.026318623553115872,0.49475276614065355,5.069107424145733,10.245738419387903
17,0.5084532810806552,0.4446363561696257,0.4765448186251405,0.06381692491102953,0.4765448186251405,4.964156961470281,10.416978146551173
18,0.5049922274597505,0.4951918738130973,0.5000920506364239,0.00980035364665316,0.5000920506364239,4.626049038649633,9.25039506779294
