FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.28331003431464097,0.33926006383912716,0.31128504907688404,[0.4941687  0.38245443],[0.50804114 0.3727462 ],[0.52270013 0.37329987],[0.53384125 0.37875405],[0.51811618 0.38374919],[0.50454324 0.38335046],1663676909034
2,0.3136603597098538,0.26399662380718775,0.28882849175852077,[0.50039321 0.38434446],[0.51167226 0.37349349],[0.52596956 0.37391704],[0.5381121  0.38038701],[0.52300572 0.38527566],[0.51032794 0.38547108],1663676909056
3,0.2912137765976507,0.2810677871626141,0.28614078188013237,[0.50095791 0.3837308 ],[0.51296604 0.37438482],[0.52701229 0.37510759],[0.53845096 0.38048717],[0.52485424 0.38548094],[0.51194161 0.38566148],1663676909082
4,0.30123001169248886,0.2899767197765857,0.29560336573453727,[0.50083953 0.38198042],[0.51299107 0.3720921 ],[0.52710134 0.37296253],[0.53864455 0.37932268],[0.52424169 0.38379106],[0.51148874 0.38362715],1663676909101
5,0.3004666393685519,0.30556883787246114,0.3030177386205065,[0.49758688 0.38017163],[0.5101307  0.37005571],[0.52481359 0.37068948],[0.5362891 0.3765246],[0.52245128 0.38182178],[0.5090977  0.38199139],1663676909123
6,0.29502948246434524,0.30566374759049925,0.3003466150274222,[0.49566403 0.38050401],[0.50818175 0.37044695],[0.52293825 0.37094942],[0.53467089 0.37684637],[0.52090371 0.38199934],[0.50741971 0.38230413],1663676909144
7,0.2934216688201653,0.3030921206384881,0.2982568947293267,[0.49669442 0.38147324],[0.50902426 0.37159854],[0.52327019 0.37221056],[0.53465271 0.37763941],[0.52115858 0.38283798],[0.50806344 0.38311225],1663676909162
8,0.3077095542097959,0.2961883622732442,0.30194895824152,[0.49982843 0.38080159],[0.5118438  0.37048101],[0.52617234 0.37099835],[0.53752929 0.37674755],[0.52388674 0.38208887],[0.51083356 0.38245046],1663676909182
9,0.2963549916390487,0.3086339885371511,0.3024944900880999,[0.50239748 0.38213614],[0.5146085  0.37212801],[0.52887696 0.37274438],[0.54019344 0.37823561],[0.52663952 0.38337943],[0.51359791 0.38373727],1663676909201
10,0.276326789872538,0.2816213602358586,0.2789740750541983,[0.50050652 0.38288128],[0.51364422 0.37410301],[0.52759588 0.37497139],[0.53883278 0.3799682 ],[0.52524489 0.38499892],[0.51205486 0.38492978],1663676909220
11,0.29029776307941335,0.3420763165908836,0.3161870398351485,[0.49709803 0.38432562],[0.51047999 0.37465525],[0.52498966 0.37561035],[0.53612316 0.38152036],[0.52268624 0.3863135 ],[0.50908524 0.38634038],1663676909238
