FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.29448823044511546,0.5658899710622234,0.43018910075366945,[0.40219945 0.37206244],[0.41252184 0.36249042],[0.42704156 0.36332256],[0.43992528 0.36940241],[0.42319158 0.37369314],[0.41073212 0.3735593 ],1663675948128
2,0.2628397134408175,0.4566417864174425,0.35974074992913,[0.40706521 0.36952975],[0.41845289 0.36025745],[0.43285254 0.36067802],[0.44552442 0.36662218],[0.42966723 0.37029314],[0.41692564 0.37028775],1663675948150
3,0.27209858060268755,0.39352055917667816,0.33280956988968285,[0.40939531 0.36792725],[0.42023754 0.35885808],[0.4334743  0.35944211],[0.44561028 0.36519182],[0.4309392 0.3687568],[0.4189938  0.36889201],1663675948174
4,0.28038096781223265,0.41364764981698654,0.3470143088146096,[0.41151991 0.36434728],[0.42372385 0.35562018],[0.43717584 0.35669896],[0.44853505 0.36226016],[0.43514359 0.36638096],[0.42259839 0.36645856],1663675948195
5,0.27380583883734794,0.3925007489291647,0.3331532938832563,[0.41284636 0.36382124],[0.42494866 0.3548764 ],[0.43817139 0.35581857],[0.44948611 0.36129248],[0.43615085 0.36515349],[0.42379677 0.36537439],1663675948214
6,0.26837698339083493,0.38342755667986045,0.32590227003534766,[0.41155517 0.36558786],[0.42367133 0.3565197 ],[0.43686903 0.35730058],[0.44828171 0.3628886 ],[0.43506908 0.36645293],[0.42271927 0.36691481],1663675948232
7,0.2880610679837814,0.40024023567776607,0.34415065183077376,[0.40986851 0.36548221],[0.4220134  0.35611629],[0.43528742 0.35676312],[0.44671872 0.36246988],[0.43357402 0.36682618],[0.42098475 0.36716166],1663675948251
8,0.2865345216789062,0.3961900825782749,0.34136230212859053,[0.40764266 0.36670995],[0.41945052 0.35677019],[0.43283629 0.35721183],[0.44452006 0.36319095],[0.43103874 0.3671917 ],[0.41860345 0.36782661],1663675948271
9,0.29268968394608963,0.41438182032947146,0.35353575213778055,[0.40654841 0.36648428],[0.41821921 0.35643458],[0.43172774 0.35715249],[0.44335806 0.3631151 ],[0.43003973 0.3672868 ],[0.41756502 0.36777949],1663675948293
10,0.28538573475224294,0.4192551657260909,0.3523204502391669,[0.40559405 0.36555228],[0.41728702 0.35598961],[0.43074238 0.35651961],[0.44222909 0.36195701],[0.42932415 0.36639762],[0.41689745 0.36701411],1663675948314
11,0.2974288724657536,0.40185363955511716,0.3496412560104354,[0.40610904 0.36446086],[0.41738552 0.35412794],[0.43085918 0.3542645 ],[0.44244137 0.36009905],[0.42948821 0.36455062],[0.41707307 0.36551434],1663675948333
12,0.2836711247719951,0.42811876428744616,0.3558949445297206,[0.40591735 0.36480948],[0.41689774 0.35498253],[0.43026763 0.35559466],[0.44194058 0.36153904],[0.42885014 0.36518553],[0.41671768 0.36580753],1663675948356
13,0.30092207669900956,0.4549670676488804,0.37794457217394495,[0.40093732 0.36451176],[0.41192362 0.35452473],[0.42527151 0.35505986],[0.43679142 0.36087042],[0.42423624 0.36516988],[0.4120129  0.36605108],1663675948379
14,0.282035567269073,0.4091052092356816,0.3455703882523773,[0.39453685 0.36502555],[0.40499842 0.35583162],[0.41808492 0.35585314],[0.43034267 0.36060265],[0.41725415 0.36545718],[0.40510005 0.36654177],1663675948400
15,0.13261502440042425,0.4205849875989182,0.2766000059996712,[0.38406408 0.36657819],[0.39474562 0.36098972],[0.40709317 0.36026871],[0.41908979 0.36145145],[0.40599844 0.36433026],[0.39417961 0.36614108],1663675948418
16,0.27835922706542854,0.6395475627109615,0.458953394888195,[0.36797205 0.37020576],[0.3767508  0.35964143],[0.38959619 0.35868302],[0.40242872 0.36332089],[0.38863644 0.36793911],[0.37700006 0.36989453],1663675948440
17,0.33464964740693276,0.6972357221957268,0.5159426848013298,[0.35016653 0.37414324],[0.35955358 0.36302921],[0.37189639 0.36282381],[0.38383222 0.36792159],[0.37127814 0.37345573],[0.359945   0.37528706],1663675948459
18,0.3337570836934634,0.6920758465298215,0.5129164651116425,[0.33758053 0.37673381],[0.34669635 0.36610591],[0.35820404 0.36580673],[0.37010986 0.37033892],[0.35737464 0.37613299],[0.34655029 0.37787488],1663675948480
19,0.31105721707670486,1.003648942623429,0.6573530798500669,[0.33379731 0.37875012],[0.34294075 0.36891523],[0.35388181 0.36766529],[0.36364558 0.37025532],[0.35401207 0.37678882],[0.34396785 0.37904525],1663675948502
20,0.3201281360291232,0.8811181282094134,0.6006231321192683,[0.33181432 0.38026339],[0.34084982 0.37053984],[0.35232866 0.36874336],[0.3625589  0.37124828],[0.35285172 0.37864077],[0.34223372 0.38105112],1663675948519
21,0.30286985181178117,0.7311950639327902,0.5170324578722857,[0.33936322 0.38341862],[0.34542221 0.37587836],[0.3551614  0.37445998],[0.3649936  0.37582928],[0.35585159 0.38204792],[0.34711355 0.38428226],1663675948540
22,0.36767291540779157,0.5118344654355057,0.43975369042164864,[0.3271538  0.38046122],[0.33538061 0.3702926 ],[0.34586006 0.36866653],[0.35548893 0.37123105],[0.34623891 0.37938192],[0.33665368 0.38141161],1663675948563
23,0,0,0,0,0,0,0,0,0,1663675948580
24,0.28547007359822013,0.5379876212421646,0.41172884742019233,[0.33467928 0.38008058],[0.34823579 0.37397763],[0.36148131 0.37571135],[0.37117916 0.38119364],[0.35685384 0.3849802 ],[0.34455913 0.38380131],1663675948601
25,0.3015263515325781,0.594171618312456,0.44784898492251707,[0.33230963 0.37950996],[0.34496021 0.372226  ],[0.35693774 0.37333393],[0.36729866 0.37870809],[0.35321641 0.38307461],[0.34138316 0.3822875 ],1663675948621
