FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.3275210058037243,0.3421021449638756,0.3348115753837999,[0.37514827 0.39340487],[0.38582504 0.38136247],[0.40060636 0.38048574],[0.41280454 0.3854526 ],[0.39943552 0.39278567],[0.38608819 0.39421472],1663676959014
2,0.3402901134897569,0.36340930618515677,0.35184970983745684,[0.37576938 0.39384699],[0.3858304  0.38120449],[0.40045583 0.37992448],[0.41305119 0.38508123],[0.40031478 0.39270827],[0.38708031 0.39442614],1663676959037
3,0.34211742672893475,0.33733202255072875,0.3397247246398317,[0.37584433 0.39318937],[0.38512519 0.38085508],[0.39909121 0.38004568],[0.41150478 0.38528872],[0.39904824 0.39206868],[0.38666216 0.3937324 ],1663676959060
4,0.3483450990069281,0.3293861292160912,0.3388656141115096,[0.37465584 0.39404702],[0.38337985 0.38138077],[0.3973127  0.38045698],[0.41021812 0.38606507],[0.39705813 0.39275044],[0.38476554 0.39440346],1663676959081
5,0.3493188386584443,0.3610816639933376,0.35520025132589095,[0.37602371 0.39326912],[0.38494366 0.38020384],[0.39926654 0.37928614],[0.41240638 0.38539344],[0.39885789 0.39195058],[0.38623923 0.39347675],1663676959101
6,0.33550564608101313,0.33597021192348514,0.33573792900224914,[0.37711993 0.39237946],[0.385387   0.37960565],[0.39900404 0.37879893],[0.41212279 0.38496423],[0.39799723 0.39037916],[0.38633108 0.39195427],1663676959119
7,0.34864536616133146,0.32903141232481226,0.33883838924307186,[0.37770391 0.39174742],[0.38605502 0.3792465 ],[0.39993727 0.37859672],[0.41325486 0.38459849],[0.39947611 0.3907969 ],[0.38741663 0.39225212],1663676959143
8,0.3382975719671701,0.3348636420202197,0.33658060699369485,[0.37851903 0.39203101],[0.38720617 0.37965217],[0.40104643 0.37884298],[0.41420379 0.38484898],[0.40030745 0.39078486],[0.38820457 0.39227632],1663676959165
9,0.34957831729134836,0.31695824912343384,0.3332682832073911,[0.37916952 0.39268526],[0.38844305 0.38034806],[0.40242714 0.3798317 ],[0.41526878 0.38566223],[0.40174338 0.39226431],[0.38934085 0.39357847],1663676959183
10,0.343696058509147,0.33182467824802153,0.33776036837858425,[0.3801586  0.39425263],[0.39027494 0.38214931],[0.40441838 0.38186285],[0.4168494  0.38784245],[0.40358227 0.39422837],[0.39084378 0.39534628],1663676959202
11,0.3263371541867337,0.3210384852302231,0.3236878197084784,[0.38242409 0.39358091],[0.39284337 0.38211164],[0.4069244  0.38169199],[0.41928926 0.38718933],[0.40570819 0.39357081],[0.39300114 0.39458963],1663676959222
12,0.3191992473928408,0.309581708964488,0.3143904781786644,[0.38443971 0.39176321],[0.39548376 0.38055983],[0.4097423  0.38038182],[0.42182708 0.38590866],[0.40846959 0.39211357],[0.39553535 0.39291805],1663676959245
13,0.2305126976709378,0.2220228186571441,0.22626775816404093,[0.38366485 0.39087942],[0.39429531 0.38424677],[0.40621537 0.3840614 ],[0.41768482 0.38646519],[0.40501767 0.3915689 ],[0.39354113 0.39242518],1663676959266
14,0.06375115534931722,0.2388094739526037,0.15128031465096048,[0.38444763 0.38765982],[0.39589304 0.38751233],[0.40922928 0.38642472],[0.42164639 0.38397184],[0.40727744 0.38838202],[0.39441553 0.38886324],1663676959291
15,0.28430880029049904,0.2887142115536825,0.28651150592209074,[0.38331848 0.38895163],[0.39516175 0.37954488],[0.40882352 0.37962335],[0.41988823 0.38355336],[0.40773582 0.38960987],[0.39500427 0.39051771],1663676959312
16,0.2950467423210084,0.2862283759122085,0.2906375591166085,[0.3855364  0.38919771],[0.39804608 0.37897113],[0.41219422 0.37885934],[0.42309967 0.38336065],[0.41078201 0.38961428],[0.39759141 0.3905468 ],1663676959332
17,0.30233466944920334,0.26883643368298016,0.2855855515660918,[0.39037234 0.38952813],[0.4028728  0.37919536],[0.41706872 0.37924087],[0.42800772 0.3839542 ],[0.41571292 0.3902055 ],[0.40250564 0.39114678],1663676959353
18,0.299820551585664,0.2709046646534235,0.2853626081195437,[0.3942984  0.38875672],[0.4074384  0.37868193],[0.42187446 0.37901163],[0.43254    0.38374683],[0.42018294 0.39002714],[0.40667734 0.39064029],1663676959378
