FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.15587989175861228,0.26155910510763514,0.2087194984331237,[0.46591592 0.47080663],[0.48045874 0.47092709],[0.49407059 0.47453731],[0.50386012 0.47997436],[0.48978791 0.47921389],[0.47651926 0.47522277],1663676148512
2,0,0,0,0,0,0,0,0,0,1663676148529
3,0,0,0,0,0,0,0,0,0,1663676148548
4,0,0,0,0,0,0,0,0,0,1663676148563
5,0,0,0,0,0,0,0,0,0,1663676148578
6,0,0,0,0,0,0,0,0,0,1663676148593
7,0,0,0,0,0,0,0,0,0,1663676148611
8,0,0,0,0,0,0,0,0,0,1663676148630
9,0.15107820255590662,0.43168930262761923,0.2913837525917629,[0.44824451 0.40761819],[0.45955712 0.4056879 ],[0.47094887 0.40691656],[0.48066792 0.41005084],[0.46902049 0.41138029],[0.45763499 0.4102625 ],1663676148659
10,0.19407895493228108,0.2939989403434814,0.24403894763788125,[0.45058721 0.38492283],[0.46235427 0.38154161],[0.47467622 0.38300961],[0.48409927 0.38679567],[0.47128096 0.38882974],[0.45978731 0.38728419],1663676148692
11,0.10227427353092922,0.23856150331020423,0.1704178884205667,[0.44833741 0.37681535],[0.46043733 0.37480989],[0.47338444 0.37595302],[0.48440579 0.3782562 ],[0.47228864 0.37926725],[0.45939437 0.37856051],1663676148714
12,0.14204072121642133,0.22321393060492273,0.18262732591067204,[0.44502759 0.38016236],[0.45640984 0.37653294],[0.46872479 0.37711623],[0.47982901 0.38021752],[0.46797249 0.38173643],[0.45572695 0.38169336],1663676148740
13,0.08857129492482685,0.19930806725257572,0.14393968108870128,[0.44257718 0.38663191],[0.45426375 0.38572297],[0.46648103 0.38568366],[0.47784251 0.3860994 ],[0.4661549  0.38867906],[0.45368063 0.38890457],1663676148762
14,0.12189889400342584,0.18120477857329415,0.15155183628836,[0.44065797 0.3925586 ],[0.45250538 0.38987991],[0.464773   0.38952032],[0.47601813 0.39030766],[0.46397287 0.39373747],[0.4516401  0.39413869],1663676148781
15,0.1952953772595133,0.23306430700302372,0.2141798421312685,[0.44005185 0.39622486],[0.45225835 0.39046296],[0.46447131 0.39042938],[0.47493657 0.39369151],[0.46285075 0.3969197 ],[0.4509089  0.39730307],1663676148802
16,0.2583813825308052,0.25244450308101696,0.2554129428059111,[0.43808904 0.40089279],[0.4503758  0.39295414],[0.46356171 0.3932085 ],[0.47418568 0.3979024 ],[0.4622018  0.40207049],[0.44967896 0.40268078],1663676148820
17,0.2829498670215742,0.30439841892776004,0.2936741429746671,[0.43557912 0.40630484],[0.44790721 0.39728922],[0.46120664 0.39733189],[0.47202945 0.40201008],[0.45981631 0.40729487],[0.44708779 0.40796822],1663676148840
