FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.25203958881674693,0.3621903684689496,0.30711497864284826,[0.40139517 0.40272042],[0.41112065 0.39428818],[0.42454472 0.39332205],[0.43585119 0.39658591],[0.42191073 0.40182719],[0.41027683 0.40298536],1663676248483
2,0.27727421765621607,0.32546078279563756,0.30136750022592684,[0.40434989 0.40495095],[0.41362357 0.39477256],[0.42655534 0.39355159],[0.43856782 0.39756915],[0.42584094 0.40287119],[0.41406643 0.40482789],1663676248507
3,0.2643949610726241,0.32073370761852144,0.2925643343455728,[0.40336987 0.4048852 ],[0.41303393 0.39493194],[0.42583364 0.39348987],[0.43779886 0.39707419],[0.42559028 0.40238708],[0.41373673 0.40467444],1663676248525
4,0.27872780241310263,0.29905453004404386,0.28889116622857325,[0.40342176 0.40461263],[0.41236597 0.39419395],[0.42528364 0.3928507 ],[0.43730813 0.39693689],[0.42501953 0.40205237],[0.41347477 0.40429652],1663676248543
5,0.270466441692098,0.29668903951194986,0.2835777406020239,[0.40241921 0.40555611],[0.41262057 0.39548665],[0.42579421 0.39423773],[0.43749177 0.39792812],[0.42556736 0.40348449],[0.4133583  0.40562573],1663676248564
6,0.2680518528879931,0.30266138875495835,0.2853566208214757,[0.40224877 0.40541959],[0.41321683 0.39486903],[0.42690018 0.39339176],[0.43886632 0.39754847],[0.42641053 0.40307918],[0.41364065 0.40523979],1663676248588
7,0.2884961615340176,0.3310379700486481,0.30976706579133284,[0.40404084 0.4056628 ],[0.41458595 0.39485383],[0.42813215 0.3934204 ],[0.44005135 0.39741322],[0.42787403 0.40366444],[0.41532525 0.40589786],1663676248605
8,0.2916718998738284,0.33166995173937047,0.31167092580659944,[0.40590417 0.40685636],[0.41615894 0.39569467],[0.42971289 0.394373  ],[0.44173193 0.39894462],[0.42900857 0.40465903],[0.41662347 0.40677825],1663676248626
9,0.29663981568838993,0.34726521485683703,0.3219525152726135,[0.40804717 0.40736073],[0.41836017 0.39642516],[0.43192357 0.39539644],[0.4438166  0.39996636],[0.43096608 0.40579492],[0.41854414 0.40765116],1663676248645
10,0.2913575188180842,0.3379311296525087,0.3146443242352964,[0.41072392 0.4092283 ],[0.4209308  0.39821082],[0.43470493 0.39711416],[0.44684145 0.40191144],[0.43390039 0.40737906],[0.42146611 0.40937537],1663676248664
11,0.28717732110792366,0.3476368317571662,0.31740707643254495,[0.41223693 0.40642866],[0.42285293 0.39603233],[0.43638438 0.39544618],[0.4481895  0.39990547],[0.43527713 0.40543252],[0.42288077 0.40697142],1663676248685
12,0.2876404674589303,0.34681963544113803,0.31723005145003413,[0.41491857 0.40725601],[0.42444509 0.39655566],[0.43806675 0.39570087],[0.45056531 0.40045503],[0.43724501 0.40562204],[0.42512247 0.40745628],1663676248702
13,0.29523674882685913,0.33185879974914245,0.3135477742880008,[0.41484955 0.40683132],[0.42547387 0.39632988],[0.43914706 0.39561978],[0.45088115 0.40006948],[0.43809664 0.40600941],[0.42566419 0.40753278],1663676248724
14,0.2902180603081432,0.33235315227859147,0.3112856062933673,[0.41361251 0.40746662],[0.42424893 0.39734775],[0.43763182 0.39670062],[0.44913262 0.4008584 ],[0.43654484 0.40672961],[0.42433068 0.40823063],1663676248743
15,0.298776811409069,0.3328307991996115,0.31580380530434027,[0.41337755 0.40705261],[0.42341778 0.3965731 ],[0.43692851 0.39595076],[0.44869524 0.40059415],[0.43594444 0.40619496],[0.42380932 0.40772906],1663676248764
16,0.2846728647685498,0.314540254497462,0.29960655963300586,[0.41181678 0.40480497],[0.42305765 0.39485416],[0.43645868 0.39431688],[0.44778511 0.39857447],[0.43535745 0.40424836],[0.42295545 0.40564471],1663676248784
17,0.2983896585075828,0.33676443595110933,0.3175770472293461,[0.41179398 0.40588376],[0.42201743 0.39555308],[0.43512183 0.39490017],[0.44646224 0.3992424 ],[0.43408465 0.40495354],[0.42214009 0.40651119],1663676248803
18,0.29993266869001634,0.341429873738616,0.32068127121431617,[0.41096634 0.40724492],[0.42062187 0.39659107],[0.43379542 0.39582083],[0.4454537 0.4004195],[0.43279636 0.4058871 ],[0.4210141  0.40755737],1663676248826
19,0.28026258222625444,0.3327770455294569,0.30651981387785565,[0.40996349 0.40645295],[0.42031628 0.39600068],[0.43388531 0.39512312],[0.44562978 0.39961827],[0.43290216 0.40488768],[0.42070398 0.40653524],1663676248848
20,0.28304071842456563,0.3621522619609768,0.3225964901927712,[0.41000953 0.40720326],[0.4211421  0.39661855],[0.43481657 0.39555737],[0.44623011 0.39965358],[0.4339579  0.40562078],[0.42128035 0.40746215],1663676248868
21,0.2914067067958584,0.33959991509886445,0.3155033109473614,[0.40925482 0.40810895],[0.42032555 0.39778483],[0.43359864 0.39697039],[0.44490722 0.4010756 ],[0.43258172 0.40713599],[0.42017993 0.40874669],1663676248889
22,0.2855675797719835,0.33407612448637375,0.3098218521291786,[0.40941745 0.40800834],[0.41847786 0.39767072],[0.43136397 0.39672133],[0.44335583 0.40096974],[0.43038046 0.40617189],[0.41899592 0.40795195],1663676248914
23,0.28202912286244364,0.34107639116051425,0.31155275701147894,[0.41081032 0.4069089 ],[0.42000678 0.39608023],[0.43331176 0.39490652],[0.4457652  0.39943519],[0.43245932 0.40454295],[0.42072979 0.40654343],1663676248936
24,0.2973334150533112,0.3636617650902394,0.33049759007177526,[0.41291982 0.40892673],[0.42234305 0.39782244],[0.43569848 0.39674288],[0.44795722 0.4015736 ],[0.43488315 0.40688553],[0.42302525 0.40891558],1663676248955
25,0.2791667952297201,0.3438875869920644,0.3115271911108922,[0.41321573 0.40792564],[0.42302224 0.39785057],[0.43594006 0.39721233],[0.44776982 0.4017337 ],[0.43468046 0.40652475],[0.42305768 0.40805331],1663676248973
26,0.2847873774971968,0.3585299664373412,0.321658671967269,[0.41229799 0.40561113],[0.42278215 0.39583373],[0.43588939 0.39520687],[0.447615   0.39951241],[0.43464845 0.4050144 ],[0.42256078 0.40635908],1663676248998
27,0.2803683609339556,0.356824788003532,0.3185965744687438,[0.41029018 0.40784967],[0.42094219 0.39846689],[0.43372121 0.39804482],[0.44531712 0.40205523],[0.43237543 0.40748173],[0.42046517 0.40883136],1663676249019
28,0.30545147724393124,0.3507655188216996,0.3281084980328154,[0.40972984 0.40789226],[0.41953123 0.39758608],[0.43223283 0.39702824],[0.44382748 0.401324  ],[0.43091664 0.40711322],[0.41940415 0.40862814],1663676249041
29,0.28877145366374757,0.35742681671224535,0.3230991351879965,[0.41202119 0.40719593],[0.42121449 0.39643246],[0.43444327 0.39551795],[0.44686061 0.40027532],[0.43326646 0.40533364],[0.42164415 0.40705219],1663676249062
30,0.29740391526661064,0.3313846613049167,0.31439428828576366,[0.41068906 0.40785575],[0.42079726 0.39822856],[0.43354145 0.39791238],[0.44511893 0.40221405],[0.43254498 0.40774223],[0.4207809  0.40910059],1663676249085
31,0.2914029859509313,0.3539381152844169,0.3226705506176741,[0.41110283 0.40764558],[0.42122602 0.39767563],[0.43429831 0.39714885],[0.44597074 0.40153125],[0.43309984 0.40698281],[0.42118084 0.40840012],1663676249102
32,0.29405891608133566,0.37882901431253785,0.33644396519693676,[0.40772691 0.40913439],[0.41835737 0.39934713],[0.43156177 0.39924186],[0.44304609 0.40352967],[0.43083325 0.40914917],[0.41861561 0.41044182],1663676249122
33,0.28813574504867995,0.35993001010122977,0.32403287757495486,[0.4057745  0.40717405],[0.41627023 0.39715791],[0.42969438 0.39673215],[0.44163454 0.4010672 ],[0.42907229 0.40664995],[0.41668984 0.40817526],1663676249144
34,0.2867866864584815,0.34128620899997897,0.31403644772923023,[0.4035545  0.40868622],[0.41512245 0.39884651],[0.42830762 0.39873692],[0.43965429 0.40282279],[0.42742419 0.40861002],[0.41500127 0.40991053],1663676249164
35,0.2811715014776486,0.3325002355675051,0.3068358685225768,[0.40364462 0.40993166],[0.41485572 0.40007001],[0.42805505 0.39981619],[0.43934512 0.40370139],[0.42719749 0.40936735],[0.414913   0.41085961],1663676249184
36,0.2809505836293909,0.338969496236735,0.309960039933063,[0.40664431 0.41019425],[0.41707858 0.40055948],[0.43022373 0.40020955],[0.44176441 0.40409356],[0.42950985 0.40966663],[0.41737339 0.41110092],1663676249202
37,0.2765017428751333,0.3553694610912011,0.31593560198316717,[0.40896225 0.40900919],[0.41898522 0.39862871],[0.43250799 0.3981542 ],[0.44474933 0.4028385 ],[0.4317078  0.40762353],[0.41953161 0.40919393],1663676249224
38,0.2853720373718379,0.35312740497612355,0.31924972117398076,[0.41007721 0.40883225],[0.42151877 0.39924666],[0.43483138 0.39916536],[0.44600934 0.40320268],[0.4338491  0.40900373],[0.42131689 0.41011572],1663676249242
39,0.2892230276350402,0.32848850818086406,0.3088557679079521,[0.41280726 0.4066858 ],[0.42353496 0.39677331],[0.43684822 0.39686388],[0.44847688 0.40164942],[0.43568635 0.40669799],[0.42340711 0.40770766],1663676249268
40,0.2833218942666415,0.31789275963563557,0.30060732695113856,[0.41420153 0.40833482],[0.42571434 0.39853263],[0.43908346 0.39861318],[0.45028463 0.40305287],[0.43795484 0.40831965],[0.42550257 0.40942287],1663676249290
41,0.27715193428254004,0.3599832383033333,0.3185675862929367,[0.41563195 0.40705118],[0.42632854 0.39721704],[0.43983194 0.39684793],[0.45165431 0.40135211],[0.43843964 0.40652832],[0.42617819 0.40765163],1663676249311
42,0.2730130654372619,0.34557938804695,0.30929622674210594,[0.41744572 0.40656027],[0.42797592 0.3965629 ],[0.44168374 0.39631268],[0.45378196 0.40160674],[0.44036806 0.40590116],[0.42797273 0.40690863],1663676249334
43,0.2809044781414468,0.3412845775121197,0.31109452782678326,[0.41928476 0.40693831],[0.4291434  0.39671367],[0.44260076 0.39643681],[0.45479873 0.40187424],[0.44122481 0.40602896],[0.4291977  0.40717709],1663676249353
44,0.2754776711600016,0.3361090311179958,0.3057933511389987,[0.41938424 0.40558851],[0.42998472 0.39555269],[0.44366422 0.39519522],[0.45569617 0.40030953],[0.44225231 0.40489614],[0.42992601 0.40596595],1663676249376
45,0.27909115706313764,0.36238693887025375,0.3207390479666957,[0.41833749 0.40609157],[0.4298504 0.3968488],[0.44308853 0.39681864],[0.45446062 0.40127605],[0.44155449 0.40649924],[0.42911673 0.4073635 ],1663676249399
46,0.2818764771881285,0.33546044026657884,0.3086684587273537,[0.41573459 0.40538311],[0.42768705 0.39636466],[0.44116098 0.3964231 ],[0.45242241 0.40071598],[0.44004613 0.40633702],[0.42729181 0.40723062],1663676249422
47,0.27938764603249394,0.34377280959648654,0.31158022781449024,[0.41517404 0.40426719],[0.42697507 0.3949711 ],[0.44045624 0.39494973],[0.45172882 0.39919528],[0.43924126 0.40472415],[0.42659807 0.40573645],1663676249446
48,0.2797417411550454,0.34595280900900605,0.3128472750820257,[0.41460636 0.40408289],[0.42640537 0.39518297],[0.43967775 0.395217  ],[0.4508515  0.39950898],[0.43847117 0.40493861],[0.42592028 0.40581509],1663676249468
49,0.2676246104616246,0.35191521477082494,0.3097699126162248,[0.41531813 0.40432265],[0.42676994 0.39546081],[0.43969655 0.39551434],[0.45077759 0.39987728],[0.43849739 0.40453666],[0.42630878 0.40547675],1663676249488
50,0.2491960325915761,0.29475772282452395,0.27197687770805,[0.41457343 0.40486968],[0.42730317 0.3967396 ],[0.44023409 0.39681309],[0.4511165  0.40070489],[0.43907163 0.40548652],[0.42651629 0.40628693],1663676249508
51,0.2617688421184052,0.3067979061259995,0.28428337412220234,[0.41466439 0.4052594 ],[0.42697468 0.39662027],[0.44004956 0.39667925],[0.4510617 0.4008089],[0.43892792 0.40575448],[0.42638186 0.40665579],1663676249527
52,0.27273657425493397,0.3017661161982606,0.2872513452265973,[0.41408521 0.40548825],[0.42604065 0.39643794],[0.43919367 0.3965396 ],[0.45037889 0.40092343],[0.43799409 0.40596741],[0.42556658 0.40687656],1663676249550
53,0.27628900475821444,0.3309418066486199,0.30361540570341716,[0.41359532 0.40552306],[0.42575401 0.39647532],[0.4390164  0.39667425],[0.45003173 0.40102059],[0.43793121 0.40624133],[0.42540899 0.40712839],1663676249571
54,0.27738875197493457,0.31158376336189625,0.2944862576684154,[0.41563076 0.40334567],[0.42775375 0.39419743],[0.44127899 0.39430922],[0.45218575 0.39879894],[0.44024512 0.40399271],[0.42751166 0.40489233],1663676249589
55,0.290596411817938,0.3429794159836086,0.3167879139007733,[0.41830558 0.40429571],[0.43048406 0.39478245],[0.44387761 0.39510703],[0.45469823 0.39985859],[0.44246164 0.40512228],[0.42980272 0.40595463],1663676249610
56,0.2780826839245534,0.31083919786648156,0.29446094089551744,[0.42091915 0.40385056],[0.43276289 0.39458328],[0.44625393 0.39496103],[0.45736524 0.40018499],[0.44498026 0.40455374],[0.43232659 0.4052698 ],1663676249631
57,0.2714355986823886,0.27608446812770854,0.27376003340504856,[0.42071304 0.4034822 ],[0.43347335 0.39495641],[0.44654384 0.39537466],[0.45717928 0.39984846],[0.44490519 0.40476504],[0.43229625 0.40525156],1663676249651
58,0.2660447358246945,0.282109516293206,0.2740771260589503,[0.4178887  0.40313151],[0.43103302 0.3948617 ],[0.44399172 0.39540592],[0.45443898 0.39982516],[0.44241923 0.40456116],[0.42981532 0.40502715],1663676249670
59,0.2666803368667963,0.25074272213812987,0.2587115295024631,[0.41475835 0.40365434],[0.42744872 0.39503723],[0.44049779 0.39521602],[0.45140144 0.39940196],[0.43929845 0.40450442],[0.42667487 0.40531778],1663676249687
60,0.2625018866237937,0.29178069200301504,0.27714128931340437,[0.41524133 0.40463203],[0.42763898 0.39632058],[0.44057128 0.39649865],[0.45149595 0.40046793],[0.43925461 0.40558407],[0.42676291 0.40626067],1663676249708
61,0.2583488950491733,0.3215846307708087,0.289966762909991,[0.41653359 0.40562651],[0.42879999 0.39730233],[0.44173703 0.39739376],[0.45255116 0.40119374],[0.44067839 0.40625516],[0.42817587 0.40710869],1663676249727
62,0.25725403592581386,0.2771897459762315,0.26722189095102267,[0.4162426  0.40519482],[0.4287636  0.39698651],[0.44171464 0.39720017],[0.45270184 0.40109205],[0.44053942 0.40610906],[0.42794874 0.40684378],1663676249748
63,0.25767479467175797,0.2916043541494036,0.2746395744105808,[0.41461957 0.40633577],[0.42727357 0.39790693],[0.44016868 0.39797491],[0.45112658 0.40181679],[0.43904677 0.40693045],[0.42647979 0.40780708],1663676249769
64,0.26815473559113046,0.3322463962843202,0.3002005659377253,[0.41084263 0.4075895 ],[0.42357361 0.39846507],[0.43666226 0.39842016],[0.4475863  0.40243754],[0.43560937 0.40779004],[0.42285377 0.40891019],1663676249786
65,0.2631340534836501,0.3076894816141224,0.28541176754888625,[0.40973312 0.40655532],[0.42220169 0.39778489],[0.43541151 0.39781258],[0.44660252 0.40162891],[0.43431693 0.40708628],[0.42163357 0.40800667],1663676249807
66,0.2718083221546126,0.3791086225581619,0.32545847235638725,[0.41086003 0.40596512],[0.42220873 0.39670455],[0.43534842 0.39662898],[0.44665527 0.40076059],[0.43424216 0.405929  ],[0.42188719 0.40699744],1663676249825
67,0.2745673843102596,0.35496763541688364,0.3147675098635716,[0.41192037 0.40625072],[0.42387295 0.39705023],[0.43728763 0.39721185],[0.44831356 0.40147072],[0.43600491 0.40674955],[0.42335802 0.40757048],1663676249845
68,0.27484489114979876,0.35639664875448146,0.3156207699521401,[0.41509402 0.40653887],[0.42641231 0.39701056],[0.44010419 0.39700964],[0.45168769 0.40189865],[0.43891728 0.40663558],[0.42617446 0.40758529],1663676249865
