FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.29038241135638676,0.39562752861803757,0.3430049699872122,[0.44221908 0.39004481],[0.45345455 0.37668967],[0.46930924 0.37477177],[0.48261881 0.37918699],[0.46835497 0.38659316],[0.4541654  0.38910484],1663676073190
2,0.30850675601977967,0.3690861244151691,0.33879644021747435,[0.44753036 0.38993952],[0.45617968 0.37560269],[0.47158533 0.37321806],[0.48640129 0.37803382],[0.47152376 0.38538045],[0.45824474 0.38835773],1663676073219
3,0.32355032581797316,0.366336046916532,0.3449431863672526,[0.44680315 0.38766718],[0.45591578 0.37327829],[0.47142366 0.37065268],[0.48597735 0.37450561],[0.47332963 0.38317946],[0.45956427 0.38686824],1663676073245
4,0.29682121962588165,0.3711058188739039,0.33396351924989276,[0.44372419 0.38834962],[0.45314172 0.37473989],[0.46856058 0.37239507],[0.48316711 0.37587276],[0.46993473 0.3838734 ],[0.45629388 0.38735014],1663676073272
5,0.2872950456774368,0.37576292595341976,0.3315289858154283,[0.44303864 0.38847843],[0.45289519 0.37492624],[0.46860069 0.37206963],[0.48323208 0.37608305],[0.46898594 0.3838113 ],[0.45494926 0.38717526],1663676073297
6,0.30307393073575745,0.3658565325860327,0.33446523166089503,[0.44031966 0.38455182],[0.45175803 0.37222677],[0.46682322 0.37088677],[0.47969157 0.37532157],[0.46646947 0.38257849],[0.45281288 0.38499847],1663676073321
7,0.2839712194305194,0.3723966698814612,0.3281839446559903,[0.45071697 0.38081744],[0.46244025 0.36835033],[0.4778603  0.36664996],[0.49103206 0.37031484],[0.47922614 0.37761012],[0.46481857 0.38074005],1663676073345
8,0.30596524247815143,0.38927489657881365,0.34762006952848257,[0.45000142 0.38458323],[0.45903033 0.37108168],[0.47372273 0.3681047 ],[0.48769304 0.37161967],[0.47546291 0.3796415 ],[0.46223295 0.38339543],1663676073367
9,0.3122183450258462,0.39248276782416225,0.35235055642500424,[0.44576156 0.38665327],[0.45323399 0.37256101],[0.46772668 0.36929938],[0.48248172 0.37271264],[0.46968219 0.38075307],[0.45709962 0.38487533],1663676073389
10,0.31306833870306416,0.33685342839009164,0.3249608835465779,[0.44075412 0.38714567],[0.44879696 0.37300187],[0.4633584  0.36991477],[0.47743228 0.3730703 ],[0.46555638 0.38117829],[0.45275083 0.38551459],1663676073408
11,0.32218888552860164,0.3583975255681771,0.3402932055483894,[0.43382397 0.38904795],[0.4412438  0.37439215],[0.45544964 0.37069696],[0.46998689 0.37342188],[0.4586094  0.38213465],[0.44601873 0.38703966],1663676073426
12,0.3176691535217856,0.37948593774408423,0.3485775456329349,[0.42937908 0.39163378],[0.4355799 0.3770645],[0.44969204 0.37303537],[0.46514663 0.37602517],[0.45207611 0.38464633],[0.43983948 0.38928422],1663676073446
13,0.3020184000951415,0.34533227503837693,0.32367533756675926,[0.42928532 0.39058173],[0.43698248 0.37734413],[0.4507097  0.37332907],[0.46473476 0.37496865],[0.45249337 0.3845492 ],[0.4401544  0.38895527],1663676073470
14,0.2620790336813035,0.42165201014253245,0.341865521911918,[0.43221328 0.39055741],[0.44032764 0.37740573],[0.45448872 0.37304145],[0.46935308 0.37501842],[0.45623425 0.38312936],[0.44352883 0.38778794],1663676073488
