FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.25551230666459107,0.3480808863078244,0.3017965964862077,[0.48787814 0.36447138],[0.50037539 0.35475647],[0.51496905 0.35413137],[0.52706355 0.35861495],[0.51245099 0.36389011],[0.49889296 0.36481658],1663675269497
2,0.25632525191367445,0.37780034489241615,0.3170627984030453,[0.48457539 0.36624411],[0.49608696 0.35658282],[0.50989062 0.35572034],[0.52181709 0.35996345],[0.50820118 0.36510196],[0.49537385 0.36638597],1663675269517
3,0.2616682016596029,0.34911436318715594,0.30539128242337943,[0.48451811 0.36726609],[0.49529436 0.35754326],[0.50903118 0.35685998],[0.52121001 0.36099586],[0.50717717 0.36623341],[0.4946894  0.36745036],1663675269539
4,0.26136645779381024,0.3465597009645803,0.30396307937919526,[0.48676538 0.36677226],[0.49675494 0.3568823 ],[0.51018655 0.35640919],[0.52282625 0.36090025],[0.50844729 0.3654981 ],[0.49646333 0.36672264],1663675269560
5,0.2563121165190025,0.3333795124144944,0.29484581446674846,[0.48842713 0.36711758],[0.4989776  0.35756469],[0.51257741 0.35703254],[0.52477992 0.36148709],[0.51132578 0.36601409],[0.49897814 0.36735386],1663675269586
6,0.26510127064208683,0.3041393564935037,0.28462031356779527,[0.49202666 0.36794597],[0.50231886 0.35753235],[0.51612431 0.35709038],[0.52858692 0.36224139],[0.51457655 0.36642838],[0.50231504 0.36768585],1663675269608
7,0.24376837679297644,0.28329948303206604,0.2635339299125212,[0.49327308 0.3683171 ],[0.50497544 0.35901114],[0.51872581 0.35840812],[0.53071028 0.36259848],[0.51744783 0.36726215],[0.50466776 0.3685241 ],1663675269637
8,0.25362036131570925,0.28981119857465704,0.27171577994518314,[0.49502435 0.3676447 ],[0.50686175 0.3581841 ],[0.52060038 0.35776067],[0.53244108 0.36231175],[0.51934367 0.36694589],[0.50651836 0.36807844],1663675269658
9,0.24165519389109272,0.29016179356600236,0.2659084937285475,[0.49329466 0.36745954],[0.50581288 0.35846597],[0.51963359 0.35802904],[0.53134686 0.36210442],[0.51851559 0.36689776],[0.50536466 0.36808887],1663675269682
10,0.25103208607405497,0.299065369840046,0.2750487279570505,[0.49168599 0.36750376],[0.50379592 0.3577975 ],[0.51781845 0.3571628 ],[0.52984285 0.36173046],[0.51677316 0.36642635],[0.5036521  0.36784938],1663675269706
11,0.2613623200123145,0.28728689033582866,0.2743246051740716,[0.49079379 0.36678645],[0.50262988 0.35693985],[0.51653349 0.35632828],[0.52870828 0.36086801],[0.51538247 0.36596388],[0.50237465 0.36729145],1663675269733
12,0.2533390859179936,0.2981405146027871,0.27573980026039036,[0.49072018 0.36691734],[0.50206137 0.35706285],[0.51572114 0.35631999],[0.52793396 0.36086509],[0.51470023 0.36547995],[0.50206351 0.36694932],1663675269758
13,0.2573894250600519,0.2887755047076028,0.27308246488382737,[0.49368158 0.3667846 ],[0.50454462 0.3566519 ],[0.51817787 0.35585505],[0.53031045 0.36066073],[0.51693797 0.36502472],[0.50454491 0.36651626],1663675269780
14,0.27347395943914166,0.3050877634069865,0.2892808614230641,[0.49705431 0.3660509 ],[0.50876403 0.35570586],[0.52283925 0.35522202],[0.53495377 0.36018369],[0.52143747 0.36529493],[0.50842905 0.36650664],1663675269803
15,0.27057981930463265,0.28679716862934823,0.27868849396699047,[0.50068444 0.36636859],[0.5117237  0.35608387],[0.52572131 0.35564339],[0.53798223 0.36104724],[0.52413869 0.36538169],[0.51145774 0.3666029 ],1663675269823
16,0.24917103072615696,0.2898923218311513,0.26953167627865415,[0.50030714 0.36616296],[0.51165402 0.35655352],[0.52530181 0.3560279 ],[0.53734469 0.36078742],[0.52383894 0.36493796],[0.51132673 0.36616936],1663675269847
17,0.062019389802183945,0.18317578690731295,0.12259758835474845,[0.49824437 0.36841893],[0.51053429 0.36746392],[0.52429837 0.36683381],[0.53763324 0.36510056],[0.52240688 0.36852655],[0.50880235 0.36907399],1663675269866
18,0.06014325876948803,0.1911642316590673,0.12565374521427766,[0.49582461 0.36914325],[0.50806022 0.36852247],[0.52215338 0.36794654],[0.53566849 0.36613238],[0.52023494 0.36970443],[0.5065192  0.37009862],1663675269886
19,0.2230355315928915,0.2839135280671187,0.2534745298300051,[0.49015856 0.3690303 ],[0.50191128 0.36132103],[0.51548839 0.36110786],[0.52741116 0.36412847],[0.5138225  0.36898974],[0.50115687 0.36999282],1663675269906
20,0.26612746581661,0.30699489909398925,0.2865611824552996,[0.48913234 0.36951107],[0.5006572  0.36034626],[0.51441759 0.35989165],[0.52633637 0.36339977],[0.51295578 0.36950094],[0.50017393 0.37068254],1663675269927
21,0.2598556805349256,0.30075567775180323,0.2803056791433644,[0.48747081 0.37033239],[0.49866965 0.36103597],[0.51234913 0.36031741],[0.5245862  0.36391908],[0.5110774  0.36971557],[0.49836758 0.37112278],1663675269951
22,0.2830419635552181,0.3398631846927128,0.31145257412396543,[0.48623911 0.37257591],[0.49689445 0.36223373],[0.5107829  0.36154807],[0.52334607 0.36595917],[0.5091576  0.37182286],[0.49651414 0.37316155],1663675269971
23,0.2694691966916042,0.32992065042840657,0.2996949235600054,[0.48483056 0.37437189],[0.4956319  0.36458749],[0.50907779 0.36423561],[0.52111053 0.36832401],[0.5073002  0.37362385],[0.49488565 0.37482777],1663675269994
24,0.2674237283108821,0.3036126551160688,0.2855181917134755,[0.48471248 0.37685192],[0.49614614 0.36697903],[0.50995141 0.36654592],[0.52207625 0.37053782],[0.50841063 0.37618917],[0.49561384 0.37746722],1663675270016
25,0.2696269639595325,0.299015790995084,0.28432137747730823,[0.48733127 0.38179648],[0.49849948 0.37146989],[0.51252085 0.371122  ],[0.52458304 0.37500069],[0.51054305 0.3807573 ],[0.49786463 0.38203433],1663675270034
26,0.2788559988385894,0.2960340553497913,0.2874450270941904,[0.49055904 0.3839981 ],[0.50063926 0.37372157],[0.51407528 0.37378976],[0.52649754 0.37842053],[0.51131183 0.38328066],[0.49948424 0.38405547],1663675270058
27,0.28359996423892636,0.2985963272461054,0.2910981457425159,[0.49067119 0.38570851],[0.50159883 0.37528896],[0.51530206 0.37548071],[0.52754307 0.3801043 ],[0.51255971 0.38533074],[0.50027889 0.38613823],1663675270076
28,0.26303217197124507,0.28048964079394845,0.27176090638259676,[0.49078572 0.38376445],[0.50226158 0.37442574],[0.51591438 0.3745231 ],[0.52778822 0.37794995],[0.51359826 0.38370857],[0.50112224 0.3845937 ],1663675270099
29,0.24583828827170354,0.2500879778197232,0.24796313304571338,[0.49389425 0.38131702],[0.50615096 0.37244251],[0.51969397 0.37245107],[0.5312261  0.37588435],[0.51732123 0.38111153],[0.50463361 0.38189036],1663675270124
30,0.26737424242822055,0.26160099377775564,0.2644876181029881,[0.49732798 0.377606  ],[0.50939816 0.36783373],[0.52323467 0.36799484],[0.53487933 0.3725782 ],[0.52099687 0.37755179],[0.50829357 0.37821943],1663675270146
31,0.2551825144293438,0.2491352452258711,0.25215887982760743,[0.50119126 0.37474287],[0.51360649 0.36590508],[0.52729309 0.36619067],[0.53870928 0.37042233],[0.52515686 0.37524369],[0.51231015 0.37579325],1663675270173
32,0.2555421916159123,0.2723533556153863,0.2639477736156493,[0.50125444 0.37371969],[0.5137735  0.36508235],[0.5275299  0.36535484],[0.53898686 0.36929291],[0.52562362 0.37451026],[0.51268101 0.37508783],1663675270196
33,0.25655479986122076,0.2720955604422153,0.264325180151718,[0.50174749 0.37435544],[0.5142054 0.3656508],[0.52785569 0.36591524],[0.53945386 0.37001264],[0.5261451  0.37508315],[0.51323658 0.37575373],1663675270217
34,0.26893694215790465,0.26965312150387577,0.2692950318308902,[0.50086129 0.37641197],[0.51285374 0.3673557 ],[0.52632189 0.36754388],[0.53821534 0.37187785],[0.52462971 0.37711722],[0.51190537 0.37783036],1663675270238
35,0.24570260725513726,0.2686519293784807,0.257177268316809,[0.49842739 0.37767068],[0.51110375 0.36910024],[0.52453512 0.36931306],[0.53623068 0.37336513],[0.52266455 0.37805253],[0.5097968  0.37877175],1663675270257
36,0.2445117784163643,0.279776335835971,0.2621440571261676,[0.4957993  0.37870693],[0.50880098 0.36979792],[0.52245414 0.36988223],[0.53424931 0.37409312],[0.52050197 0.37877086],[0.5073908  0.37953368],1663675270275
37,0.25967526056393053,0.286726562136402,0.2732009113501663,[0.49452764 0.37945563],[0.5066753  0.37030995],[0.52012467 0.3704198 ],[0.532022   0.37460434],[0.51824999 0.37967312],[0.50556731 0.38044327],1663675270295
