FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.2580736967985227,0.36017308869276954,0.30912339274564615,[0.39959678 0.38272926],[0.41439179 0.37472507],[0.428671   0.37487814],[0.43940127 0.37887469],[0.42485732 0.38460454],[0.41088897 0.38429809],1663675753528
2,0.2877634444410427,0.3557482618326061,0.3217558531368244,[0.40361735 0.37916565],[0.41663399 0.36948022],[0.43034396 0.36933431],[0.4416371  0.37410441],[0.42800063 0.38007343],[0.4148165  0.38041279],1663675753550
3,0.285380051976524,0.3777761967084516,0.3315781243424878,[0.40715945 0.37862954],[0.42066312 0.36918133],[0.43459889 0.36913151],[0.44590521 0.37398356],[0.43239146 0.37994844],[0.41887546 0.38027126],1663675753574
4,0.27240553037366677,0.3530407974069734,0.31272316389032007,[0.41573954 0.38102096],[0.42822844 0.37184796],[0.44163859 0.37150338],[0.45332205 0.37629125],[0.44010934 0.38157412],[0.42710337 0.38223791],1663675753594
5,0.2795164935454702,0.3754464632647304,0.32748147840510033,[0.41982141 0.382267  ],[0.43286607 0.37346917],[0.44618326 0.37384176],[0.45737067 0.37862128],[0.44424477 0.38389498],[0.43124545 0.38419905],1663675753617
6,0.2817378170888151,0.3691438726920861,0.3254408448904506,[0.42246026 0.37730885],[0.43559268 0.36853123],[0.44908825 0.36931556],[0.46005642 0.3745012 ],[0.44685191 0.37934625],[0.43389052 0.37936488],1663675753637
7,0.26988653741427265,0.36202507217941776,0.3159558047968452,[0.4213542  0.37847793],[0.43543527 0.36947128],[0.449792   0.36993161],[0.46086496 0.37508857],[0.4474681 0.3801477],[0.43369853 0.3802605 ],1663675753658
8,0.26897890812597086,0.35746799737554474,0.3132234527507578,[0.42144462 0.38269296],[0.43525204 0.37397856],[0.44924223 0.37468132],[0.46008089 0.3796919 ],[0.44694594 0.384498  ],[0.43347573 0.38459662],1663675753678
9,0.29390384899378175,0.3521670263719873,0.32303543768288456,[0.41935366 0.38344932],[0.43249264 0.37354717],[0.44665426 0.3739484 ],[0.45806536 0.37977493],[0.44440076 0.38487473],[0.4309383  0.38514447],1663675753698
10,0.26603745426491887,0.38506866767702536,0.32555306097097214,[0.41553822 0.38196483],[0.42858371 0.37322262],[0.44235981 0.37366486],[0.4537017  0.37874115],[0.44053394 0.38336441],[0.42728388 0.38365015],1663675753717
11,0.28438942775497766,0.38370389427693796,0.3340466610159578,[0.41299236 0.38004765],[0.42548561 0.37080783],[0.43931508 0.37093642],[0.45081308 0.37597299],[0.43742093 0.38136232],[0.42422631 0.38177532],1663675753739
12,0.2732569412620341,0.37767640058807134,0.3254666709250527,[0.40995935 0.37905872],[0.422355   0.37000883],[0.43591294 0.3701382 ],[0.44742331 0.37507486],[0.43395731 0.38000378],[0.42098284 0.38045153],1663675753760
13,0.26892989613359275,0.3648316063449147,0.31688075123925374,[0.40731573 0.37944621],[0.42087981 0.37044621],[0.43505162 0.37085658],[0.44605529 0.3754797 ],[0.4334465  0.38081646],[0.41975611 0.3812449 ],1663675753780
14,0.26661781277889934,0.41194547333990805,0.33928164305940367,[0.40476742 0.38007379],[0.41835368 0.37027103],[0.43301752 0.37027624],[0.44448343 0.37560296],[0.43117785 0.38048637],[0.41733193 0.38116041],1663675753801
