FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.19751793787988,0.2856086083634253,0.24156327312165266,[0.3778187  0.38984126],[0.38635692 0.38344008],[0.39729929 0.38174072],[0.40792716 0.38339126],[0.3972351  0.38767681],[0.38642374 0.38966706],1663676504074
2,0.2121437060060606,0.26131770252016684,0.2367307042631137,[0.36226839 0.36722469],[0.37371686 0.35842717],[0.38785779 0.35586822],[0.39994299 0.35776842],[0.38680124 0.36411279],[0.37371147 0.36659586],1663676504097
3,0.246711311391293,0.2940351347505335,0.27037322307091327,[0.35756844 0.35992098],[0.36823928 0.34885931],[0.38232499 0.34615883],[0.39442638 0.34880897],[0.38225028 0.35539263],[0.36913776 0.35857883],1663676504126
4,0.273807432535813,0.3380090629310752,0.3059082477334441,[0.35939914 0.36064404],[0.36923847 0.3496733 ],[0.38319802 0.34786677],[0.39591894 0.3520568 ],[0.38277921 0.35787031],[0.37001443 0.36017659],1663676504147
5,0.2944943925674622,0.3332240774475861,0.3138592350075241,[0.3599925  0.36163044],[0.37048554 0.34982914],[0.38479155 0.34773085],[0.39757937 0.35226399],[0.38431948 0.35894996],[0.37109491 0.36139932],1663676504168
6,0.277476320338639,0.3379460284566073,0.3077111743976232,[0.36646301 0.36178496],[0.37786952 0.35034662],[0.39179963 0.34836948],[0.40399346 0.35247549],[0.39115795 0.35882238],[0.3779842  0.36133227],1663676504186
7,0.2771492011838953,0.3353798565406903,0.30626452886229283,[0.37830627 0.35932079],[0.38996956 0.34861714],[0.40407014 0.34685183],[0.41600865 0.35101476],[0.40392485 0.35733658],[0.3905226  0.35951686],1663676504206
8,0.27979785301390653,0.39791554709694293,0.33885670005542473,[0.39174858 0.35396373],[0.40308696 0.3432152 ],[0.41698968 0.34230337],[0.42881811 0.34786636],[0.41569766 0.3524518 ],[0.40277746 0.3540031 ],1663676504226
9,0.2412775213497186,0.3771806513393499,0.3092290863445343,[0.39787841 0.35202038],[0.41064394 0.34235784],[0.42506555 0.34157693],[0.43677181 0.34652504],[0.42312056 0.35067874],[0.40938428 0.35192257],1663676504243
10,0.26217538532746254,0.3466289400163249,0.3044021626718937,[0.40037262 0.35337809],[0.41237912 0.34283406],[0.42644358 0.34222245],[0.43802339 0.34774268],[0.42475653 0.35173056],[0.4116458  0.35311344],1663676504264
11,0.27747993680513305,0.3471155924072339,0.31229776460618347,[0.39616394 0.35351416],[0.40744686 0.34317017],[0.42106098 0.34269091],[0.43279159 0.34832782],[0.41962147 0.35247648],[0.40696287 0.35379791],1663676504283
12,0.26419162330014634,0.3357729953051065,0.2999823093026264,[0.38676587 0.35415864],[0.39830625 0.34408101],[0.41188559 0.34341314],[0.42352509 0.3485539 ],[0.41039315 0.35276961],[0.39769411 0.35423526],1663676504304
13,0.26555063925433875,0.3369469616998835,0.3012488004771111,[0.38005123 0.35634643],[0.39048094 0.34627083],[0.4037596  0.34536487],[0.41554001 0.35011619],[0.40252775 0.3545118 ],[0.39032051 0.35617641],1663676504323
14,0.26710711096639156,0.29796637566817874,0.2825367433172852,[0.3715024  0.35548761],[0.38247153 0.34561405],[0.39563465 0.34472236],[0.40706843 0.34899282],[0.39449185 0.35394004],[0.38217023 0.35563534],1663676504341
15,0.26684961971392307,0.3340165612950907,0.3004330905045069,[0.3686038  0.35544428],[0.37971422 0.34525234],[0.39330524 0.34413779],[0.40487966 0.34827012],[0.39219487 0.35361043],[0.37955031 0.3554489 ],1663676504361
16,0.2568753270585194,0.3481226775307866,0.302499002294653,[0.36672831 0.3580884 ],[0.37720034 0.34791359],[0.39054689 0.34638655],[0.40255123 0.35026997],[0.39003301 0.35548022],[0.37749672 0.35763818],1663676504379
17,0.24305562182266532,0.33210755194872355,0.28758158688569446,[0.36710486 0.35685924],[0.37787703 0.34652087],[0.39133373 0.34485078],[0.40298575 0.34856677],[0.39051366 0.35344836],[0.37800422 0.35578525],1663676504400
18,0.24967274707430326,0.3380030513924039,0.29383789923335357,[0.36783001 0.35597768],[0.37890318 0.34585953],[0.39235082 0.34449783],[0.40390259 0.34857273],[0.39143205 0.35334247],[0.37885788 0.35535547],1663676504423
19,0.269370434233581,0.34647349049436443,0.30792196236397273,[0.36876053 0.35945901],[0.37883377 0.34886861],[0.39204705 0.34733272],[0.40431812 0.35154849],[0.39156157 0.35677561],[0.37919793 0.35903138],1663676504443
20,0.2563615567704122,0.3339921320996982,0.2951768444350552,[0.36763656 0.36344108],[0.37874609 0.35304838],[0.3921285  0.35185605],[0.40382934 0.35589242],[0.39110544 0.36085969],[0.37860811 0.36294204],1663676504463
21,0.26682897583186105,0.32295142473033334,0.2948902002810972,[0.36546078 0.37119684],[0.37572598 0.3605814 ],[0.38883865 0.35925555],[0.40108415 0.36323223],[0.38855779 0.36842093],[0.3763541  0.37087262],1663676504481
22,0.2821898046897442,0.33311482218835414,0.3076523134390492,[0.36161304 0.37529257],[0.37140605 0.36423394],[0.38421422 0.36286592],[0.39627573 0.3667804 ],[0.3837451  0.37238127],[0.37192813 0.37483835],1663676504500
23,0.266864169356304,0.3535978733019547,0.3102310213291294,[0.35536271 0.37512699],[0.36600837 0.36415777],[0.37965676 0.36263275],[0.39156994 0.36596361],[0.37883925 0.37211376],[0.3663215  0.37457097],1663676504518
24,0.27825967167123505,0.32514815125415064,0.3017039114626928,[0.35105339 0.37726808],[0.36171129 0.36589167],[0.37525064 0.36411154],[0.38698962 0.36719283],[0.37455371 0.37412292],[0.36207908 0.37662011],1663676504540
25,0.2953881586392159,0.34740766830369535,0.32139791347145563,[0.35087517 0.37698025],[0.36029917 0.36511132],[0.37382305 0.36335033],[0.38637438 0.36719295],[0.37309614 0.37385416],[0.36102325 0.37631357],1663676504565
26,0.2843970814720365,0.3404884780169705,0.3124427797445035,[0.35096538 0.37634936],[0.3618871  0.36526656],[0.37525165 0.36367816],[0.38707078 0.36715466],[0.37465081 0.37393051],[0.36207715 0.37618697],1663676504584
27,0.2836667268766722,0.32255226836665424,0.3031094976216632,[0.3545526 0.3737272],[0.36519039 0.36239308],[0.3786639  0.36076999],[0.39069816 0.36450711],[0.37844092 0.37098056],[0.36590415 0.37332001],1663676504605
28,0.28363426066297154,0.33640909200247215,0.3100216763327218,[0.35648113 0.37215644],[0.36755258 0.36083931],[0.38145915 0.35939026],[0.39335552 0.36332393],[0.38110715 0.36973628],[0.3681654  0.37197983],1663676504625
29,0.2948552134922118,0.3216334918317402,0.30824435266197603,[0.35750183 0.3711375 ],[0.36711898 0.35925809],[0.38079706 0.35786194],[0.39350337 0.36263111],[0.3801811  0.36836883],[0.36787817 0.37052265],1663676504643
30,0.285321029345103,0.31350611937401196,0.2994135743595575,[0.3558616  0.37182379],[0.36634982 0.36043623],[0.38007021 0.35930705],[0.39222616 0.36369547],[0.37910438 0.36945128],[0.36665791 0.37150505],1663676504664
31,0.3035214303103343,0.30596558413766145,0.3047435072239979,[0.35644022 0.37156224],[0.36624822 0.35973427],[0.3797265  0.35858959],[0.39203    0.36349383],[0.37870848 0.36922023],[0.36654559 0.3712039 ],1663676504684
32,0.29763874138139446,0.31267292436546845,0.30515583287343145,[0.3570061  0.37058467],[0.36693251 0.35863826],[0.38044748 0.35739225],[0.39290762 0.36211485],[0.37954801 0.36794823],[0.36727807 0.36999682],1663676504705
33,0.28137377492057514,0.3581515179679133,0.31976264644424424,[0.36524373 0.36478129],[0.37611148 0.3542743 ],[0.39000914 0.35293454],[0.40248683 0.35708791],[0.38948223 0.36329967],[0.37640256 0.36529291],1663676504725
34,0.26040314673868575,0.3629031577816284,0.3116531522601571,[0.37183154 0.3608287 ],[0.38267899 0.35061008],[0.39683187 0.3494232 ],[0.40951642 0.35377446],[0.39574912 0.35904607],[0.3826291  0.36089379],1663676504745
35,0.28878329691802396,0.3853020882853354,0.3370426926016797,[0.37539425 0.35837403],[0.38679487 0.34740329],[0.40116304 0.3463732 ],[0.41337919 0.35162562],[0.39993802 0.35714695],[0.38665217 0.3588416 ],1663676504764
