FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.158920559083943,0.09433859253856569,0.12662957581125434,[0.61924326 0.4547337 ],[0.63618815 0.45428056],[0.65327895 0.45400506],[0.66275895 0.45089993],[0.64709938 0.45795906],[0.63014495 0.45680261],1663677059111
2,0.1585899919900933,0.10927195927451334,0.13393097563230333,[0.61072838 0.45322946],[0.62725759 0.45275348],[0.64428979 0.45229587],[0.65409428 0.44873357],[0.63787633 0.45580804],[0.62105173 0.45474097],1663677059133
3,0.28885300158159577,0.2643271565226979,0.27659007905214683,[0.59805322 0.45158455],[0.61703193 0.44009873],[0.63557506 0.43919808],[0.64399767 0.44168037],[0.63039589 0.45180359],[0.6117636  0.45255446],1663677059155
4,0.332992332327426,0.2874658487054632,0.3102290905164446,[0.5885129  0.44527552],[0.60839581 0.43172416],[0.62817001 0.43108034],[0.63667768 0.43521044],[0.62217045 0.44646773],[0.60261029 0.44691393],1663677059174
5,0.34656733992096384,0.29697908450025357,0.32177321221060873,[0.58370388 0.44018662],[0.60281217 0.42619267],[0.62198192 0.42619154],[0.63122129 0.43061137],[0.61568457 0.44190645],[0.5969516  0.44179672],1663677059198
6,0.39061892730142683,0.3068953776452968,0.3487571524733618,[0.58161503 0.43706006],[0.6010344  0.42190456],[0.62028456 0.42189491],[0.62928462 0.427039  ],[0.61341047 0.43992326],[0.59466624 0.43955156],1663677059218
7,0.36684585629514366,0.31321806989550044,0.340031963095322,[0.58120441 0.43643057],[0.60132688 0.42173189],[0.62078756 0.42135486],[0.62980396 0.42621231],[0.61493355 0.43872717],[0.59566689 0.43892899],1663677059235
8,0.3533681380192059,0.3015722543273205,0.32747019617326323,[0.58155268 0.43503827],[0.6017884  0.42076179],[0.62137079 0.420311  ],[0.62999713 0.42495635],[0.61573851 0.43696135],[0.5962652  0.43725544],1663677059254
9,0.36834066952357447,0.30161336198851446,0.33497701575604444,[0.58415502 0.43450621],[0.6038689  0.42002285],[0.6228134  0.41960663],[0.63163632 0.42444053],[0.61723322 0.4367567 ],[0.59837544 0.43687072],1663677059275
10,0.3740027067595971,0.30243977772574376,0.3382212422426705,[0.58443165 0.43484855],[0.60399199 0.42039949],[0.62277371 0.4203811 ],[0.63143349 0.42516166],[0.61662823 0.4373897 ],[0.59796131 0.43715924],1663677059295
11,0.375419572867887,0.29378839928434425,0.33460398607611563,[0.58420533 0.4376812 ],[0.60388613 0.42304054],[0.6227001  0.42276919],[0.63155824 0.42755276],[0.61671132 0.44008014],[0.59803814 0.44010746],1663677059315
12,0.1644006888077666,0.14399659501873469,0.15419864191325064,[0.58649343 0.44127089],[0.60355687 0.43823117],[0.62086964 0.43794715],[0.63165814 0.43600923],[0.61508691 0.44323394],[0.59800559 0.44268239],1663677059334
13,0.12990785230116525,0.1014308454026263,0.11566934885189578,[0.5849418  0.44887164],[0.60234362 0.44800779],[0.62029707 0.44719499],[0.63111538 0.44367173],[0.61519098 0.45090783],[0.59732103 0.45082593],1663677059353
14,0.1427573446677422,0.10555633622400415,0.12415684044587318,[0.58402431 0.451276  ],[0.60133207 0.44973886],[0.61926466 0.44863313],[0.62984419 0.44495967],[0.61357409 0.45253402],[0.59570795 0.45259264],1663677059375
15,0.1582004273364103,0.11512268177402274,0.1366615545552165,[0.58476502 0.4535895 ],[0.60169709 0.45076174],[0.61917579 0.44930226],[0.62982947 0.44599193],[0.61348963 0.45430985],[0.59604806 0.45469385],1663677059395
16,0.13738929865812707,0.11112356744776852,0.1242564330529478,[0.58540696 0.45410889],[0.60222238 0.45237795],[0.6195941  0.45078966],[0.63023937 0.44670302],[0.61442494 0.45471942],[0.59697181 0.45526636],1663677059413
17,0.15025179082870854,0.10785371783739743,0.129052754333053,[0.58851933 0.45659426],[0.60541862 0.45340794],[0.62259722 0.45158821],[0.6327908  0.44842699],[0.61774778 0.4566887 ],[0.60041708 0.45754424],1663677059434
18,0.14754479719710062,0.10509311599864198,0.1263189565978713,[0.59290963 0.45795783],[0.61013013 0.4555243 ],[0.62723166 0.45349613],[0.63696855 0.44960639],[0.62205195 0.45791712],[0.6046446  0.45886543],1663677059453
19,0.13009661922980667,0.09261700175994882,0.11135681049487775,[0.59941    0.45191836],[0.61639696 0.4510214 ],[0.63394588 0.44930935],[0.64357734 0.44460112],[0.62873334 0.45235696],[0.61117399 0.45307061],1663677059472
20,0.24537551642306593,0.12590571243884072,0.1856406144309533,[0.62236458 0.42201516],[0.63823551 0.41532207],[0.65380031 0.41468239],[0.66074914 0.41618931],[0.65071899 0.4238255 ],[0.63462448 0.42400581],1663677059496
21,0.4973862459164882,0.31457164390461634,0.4059789449105523,[0.64686364 0.3962366 ],[0.6617071  0.38501069],[0.67532861 0.38361144],[0.67776263 0.38949314],[0.6722886  0.39957216],[0.65818441 0.39981052],1663677059517
22,0.9096393167620622,0.3183920318898939,0.614015674325978,[0.66739911 0.38024497],[0.6779989  0.37331277],[0.68573993 0.37374049],[0.68200099 0.37832072],[0.68084228 0.38655671],[0.67298818 0.38538891],1663677059540
23,1.0127802625173892,0.3199101552104116,0.6663452088639004,[0.69213039 0.37519899],[0.70166034 0.36940384],[0.70797491 0.37096763],[0.70419818 0.37467191],[0.70323408 0.38198364],[0.69713223 0.38102752],1663677059558
24,1.2054257532056372,0.3245667579530575,0.7649962555793474,[0.71301365 0.376003  ],[0.72255236 0.37089086],[0.72755623 0.37272227],[0.72216946 0.37527764],[0.72237068 0.3820239 ],[0.71752828 0.38122761],1663677059579
25,1.1263316978815663,0.3083393062897247,0.7173355020856456,[0.73262298 0.38237289],[0.740188   0.37808657],[0.74519008 0.37904137],[0.74091762 0.38156289],[0.74115276 0.38744736],[0.7361992  0.38665199],1663677059598
26,0.928048943942779,0.33577704957401916,0.6319129967583991,[0.7503835  0.38864034],[0.75809973 0.38579565],[0.76286179 0.387815  ],[0.75894636 0.39016446],[0.75904411 0.39465189],[0.75409901 0.39308235],1663677059618
27,0.8830314375521722,0.35652132420705346,0.6197763808796128,[0.75662994 0.39258403],[0.76478589 0.38936758],[0.76963776 0.39076746],[0.76497215 0.39328605],[0.76602769 0.39696187],[0.76125628 0.39611554],1663677059637
28,0.7689389289536752,0.3921226765705027,0.580530802762089,[0.76521611 0.393628  ],[0.77272141 0.39138052],[0.77732641 0.39301151],[0.77364689 0.39523965],[0.77388453 0.39852682],[0.76935345 0.39717147],1663677059653
29,0.8953444991403597,0.3802532863399763,0.637798892740168,[0.77351278 0.40006819],[0.77996147 0.39814126],[0.78324425 0.39911625],[0.779158   0.40050358],[0.78038901 0.40324458],[0.77732944 0.40253216],1663677059672
30,1.0870462764142372,0.35669895172928506,0.7218726140717612,[0.78021199 0.4127174 ],[0.78962684 0.4093025 ],[0.79295921 0.41079852],[0.78609073 0.41368276],[0.78934693 0.41568419],[0.78600955 0.4151502 ],1663677059690
31,1.131327508517716,0.338354215851638,0.7348408621846769,[0.79319149 0.41984493],[0.80158877 0.41541234],[0.80434561 0.41650149],[0.79913443 0.41976038],[0.8005023  0.42161569],[0.79766411 0.42126992],1663677059709
32,1.025916336160041,0.3696572284116597,0.6977867822858503,[0.79642719 0.42878255],[0.80466998 0.42930034],[0.80739892 0.43185446],[0.80093497 0.43176278],[0.80257595 0.43429872],[0.79992217 0.43241972],1663677059728
33,0,0,0,0,0,0,0,0,0,1663677059746
34,1.3884776066699356,0.34618432155643863,0.8673309641131871,[0.79913962 0.41503179],[0.80470604 0.41448784],[0.80685896 0.41586694],[0.80297971 0.41594124],[0.80250782 0.41892189],[0.80039525 0.41812816],1663677059768
35,1.1535815536190566,0.36543242530858616,0.7595069894638213,[0.78959328 0.41930398],[0.79620945 0.41879386],[0.79835403 0.41967276],[0.79336798 0.42031226],[0.79477423 0.42228779],[0.79277104 0.42182085],1663677059786
36,0.22376919817380897,0.17935685534179654,0.20156302675780274,[0.78011084 0.42508835],[0.786511   0.42731023],[0.79270452 0.4302389 ],[0.79442519 0.43210277],[0.79007119 0.43317553],[0.78433257 0.42964008],1663677059803
37,0.3436004409117355,0.05479262099356744,0.1991965309526515,[0.74566013 0.44196114],[0.76070499 0.44078675],[0.77214479 0.44472134],[0.772879   0.44773355],[0.76711565 0.45231095],[0.75486189 0.44892201],1663677059820
38,0.1495686100578545,0.07942670651728542,0.11449765828756996,[0.72545731 0.45329976],[0.7413941  0.45654842],[0.75675583 0.4596996 ],[0.76351684 0.45893139],[0.7520408  0.46321607],[0.73646843 0.45926902],1663677059841
39,0.15260650992630276,0.0866339794771583,0.11962024470173052,[0.71090645 0.45964465],[0.72731578 0.46254393],[0.74297148 0.46535122],[0.75130802 0.4643729 ],[0.73732007 0.46815994],[0.72137517 0.46394828],1663677059858
40,0.19601305807484773,0.08534994317078516,0.14068150062281645,[0.71618974 0.45639062],[0.73200041 0.45584464],[0.74685526 0.45806351],[0.75331831 0.45916748],[0.74166596 0.46347857],[0.726475   0.46029681],1663677059878
41,0.4623963328633077,0.11776632375910957,0.29008132831120864,[0.74497885 0.42783773],[0.75309163 0.4292613 ],[0.7590431  0.43141219],[0.75737447 0.430906  ],[0.75449508 0.43540028],[0.74856269 0.43282098],1663677059897
42,0,0,0,0,0,0,0,0,0,1663677059917
43,0,0,0,0,0,0,0,0,0,1663677059935
44,0,0,0,0,0,0,0,0,0,1663677059952
45,0,0,0,0,0,0,0,0,0,1663677059966
46,0,0,0,0,0,0,0,0,0,1663677059983
47,0,0,0,0,0,0,0,0,0,1663677060000
48,0,0,0,0,0,0,0,0,0,1663677060017
49,0,0,0,0,0,0,0,0,0,1663677060036
50,0,0,0,0,0,0,0,0,0,1663677060060
51,0,0,0,0,0,0,0,0,0,1663677060084
52,0,0,0,0,0,0,0,0,0,1663677060109
53,0.963059071415861,0.3433902229828686,0.6532246471993648,[0.75056672 0.38369927],[0.75693506 0.38176888],[0.76022404 0.38341475],[0.75636369 0.38527137],[0.75671953 0.38772526],[0.75328541 0.38654834],1663677060141
54,0.597169395714071,0.3795701629185828,0.4883697793163269,[0.73676032 0.3845658 ],[0.74562943 0.38036028],[0.7526353  0.38280487],[0.75241619 0.38745078],[0.74861991 0.39153948],[0.7418524  0.38896793],1663677060180
55,0.6029942764979528,0.3553902436994381,0.4791922600986954,[0.7179786  0.39544457],[0.72880566 0.39033586],[0.73723602 0.39285058],[0.73693472 0.39795536],[0.7323361  0.40330711],[0.72400051 0.40079802],1663677060205
56,0.32735776876921835,0.21671117600310344,0.2720344723861609,[0.69259751 0.41256461],[0.7057147  0.40876591],[0.71731168 0.41168097],[0.72056818 0.4155722 ],[0.71374351 0.4197239 ],[0.7019549  0.41762021],1663677060226
57,0.21634493948753997,0.1634519651122563,0.18989845229989813,[0.65966719 0.42408454],[0.67557693 0.4210009 ],[0.69046968 0.42364895],[0.69638205 0.42654669],[0.68647641 0.43027046],[0.67149639 0.42810127],1663677060247
58,0.17433797148730895,0.16441542784443036,0.16937669966586966,[0.63454026 0.42089212],[0.65145868 0.41833386],[0.66767651 0.42051089],[0.67529166 0.4225142 ],[0.66387361 0.42625546],[0.64743024 0.42445883],1663677060271
59,0.161913120233247,0.16670196644894944,0.1643075433410982,[0.61531931 0.41676205],[0.63161802 0.41550246],[0.64725989 0.41755897],[0.65507948 0.41847059],[0.64369953 0.42278457],[0.62767208 0.42074805],1663677060292
60,0.1844368057751903,0.1302249530644305,0.1573308794198104,[0.59791607 0.4153176 ],[0.61444294 0.41227588],[0.62980258 0.41398206],[0.63746166 0.41527867],[0.62577701 0.41976124],[0.61001974 0.4183875 ],1663677060312
61,0.11628194264487215,0.12045423847593463,0.1183680905604034,[0.58858275 0.40968382],[0.60405046 0.41160971],[0.6195581  0.41315359],[0.62852395 0.41101021],[0.61515522 0.4148567 ],[0.59954649 0.41240248],1663677060333
62,0.10950181485032287,0.1005632140239017,0.10503251443711228,[0.58184886 0.40688944],[0.59785032 0.40758026],[0.61372805 0.4090651 ],[0.62292284 0.40786299],[0.60982305 0.4112156 ],[0.593714   0.40945145],1663677060353
63,0.11894352321525432,0.1114391056309427,0.11519131442309852,[0.58038515 0.40494773],[0.5961864  0.40691474],[0.61178714 0.40814561],[0.62102085 0.40559301],[0.60718167 0.40974113],[0.59144294 0.40760839],1663677060372
64,0.10448742237000082,0.10927337974398395,0.10688040105699238,[0.57988662 0.40585688],[0.59628242 0.40798181],[0.61269617 0.40900517],[0.62176275 0.40643552],[0.60858256 0.41049063],[0.59196061 0.40868276],1663677060394
65,0.11028202474608399,0.10274795713275904,0.10651499093942152,[0.5861854  0.40798706],[0.60129809 0.40902406],[0.61656511 0.41020596],[0.6254437  0.40844691],[0.61280721 0.41249484],[0.59749633 0.41094494],1663677060417
66,0.10122940373346187,0.12618992537588378,0.11370966455467282,[0.58739412 0.40772942],[0.60252154 0.40912065],[0.61814374 0.41017976],[0.6269989  0.40793902],[0.61444938 0.41202721],[0.59889704 0.41052738],1663677060437
67,0.10237209915510112,0.12576159596278288,0.114066847558942,[0.58490264 0.40586683],[0.60027921 0.40658793],[0.61582994 0.40719935],[0.6246348  0.40521151],[0.61225092 0.40932554],[0.59659302 0.40807033],1663677060456
68,0.09974125367313491,0.1005088926475498,0.10012507316034236,[0.57786405 0.40432757],[0.59313715 0.40589342],[0.60829693 0.40645909],[0.61742294 0.40367937],[0.60466242 0.40801445],[0.58926964 0.40664068],1663677060475
69,0.11089292290907075,0.09533020058092391,0.10311156174499733,[0.56765378 0.40343872],[0.58349496 0.40388077],[0.5992766  0.40457237],[0.60835171 0.40215248],[0.59517878 0.40641487],[0.57917565 0.40527171],1663677060494
70,0.10744208548900316,0.09957417313788197,0.10350812931344257,[0.56048912 0.3957366 ],[0.57608873 0.39634377],[0.59166968 0.39663529],[0.60074145 0.39362648],[0.58772165 0.39842609],[0.5719471  0.39759418],1663677060515
71,0.09024404692522577,0.09543388187829645,0.0928389644017611,[0.55055696 0.38501745],[0.56692272 0.38501924],[0.58324593 0.38499904],[0.59300667 0.38261795],[0.58015734 0.38699704],[0.56331652 0.38673925],1663677060535
72,0.27323785323154104,0.13109196364329692,0.20216490843741897,[0.54633844 0.37175763],[0.56232959 0.36319405],[0.5775429  0.36393222],[0.58437258 0.36793047],[0.57508481 0.37351313],[0.559995  0.3739419],1663677060555
73,0.3195289968656814,0.2666708111262325,0.293099903995957,[0.54027849 0.35908294],[0.55711156 0.34806252],[0.57400149 0.34873307],[0.58117419 0.35444111],[0.57112175 0.36111724],[0.55466396 0.3614282 ],1663677060576
74,0.31495609348826836,0.26104297174772517,0.28799953261799677,[0.52755678 0.35131598],[0.54549992 0.33954966],[0.56306362 0.3403556 ],[0.57100552 0.34671086],[0.55945688 0.35327518],[0.54250807 0.35333741],1663677060596
75,0.30098308519178507,0.25452766235051416,0.2777553737711496,[0.50995111 0.35132515],[0.52850026 0.33974409],[0.54619598 0.33964297],[0.55520487 0.34531581],[0.54360855 0.35271263],[0.52626723 0.35372391],1663677060616
76,0.28007045546178816,0.26783871904801854,0.27395458725490335,[0.49135008 0.35967362],[0.50843602 0.34870929],[0.52487046 0.34878659],[0.5350461  0.35338184],[0.52197665 0.36031026],[0.50598097 0.36131942],1663677060636
77,0.28271922727347526,0.28986796369212386,0.28629359548279953,[0.47088778 0.36606923],[0.48663297 0.35411626],[0.50326788 0.35369989],[0.51486558 0.35907465],[0.50069332 0.36570889],[0.48482385 0.36688617],1663677060655
78,0.29776731151689206,0.2933047938100068,0.2955360526634494,[0.45347562 0.36877906],[0.46955916 0.35714492],[0.48611972 0.35682052],[0.49797654 0.36131436],[0.48374516 0.36969793],[0.4676258  0.37078619],1663677060679
79,0.28205518299399746,0.3134708840628724,0.2977630335284349,[0.44354573 0.37267616],[0.45879298 0.36153179],[0.47504094 0.36115673],[0.4875792  0.36549765],[0.47297662 0.37322164],[0.45729727 0.37437239],1663677060703
80,0.27464364793637064,0.2995584236480715,0.28710103579222107,[0.43716559 0.3773931 ],[0.45159173 0.36664781],[0.46711007 0.36610547],[0.47979996 0.3696149 ],[0.4649286  0.37741607],[0.44993094 0.37882105],1663677060723
81,0.2935031968866743,0.3089231365381516,0.30121316671241294,[0.43367833 0.37582663],[0.44744372 0.36464116],[0.46280089 0.36418739],[0.47535717 0.36780953],[0.46072301 0.37603384],[0.44606403 0.37745404],1663677060746
82,0.2870056621209196,0.30850027332795754,0.2977529677244386,[0.43182057 0.37305251],[0.44592008 0.36187419],[0.46169138 0.36107355],[0.47431225 0.36475262],[0.45963228 0.37308559],[0.4446941  0.37447912],1663677060765
83,0.3078709429747825,0.32267744915142665,0.3152741960631046,[0.43358713 0.37323508],[0.4468829  0.36188489],[0.46219462 0.36125541],[0.47478473 0.36540204],[0.45966187 0.37376711],[0.44519499 0.37483138],1663677060783
