FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.2968835855990048,0.4064984220316311,0.3516910038153179,[0.36783576 0.37256414],[0.38045913 0.36197528],[0.39615959 0.36200482],[0.40696278 0.36657274],[0.39136443 0.37284094],[0.37800312 0.37336698],1663676324180
2,0.30131111537287775,0.46887656652851906,0.38509384095069843,[0.37225902 0.3730529 ],[0.38351893 0.36160347],[0.39784935 0.36091116],[0.41042483 0.36619094],[0.39617923 0.37221786],[0.38308555 0.37353456],1663676324198
3,0.30214317622722414,0.4129378901321489,0.3575405331796865,[0.37062523 0.37326619],[0.38128462 0.36199865],[0.39504552 0.36153921],[0.40753779 0.36717308],[0.39379919 0.37238026],[0.38121822 0.37369362],1663676324225
4,0.2903482087792345,0.3744106264783998,0.3323794176288172,[0.36994156 0.37394625],[0.38080108 0.36246228],[0.39495564 0.36186901],[0.40737045 0.36775392],[0.39370626 0.37237412],[0.38094398 0.37391251],1663676324246
5,0.29939302414566926,0.36985785870451815,0.3346254414250937,[0.37030408 0.37395045],[0.38099521 0.36209214],[0.39472768 0.3613466 ],[0.40709084 0.3672412 ],[0.39344919 0.37200451],[0.3809194  0.37374833],1663676324264
6,0.3149809800401967,0.34868216291432813,0.3318315714772624,[0.3711876  0.37527975],[0.38137311 0.36305064],[0.39546582 0.36230206],[0.40793478 0.36838332],[0.39449611 0.37352562],[0.3820349  0.37532091],1663676324287
7,0.3197419989153327,0.3581793936440578,0.3389606962796953,[0.37459949 0.37336791],[0.38530782 0.36155963],[0.39900222 0.36120766],[0.41122159 0.36705098],[0.39768058 0.37252423],[0.38512716 0.37392992],1663676324305
8,0.32146775798440586,0.33498288780418184,0.32822532289429385,[0.37796253 0.37185621],[0.3888638  0.36041144],[0.40252241 0.36020178],[0.41463575 0.36625096],[0.40136677 0.37147388],[0.38872465 0.37293181],1663676324323
9,0.31062748460947937,0.3186307395082092,0.31462911205884425,[0.3793647  0.37196743],[0.39036402 0.36073104],[0.40420339 0.36057857],[0.41608718 0.36675441],[0.40305978 0.37150788],[0.39040416 0.37278473],1663676324343
10,0.3117919061456795,0.37236830436324886,0.3420801052544642,[0.37914577 0.37264484],[0.39010438 0.36152953],[0.40386817 0.36143464],[0.41577289 0.36757079],[0.40279549 0.37235537],[0.39012003 0.37361443],1663676324364
