FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.11593266744401239,0.13806779782615322,0.1270002326350828,[0.48735166 0.40628284],[0.50076926 0.40520006],[0.51448029 0.40423101],[0.52511537 0.4022879 ],[0.51141542 0.4078325 ],[0.49776256 0.40795189],1663675873734
2,0.09250827068070767,0.09062790892595365,0.09156808980333067,[0.47675771 0.39961016],[0.49121851 0.40102464],[0.50646269 0.40003556],[0.5175311  0.39615411],[0.50276101 0.40200615],[0.48794925 0.40187195],1663675873752
3,0.13085224237096185,0.17673182867929843,0.15379203552513016,[0.46319047 0.38746977],[0.47608379 0.38423604],[0.4895179  0.38360932],[0.50002581 0.38298574],[0.48623204 0.38751832],[0.47344208 0.38800743],1663675873774
4,0.29720737716456713,0.25364260779044395,0.2754249924775055,[0.45130166 0.38217908],[0.46528858 0.37094864],[0.48037037 0.37048823],[0.49140152 0.37523288],[0.47734264 0.38216323],[0.46318278 0.38289416],1663675873794
5,0.30283189308696074,0.2892587711205614,0.29604533210376105,[0.446338   0.37778494],[0.45971614 0.36659631],[0.47456843 0.36657438],[0.48571885 0.37211788],[0.47194403 0.37811553],[0.45801613 0.37873936],1663675873814
6,0.3188187404749596,0.302374572608358,0.3105966565416588,[0.4440496  0.37687942],[0.45694426 0.36465102],[0.47205272 0.36451039],[0.48349926 0.37022471],[0.46956667 0.37671989],[0.45568138 0.37763971],1663675873835
7,0.297915279852168,0.29953786207178473,0.29872657096197636,[0.44074473 0.37580201],[0.45341203 0.36428034],[0.46824354 0.36384663],[0.4796339  0.36913207],[0.46604031 0.37512067],[0.45229712 0.37625092],1663675873856
8,0.30668564032034756,0.31040688897503643,0.30854626464769197,[0.43760076 0.37475926],[0.44938824 0.36290023],[0.46418765 0.36219725],[0.47617075 0.36761817],[0.46235266 0.37387091],[0.44875103 0.37512642],1663675873875
9,0.3207872833331059,0.300241789618049,0.3105145364755775,[0.43517408 0.37599421],[0.44716895 0.36379379],[0.46182227 0.36307681],[0.47335878 0.36847743],[0.45978019 0.37514669],[0.44627407 0.37648937],1663675873895
10,0.28638563418768137,0.30096916178246985,0.29367739798507564,[0.4372043  0.38155183],[0.45014796 0.37152201],[0.4640854 0.3710708],[0.47539723 0.37476313],[0.46264297 0.38179079],[0.44910264 0.3828761 ],1663675873915
11,0.22614811887710315,0.22781975314512498,0.22698393601111405,[0.44122392 0.39380237],[0.45587125 0.38539207],[0.47020394 0.38427794],[0.48140109 0.3864603 ],[0.46850383 0.39320663],[0.45414329 0.39461541],1663675873934
12,0.24452895257964194,0.2473643457224009,0.24594664915102143,[0.44378817 0.39881438],[0.45717862 0.39031756],[0.47088608 0.38939542],[0.48201469 0.39169845],[0.46898356 0.398563  ],[0.45551825 0.39982691],1663675873953
13,0.26779912501455405,0.2864421092681875,0.27712061714137076,[0.44131136 0.4002693 ],[0.45463017 0.39137265],[0.46873257 0.39098901],[0.47950077 0.39359742],[0.46655583 0.40087855],[0.45303309 0.4018898 ],1663675873971
14,0.2722378439731566,0.2847367958717698,0.27848731992246323,[0.43827239 0.40075871],[0.45179412 0.39069006],[0.46646446 0.39005917],[0.47783563 0.39326751],[0.46487448 0.40052703],[0.45071051 0.4019742 ],1663675873990
15,0.2800840674859714,0.2804370109890014,0.2802605392374864,[0.43275598 0.40053168],[0.44603327 0.39090133],[0.46076137 0.39066386],[0.47186553 0.39389652],[0.45891657 0.40124458],[0.44494507 0.40233028],1663675874010
16,0.2656971066137932,0.32540287869175655,0.2955499926527749,[0.42682537 0.40171045],[0.44044316 0.39302886],[0.45511308 0.39287427],[0.46629649 0.39589277],[0.45304468 0.40298519],[0.43900073 0.40381384],1663675874032
17,0.26476863759831804,0.3121628183363949,0.2884657279673565,[0.42366618 0.40251112],[0.43667284 0.39407054],[0.45098993 0.39381391],[0.46228388 0.39657062],[0.44921193 0.40370053],[0.43562526 0.40466368],1663675874051
18,0.2834141087756599,0.31239309753024197,0.29790360315295095,[0.4198522  0.40306202],[0.43289596 0.3941305 ],[0.44764662 0.39383274],[0.45878556 0.39666411],[0.44569534 0.40454862],[0.43190384 0.40555996],1663675874071
19,0.2946225868253352,0.3166546157929505,0.3056386013091429,[0.41665858 0.40430593],[0.42937812 0.39529312],[0.44412059 0.39487591],[0.45524076 0.3976506 ],[0.44198337 0.40598932],[0.42832521 0.40699893],1663675874091
20,0.28630757372091314,0.3201262525708159,0.3032169131458645,[0.4133153  0.40504149],[0.42594182 0.39582521],[0.44053045 0.39520982],[0.45214725 0.39800799],[0.43877017 0.40613556],[0.4250609  0.40732244],1663675874110
21,0.28343247869477395,0.3017552125265772,0.2925938456106756,[0.41138089 0.40484536],[0.42379272 0.39615336],[0.43824387 0.39546511],[0.44987366 0.39776585],[0.43610764 0.40620017],[0.42258185 0.40732858],1663675874129
22,0.11846766254723204,0.20655655625958877,0.1625121094034104,[0.41127667 0.4026264 ],[0.42382929 0.40106422],[0.43780231 0.39985141],[0.45014697 0.39738804],[0.43485278 0.40384048],[0.42128119 0.40456745],1663675874147
23,0.23223905527671365,0.24560234510903076,0.2389207001928722,[0.41384435 0.39965603],[0.42729211 0.39097175],[0.44124028 0.39052099],[0.45247883 0.3931886 ],[0.43794206 0.39895165],[0.42485851 0.39978358],1663675874167
24,0.2886617440772266,0.31023923915513174,0.2994504916161792,[0.41977078 0.39834532],[0.43233901 0.38698345],[0.44705454 0.38678259],[0.45907649 0.39150891],[0.44353589 0.39769673],[0.43014532 0.39833897],1663675874186
25,0.29598712211010847,0.3038738784665408,0.29993050028832463,[0.42575711 0.396743  ],[0.43834662 0.38536936],[0.45332006 0.38534075],[0.465424   0.39049402],[0.4497551  0.39667055],[0.43617755 0.39706385],1663675874206
