FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.24154284606860837,0.3095338904867875,0.27553836827769795,[0.50091338 0.36257049],[0.51380479 0.35366282],[0.52863199 0.35372111],[0.54053491 0.35949042],[0.52576941 0.36295307],[0.51219416 0.36305854],1663675077053
2,0.2581665022246885,0.2581915372552467,0.2581790197399676,[0.51331365 0.36050496],[0.52720016 0.35197443],[0.54115206 0.35297343],[0.55173743 0.35931841],[0.53788018 0.36222348],[0.52492148 0.36174962],1663675077071
3,0.27257922661730666,0.23306660314834737,0.25282291488282704,[0.52725846 0.36045727],[0.54200554 0.35215604],[0.55622363 0.35324824],[0.56660843 0.35952044],[0.55283272 0.36344078],[0.53930914 0.36252752],1663675077089
4,0.2649677747090719,0.2717671398921254,0.26836745730059863,[0.54329139 0.35791996],[0.55830437 0.35079736],[0.57244134 0.35234854],[0.58243918 0.35865211],[0.5694387  0.36227027],[0.55572224 0.36085448],1663675077108
5,0.281557411416803,0.23563128695939936,0.2585943491881012,[0.55914873 0.36141196],[0.57408166 0.35422513],[0.58788192 0.35641059],[0.59715962 0.363686  ],[0.584185   0.36636013],[0.57089275 0.36457354],1663675077125
6,0.2752952274554165,0.25849009273033347,0.266892660092875,[0.57299501 0.36390296],[0.58947176 0.35736796],[0.60375953 0.35995767],[0.61182827 0.36670047],[0.59983796 0.36963481],[0.58593726 0.36777946],1663675077144
7,0.2782543625579109,0.24104980312967642,0.25965208284379365,[0.58511996 0.36843836],[0.60213292 0.36219972],[0.61638594 0.36508006],[0.62377071 0.37224591],[0.61227548 0.37470508],[0.59835935 0.37268922],1663675077161
8,0.29523369511381525,0.23297825789851107,0.2641059765061632,[0.596066   0.37511873],[0.612786   0.36844769],[0.62634683 0.37170878],[0.63320255 0.37921765],[0.62174225 0.38128117],[0.60840487 0.37901425],1663675077180
9,0.29397915622969184,0.2376933731181032,0.26583626467389754,[0.60273969 0.38318461],[0.62077618 0.37677595],[0.6351195  0.38041574],[0.64178681 0.3876825 ],[0.62996972 0.39024928],[0.61569184 0.38765609],1663675077201
10,0.27669795549018855,0.25527375550109327,0.2659858554956409,[0.60862505 0.38891521],[0.62684405 0.38273159],[0.64152378 0.38650966],[0.64827299 0.39388481],[0.63609517 0.39578861],[0.62167954 0.39285246],1663675077219
11,0.26593181032590524,0.26717687773768567,0.26655434403179545,[0.60774946 0.39085606],[0.62568164 0.38469607],[0.64045775 0.38824514],[0.64759636 0.3951546 ],[0.63528746 0.39731139],[0.62090862 0.3944723 ],1663675077237
12,0.15200386199304503,0.17102230222981984,0.16151308211143245,[0.59830695 0.38836268],[0.61306417 0.385506  ],[0.62619025 0.38826263],[0.63541764 0.39264518],[0.62338334 0.3927649 ],[0.61026204 0.39086935],1663675077254
13,0.16835225414400812,0.1775738300667084,0.17296304210535826,[0.57754457 0.38234711],[0.59210449 0.37909216],[0.60539109 0.3816112 ],[0.61527902 0.38602179],[0.6032933  0.38715935],[0.58996803 0.38558358],1663675077272
14,0.2388216069349941,0.22899465008907144,0.23390812851203277,[0.55451953 0.3784354 ],[0.57041955 0.37147197],[0.58506346 0.37354648],[0.59456295 0.37904999],[0.58111036 0.38191861],[0.56714892 0.38078457],1663675077289
15,0.26126891359244,0.2660959468621976,0.2636824302273188,[0.53392911 0.37477666],[0.54986608 0.36664048],[0.56489569 0.36834648],[0.575297   0.37414974],[0.56100029 0.37812251],[0.54657096 0.37723511],1663675077308
16,0.23158777100377811,0.256845671416299,0.24421672121003857,[0.51828229 0.37263656],[0.53338969 0.364849  ],[0.54833031 0.36604533],[0.55943227 0.37129179],[0.54588133 0.37485546],[0.53140938 0.37457511],1663675077326
17,0.2542076205574733,0.27176506380369847,0.2629863421805859,[0.50746417 0.37145117],[0.52237552 0.3630169 ],[0.53679574 0.36412069],[0.54777634 0.36915603],[0.53451741 0.37362915],[0.52037436 0.37357992],1663675077348
18,0.2532339755026839,0.2811098511737327,0.26717191333820833,[0.50150806 0.36890987],[0.51514781 0.36083478],[0.5290693  0.36166206],[0.54020584 0.36622837],[0.5269348  0.37088209],[0.51343    0.37087113],1663675077365
19,0.27325608577450994,0.3000507694259565,0.2866534276002332,[0.49564826 0.36833709],[0.5083642 0.3588942],[0.52251607 0.35923231],[0.5340842  0.36432338],[0.52060395 0.36926514],[0.50730872 0.36974952],1663675077384
20,0.25901714627417516,0.3118998395348662,0.2854584929045207,[0.48935384 0.3693845 ],[0.50202256 0.36041704],[0.51579642 0.36077911],[0.52705681 0.36539748],[0.51438391 0.3699604 ],[0.50135833 0.37074673],1663675077405
