FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.2650176492289111,0.257280249037412,0.26114894913316156,[0.51254052 0.35511696],[0.52518046 0.34603858],[0.5397647 0.3464078],[0.55144644 0.35186133],[0.53596318 0.35614365],[0.52270311 0.35597631],1663675323285
2,0.2670083879532947,0.31318247492375706,0.2900954314385259,[0.51741761 0.35599765],[0.52915972 0.34686661],[0.54239851 0.34687442],[0.55344284 0.35253111],[0.53975248 0.35608223],[0.52755535 0.35648012],1663675323308
3,0.25586535344647576,0.2908123774920595,0.27333886546926767,[0.51880002 0.35791668],[0.53106016 0.34868926],[0.54451561 0.34870622],[0.55556947 0.35441387],[0.54212475 0.3576512 ],[0.52967453 0.35823143],1663675323330
4,0.25611667559751017,0.27904206760227296,0.26757937159989154,[0.52125716 0.35849619],[0.53355634 0.34872717],[0.54746276 0.34861553],[0.55867738 0.35472727],[0.54483128 0.35776222],[0.53218329 0.35837713],1663675323351
5,0.2519063077407185,0.26963964524096357,0.260772976490841,[0.52109784 0.36099055],[0.53464657 0.35205999],[0.54844785 0.35231674],[0.55933082 0.35776439],[0.54611993 0.36140248],[0.53309768 0.3618902 ],1663675323373
6,0.258911785524246,0.28530172339211574,0.2721067544581809,[0.52429992 0.36026162],[0.5369637  0.35035121],[0.55139893 0.35043436],[0.56269753 0.35691205],[0.54860318 0.35991406],[0.53550196 0.36031994],1663675323396
7,0.2535407653996087,0.27405246627324126,0.263796615836425,[0.52455956 0.3605096 ],[0.53718525 0.35166371],[0.55103701 0.35232836],[0.56239253 0.35833541],[0.54849589 0.3613103 ],[0.53572756 0.36143717],1663675323416
8,0.25573737077621195,0.28386655053376364,0.2698019606549878,[0.52420193 0.35950524],[0.53757966 0.35081914],[0.55170006 0.35178989],[0.56279582 0.35786355],[0.54917485 0.36097664],[0.53602898 0.3609311 ],1663675323439
9,0.2569365005728541,0.28836649772730094,0.2726514991500775,[0.52473569 0.35859644],[0.53791028 0.34985361],[0.55184209 0.35083753],[0.56277412 0.35706604],[0.54899454 0.35989341],[0.53607643 0.35975492],1663675323462
10,0.2381214124436564,0.31375146811964066,0.27593644028164854,[0.52310342 0.35823491],[0.53673446 0.35033166],[0.55024481 0.35143468],[0.56085736 0.35697404],[0.54748863 0.35961112],[0.53472573 0.3594752 ],1663675323484
11,0.24214104723206045,0.28205573411149387,0.26209839067177715,[0.52288181 0.35598186],[0.53564614 0.34746495],[0.54922748 0.34831768],[0.56007886 0.35437977],[0.54636914 0.35661659],[0.53394049 0.3565596 ],1663675323503
12,0.2450338425400106,0.2765152420855291,0.26077454231276986,[0.5197295  0.35721475],[0.53400552 0.34930605],[0.54769403 0.35048807],[0.55815929 0.35611016],[0.54457653 0.35906917],[0.53153652 0.35869807],1663675323524
