FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.2528566287168228,0.18139496300025973,0.21712579585854125,[0.52877891 0.39179528],[0.54179978 0.38620633],[0.5542497  0.38674483],[0.56063169 0.39020616],[0.55225539 0.39442217],[0.53993547 0.39418775],1663675973025
2,0.17687677601883367,0.15524110977508648,0.16605894289696008,[0.50886488 0.39049757],[0.52345335 0.38661528],[0.53693724 0.38757396],[0.54520166 0.39023232],[0.53455991 0.39326945],[0.52104342 0.39284849],1663675973053
3,0.2667922200247925,0.26098516587764486,0.2638886929512187,[0.48849848 0.39011821],[0.50529331 0.38150644],[0.5212763  0.38323134],[0.53030109 0.3897    ],[0.51733357 0.3933512 ],[0.50206339 0.39248681],1663675973078
4,0.27142855220233186,0.266625274691393,0.26902691344686247,[0.47650588 0.38838476],[0.49357256 0.37977374],[0.50949407 0.38163531],[0.5190742  0.38789624],[0.50564337 0.39219144],[0.49024755 0.39117217],1663675973100
5,0.27997686278142886,0.2663403869222359,0.2731586248518324,[0.47138017 0.38709766],[0.48818797 0.37862426],[0.50389338 0.38048238],[0.51361138 0.38631809],[0.50038487 0.39138886],[0.48503688 0.39040473],1663675973122
6,0.2986134770222371,0.30592835343304364,0.3022709152276404,[0.46982792 0.38708448],[0.48632836 0.37832582],[0.50170285 0.38024527],[0.51112688 0.3864902 ],[0.49776226 0.39161974],[0.48285839 0.39046946],1663675973147
7,0.29684219064429707,0.31149263342175443,0.3041674120330258,[0.4693298  0.38742822],[0.48549289 0.37874132],[0.5005964  0.38075128],[0.51011741 0.38689324],[0.49690062 0.39188665],[0.48224542 0.39079595],1663675973168
8,0.2944285275044967,0.3059072859389323,0.3001679067217145,[0.46886346 0.38663739],[0.48531675 0.37825382],[0.50039649 0.38056958],[0.50995463 0.38681337],[0.49632248 0.39160827],[0.48166567 0.39013609],1663675973187
9,0.30056677770432677,0.314230655073686,0.3073987163890064,[0.46558809 0.3882004 ],[0.48241866 0.37942976],[0.49745187 0.3818627 ],[0.50683492 0.38824868],[0.49342853 0.39307994],[0.47871011 0.39176214],1663675973205
10,0.29336766668918857,0.2998537774708723,0.2966107220800304,[0.46368805 0.38981369],[0.48031071 0.38139179],[0.49555221 0.38345405],[0.50525939 0.38945493],[0.49170107 0.39461508],[0.47677058 0.39346915],1663675973225
11,0.3096815803157549,0.274400412256516,0.29204099628613545,[0.46562245 0.38880649],[0.48201677 0.37999144],[0.4969331  0.38220263],[0.50628483 0.38829002],[0.49269515 0.3936893 ],[0.47825861 0.39237711],1663675973243
12,0.28973797670883294,0.27910706882920255,0.28442252276901775,[0.467704   0.38975397],[0.48479012 0.38135394],[0.50025642 0.38360843],[0.50955099 0.38977   ],[0.49618429 0.39465976],[0.48121151 0.39330113],1663675973264
