FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0,0,0,0,0,0,0,0,0,1663676834189
2,0,0,0,0,0,0,0,0,0,1663676834203
3,0,0,0,0,0,0,0,0,0,1663676834218
4,0.22961243592124092,0.3698503177186365,0.2997313768199387,[0.4445993  0.39069137],[0.4611246  0.38514096],[0.47609597 0.38708436],[0.48689395 0.39197826],[0.47137067 0.39539728],[0.45664245 0.39393419],1663676834236
5,0.25639993610860523,0.31131015786641375,0.2838550469875095,[0.44393739 0.38653195],[0.46073142 0.37965584],[0.47576076 0.38152641],[0.48609805 0.38692456],[0.47107512 0.3910189 ],[0.45629594 0.38976014],1663676834257
6,0.25627659368525474,0.28887205643210173,0.27257432505867824,[0.44300097 0.38752702],[0.45964581 0.37950423],[0.47554162 0.38077495],[0.48648289 0.38648054],[0.47135419 0.39101234],[0.45598435 0.39012328],1663676834273
7,0.26971100934846526,0.29756486034097207,0.28363793484471866,[0.44009715 0.38289163],[0.45658845 0.37419483],[0.47249305 0.37553409],[0.4833132  0.38178539],[0.46820432 0.38618863],[0.45299873 0.38547125],1663676834294
8,0.3029986003092789,0.2956127971698857,0.2993056987395823,[0.44166648 0.37980366],[0.45707482 0.37047067],[0.47255936 0.37196743],[0.48323393 0.37816426],[0.46848106 0.38358   ],[0.45380792 0.38295165],1663676834311
9,0.2793813131139223,0.2997082685909996,0.28954479085246093,[0.44502407 0.37818724],[0.46008226 0.36971274],[0.47502968 0.37153554],[0.48568976 0.37727317],[0.47160274 0.38197383],[0.45734042 0.38112989],1663676834333
10,0.2885196752012229,0.31630573958255853,0.30241270739189074,[0.4507789  0.38151047],[0.46560937 0.37265259],[0.4805727  0.37440321],[0.49126661 0.38127273],[0.47665599 0.38519654],[0.4626011  0.38414684],1663676834351
11,0.293001254822845,0.3231993442500226,0.3081002995364338,[0.45350781 0.37950864],[0.46904308 0.37129164],[0.48373243 0.37361479],[0.49370295 0.38043305],[0.4797805  0.38435629],[0.4656702  0.38292792],1663676834371
12,0.31654389158556684,0.3110046961539735,0.3137742938697702,[0.45369372 0.38055274],[0.46901834 0.37290311],[0.48310882 0.37577674],[0.49273098 0.38244328],[0.47910237 0.3870362 ],[0.46538737 0.38516891],1663676834393
13,0.31941319732982865,0.35433952794505574,0.3368763626374422,[0.45083058 0.38078892],[0.46644491 0.37120998],[0.48218721 0.37362331],[0.49249279 0.38159513],[0.47785747 0.38597921],[0.4631806  0.38433757],1663676834412
14,0.2990946991660804,0.34370401410656876,0.3213993566363246,[0.44853452 0.38129318],[0.46427688 0.37287155],[0.47967947 0.37545657],[0.48970059 0.38220766],[0.47586873 0.38686708],[0.46137783 0.3851347 ],1663676834432
15,0.279219579101849,0.33736789424606956,0.3082937366739593,[0.44634593 0.38573655],[0.46182176 0.37718651],[0.47731605 0.37924269],[0.48764095 0.38595363],[0.47375861 0.38990206],[0.45929268 0.38873661],1663676834454
16,0.28346993169372914,0.33469356460014993,0.30908174814693956,[0.44448507 0.38465413],[0.4600291  0.37548772],[0.4756096  0.37747517],[0.48604044 0.38450718],[0.47219381 0.38844639],[0.45771733 0.38733312],1663676834475
17,0.2915185995872641,0.3784787866614306,0.3349986931243474,[0.44482502 0.38528433],[0.45932528 0.37625366],[0.47433046 0.37778062],[0.48478049 0.38422748],[0.47125652 0.3888281 ],[0.45730686 0.3879168 ],1663676834498
18,0.30083519961673966,0.3325551551562461,0.3166951773864929,[0.44476449 0.38352451],[0.46023411 0.37375498],[0.47581768 0.37529138],[0.4861072  0.38204339],[0.47284487 0.38709757],[0.45831338 0.386325  ],1663676834520
19,0.3034579588009154,0.3550403957282065,0.32924917726456093,[0.44872701 0.38298744],[0.46336681 0.37241235],[0.47889775 0.37363321],[0.48953316 0.38125026],[0.47612146 0.38547352],[0.46187463 0.38495076],1663676834540
20,0.3057908829055918,0.3554797305592031,0.3306353067323975,[0.45037046 0.38118404],[0.46510476 0.37107775],[0.48043701 0.37249723],[0.49093994 0.38008377],[0.47755486 0.38431805],[0.46335837 0.38361022],1663676834563
21,0.289057087130294,0.3512241957831715,0.3201406414567327,[0.45387816 0.37844339],[0.46830356 0.36882612],[0.48333627 0.37050503],[0.49364087 0.37788391],[0.48038772 0.38133261],[0.46651417 0.38045707],1663676834586
22,0.28976199070958336,0.3213831054228371,0.30557254806621026,[0.45826739 0.37855232],[0.47330636 0.36901712],[0.48821622 0.37052   ],[0.49824283 0.37784049],[0.48502517 0.38144845],[0.4711774  0.38060883],1663676834605
23,0.2953124065146719,0.36560146619692013,0.330456936355796,[0.46562296 0.3793419 ],[0.47992074 0.36984393],[0.49473059 0.37147182],[0.50540674 0.37951526],[0.49162662 0.3826443 ],[0.47792536 0.38157734],1663676834626
24,0.2913358951088432,0.3497374114022837,0.32053665325556346,[0.47184551 0.3766315 ],[0.48663101 0.36799368],[0.5013054  0.37019312],[0.51143986 0.37849712],[0.49777731 0.38101023],[0.48420668 0.37945834],1663676834648
25,0.2673377338034632,0.3711361159942522,0.3192369248988577,[0.47325546 0.3782545 ],[0.4887915  0.37120184],[0.50361121 0.37386477],[0.51301509 0.38112012],[0.50030047 0.38366979],[0.4863646  0.38189465],1663676834668
26,0.27609856643336894,0.3585661554964968,0.3173323609649329,[0.47319424 0.38022587],[0.48898181 0.37309501],[0.50375712 0.37611389],[0.51302409 0.38341856],[0.50024432 0.38616186],[0.48624784 0.38418308],1663676834686
27,0.25698392718264396,0.3386812679346037,0.2978325975586238,[0.46953872 0.38092509],[0.48578048 0.37478605],[0.50057775 0.37789345],[0.50993764 0.38425076],[0.49689689 0.38731125],[0.48268145 0.38505086],1663676834706
28,0.2572603042506136,0.33565337131153816,0.2964568377810759,[0.46583855 0.38075244],[0.48131168 0.37361282],[0.49616286 0.37650961],[0.5060364  0.38344201],[0.49245474 0.38584331],[0.47850737 0.38392383],1663676834727
