FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.24667840193063412,0.34280944973284244,0.29474392583173825,[0.47899124 0.36571497],[0.49136972 0.35638225],[0.50513184 0.35527185],[0.51663333 0.35891527],[0.50314605 0.36450413],[0.49017459 0.36573431],1663675126618
2,0.2887061354214899,0.3731895010658442,0.33094781824366704,[0.48284611 0.36690658],[0.49309519 0.35595885],[0.50677782 0.35516584],[0.51882988 0.36063018],[0.50483191 0.36544046],[0.49256518 0.36657953],1663675126637
3,0.30245954310168954,0.35514871920684044,0.328804131154265,[0.48461908 0.36497945],[0.49451903 0.35382649],[0.50807166 0.35309085],[0.52018541 0.35877758],[0.50668645 0.36368412],[0.49457362 0.36498231],1663675126663
4,0.29638800488961253,0.32549707758603874,0.3109425412378256,[0.48505202 0.36604413],[0.49469456 0.35470718],[0.50849551 0.35381269],[0.52079636 0.3595638 ],[0.50709367 0.36428836],[0.49489856 0.36567003],1663675126686
5,0.29821476716158307,0.33636552077125786,0.31729014396642047,[0.4859162  0.36625519],[0.49589336 0.35472712],[0.5096941  0.35417542],[0.52196318 0.35997206],[0.50783747 0.36466175],[0.49571955 0.36589998],1663675126704
6,0.29395874029647256,0.34873871616127466,0.3213487282288736,[0.4879562  0.36554825],[0.49824229 0.35448438],[0.51194811 0.3542729 ],[0.52390176 0.35982075],[0.50992388 0.36446419],[0.49785924 0.36548695],1663675126728
7,0.2927152681895431,0.3351680816112612,0.31394167490040215,[0.49000019 0.36433443],[0.50033581 0.35292882],[0.51422888 0.35258347],[0.52642512 0.35866147],[0.51213378 0.36286685],[0.49991968 0.36400771],1663675126746
8,0.30613501745502875,0.3381742128940297,0.32215461517452926,[0.49411231 0.36218965],[0.50479406 0.3509596 ],[0.51867044 0.35108232],[0.5307551  0.35700625],[0.51640528 0.36188275],[0.50411856 0.36256319],1663675126763
9,0.2869599188271627,0.320152200291276,0.3035560595592194,[0.4973217  0.36584941],[0.50746524 0.35503429],[0.52108252 0.35486841],[0.53316563 0.36058411],[0.51912177 0.36474797],[0.50706524 0.36574689],1663675126783
10,0.28014415876119725,0.314527768305246,0.2973359635332216,[0.49991396 0.36684293],[0.50991809 0.35566998],[0.52398753 0.35516462],[0.53670955 0.36116183],[0.52223098 0.36517897],[0.50984931 0.36636293],1663675126799
11,0.2785146852078308,0.3027929255797387,0.2906538053937847,[0.5029093 0.3673262],[0.51270682 0.35635266],[0.52664721 0.35609615],[0.53921962 0.36219132],[0.52475309 0.36582941],[0.51261312 0.36686355],1663675126823
12,0.29791516638128906,0.2930208201565187,0.2954679932689039,[0.50166559 0.36517441],[0.51238477 0.35428897],[0.52645105 0.35414743],[0.53851706 0.36039659],[0.52443081 0.36482254],[0.51185578 0.36555296],1663675126847
13,0.2945276903021387,0.3260243647399701,0.31027602752105443,[0.4969784  0.36297402],[0.5085091  0.35278243],[0.52229756 0.35305014],[0.53414971 0.35882267],[0.52047515 0.36360648],[0.5077852  0.36407885],1663675126866
14,0.2471540530775481,0.28618224652011276,0.2666681497988304,[0.49061993 0.36474234],[0.50316411 0.35609615],[0.51691473 0.35598779],[0.52818406 0.36024392],[0.51601261 0.3648605 ],[0.50293136 0.36587584],1663675126883
15,0.2635280703842559,0.3155692637459419,0.2895486670650989,[0.48639882 0.36636209],[0.49733454 0.35639304],[0.51103115 0.35576212],[0.52292448 0.36076576],[0.50991285 0.36515111],[0.49737069 0.36641335],1663675126907
16,0.2489217975158208,0.3012329143160704,0.2750773559159456,[0.48536432 0.3668246 ],[0.49614206 0.35661668],[0.51012921 0.35549253],[0.52218634 0.36019468],[0.50865626 0.36453682],[0.49608642 0.36607945],1663675126927
17,0.26225207810838963,0.30552661115117913,0.2838893446297844,[0.48394153 0.36854616],[0.49459001 0.35799378],[0.50856775 0.35666323],[0.52072358 0.36146325],[0.50755829 0.36627367],[0.49487689 0.36797312],1663675126945
18,0.29988967598275434,0.33871785053139314,0.31930376325707377,[0.48277149 0.36690873],[0.49373999 0.35549146],[0.50775254 0.3550598 ],[0.51994729 0.36085838],[0.5061717  0.36590466],[0.49349919 0.36712015],1663675126967
19,0.2649818431642881,0.32351389560454785,0.29424786938441794,[0.48452857 0.36595821],[0.49491683 0.35518631],[0.50893652 0.35408658],[0.52143192 0.35929292],[0.50767589 0.36377701],[0.49507141 0.36528692],1663675126985
20,0.267192836221319,0.329165156960436,0.29817899659087754,[0.48307148 0.36727688],[0.4933182  0.35656199],[0.50698858 0.35539183],[0.51925719 0.36033362],[0.50606626 0.36494341],[0.49372411 0.36664769],1663675127005
21,0.2741011579082221,0.3400889655265074,0.3070950617173648,[0.48202905 0.36679381],[0.49255285 0.356013  ],[0.50627261 0.35531971],[0.51833856 0.36086592],[0.50483394 0.36499935],[0.49250841 0.36639541],1663675127024
22,0.270563767620599,0.3188932817970962,0.2947285247088476,[0.48049733 0.3668676 ],[0.49058139 0.35641751],[0.50423568 0.35561699],[0.5162679 0.3607285],[0.50305158 0.3650527 ],[0.49089408 0.3665424 ],1663675127044
23,0.2840820862594621,0.36451019861914935,0.3242961424393057,[0.47694513 0.36634541],[0.48753491 0.35518885],[0.50126243 0.35406896],[0.51329327 0.35932556],[0.50014591 0.36428374],[0.48765561 0.36594588],1663675127067
24,0.2678691416133114,0.33687615041215213,0.3023726460127317,[0.47475198 0.36816567],[0.48494935 0.35719267],[0.49877331 0.35562471],[0.51127458 0.360506  ],[0.49812296 0.36541754],[0.48559704 0.36734986],1663675127088
25,0.2727843871725366,0.34457302760584063,0.3086787073891886,[0.4733637  0.36904436],[0.48345006 0.35777587],[0.49716344 0.35630041],[0.50944489 0.36088544],[0.49645102 0.36607409],[0.48410451 0.36813739],1663675127109
26,0.2852502567481801,0.377744884401709,0.33149757057494456,[0.47204185 0.36910576],[0.48251358 0.35781863],[0.4962171 0.3567422],[0.50823641 0.36161608],[0.49502566 0.3669377 ],[0.48258805 0.36863998],1663675127129
27,0.2791359124832988,0.3822300475181188,0.3306829800007088,[0.47210425 0.36863345],[0.48263648 0.35728922],[0.49658424 0.35627261],[0.50878471 0.36130396],[0.4951092  0.36641133],[0.48260692 0.36792621],1663675127148
28,0.28373768428851237,0.36819329314593263,0.32596548871722253,[0.47185841 0.36935589],[0.48165509 0.3576628 ],[0.49550486 0.35635564],[0.50811148 0.36136663],[0.49452305 0.36655334],[0.4822104  0.36847004],1663675127172
29,0.28704486778927346,0.36226876921194023,0.32465681850060685,[0.47052482 0.37012267],[0.47994971 0.35849643],[0.4936381  0.35723263],[0.50638783 0.36207408],[0.49302742 0.36737424],[0.48087245 0.36939818],1663675127192
30,0.29016202130609237,0.33343136482113606,0.31179669306361424,[0.46958101 0.37023401],[0.47897014 0.35848191],[0.49273536 0.35735998],[0.50531286 0.36253345],[0.49170318 0.36755708],[0.4796415  0.36942425],1663675127210
31,0.2899065753095691,0.3420894602800494,0.31599801779480924,[0.46667817 0.37167785],[0.47686717 0.36013195],[0.4905878  0.35910377],[0.50276339 0.36369994],[0.48985961 0.36940104],[0.4774541  0.37122136],1663675127234
32,0.2912360298114075,0.33486322357233517,0.3130496266918713,[0.46252534 0.37383983],[0.47223371 0.36233258],[0.48562771 0.36098129],[0.49784321 0.36501676],[0.48557562 0.37112296],[0.47340316 0.37333268],1663675127253
33,0.3000900655104766,0.3318088018773813,0.31594943369392897,[0.46067232 0.37518832],[0.46969604 0.36374587],[0.48302197 0.36243981],[0.49526158 0.36660632],[0.48299977 0.37262067],[0.4711456  0.37486008],1663675127272
34,0.29882386841949177,0.3508542530552632,0.32483906073737745,[0.46135968 0.37540442],[0.46993747 0.36383212],[0.48318672 0.36260653],[0.49575183 0.36680117],[0.48273116 0.37275299],[0.47118258 0.37479267],1663675127293
35,0.28971583688700037,0.35033875461445607,0.3200272957507282,[0.46175605 0.37676874],[0.47078753 0.36532742],[0.48406163 0.36380824],[0.49674231 0.36763591],[0.48371828 0.37390348],[0.47192055 0.37611848],1663675127315
36,0.28664364676745224,0.3259975308731239,0.30632058882028806,[0.46426395 0.37798592],[0.4729428  0.36632025],[0.48636076 0.36455885],[0.4994354  0.36846757],[0.48610127 0.37463927],[0.47423905 0.37704712],1663675127335
37,0.29627469797035183,0.3243393008330343,0.31030699940169304,[0.46843287 0.37711373],[0.47649121 0.36491555],[0.49002603 0.36310148],[0.50349957 0.36789858],[0.48964784 0.37357262],[0.47792396 0.37582818],1663675127355
38,0.2974962387314137,0.3200381228630449,0.3087671807972293,[0.47255737 0.37567496],[0.48062143 0.36315536],[0.49442515 0.36121836],[0.50811243 0.36636275],[0.49366197 0.37200108],[0.48162183 0.37416887],1663675127374
39,0.31626150686318244,0.3290864136956042,0.3226739602793933,[0.47448158 0.37422329],[0.48218489 0.36170685],[0.49569163 0.36048022],[0.50937992 0.36600849],[0.49514931 0.37147033],[0.48360756 0.37329367],1663675127397
40,0.3283172264822384,0.3135658112754047,0.32094151887882155,[0.47440276 0.37129134],[0.48258504 0.35886711],[0.49592605 0.357963  ],[0.50913507 0.36352134],[0.49501583 0.36923873],[0.48349771 0.37089026],1663675127416
41,0.29091028639244193,0.28532859563352586,0.2881194410129839,[0.47230133 0.37212753],[0.4810347  0.36053431],[0.49438474 0.35893846],[0.50715065 0.36350587],[0.49435252 0.3689768 ],[0.48248869 0.37128538],1663675127436
42,0.29601361991815717,0.30875346452682706,0.3023835422224921,[0.46910509 0.37442419],[0.47777039 0.36295778],[0.49085206 0.36155951],[0.50338203 0.36594945],[0.49073949 0.37150773],[0.47907698 0.37383464],1663675127454
43,0.3166516345293335,0.3321005409863705,0.324376087757852,[0.46902958 0.37745726],[0.47746563 0.36510086],[0.49106127 0.36392447],[0.50405526 0.36893764],[0.49028856 0.37492579],[0.47849894 0.37685576],1663675127472
44,0.25765296789258135,0.3321109357183875,0.29488195180548443,[0.46848381 0.37844354],[0.47825152 0.36869219],[0.49122289 0.36715609],[0.50290197 0.36949652],[0.49097174 0.37589341],[0.4792386  0.37822562],1663675127491
45,0.05706130350090848,0.21829156362985538,0.13767643356538192,[0.47322094 0.37824446],[0.48472023 0.37679988],[0.49838084 0.37481713],[0.51127666 0.37169692],[0.49676609 0.37670323],[0.48355111 0.37832785],1663675127516
46,0.2690708994678933,0.31094698881656546,0.2900089441422294,[0.47939533 0.37850031],[0.48838574 0.36729202],[0.50212985 0.3655948 ],[0.51521653 0.36959183],[0.50134361 0.37524423],[0.48930109 0.37743345],1663675127536
47,0.2867632342437583,0.29378560006527316,0.29027441715451574,[0.48465329 0.37626147],[0.49462315 0.36478555],[0.50859189 0.36374792],[0.52136672 0.36838961],[0.50778753 0.37411925],[0.49532127 0.37589586],1663675127558
48,0.28656053771010964,0.31594133861514384,0.3012509381626267,[0.4890517  0.37499049],[0.49939898 0.36359495],[0.51354861 0.36286914],[0.52627081 0.36825159],[0.51196384 0.37338325],[0.49944302 0.37463987],1663675127578
49,0.29287318822301167,0.28243746946739284,0.2876553288452023,[0.48963815 0.37234366],[0.4998683  0.36105493],[0.51390058 0.36064878],[0.5267877  0.36639124],[0.51274043 0.37123337],[0.50016403 0.37244087],1663675127596
50,0.2706120721386372,0.31323232594361045,0.2919221990411238,[0.48363039 0.3727158 ],[0.49472767 0.36251244],[0.5084691  0.36194149],[0.52066064 0.36667636],[0.50742286 0.37166882],[0.49467441 0.37303534],1663675127617
51,0.2846551709755211,0.27630916736432326,0.2804821691699222,[0.47586507 0.37324485],[0.48721427 0.36259732],[0.50110835 0.3620576 ],[0.51305836 0.36665618],[0.49986401 0.37237412],[0.48704103 0.37370887],1663675127638
52,0.2756739954453511,0.2818616072175647,0.2787678013314579,[0.46890271 0.37358639],[0.4794687  0.36243314],[0.49336854 0.3614186 ],[0.50604808 0.36611986],[0.49276119 0.37144008],[0.48007354 0.37326607],1663675127658
53,0.30134226161033667,0.28451412824229233,0.2929281949263145,[0.46265787 0.37654325],[0.47292444 0.36518505],[0.48666501 0.36420926],[0.49890366 0.36860579],[0.48653391 0.37486625],[0.47399819 0.37684035],1663675127677
54,0.30843250141358164,0.3229652579878413,0.3156988797007115,[0.46120277 0.37811777],[0.47063854 0.36599085],[0.48470068 0.3645305 ],[0.49742946 0.36883157],[0.48476374 0.37560284],[0.47217372 0.37788919],1663675127695
55,0.3203919007798127,0.3074941553387072,0.31394302805926,[0.46396226 0.37884596],[0.47134063 0.36607045],[0.48495266 0.36440006],[0.49880102 0.36931854],[0.48507825 0.37553114],[0.4733541  0.37791255],1663675127714
56,0.3186333091419719,0.3421365150082175,0.3303849120750947,[0.46442088 0.37837529],[0.47231275 0.36576843],[0.48605207 0.36415717],[0.49946618 0.36894828],[0.48606735 0.37528878],[0.47415206 0.37762204],1663675127737
57,0.3091084035114657,0.3181175485802152,0.31361297604584043,[0.46570581 0.37876567],[0.47330818 0.36601171],[0.48715436 0.36410046],[0.50114352 0.3691051 ],[0.48705304 0.37512457],[0.47513452 0.37755114],1663675127759
58,0.33829010776004315,0.33686452611333667,0.3375773169366899,[0.46542186 0.37679502],[0.47280201 0.3637073 ],[0.4867774  0.36196882],[0.50061309 0.3671785 ],[0.48733416 0.37382364],[0.4753024  0.37627578],1663675127779
59,0.3347503898397208,0.3204306510610635,0.32759052045039216,[0.46248108 0.37901413],[0.47022405 0.36610159],[0.48387858 0.36473161],[0.49714589 0.36956981],[0.48389909 0.37626496],[0.47204706 0.37848884],1663675127800
60,0.3257508900299176,0.31288118961960143,0.31931603982475953,[0.45771763 0.38343042],[0.46639076 0.37107995],[0.47988594 0.37002322],[0.49263594 0.37427694],[0.4801133 0.3811262],[0.46817672 0.38336349],1663675127820
61,0.3052940152472052,0.31956375325869646,0.3124288842529508,[0.45699906 0.38524762],[0.46534646 0.37285674],[0.47917289 0.37099719],[0.49237862 0.37500355],[0.47925422 0.3818208 ],[0.46712258 0.38438648],1663675127839
62,0.3243990732062949,0.3061428345047,0.3152709538554974,[0.45948517 0.38692284],[0.4673166 0.3743158],[0.48128498 0.37249124],[0.49483538 0.37675115],[0.48185146 0.38393438],[0.46964213 0.3865045 ],1663675127861
63,0.32483871848148593,0.2984776483603781,0.311658183420932,[0.46258822 0.38860741],[0.4706313  0.37578157],[0.48478404 0.37401041],[0.49844062 0.3784917 ],[0.48515382 0.38564178],[0.4728128  0.38815537],1663675127882
64,0.3246591812573209,0.300249661171915,0.312454421214618,[0.46643415 0.38778773],[0.47407907 0.37500244],[0.48800957 0.37352026],[0.50184888 0.37836775],[0.48771289 0.38501415],[0.47582448 0.38717523],1663675127903
65,0.318184666694793,0.2846891221571007,0.30143689442594684,[0.46760437 0.38731939],[0.47609693 0.37477714],[0.49038458 0.37328815],[0.50363588 0.37759236],[0.49010563 0.38474998],[0.47770774 0.38695604],1663675127922
66,0.32104408445058713,0.27607852709125674,0.29856130577092194,[0.46884707 0.38888919],[0.47784197 0.37628597],[0.49235168 0.37490875],[0.50567383 0.37963212],[0.49189934 0.38675633],[0.47911933 0.38874608],1663675127939
67,0.33285628939862905,0.2900570036291898,0.3114566465139094,[0.47068116 0.38837853],[0.47878787 0.37580985],[0.49274865 0.37481272],[0.50601399 0.37951857],[0.49226394 0.38644236],[0.48024964 0.38833484],1663675127961
68,0.31757390701630694,0.2681323627544612,0.29285313488538406,[0.4681502  0.38814259],[0.47707179 0.3755641 ],[0.49142414 0.37461594],[0.50492358 0.37949324],[0.49052078 0.3862201 ],[0.47802657 0.38788179],1663675127981
69,0.32536195928508954,0.29317237483519776,0.3092671670601437,[0.46594784 0.3902925 ],[0.47446656 0.37753564],[0.48881337 0.3762804 ],[0.50245303 0.38110179],[0.48852929 0.38808525],[0.47605196 0.39012402],1663675127999
70,0.3130480711787346,0.2950449061624871,0.30404648867061085,[0.46368289 0.39003626],[0.4723694  0.37749121],[0.48673421 0.37630001],[0.50035459 0.38086879],[0.48613796 0.38775218],[0.47364831 0.38962287],1663675128019
71,0.302500930766148,0.3183183574133219,0.3104096440897349,[0.459528   0.39010245],[0.4688119  0.37779477],[0.48333633 0.37627   ],[0.49660346 0.38032019],[0.4828538  0.38756597],[0.47006226 0.38962093],1663675128040
72,0.3270336502125535,0.3227964070144517,0.32491502861350263,[0.45876846 0.39314902],[0.46674758 0.37952176],[0.48140022 0.37789688],[0.49564686 0.38255528],[0.48098817 0.39011383],[0.46841893 0.39228535],1663675128063
73,0.3212892995579241,0.3089959639337913,0.3151426317458577,[0.45630571 0.39502203],[0.46503624 0.38134313],[0.47979793 0.37975383],[0.49352688 0.38417995],[0.47906932 0.39190164],[0.46624854 0.39402723],1663675128086
74,0.3304592721096172,0.3147936039199341,0.32262643801477564,[0.4537071  0.39732528],[0.46255779 0.38353348],[0.47756895 0.38217658],[0.4912506 0.3864463],[0.47675064 0.3947252 ],[0.46381733 0.39673218],1663675128109
75,0.3141918630609449,0.3219646285819688,0.31807824582145683,[0.44875357 0.40342209],[0.45791855 0.38982487],[0.47286478 0.38778454],[0.48666629 0.39176399],[0.47200307 0.40003794],[0.45897061 0.40242198],1663675128132
76,0.3224449032826723,0.30802792030701315,0.31523641179484274,[0.4478721  0.40709394],[0.45617181 0.39303148],[0.47101852 0.39113843],[0.48474479 0.39507985],[0.46986189 0.40335143],[0.45717487 0.4057335 ],1663675128151
77,0.3234195566139252,0.3583512711469298,0.3408854138804275,[0.44632795 0.41080397],[0.45551771 0.39658931],[0.47097439 0.39451581],[0.48429888 0.39818281],[0.47003216 0.40722021],[0.45669419 0.40967959],1663675128174
78,0.32272485116924216,0.33410611707335564,0.3284154841212989,[0.44653514 0.40958798],[0.45609906 0.39567548],[0.47095442 0.39382306],[0.4841623  0.39749533],[0.46996343 0.4063338 ],[0.45689723 0.40861079],1663675128193
79,0.29055874846050506,0.32666296764759895,0.308610858054052,[0.45015201 0.40637496],[0.46050069 0.39302328],[0.47558975 0.39137492],[0.48838791 0.3952243 ],[0.47378638 0.40270382],[0.46057305 0.40469664],1663675128212
80,0.32858935036561027,0.3251518868419485,0.3268706186037794,[0.4569357  0.40244147],[0.46752936 0.38898143],[0.48267481 0.38745022],[0.49532375 0.39132851],[0.48161051 0.40030566],[0.46804258 0.40233579],1663675128232
81,0.3052725732649089,0.3184883397204728,0.31188045649269086,[0.46630746 0.39871746],[0.47641313 0.38608697],[0.49098465 0.38466188],[0.50397068 0.38888466],[0.48955539 0.39629823],[0.4766221 0.3981272],1663675128252
82,0.33054209333244416,0.32755874064345947,0.3290504169879518,[0.47327945 0.39457881],[0.48354995 0.38137484],[0.49855253 0.38042903],[0.5115723  0.38568956],[0.4970341  0.39308178],[0.48382559 0.39461637],1663675128277
83,0.3487934362183618,0.29441816682682953,0.32160580152259566,[0.4800978  0.39026493],[0.49041578 0.37712312],[0.5052861 0.3767702],[0.51796311 0.38283053],[0.50315529 0.38978314],[0.49020183 0.39085385],1663675128297
84,0.31841921900452685,0.2915940248772413,0.30500662194088407,[0.48590615 0.3868562 ],[0.49676761 0.3752836 ],[0.5111149  0.37533614],[0.52316111 0.38093218],[0.50898767 0.38684031],[0.49616599 0.38759318],1663675128316
85,0.3171638364303635,0.2928704971311042,0.3050171667807339,[0.49005413 0.38501045],[0.50089318 0.37335277],[0.5155741  0.37318102],[0.52785325 0.37877706],[0.513493   0.38491312],[0.50046593 0.38573101],1663675128335
86,0.3209058748976259,0.2796056455616861,0.300255760229656,[0.49386677 0.3822    ],[0.50492245 0.37058848],[0.51939583 0.37061083],[0.53138602 0.37639302],[0.51709795 0.3823649 ],[0.50416386 0.38295567],1663675128353
87,0.3272088901999127,0.28060023584959615,0.30390456302475444,[0.49761379 0.38038447],[0.5082981 0.3687948],[0.52274984 0.36886701],[0.53484517 0.37488839],[0.52063394 0.38074997],[0.50777918 0.38134313],1663675128372
88,0.32156536355734394,0.2679499645672136,0.29475766406227877,[0.50158292 0.37864035],[0.51259911 0.36778212],[0.5267995  0.36814758],[0.53856087 0.3742775 ],[0.52455515 0.3796688 ],[0.51181024 0.37996542],1663675128391
89,0.3215014958188786,0.2559340747839488,0.2887177853014137,[0.50409257 0.37656203],[0.51559836 0.36584133],[0.52971214 0.3663415 ],[0.54083186 0.37224591],[0.52726555 0.37769288],[0.51453578 0.37796876],1663675128410
90,0.3247882890454292,0.24836820830476347,0.28657824867509635,[0.50468558 0.3768917 ],[0.51646042 0.3658497 ],[0.53097564 0.36635351],[0.54229492 0.37261897],[0.52878976 0.37807572],[0.51562184 0.37848493],1663675128431
91,0.07702102226310686,0.14116601929902767,0.10909352078106727,[0.50291783 0.37715253],[0.51562196 0.37910795],[0.5301227 0.3791858],[0.54260707 0.37670487],[0.52758002 0.38167945],[0.51364893 0.38072783],1663675128448
92,0.06774651551055463,0.16305287445908498,0.1153996949848198,[0.50230372 0.37485856],[0.51377147 0.37618542],[0.52731943 0.37644327],[0.5393191  0.37464938],[0.52495676 0.37824246],[0.51216149 0.37744746],1663675128468
93,0.25948449947728947,0.2408908827715636,0.2501876911244265,[0.50047874 0.37464362],[0.51303273 0.36622578],[0.52652007 0.36685139],[0.53691274 0.37131727],[0.52428424 0.37573642],[0.51173103 0.3759639 ],1663675128489
