FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.10876239056476888,0.15482127353080116,0.13179183204778502,[0.43136048 0.37016681],[0.44173047 0.3683722 ],[0.45623153 0.36989164],[0.46952355 0.37323949],[0.4539417  0.37366435],[0.44074097 0.37216014],1663676530005
2,0.06973237726265384,0.25970518969250245,0.16471878347757815,[0.43324953 0.37388653],[0.44674569 0.37424016],[0.4616051  0.37608835],[0.47543427 0.37725776],[0.45969099 0.3782537 ],[0.44456255 0.37631521],1663676530031
3,0.14140318589272502,0.3605825134293568,0.2509928496610409,[0.43378335 0.36732554],[0.44789395 0.36417329],[0.46163779 0.36629486],[0.47298142 0.37034377],[0.45883194 0.37081423],[0.44526601 0.36934236],1663676530049
4,0.2061814785923038,0.42190421360112057,0.3140428460967122,[0.43410286 0.36586997],[0.44845912 0.35977843],[0.46240428 0.3619552 ],[0.47350898 0.36850989],[0.45879892 0.36898261],[0.44533336 0.367562  ],1663676530068
5,0.0849286936448661,0.46994526384529023,0.27743697874507817,[0.42492458 0.36935049],[0.44043392 0.36991662],[0.45605528 0.37175134],[0.46989039 0.37301478],[0.45341915 0.37465379],[0.43759865 0.37235901],1663676530088
6,0.2662316651472895,0.22469078289022848,0.245461224018759,[0.42069075 0.38076526],[0.4365769  0.37244123],[0.45181522 0.37338856],[0.46370053 0.37943488],[0.44776735 0.38419253],[0.43269813 0.38313419],1663676530106
7,0.2543838795938456,0.4112442074088961,0.3328140435013709,[0.40859255 0.37452498],[0.42092305 0.36727759],[0.43441132 0.36642715],[0.44584772 0.36969408],[0.43045378 0.37561023],[0.4177165  0.37580821],1663676530126
8,0.25238687686023414,0.3774700067548712,0.31492844180755264,[0.41102901 0.37402847],[0.42575547 0.36513406],[0.44106665 0.36616009],[0.45244896 0.37279883],[0.43737715 0.37589368],[0.42304295 0.37528545],1663676530143
9,0.24199229374181205,0.32869996962495,0.285346131683381,[0.42495158 0.37680656],[0.4388434  0.36962217],[0.45300552 0.37142366],[0.464158   0.37732673],[0.44885072 0.37982583],[0.43567166 0.37868696],1663676530164
10,0.07449074874860946,0.05278345963918051,0.06363710419389498,[0.43588364 0.38585711],[0.44977674 0.38836876],[0.46454155 0.38998014],[0.47856063 0.38933292],[0.46214533 0.3923409 ],[0.44722882 0.38998133],1663676530185
11,0.07201125299719208,0.07802214957356254,0.07501670128537731,[0.43860707 0.39173931],[0.45212793 0.39493847],[0.46656492 0.39642024],[0.47989243 0.39507657],[0.46387359 0.3979803 ],[0.44938973 0.39574537],1663676530204
12,0.25014667531052676,0.2441724483909729,0.24715956185074983,[0.42677179 0.39220238],[0.44155869 0.3851313 ],[0.45566651 0.3872858 ],[0.46649292 0.39265192],[0.45157042 0.3960042 ],[0.43812606 0.39477968],1663676530223
13,0.25773586060871123,0.310923270501009,0.2843295655548601,[0.42029682 0.38956615],[0.4368678  0.38180852],[0.45193964 0.38388807],[0.46255714 0.38945997],[0.44717395 0.39340174],[0.4325732  0.39209121],1663676530244
14,0.2646520015607088,0.29057249667887614,0.27761224911979243,[0.42430958 0.38791564],[0.43851739 0.38047054],[0.45227125 0.38226232],[0.4630191  0.38765919],[0.44834989 0.39142311],[0.43518803 0.39045483],1663676530264
15,0.121057535673127,0.04975560382861786,0.08540656975087244,[0.43065941 0.38935736],[0.4449524 0.3891536],[0.45938995 0.39009118],[0.47257203 0.39066586],[0.45718333 0.39485505],[0.44248593 0.39339048],1663676530282
