FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.12283640883569091,0.22495855586503094,0.17389748235036093,[0.39681622 0.37991217],[0.40766147 0.37453115],[0.42190015 0.37143329],[0.43488556 0.37179855],[0.42258498 0.37622973],[0.40903318 0.37904489],1663675998157
2,0.26734291785352854,0.28303394542558996,0.27518843163955925,[0.38942423 0.37116268],[0.39850733 0.36015549],[0.41229108 0.35794055],[0.42499635 0.36164001],[0.41114032 0.36762908],[0.39880458 0.37008405],1663675998182
3,0.28286716120627364,0.34761887816690906,0.31524301968659135,[0.39122465 0.36981788],[0.39971927 0.35889736],[0.41303256 0.35784054],[0.4264476 0.3626   ],[0.41216254 0.36753246],[0.40042621 0.3694838 ],1663675998204
4,0.30054747169381263,0.33274924577203624,0.3166483587329244,[0.3932718  0.37090981],[0.4023616  0.35912782],[0.41623729 0.35819685],[0.42946512 0.36336881],[0.41547137 0.36883417],[0.40327427 0.3706497 ],1663675998223
5,0.27766007004202564,0.3570702267631714,0.31736514840259855,[0.39736646 0.37142435],[0.40655562 0.36023962],[0.42016649 0.35951591],[0.43311772 0.3647823 ],[0.41901991 0.36906463],[0.40719193 0.37079626],1663675998248
6,0.1007679061858268,0.22557720852357693,0.16317255735470187,[0.39970529 0.36934367],[0.41081375 0.36530265],[0.42414007 0.36456874],[0.43718979 0.36484757],[0.4225404  0.36790588],[0.40976453 0.36906704],1663675998271
7,0.07182158815931497,0.2039337493012365,0.13787766873027574,[0.40255278 0.36807042],[0.41436946 0.36634377],[0.42814451 0.36580938],[0.44146919 0.36481905],[0.42641118 0.36811817],[0.41292715 0.36865285],1663675998291
8,0.21551590382856953,0.31703843199765175,0.2662771679131106,[0.4037545  0.37032616],[0.41407198 0.36175776],[0.42708367 0.36089733],[0.43931124 0.36495164],[0.42499933 0.3682813 ],[0.41320673 0.36953744],1663675998311
9,0.2756639211007301,0.33998122240863965,0.30782257175468486,[0.40403605 0.37000969],[0.41516453 0.35964718],[0.42904389 0.35949862],[0.44109336 0.36484367],[0.42723176 0.36927414],[0.41474336 0.37032512],1663675998334
10,0.2860231142813925,0.322379268523168,0.30420119140228025,[0.40091723 0.36936638],[0.41271111 0.3590692 ],[0.42657378 0.35912094],[0.43836808 0.36440578],[0.42498335 0.36933091],[0.41214541 0.37033263],1663675998356
11,0.27808246761335587,0.3235609463520087,0.3008217069826823,[0.39964956 0.37014407],[0.41080612 0.35932654],[0.42479572 0.35919395],[0.43682849 0.36489123],[0.42317101 0.3690905 ],[0.41058984 0.37017834],1663675998373
12,0.2763423541925,0.3102530125378583,0.29329768336517914,[0.39723989 0.3712306 ],[0.40829739 0.36039546],[0.42223006 0.36015171],[0.43418086 0.36565244],[0.42058992 0.36995402],[0.40812817 0.3711037 ],1663675998393
