FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.29011342484964836,0.34369597790544437,0.31690470137754634,[0.3867873  0.39417046],[0.39908576 0.38393956],[0.41411144 0.38406503],[0.42596593 0.3883003 ],[0.41084376 0.39504325],[0.3972061  0.39531738],1663675451671
2,0.30023551958317196,0.4059926744957832,0.3531140970394776,[0.37652299 0.39044827],[0.38931751 0.37861633],[0.40468514 0.3780936 ],[0.41623834 0.3821907 ],[0.40185198 0.38984442],[0.38780391 0.39079303],1663675451691
3,0.29457213494648465,0.42226633200401104,0.35841923347524784,[0.3798444  0.38516134],[0.39014587 0.37343451],[0.40444675 0.3721562 ],[0.41712478 0.37643769],[0.40333185 0.38323456],[0.39037028 0.38485482],1663675451713
4,0.31238971824620293,0.39939335418921224,0.3558915362177076,[0.3882232 0.3772161],[0.39802843 0.36483628],[0.41238108 0.36317599],[0.42533824 0.36798266],[0.41192883 0.37490863],[0.39904517 0.37694785],1663675451731
5,0.31649580164929614,0.4218767846713646,0.36918629316033036,[0.40119213 0.37484565],[0.41119298 0.36244839],[0.42531863 0.36122388],[0.4382385  0.36661878],[0.42411485 0.37298042],[0.41129971 0.37465122],1663675451753
6,0.2867275627644898,0.43191961733453316,0.3593235900495115,[0.41430929 0.37620297],[0.42636535 0.36599922],[0.44022462 0.36562878],[0.4520511  0.36989224],[0.43888038 0.37616101],[0.42574537 0.37730828],1663675451772
7,0.28076432016009506,0.41839226368798177,0.34957829192403844,[0.41745865 0.37433621],[0.42981532 0.36452326],[0.44383588 0.36437517],[0.45543423 0.36864081],[0.44290522 0.37463227],[0.42962354 0.37578526],1663675451792
8,0.2808566085891954,0.4093762957838229,0.34511645218650916,[0.41711167 0.37370986],[0.42962331 0.36411473],[0.4435122  0.36407393],[0.4547838  0.36812061],[0.44248715 0.37422308],[0.42925906 0.37530059],1663675451813
9,0.28714509525681725,0.41311469815055946,0.3501298967036883,[0.41674268 0.3749114 ],[0.4293685  0.36487991],[0.44339752 0.36458606],[0.45486182 0.36862761],[0.44237885 0.3751528 ],[0.42900288 0.37644529],1663675451830
10,0.27843496096467707,0.3981864558275238,0.33831070839610045,[0.41593713 0.37455219],[0.42899367 0.3652595 ],[0.4428336  0.36560315],[0.45420063 0.36985794],[0.44161785 0.37570995],[0.42828438 0.37652507],1663675451853
11,0.2876446497644565,0.38691003171495636,0.3372773407397064,[0.41295871 0.3765026 ],[0.42550197 0.36671633],[0.43944243 0.36669934],[0.45104831 0.37119436],[0.43792304 0.3772566 ],[0.42471635 0.37814763],1663675451873
12,0.2949235508863406,0.3802127008438487,0.33756812586509466,[0.40881488 0.37857166],[0.42116547 0.36819422],[0.43539196 0.36786366],[0.44713444 0.37254149],[0.43418536 0.37884942],[0.4208495  0.38001901],1663675451892
13,0.2823246977553696,0.3836778752383538,0.33300128649686167,[0.40631312 0.37830126],[0.41901398 0.36861342],[0.43292412 0.36854133],[0.44445464 0.37272272],[0.4317303  0.37891102],[0.41851154 0.37992981],1663675451911
14,0.2867311920827789,0.3908884968185296,0.33880984445065426,[0.40904602 0.3800332 ],[0.42150003 0.36995375],[0.43535697 0.36957651],[0.44709164 0.37350959],[0.4345502  0.38015178],[0.42125341 0.38148126],1663675451928
15,0.27188719326727545,0.40393424916739273,0.3379107212173341,[0.41312319 0.38027978],[0.4254137  0.36973184],[0.43992043 0.36868885],[0.45229152 0.37303695],[0.43917683 0.37920147],[0.42544445 0.38085273],1663675451945
16,0.2829807347284003,0.38502970501702244,0.33400521987271137,[0.41624075 0.37782419],[0.42863181 0.36795416],[0.44269112 0.36748844],[0.45444241 0.37162241],[0.44177285 0.37799409],[0.42840803 0.37930998],1663675451965
