FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.300575540726969,0.7749222982224218,0.5377489194746954,[0.33235252 0.38949001],[0.34029549 0.37950927],[0.35265446 0.37927818],[0.36546698 0.38395014],[0.34989652 0.38872907],[0.33912769 0.38978148],1663676374935
2,0.3430815920448531,0.7849675412815089,0.564024566663181,[0.33280838 0.38866085],[0.34116802 0.3775157 ],[0.35374704 0.37744677],[0.36653903 0.38291073],[0.35134533 0.38850224],[0.34028804 0.38964912],1663676374957
3,0.33725810633724534,0.908558077450402,0.6229080918938237,[0.33425662 0.38778809],[0.34211436 0.37731922],[0.35420069 0.37727889],[0.36681578 0.3821955 ],[0.3518348  0.38774419],[0.3413018  0.38884452],1663676374978
4,0.334669258916161,0.8505492177450947,0.5926092383306278,[0.3352133  0.38685772],[0.3445192  0.37630224],[0.35739121 0.37618881],[0.37004408 0.38113689],[0.35465556 0.38743401],[0.34323156 0.38828605],1663676375002
5,0.3515691905698696,0.9950569981408651,0.6733130943553673,[0.3363699  0.38725838],[0.34431395 0.37511107],[0.35719594 0.3744778 ],[0.37075415 0.38069618],[0.35575911 0.38628033],[0.34443644 0.38783407],1663676375021
6,0.3330580575242112,0.831396978196207,0.5822275178602091,[0.33679932 0.38651401],[0.34543851 0.37443164],[0.35847333 0.37354276],[0.37204605 0.37922367],[0.35759145 0.38499573],[0.34593374 0.38691032],1663676375040
7,0.3249620573697843,0.7728972948520869,0.5489296761109356,[0.33638102 0.38610801],[0.34505183 0.37483728],[0.35774264 0.37419006],[0.37085387 0.37941885],[0.35665163 0.38504922],[0.34525672 0.38674432],1663676375059
8,0.3200129263061619,0.8231167747089256,0.5715648505075438,[0.33565679 0.38465255],[0.34471485 0.3738617 ],[0.35727447 0.37368646],[0.37033483 0.37874824],[0.35603708 0.38431162],[0.3445574  0.38567793],1663676375082
9,0.3438136230373541,0.7462675308469706,0.5450405769421623,[0.33499953 0.38550794],[0.34432065 0.37414956],[0.35721862 0.3737191 ],[0.37011051 0.37878278],[0.35628146 0.38544315],[0.34446561 0.38696945],1663676375101
10,0.3319902115064947,0.7106847062099567,0.5213374588582257,[0.33383396 0.38634306],[0.34320638 0.3748579 ],[0.35626429 0.37434509],[0.36951509 0.37963355],[0.35522965 0.38583362],[0.34327665 0.38742948],1663676375120
11,0.32840327222423105,0.8413981702910136,0.5849007212576223,[0.33340836 0.38566118],[0.34249678 0.37467855],[0.35495433 0.37452325],[0.36777511 0.37953496],[0.35369354 0.38531679],[0.34231421 0.38673839],1663676375140
12,0.32643942239295853,0.8388736218413386,0.5826565221171486,[0.33220556 0.38615328],[0.3414619  0.37509257],[0.3540628  0.37478882],[0.36686632 0.37953544],[0.35296422 0.38570344],[0.34141171 0.38716075],1663676375159
13,0.3290225486541978,0.8639442450258731,0.5964833968400354,[0.33195272 0.38756004],[0.34015682 0.37544921],[0.35319045 0.37477621],[0.36685598 0.38042855],[0.35233623 0.38583526],[0.34084049 0.38778073],1663676375182
14,0.33708471990401195,0.9205753465018566,0.6288300332029343,[0.33318534 0.38616365],[0.34194329 0.37441385],[0.3545174  0.37398174],[0.3675642  0.37938416],[0.35317183 0.38514718],[0.34191191 0.38679111],1663676375203
15,0.34972014464425566,0.9151716851153703,0.6324459148798129,[0.3340601  0.38745981],[0.34236676 0.3746995 ],[0.35511711 0.37394536],[0.36860994 0.37981495],[0.35444754 0.38564652],[0.34302118 0.38771281],1663676375229
16,0.34658209318705574,0.7738012197985081,0.5601916564927819,[0.33462313 0.3865248 ],[0.3426924  0.37397328],[0.35528618 0.37323105],[0.36870947 0.37904128],[0.35444078 0.38469061],[0.34317759 0.38666347],1663676375251
17,0.36778668096830414,0.7343218015980277,0.5510542412831659,[0.3332094  0.38680252],[0.34165478 0.37387329],[0.35454813 0.37309006],[0.36769828 0.37906608],[0.3540017  0.38545805],[0.34239957 0.38747239],1663676375272
18,0.3569925782667377,0.7784477235171867,0.5677201508919623,[0.33197638 0.38772354],[0.33999208 0.37503597],[0.35289222 0.37447232],[0.36653653 0.3806729 ],[0.35208288 0.38641846],[0.34069875 0.38822722],1663676375291
19,0.3679601186654464,0.7291914895532372,0.5485758041093418,[0.32896733 0.38908094],[0.33777598 0.37587923],[0.35031593 0.37531161],[0.36327484 0.38084427],[0.34950015 0.3874357 ],[0.33814469 0.38968784],1663676375315
20,0.3680631713849485,0.7602699362225246,0.5641665538037366,[0.32515016 0.38946068],[0.33437577 0.37642843],[0.3474659  0.37580258],[0.36058244 0.38129592],[0.3468855  0.38843736],[0.3349354  0.39053538],1663676375340
21,0.3599943223580877,0.7817986630755448,0.5708964927168163,[0.32379857 0.39092404],[0.3315779  0.37765664],[0.34432486 0.37674141],[0.35813683 0.38250256],[0.34373021 0.3886866 ],[0.33251864 0.39111966],1663676375369
22,0.3486613368558249,0.9247906333967679,0.6367259851262964,[0.32167828 0.39115775],[0.33089224 0.37948501],[0.34336522 0.37875515],[0.35619766 0.38319498],[0.34343705 0.39033297],[0.33177119 0.39258078],1663676375389
