FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.297928357237495,0.29699464162546446,0.2974614994314797,[0.45992643 0.37533638],[0.47719288 0.36675996],[0.49220973 0.36808625],[0.5008741  0.37388763],[0.48801127 0.37939861],[0.4730776  0.37840188],1663677034104
2,0.3136182591739064,0.304815717518913,0.3092169883464097,[0.46622413 0.37651372],[0.48252186 0.36721489],[0.49725235 0.36826283],[0.5060094  0.37463248],[0.49453396 0.38013649],[0.4800725  0.37978017],1663677034125
3,0.29254118645080207,0.28319688217751776,0.2878690343141599,[0.46446776 0.37794048],[0.48203069 0.36908451],[0.49726444 0.3701295 ],[0.5061565  0.37628129],[0.49428326 0.38168791],[0.47917205 0.38122651],1663677034143
4,0.30683410135131134,0.2958814089209901,0.3013577551361507,[0.46493116 0.37551734],[0.48225227 0.36625323],[0.49731857 0.36782187],[0.50592148 0.37449276],[0.49385554 0.37952003],[0.47904691 0.378813  ],1663677034164
5,0.08768864422101391,0.16659364403641383,0.12714114412871386,[0.46223387 0.37719038],[0.47666812 0.37518334],[0.49084967 0.37620696],[0.50213397 0.37789536],[0.48950753 0.37908918],[0.47506657 0.37865061],1663677034184
6,0.17773001837540053,0.20047784312473277,0.18910393075006665,[0.45248356 0.37867919],[0.46696958 0.37337378],[0.48090017 0.3741644 ],[0.49167281 0.37768424],[0.4794746 0.3805269],[0.46552408 0.38064596],1663677034208
7,0.27957776498416265,0.2618769533654994,0.27072735917483104,[0.44157392 0.38020858],[0.45694497 0.37095252],[0.47187576 0.37196273],[0.4820807  0.37770399],[0.46870592 0.38248947],[0.45435965 0.38236248],1663677034227
8,0.27404627787470265,0.28245611956050637,0.2782511987176045,[0.43357775 0.38195536],[0.44927993 0.37243432],[0.46506575 0.37325191],[0.476042   0.37906218],[0.46249214 0.38425931],[0.44728073 0.38429099],1663677034245
9,0.2885731516053733,0.28690723743839314,0.2877401945218832,[0.42608121 0.38091943],[0.44127244 0.37169379],[0.45635536 0.37271717],[0.46728474 0.37777418],[0.45349234 0.38385621],[0.43884346 0.3838011 ],1663677034267
10,0.29578690044559364,0.28673074617538186,0.29125882331048775,[0.41797358 0.3806406 ],[0.43285021 0.37046197],[0.44811878 0.37114513],[0.45933273 0.37671766],[0.44461286 0.38264722],[0.43008617 0.38270614],1663677034287
11,0.28025475904913616,0.3189479629346256,0.29960136099188084,[0.40388304 0.38002014],[0.41909945 0.37017742],[0.43432379 0.37069994],[0.44581586 0.37607676],[0.43218091 0.38190779],[0.41728413 0.38223815],1663677034307
12,0.2658535107715136,0.34501758649416037,0.30543554863283695,[0.39139459 0.38127327],[0.40642262 0.37058833],[0.42251551 0.37022725],[0.43489075 0.37623832],[0.42085636 0.38154405],[0.4055191  0.38239768],1663677034326
13,0.2763058393382957,0.3113243856658448,0.29381511250207026,[0.38554424 0.37924451],[0.3995519 0.3699457],[0.41381538 0.36992487],[0.42539024 0.37446111],[0.41225582 0.38063431],[0.39814046 0.38121271],1663677034343
14,0.3206993378106091,0.3402109841508559,0.33045516098073247,[0.38974401 0.37835824],[0.4032     0.36699164],[0.41777202 0.36672935],[0.42918909 0.37219337],[0.41638312 0.37924322],[0.40234601 0.37998003],1663677034366
15,0.30125224999348776,0.30826479113528055,0.3047585205643841,[0.40065375 0.37817395],[0.41468909 0.36756015],[0.42953181 0.36701638],[0.44123396 0.3719365 ],[0.42808884 0.37923056],[0.41353536 0.37994429],1663677034386
16,0.30104400997090097,0.3010810795124928,0.3010625447416969,[0.41256389 0.37949497],[0.42687365 0.36893663],[0.44165862 0.36822769],[0.45321831 0.37327206],[0.44036311 0.38048625],[0.42572448 0.38131922],1663677034412
17,0.2979237032060852,0.32492695339978805,0.3114253283029366,[0.42089763 0.37968007],[0.43544817 0.36934346],[0.45044413 0.36873749],[0.46213681 0.37405235],[0.44916591 0.38104397],[0.43426055 0.3817139 ],1663677034438
18,0.2777887140133141,0.26127075510023656,0.2695297345567753,[0.42579204 0.37959331],[0.44029859 0.36968511],[0.45551759 0.36944243],[0.46676332 0.37506485],[0.45367754 0.38059354],[0.43902844 0.3812148 ],1663677034464
