,Start_blink,End_blink,Blink_frame,No_of_frames
0,33,38,33,5
1,109,113,109,4
2,147,152,149,5
3,192,211,192,19
4,250,255,252,5
5,310,313,310,3
6,466,481,468,15
7,518,530,521,12
8,577,580,577,3
9,612,615,612,3
10,647,651,647,4
11,685,698,685,13
12,839,842,839,3
13,969,973,969,4
14,979,981,979,2
15,1020,1024,1020,4
16,1051,1055,1051,4
17,1135,1144,1135,9
18,1213,1233,1213,20
19,1237,1247,1237,10
20,1300,1304,1300,4
21,1450,1456,1450,6
22,1529,1535,1529,6
23,1725,1742,1727,17
24,1813,1818,1815,5
25,1862,1869,1864,7
26,1891,1894,1891,3
27,2000,2004,2000,4
28,2052,2058,2052,6
29,2121,2133,2121,12
30,2287,2301,2287,14
31,2379,2384,2379,5
32,2438,2441,2438,3
33,2465,2468,2465,3
34,2494,2497,2494,3
35,2563,2567,2563,4
36,2627,2633,2627,6
37,2684,2688,2684,4
38,2766,2772,2766,6
39,2821,2828,2821,7
40,2871,2878,2871,7
41,2927,2937,2929,10
42,3179,3184,3180,5
43,3239,3244,3239,5
44,3367,3372,3367,5
45,3816,3823,3816,7
46,4341,4350,4341,9
47,4368,4375,4368,7
48,4468,4472,4468,4
49,4527,4533,4527,6
50,4609,4617,4611,8
51,4634,4637,4634,3
52,4642,4647,4644,5
53,4678,4682,4679,4
54,4786,4790,4786,4
55,4854,4859,4854,5
56,4876,4879,4876,3
57,5097,5105,5099,8
58,5212,5217,5214,5
59,5316,5322,5317,6
60,5420,5424,5421,4
61,5454,5468,5454,14
62,5495,5502,5498,7
63,5581,5589,5581,8
64,5603,5609,5605,6
65,5783,5938,5783,155
66,5939,5943,5939,4
67,5954,5959,5956,5
68,6030,6035,6030,5
69,6222,6240,6225,18
70,6294,6300,6296,6
71,6355,6368,6355,13
72,6413,6418,6413,5
73,6499,6511,6499,12
74,6578,6585,6580,7
75,6706,6730,6706,24
76,6775,6786,6777,11
77,6838,6840,6838,2
78,6876,6879,6876,3
79,6884,6891,6887,7
80,7002,7006,7002,4
81,7041,7046,7043,5
82,7070,7079,7070,9
83,7112,7118,7115,6
84,7155,7160,7155,5
85,7214,7220,7214,6
86,7288,7305,7291,17
87,7356,7362,7357,6
88,7457,7473,7460,16
89,7531,7540,7532,9
90,7625,7629,7625,4
91,7789,7797,7792,8
92,7919,7923,7919,4
93,7990,8046,7990,56
94,8047,8050,8047,3
95,8084,8088,8084,4
96,8136,8140,8136,4
97,8192,8196,8192,4
98,8280,8284,8280,4
99,8333,8337,8333,4
100,8358,8362,8358,4
101,8439,8447,8441,8
102,8546,8550,8546,4
103,8615,8620,8616,5
104,8643,8648,8643,5
105,8731,8741,8731,10
106,9028,9031,9028,3
107,9191,9201,9191,10
108,9372,9376,9372,4
109,9520,9529,9522,9
110,9600,9606,9602,6
111,9705,9707,9705,2
112,9783,9787,9783,4
113,9826,9831,9826,5
114,9955,9960,9957,5
115,10040,10045,10042,5
116,10200,10204,10200,4
117,10253,10261,10253,8
118,10279,10291,10279,12
119,10312,10317,10314,5
120,10502,10507,10502,5
121,10549,10552,10549,3
122,10580,10583,10580,3
123,10680,10683,10680,3
124,10851,10856,10853,5
125,10931,10956,10931,25
126,10971,10978,10971,7
127,11049,11057,11052,8
128,11061,11066,11064,5
129,11098,11103,11100,5
130,11144,11152,11146,8
131,11210,11215,11210,5
132,11238,11246,11241,8
133,11305,11314,11305,9
134,11390,11401,11393,11
135,11476,11481,11478,5
136,11561,11570,11564,9
137,11608,11618,11611,10
138,11653,11657,11653,4
139,11709,11723,11712,14
140,11808,11814,11811,6
141,11887,12125,11887,238
142,12126,12130,12126,4
143,12214,12222,12214,8
144,12259,12262,12259,3
145,12344,12347,12344,3
146,12440,12442,12440,2
147,12452,12456,12452,4
148,12686,12692,12689,6
149,12934,12942,12937,8
150,13150,13154,13153,4
151,13301,13309,13304,8
152,13574,13579,13576,5
153,13607,13616,13610,9
154,13872,13874,13872,2
155,14233,14244,14233,11
156,14299,14303,14299,4
157,14336,14343,14338,7
158,14359,14369,14362,10
159,14670,14674,14670,4
160,14747,14751,14748,4
161,14945,14978,14945,33
162,15048,15062,15051,14
163,15122,15127,15124,5
164,15160,15178,15162,18
165,15277,15283,15279,6
166,15429,15434,15429,5
167,15485,15551,15485,66
168,15552,15554,15552,2
169,15603,15683,15603,80
170,15684,15705,15684,21
171,15706,15711,15706,5
172,15807,15814,15810,7
173,15826,15833,15828,7
174,15901,15905,15902,4
175,15932,15938,15932,6
176,16062,16065,16062,3
177,16145,16147,16145,2
178,16187,16193,16189,6
179,16219,16227,16222,8
180,16414,16418,16414,4
181,16426,16439,16429,13
182,16465,16472,16468,7
183,16800,16805,16803,5
184,16871,16876,16873,5
185,16972,16980,16972,8
186,17150,17157,17150,7
187,17283,17288,17283,5
188,17360,17364,17360,4
189,17711,17717,17711,6
190,17848,17850,17848,2
191,17956,17962,17956,6
192,17991,17997,17993,6
193,18066,18115,18066,49
194,18116,18120,18116,4
195,18156,18163,18158,7
196,18218,18225,18218,7
197,18481,18486,18481,5
198,18573,18590,18575,17
199,18785,18797,18785,12
200,18889,18898,18889,9
201,18997,19021,18997,24
202,19117,19123,19119,6
203,19239,19243,19239,4
204,19357,19360,19357,3
205,19368,19371,19368,3
206,19526,19529,19526,3
207,19638,19643,19638,5
208,19707,19712,19707,5
209,19760,19774,19760,14
210,19777,19785,19780,8
211,19886,19888,19886,2
212,19952,19958,19954,6
213,20013,20017,20013,4
214,20063,20068,20065,5
215,20074,20078,20076,4
216,20150,20156,20150,6
217,20185,20190,20188,5
218,20246,20252,20248,6
219,20328,20337,20328,9
220,20338,20363,20338,25
221,20364,20367,20364,3
222,20413,20419,20416,6
223,20585,20591,20587,6
224,20617,20659,20619,42
225,20694,20705,20696,11
226,20722,20727,20722,5
227,20802,20808,20805,6
228,20962,20971,20964,9
229,21075,21093,21077,18
230,21139,21148,21141,9
231,21151,21158,21154,7
232,21161,21169,21164,8
233,21233,21237,21233,4
234,21282,21286,21284,4
235,21372,21378,21374,6
