,Start_blink,End_blink,Blink_frame,No_of_frames
0,33,37,35,4
1,64,72,64,8
2,84,86,84,2
3,257,259,257,2
4,283,284,283,1
5,308,321,309,13
6,345,348,345,3
7,399,404,399,5
8,453,465,455,12
9,496,499,496,3
10,563,566,563,3
11,595,625,595,30
12,632,639,632,7
13,671,677,673,6
14,710,739,711,29
15,804,810,804,6
16,847,849,847,2
17,900,907,902,7
18,1005,1008,1005,3
19,1083,1093,1085,10
20,1165,1200,1165,35
21,1201,1205,1201,4
22,1230,1240,1230,10
23,1281,1286,1283,5
24,1331,1334,1331,3
25,1355,1358,1355,3
26,1367,1373,1370,6
27,1380,1385,1382,5
28,1559,1562,1559,3
29,1610,1616,1612,6
30,1633,1662,1633,29
31,1679,1691,1682,12
32,1725,1730,1727,5
33,1781,1784,1781,3
34,1839,1864,1839,25
35,1865,1868,1865,3
36,1897,1901,1897,4
37,1939,1944,1941,5
38,2067,2070,2067,3
39,2128,2136,2128,8
40,2196,2200,2196,4
41,2240,2246,2243,6
42,2296,2300,2296,4
43,2375,2381,2378,6
44,2416,2418,2416,2
45,2533,2549,2536,16
46,2570,2605,2570,35
47,2622,2627,2623,5
48,2648,2654,2648,6
49,2694,2715,2694,21
50,2740,2744,2741,4
51,2842,2848,2844,6
52,2854,2858,2856,4
53,2944,2949,2944,5
54,2985,2991,2985,6
55,3038,3047,3038,9
56,3087,3092,3087,5
57,3142,3146,3142,4
58,3175,3178,3175,3
59,3313,3318,3315,5
60,3373,3378,3375,5
61,3432,3435,3432,3
62,3486,3489,3486,3
63,3501,3504,3501,3
64,3573,3576,3573,3
65,3629,3633,3629,4
66,3705,3711,3705,6
67,3748,3751,3748,3
68,3763,3769,3763,6
69,3823,3850,3823,27
70,3887,3891,3887,4
71,3981,3988,3982,7
72,3991,3995,3992,4
73,4043,4074,4043,31
74,4103,4111,4103,8
75,4112,4115,4112,3
76,4177,4184,4177,7
77,4237,4240,4237,3
78,4308,4311,4308,3
79,4346,4364,4347,18
80,4393,4398,4395,5
81,4452,4457,4452,5
82,4489,4493,4491,4
83,4553,4560,4553,7
84,4587,4591,4590,4
85,4643,4647,4645,4
86,4757,4761,4757,4
87,4797,4801,4798,4
88,4847,4850,4847,3
89,4879,4883,4879,4
90,4923,4926,4923,3
91,5002,5006,5004,4
92,5070,5079,5070,9
93,5080,5082,5080,2
94,5154,5159,5154,5
95,5188,5193,5190,5
96,5220,5226,5221,6
97,5254,5258,5255,4
98,5287,5290,5287,3
99,5315,5316,5315,1
100,5425,5428,5425,3
101,5498,5503,5498,5
102,5541,5546,5543,5
103,5618,5641,5618,23
104,5730,5734,5732,4
105,5789,5793,5789,4
106,5836,5840,5836,4
107,5945,5949,5945,4
108,6015,6018,6015,3
109,6120,6124,6120,4
110,6145,6149,6145,4
111,6203,6206,6203,3
112,6238,6245,6238,7
113,6251,6262,6253,11
114,6293,6298,6293,5
115,6320,6324,6320,4
116,6375,6379,6375,4
117,6492,6498,6492,6
118,6534,6536,6534,2
119,6546,6551,6546,5
120,6588,6601,6590,13
121,6663,6665,6663,2
122,6695,6698,6695,3
123,6705,6707,6705,2
124,6732,6746,6732,14
125,6827,6834,6829,7
126,6848,6859,6848,11
127,6883,6885,6883,2
128,6942,6952,6942,10
129,7007,7010,7007,3
130,7053,7058,7053,5
131,7119,7123,7119,4
132,7173,7177,7173,4
133,7225,7232,7225,7
134,7240,7243,7240,3
135,7442,7455,7442,13
136,7579,7582,7579,3
137,7655,7660,7657,5
138,7676,7679,7676,3
139,7805,7820,7806,15
140,7865,7868,7865,3
141,7893,7897,7895,4
142,7932,7938,7935,6
143,8016,8044,8019,28
