,Start_blink,End_blink,Blink_frame,No_of_frames
0,8,10,8,2
1,83,88,83,5
2,95,99,95,4
3,123,128,123,5
4,145,149,145,4
5,161,166,163,5
6,211,214,211,3
7,251,254,251,3
8,264,269,264,5
9,379,385,379,6
10,403,406,403,3
11,505,507,505,2
12,574,586,574,12
13,621,626,621,5
14,836,843,836,7
15,861,864,861,3
16,931,935,931,4
17,1028,1032,1028,4
18,1182,1188,1184,6
19,1275,1278,1275,3
20,1285,1288,1285,3
21,1474,1480,1474,6
22,1513,1520,1515,7
23,1684,1705,1684,21
24,1730,1746,1730,16
25,1828,1833,1828,5
26,1903,1915,1903,12
27,1973,1988,1973,15
28,2039,2048,2039,9
29,2079,2085,2081,6
30,2144,2147,2144,3
31,2183,2186,2183,3
32,2229,2234,2231,5
33,2278,2287,2278,9
34,2310,2314,2310,4
35,2397,2401,2397,4
36,2451,2457,2451,6
37,2601,2607,2603,6
38,2706,2717,2706,11
39,2765,2769,2768,4
40,2785,2817,2785,32
41,2854,2866,2854,12
42,2878,2881,2878,3
43,2907,2912,2909,5
44,2970,2973,2970,3
45,3024,3029,3026,5
46,3099,3111,3102,12
47,3165,3170,3167,5
48,3264,3270,3266,6
49,3295,3298,3295,3
50,3363,3367,3363,4
51,3447,3450,3447,3
52,3502,3504,3502,2
53,3637,3641,3637,4
54,3682,3687,3682,5
55,3762,3767,3762,5
56,3848,3851,3848,3
57,3906,3926,3906,20
58,4009,4014,4009,5
59,4066,4069,4066,3
60,4151,4166,4151,15
61,4261,4269,4261,8
62,4309,4314,4309,5
63,4417,4422,4420,5
64,4439,4472,4439,33
65,4531,4569,4531,38
66,4581,4587,4583,6
67,4651,4655,4651,4
68,4678,4682,4678,4
69,4881,4884,4881,3
70,4960,4964,4960,4
71,4989,4995,4989,6
72,5008,5011,5008,3
73,5038,5043,5040,5
74,5130,5136,5130,6
75,5205,5221,5205,16
76,5253,5256,5253,3
77,5299,5330,5299,31
78,5397,5399,5397,2
79,5613,5620,5613,7
80,5668,5695,5668,27
81,5712,5715,5712,3
82,5732,5736,5732,4
83,5789,5798,5789,9
84,5919,5929,5919,10
85,6162,6165,6162,3
86,6203,6215,6203,12
87,6216,6221,6216,5
88,6244,6247,6244,3
89,6397,6405,6399,8
90,6409,6415,6411,6
91,6450,6464,6450,14
92,6535,6546,6535,11
93,6580,6598,6580,18
94,6658,6661,6658,3
95,6711,6714,6711,3
96,6768,6774,6768,6
97,6803,6816,6803,13
98,6887,6894,6889,7
99,7016,7026,7016,10
100,7072,7082,7073,10
101,7129,7132,7129,3
102,7164,7168,7164,4
103,7180,7184,7180,4
104,7231,7236,7231,5
105,7340,7343,7340,3
106,7394,7397,7394,3
107,7463,7466,7463,3
108,7508,7512,7508,4
109,7541,7545,7541,4
110,7554,7557,7554,3
111,7594,7596,7594,2
112,7673,7677,7673,4
113,7684,7687,7684,3
114,7753,7758,7755,5
115,7793,7797,7793,4
116,7844,7848,7844,4
117,7896,7898,7896,2
118,7948,7952,7948,4
119,7991,8009,7991,18
120,8056,8059,8056,3
121,8067,8069,8067,2
122,8100,8103,8100,3
123,8116,8119,8116,3
124,8137,8141,8137,4
125,8175,8180,8178,5
126,8220,8225,8223,5
127,8339,8343,8339,4
128,8407,8410,8407,3
129,8441,8444,8441,3
130,8454,8458,8454,4
131,8503,8507,8504,4
132,8565,8578,8565,13
133,8585,8590,8585,5
134,8693,8705,8693,12
135,8749,8757,8749,8
136,8828,8857,8828,29
137,8858,8861,8858,3
138,8973,8976,8973,3
