,Start_blink,End_blink,Blink_frame,No_of_frames
0,14,19,16,5
1,31,52,34,21
2,132,136,135,4
3,149,154,152,5
4,200,203,200,3
5,245,249,245,4
6,283,288,286,5
7,345,353,347,8
8,383,390,385,7
9,456,460,456,4
10,553,559,553,6
11,630,635,632,5
12,717,725,719,8
13,957,962,958,5
14,1049,1213,1049,164
15,1244,1284,1244,40
16,1285,1289,1285,4
17,1431,1436,1433,5
18,1497,1499,1497,2
19,1523,1566,1523,43
20,1567,1572,1567,5
21,1675,1699,1678,24
22,1737,1748,1739,11
23,1804,1821,1807,17
24,1822,1824,1822,2
25,1902,1910,1904,8
26,2189,2237,2189,48
27,2238,2242,2238,4
28,2347,2358,2350,11
29,2438,2445,2440,7
30,2524,2530,2524,6
31,2587,2592,2590,5
32,2693,2697,2693,4
33,2745,2750,2746,5
34,2853,2860,2855,7
35,2918,2925,2921,7
36,3199,3206,3200,7
37,3304,3309,3307,5
38,3494,3501,3494,7
39,3602,3607,3603,5
40,3694,3708,3696,14
41,3768,3774,3771,6
42,3810,3828,3810,18
43,3829,3836,3829,7
44,3862,3866,3862,4
45,4083,4086,4084,3
46,4113,4197,4113,84
47,4274,4281,4274,7
48,4289,4294,4291,5
49,4347,4352,4349,5
50,4582,4587,4582,5
51,4679,4687,4679,8
52,4855,4860,4857,5
53,4949,4954,4951,5
54,5032,5038,5032,6
55,5107,5142,5107,35
56,5143,5150,5143,7
57,5405,5414,5405,9
58,5422,5438,5422,16
59,5461,5492,5461,31
60,5510,5514,5510,4
61,5640,5663,5643,23
62,5795,5801,5798,6
63,5839,5846,5842,7
64,5867,5873,5868,6
65,5922,5925,5923,3
66,5942,5962,5942,20
67,5963,5965,5963,2
68,5979,6056,5979,77
69,6057,6058,6057,1
70,6079,6102,6080,23
71,6190,6213,6193,23
72,6244,6250,6247,6
73,6369,6374,6369,5
74,6402,6428,6403,26
75,6465,6470,6467,5
76,6487,6518,6487,31
77,6519,6522,6519,3
78,6567,6579,6570,12
79,6862,6865,6864,3
80,6879,6893,6879,14
81,7058,7182,7058,124
82,7183,7186,7183,3
83,7218,7222,7221,4
84,7237,7242,7240,5
85,7269,7293,7272,24
86,7406,7410,7408,4
87,7511,7517,7513,6
88,7983,7991,7985,8
89,8016,8024,8018,8
90,8074,8080,8076,6
91,8087,8091,8089,4
92,8100,8107,8103,7
93,8185,8190,8187,5
94,8224,8234,8226,10
95,8363,8369,8365,6
96,8469,8475,8472,6
97,8566,8573,8569,7
98,8628,8634,8630,6
99,8658,8663,8660,5
100,8741,8746,8743,5
101,8800,8804,8802,4
102,8925,8939,8925,14
103,8987,9022,8987,35
104,9023,9025,9023,2
105,9055,9059,9055,4
106,9277,9291,9277,14
107,9320,9325,9320,5
108,9397,9409,9397,12
109,9476,9479,9477,3
110,9508,9513,9508,5
111,9611,9616,9611,5
112,9639,9652,9639,13
113,9666,9672,9669,6
114,9773,9778,9775,5
115,9865,9871,9865,6
116,9927,9933,9929,6
117,10006,10011,10008,5
118,10160,10165,10162,5
119,10526,10544,10526,18
120,10545,10550,10545,5
121,10682,10687,10682,5
122,10752,10762,10752,10
123,10807,10812,10809,5
124,10871,10873,10871,2
125,11034,11041,11036,7
126,11279,11286,11281,7
127,11379,11416,11379,37
128,11417,11426,11417,9
129,11427,11431,11427,4
130,11536,11599,11536,63
131,11600,11603,11600,3
132,11651,11653,11651,2
133,11797,11803,11800,6
134,11859,11864,11861,5
135,11906,11909,11906,3
136,11950,11957,11953,7
137,12030,12037,12030,7
138,12101,12107,12103,6
139,12211,12215,12211,4
140,12253,12262,12255,9
141,12312,12319,12312,7
142,12355,12363,12357,8
143,12400,12403,12400,3
144,12465,12471,12465,6
145,12566,12570,12566,4
146,12670,12675,12672,5
147,12704,12713,12707,9
148,12787,12793,12789,6
149,12934,12953,12937,19
150,12954,12956,12954,2
151,13020,13025,13022,5
152,13100,13106,13102,6
153,13146,13160,13149,14
154,13205,13211,13208,6
155,13347,13351,13347,4
156,13385,13394,13388,9
157,13464,13474,13468,10
158,13673,13679,13676,6
159,13764,13771,13766,7
160,13805,13810,13807,5
161,13899,13905,13901,6
162,14100,14139,14100,39
163,14375,14384,14377,9
164,14492,14498,14494,6
165,14600,14606,14602,6
