,Start_blink,End_blink,Blink_frame,No_of_frames
0,22,26,23,4
1,62,65,63,3
2,108,111,109,3
3,178,180,179,2
4,243,246,244,3
5,292,296,293,4
6,301,304,302,3
7,379,382,380,3
8,391,395,393,4
9,458,461,458,3
10,586,588,587,2
11,638,640,639,2
12,690,693,692,3
13,773,776,774,3
14,798,802,798,4
15,869,875,870,6
16,925,930,928,5
17,1004,1006,1004,2
18,1061,1065,1063,4
19,1156,1158,1157,2
20,1254,1257,1254,3
21,1325,1327,1325,2
22,1337,1341,1339,4
23,1525,1531,1527,6
24,1634,1637,1634,3
25,1810,1816,1812,6
26,1870,1877,1871,7
27,1908,1917,1909,9
28,1947,1950,1947,3
29,2089,2092,2090,3
30,2122,2125,2124,3
31,2206,2208,2207,2
32,2348,2351,2350,3
33,2385,2386,2385,1
34,2472,2475,2472,3
35,2481,2485,2482,4
36,2564,2567,2564,3
37,2595,2601,2597,6
38,2632,2638,2633,6
39,2739,2740,2739,1
40,2868,2872,2869,4
41,2886,2889,2887,3
42,2948,2950,2948,2
43,3054,3057,3055,3
44,3109,3112,3111,3
45,3157,3161,3159,4
46,3189,3192,3190,3
47,3331,3332,3331,1
48,3347,3351,3348,4
49,3401,3403,3402,2
50,3455,3458,3455,3
51,3476,3480,3477,4
52,3590,3594,3591,4
53,3630,3633,3631,3
54,3680,3682,3680,2
55,3693,3697,3694,4
56,3862,3866,3863,4
57,3889,3891,3889,2
58,3975,3980,3978,5
59,4115,4119,4116,4
60,4232,4235,4233,3
61,4309,4311,4310,2
62,4354,4359,4355,5
63,4394,4397,4395,3
64,4410,4412,4411,2
65,4464,4466,4464,2
66,4559,4561,4560,2
67,4678,4681,4679,3
68,4712,4714,4712,2
69,4794,4797,4795,3
70,4836,4838,4837,2
71,5036,5038,5036,2
72,5086,5088,5087,2
73,5165,5168,5165,3
74,5215,5217,5216,2
75,5448,5449,5448,1
76,5458,5461,5459,3
77,5548,5550,5548,2
78,5583,5585,5584,2
79,5745,5747,5745,2
80,5804,5808,5806,4
81,5852,5856,5853,4
82,5897,5901,5898,4
83,5906,5911,5907,5
84,5969,5972,5969,3
85,6001,6003,6001,2
86,6167,6169,6167,2
87,6219,6220,6219,1
88,6487,6489,6487,2
89,6529,6531,6530,2
90,6576,6580,6577,4
91,6618,6624,6621,6
92,6699,6701,6700,2
93,6778,6782,6780,4
94,6869,6872,6870,3
95,7001,7003,7001,2
96,7071,7075,7072,4
97,7150,7153,7151,3
98,7292,7294,7292,2
