,Start_blink,End_blink,Blink_frame,No_of_frames
0,3,12,7,9
1,133,136,134,3
2,193,201,197,8
3,225,231,226,6
4,498,503,501,5
5,559,563,560,4
6,671,678,674,7
7,940,950,941,10
8,975,977,976,2
9,1075,1081,1078,6
10,1459,1465,1462,6
11,1486,1495,1487,9
12,1496,1498,1496,2
13,1522,1528,1526,6
14,1680,1685,1681,5
15,1700,1705,1701,5
16,1908,1914,1909,6
17,1926,1930,1927,4
18,1967,1969,1968,2
19,1986,1987,1986,1
20,2040,2046,2043,6
21,2094,2098,2095,4
22,2119,2132,2121,13
23,2158,2164,2162,6
24,2198,2203,2199,5
25,2237,2243,2240,6
26,2466,2473,2467,7
27,2544,2549,2545,5
28,2567,2573,2570,6
29,2587,2592,2588,5
30,2708,2720,2711,12
31,2944,2950,2948,6
32,2966,2973,2968,7
33,3437,3442,3440,5
34,3500,3502,3501,2
35,3538,3540,3538,2
36,3572,3575,3573,3
37,3591,3593,3592,2
38,3629,3632,3630,3
39,3656,3658,3657,2
40,3670,3675,3673,5
41,3691,3694,3692,3
42,3723,3727,3725,4
43,3743,3746,3744,3
44,3770,3773,3771,3
45,3843,3846,3844,3
46,3884,3887,3886,3
47,3953,3957,3954,4
48,4002,4005,4003,3
49,4036,4038,4036,2
50,4100,4102,4101,2
51,4114,4118,4116,4
52,4177,4181,4178,4
53,4222,4226,4224,4
54,4266,4270,4268,4
55,4341,4344,4342,3
56,4393,4398,4395,5
57,4477,4484,4479,7
58,4573,4577,4574,4
59,4590,4592,4591,2
60,4665,4670,4668,5
61,4694,4699,4697,5
62,4771,4776,4773,5
63,4871,4875,4872,4
64,4933,4937,4934,4
65,5009,5012,5010,3
66,5100,5105,5103,5
67,5163,5170,5164,7
68,5319,5324,5320,5
69,5385,5389,5386,4
70,5452,5464,5454,12
71,5521,5531,5523,10
72,5568,5574,5569,6
73,5669,5675,5671,6
74,5736,5741,5739,5
75,5824,5830,5825,6
76,5907,5914,5908,7
77,5949,5956,5950,7
78,5994,6011,5995,17
79,6043,6051,6047,8
80,6078,6086,6079,8
81,6120,6125,6121,5
82,6157,6160,6157,3
83,6306,6309,6307,3
84,6351,6355,6352,4
85,6425,6431,6426,6
86,6442,6447,6446,5
87,6539,6546,6542,7
88,6582,6588,6585,6
89,6643,6646,6644,3
90,6673,6678,6675,5
91,6721,6726,6724,5
92,6790,6795,6791,5
93,6833,6839,6834,6
94,6915,6918,6916,3
95,6977,6982,6978,5
96,6991,6995,6992,4
97,7025,7028,7026,3
98,7070,7075,7072,5
99,7098,7103,7099,5
100,7142,7145,7143,3
101,7158,7163,7161,5
102,7241,7248,7242,7
103,7478,7480,7478,2
104,7560,7562,7561,2
105,7694,7699,7695,5
106,7716,7721,7718,5
107,7824,7829,7825,5
108,7843,7846,7844,3
109,8032,8038,8033,6
110,8191,8192,8191,1
111,8295,8300,8298,5
112,8468,8473,8470,5
113,8511,8515,8512,4
114,8529,8534,8532,5
115,8542,8546,8543,4
116,8649,8652,8651,3
117,8728,8731,8729,3
118,8844,8849,8846,5
119,8903,8906,8904,3
120,8955,8959,8957,4
121,9007,9010,9009,3
122,9041,9045,9042,4
123,9111,9116,9114,5
124,9198,9201,9199,3
125,9241,9244,9242,3
126,9320,9324,9321,4
127,9361,9365,9363,4
128,9399,9404,9401,5
129,9447,9450,9448,3
130,9470,9480,9474,10
131,9496,9500,9497,4
132,9519,9525,9523,6
133,9550,9553,9552,3
134,9614,9618,9615,4
135,9665,9671,9669,6
136,9709,9711,9710,2
137,9790,9799,9792,9
138,9833,9836,9834,3
139,9870,9873,9871,3
140,9918,9923,9920,5
141,9971,9974,9972,3
142,10019,10022,10020,3
143,10169,10172,10170,3
144,10223,10227,10225,4
145,10336,10339,10338,3
146,10459,10463,10461,4
147,10561,10564,10562,3
148,10653,10658,10656,5
149,10790,10794,10793,4
150,10838,10842,10839,4
151,10912,10916,10914,4
152,10980,10983,10981,3
153,11034,11038,11036,4
154,11106,11109,11107,3
155,11135,11140,11136,5
156,11190,11194,11191,4
157,11252,11255,11254,3
158,11295,11299,11297,4
159,11332,11339,11334,7
160,11394,11397,11395,3
161,11458,11462,11461,4
162,11532,11538,11533,6
163,11694,11699,11697,5
164,11974,11978,11976,4
165,12038,12043,12039,5
166,12085,12092,12088,7
167,12183,12188,12184,5
168,12221,12224,12222,3
169,12432,12435,12433,3
170,12497,12502,12499,5
171,12602,12607,12603,5
172,12744,12749,12747,5
173,12854,12857,12855,3
174,12968,12971,12969,3
175,13093,13097,13094,4
176,13191,13195,13192,4
177,13359,13361,13360,2
178,13591,13595,13593,4
179,13711,13715,13712,4
180,13907,13914,13910,7
181,14077,14082,14079,5
182,14234,14239,14236,5
183,14287,14293,14288,6
184,14358,14362,14359,4
185,14397,14401,14398,4
186,14444,14449,14445,5
187,14478,14483,14479,5
188,14524,14527,14526,3
189,14548,14551,14549,3
190,14715,14719,14716,4
191,14780,14784,14781,4
192,14893,14895,14894,2
193,15140,15144,15141,4
194,15164,15167,15166,3
195,15429,15432,15430,3
196,15460,15465,15461,5
197,15486,15490,15487,4
198,15530,15534,15531,4
199,15579,15583,15580,4
200,15628,15633,15630,5
201,15677,15684,15679,7
202,15720,15724,15721,4
203,15773,15778,15774,5
204,16020,16024,16022,4
205,16072,16076,16073,4
206,16150,16155,16151,5
207,16195,16201,16198,6
208,16299,16304,16301,5
209,16419,16421,16420,2
210,16437,16441,16439,4
211,16473,16478,16475,5
212,16597,16600,16598,3
213,16666,16670,16667,4
214,16717,16721,16719,4
215,16771,16775,16773,4
216,16849,16853,16850,4
217,16897,16901,16898,4
218,16935,16940,16936,5
219,17023,17028,17026,5
220,17053,17058,17054,5
221,17143,17147,17144,4
222,17256,17258,17257,2
223,17325,17328,17326,3
224,17394,17398,17395,4
225,17421,17426,17425,5
226,17533,17538,17535,5
227,17589,17594,17590,5
228,17661,17665,17662,4
229,17772,17778,17774,6
230,17894,17899,17895,5
231,17992,17994,17993,2
232,18017,18021,18019,4
233,18050,18051,18050,1
234,18125,18127,18126,2
235,18144,18146,18145,2
236,18233,18238,18235,5
237,18283,18286,18285,3
238,18314,18320,18316,6
239,18369,18373,18370,4
240,18454,18458,18456,4
241,18535,18539,18536,4
242,18636,18638,18637,2
243,18677,18680,18678,3
244,18693,18698,18696,5
245,18773,18777,18775,4
246,18824,18828,18826,4
247,18923,18926,18924,3
248,18946,18951,18948,5
249,18993,18997,18994,4
250,19123,19127,19124,4
251,19189,19193,19190,4
252,19253,19258,19255,5
253,19339,19343,19340,4
254,19402,19406,19403,4
255,19478,19482,19480,4
256,19544,19547,19545,3
257,19715,19720,19717,5
258,19799,19803,19801,4
259,19821,19830,19824,9
260,19927,19932,19929,5
261,20043,20047,20045,4
262,20161,20166,20163,5
263,20247,20252,20248,5
264,20343,20348,20346,5
265,20759,20764,20760,5
266,20925,20928,20926,3
267,21080,21083,21081,3
268,21412,21416,21413,4
269,21437,21440,21439,3
270,21484,21489,21487,5
271,21581,21584,21582,3
272,21667,21670,21668,3
273,21730,21737,21731,7
274,21833,21839,21834,6
275,22082,22086,22083,4
276,22673,22678,22675,5
277,22736,22740,22737,4
278,22831,22835,22833,4
279,22866,22871,22868,5
280,23093,23097,23095,4
281,23170,23174,23171,4
282,23214,23218,23215,4
283,23354,23357,23355,3
284,23637,23642,23638,5
285,23880,23885,23882,5
286,23923,23929,23925,6
287,24063,24067,24065,4
288,24282,24287,24284,5
289,24315,24319,24317,4
290,24374,24378,24375,4
291,24507,24512,24508,5
292,24645,24649,24647,4
293,24794,24797,24795,3
294,24927,24930,24928,3
295,25130,25133,25131,3
296,25258,25260,25258,2
297,25290,25296,25293,6
298,25434,25438,25436,4
299,25534,25538,25536,4
300,25814,25818,25815,4
301,25971,25974,25972,3
302,26130,26135,26131,5
303,26389,26394,26391,5
304,26591,26595,26592,4
305,26930,26935,26934,5
306,27060,27065,27062,5
307,27232,27235,27233,3
308,27768,27776,27770,8
309,27851,27856,27853,5
310,28196,28199,28197,3
311,28370,28375,28372,5
312,28425,28430,28426,5
313,28531,28536,28532,5
314,28814,28819,28816,5
315,28987,28990,28988,3
316,29388,29390,29389,2
317,29931,29934,29933,3
318,30079,30083,30080,4
319,30198,30202,30199,4
320,30226,30230,30227,4
321,30275,30279,30278,4
322,30430,30434,30431,4
323,30533,30537,30534,4
324,30569,30574,30571,5
325,30708,30711,30709,3
326,30819,30822,30820,3
327,30884,30887,30885,3
328,30909,30911,30910,2
329,30945,30948,30947,3
330,30972,30974,30973,2
331,31060,31064,31061,4
332,31149,31151,31150,2
333,31186,31189,31188,3
334,31247,31250,31247,3
335,31329,31334,31331,5
336,31394,31397,31395,3
337,31456,31461,31457,5
338,31480,31485,31483,5
339,31580,31584,31581,4
340,31644,31648,31645,4
341,31827,31830,31829,3
342,32114,32118,32116,4
343,32207,32210,32208,3
344,32223,32224,32223,1
345,32263,32269,32267,6
346,32388,32394,32390,6
347,32662,32666,32663,4
348,32758,32761,32759,3
349,32930,32934,32931,4
350,33162,33167,33165,5
351,33358,33362,33359,4
352,33439,33444,33440,5
353,33739,33742,33741,3
354,34111,34116,34114,5
355,34241,34244,34242,3
356,34368,34372,34369,4
