,Start_blink,End_blink,Blink_frame,No_of_frames
0,31,36,33,5
1,60,63,62,3
2,80,84,83,4
3,255,257,256,2
4,278,280,279,2
5,307,310,308,3
6,342,345,344,3
7,397,400,397,3
8,452,456,455,4
9,493,496,494,3
10,560,562,561,2
11,593,595,593,2
12,630,632,630,2
13,670,674,673,4
14,709,712,711,3
15,801,804,803,3
16,845,847,846,2
17,900,903,901,3
18,1001,1004,1003,3
19,1082,1086,1084,4
20,1197,1201,1199,4
21,1226,1229,1227,3
22,1281,1284,1282,3
23,1327,1330,1328,3
24,1350,1355,1354,5
25,1367,1371,1368,4
26,1380,1383,1381,3
27,1555,1558,1557,3
28,1609,1613,1611,4
29,1677,1685,1678,8
30,1724,1728,1725,4
31,1779,1782,1780,3
32,1863,1866,1865,3
33,1893,1897,1895,4
34,1908,1911,1910,3
35,1938,1942,1940,4
36,2062,2066,2065,4
37,2125,2128,2127,3
38,2193,2196,2194,3
39,2238,2244,2241,6
40,2291,2297,2294,6
41,2374,2379,2375,5
42,2412,2416,2413,4
43,2532,2538,2533,6
44,2621,2624,2622,3
45,2689,2692,2691,3
46,2738,2740,2739,2
47,2841,2845,2842,4
48,2853,2857,2854,4
49,2942,2945,2943,3
50,2981,2984,2983,3
51,3037,3039,3037,2
52,3084,3087,3085,3
53,3138,3142,3139,4
54,3179,3183,3180,4
55,3312,3316,3313,4
56,3373,3376,3374,3
57,3430,3433,3430,3
58,3483,3486,3484,3
59,3499,3501,3500,2
60,3570,3573,3571,3
61,3628,3630,3628,2
62,3701,3705,3702,4
63,3761,3764,3761,3
64,3819,3823,3822,4
65,3885,3887,3886,2
66,3989,3993,3989,4
67,4041,4044,4042,3
68,4108,4113,4110,5
69,4174,4177,4176,3
70,4233,4238,4235,5
71,4255,4257,4256,2
72,4306,4308,4307,2
73,4341,4346,4342,5
74,4391,4397,4394,6
75,4450,4452,4451,2
76,4487,4492,4489,5
77,4550,4553,4551,3
78,4585,4591,4586,6
79,4642,4646,4644,4
80,4657,4660,4659,3
81,4754,4756,4754,2
82,4797,4799,4798,2
83,4844,4846,4845,2
84,4879,4880,4879,1
85,4918,4923,4921,5
86,5002,5005,5003,3
87,5066,5069,5068,3
88,5077,5080,5079,3
89,5151,5155,5152,4
90,5186,5191,5189,5
91,5218,5222,5219,4
92,5254,5256,5255,2
93,5283,5286,5284,3
94,5312,5315,5314,3
95,5406,5408,5407,2
96,5421,5426,5424,5
97,5497,5498,5497,1
98,5511,5514,5511,3
99,5540,5544,5541,4
100,5615,5618,5616,3
101,5677,5680,5678,3
102,5729,5733,5731,4
103,5787,5789,5788,2
104,5833,5837,5835,4
105,5943,5945,5944,2
106,5958,5960,5958,2
107,6012,6015,6013,3
108,6118,6121,6119,3
109,6141,6145,6143,4
110,6175,6177,6176,2
111,6199,6203,6201,4
112,6234,6237,6235,3
113,6248,6251,6249,3
114,6291,6293,6292,2
115,6318,6320,6319,2
116,6375,6376,6375,1
117,6530,6534,6531,4
118,6545,6547,6545,2
119,6596,6599,6597,3
120,6653,6655,6654,2
121,6703,6706,6703,3
122,6731,6733,6731,2
123,6740,6742,6740,2
124,6764,6766,6764,2
125,6773,6776,6773,3
126,6827,6830,6829,3
127,6844,6849,6845,5
128,6873,6876,6873,3
129,6938,6941,6939,3
130,7005,7008,7005,3
131,7116,7119,7117,3
132,7224,7226,7224,2
133,7441,7443,7441,2
134,7575,7578,7576,3
135,7653,7658,7655,5
136,7673,7676,7675,3
137,7737,7740,7738,3
138,7812,7816,7814,4
139,7862,7865,7863,3
140,7892,7896,7893,4
141,7932,7936,7933,4
142,8015,8020,8016,5
143,8056,8067,8059,11
144,8081,8086,8082,5
145,8098,8105,8101,7
146,8113,8117,8114,4
147,8171,8175,8172,4
148,8179,8183,8181,4
149,8234,8238,8235,4
150,8276,8280,8277,4
151,8313,8317,8314,4
152,8382,8387,8384,5
153,8464,8478,8466,14
154,8548,8552,8551,4
155,8578,8582,8579,4
156,8626,8636,8629,10
157,8682,8683,8682,1
158,8719,8721,8719,2
159,8754,8758,8755,4
160,8838,8842,8839,4
161,8915,8920,8917,5
162,8953,8962,8954,9
163,8992,8994,8993,2
164,9003,9004,9003,1
165,9028,9032,9029,4
166,9107,9111,9108,4
167,9116,9120,9118,4
168,9150,9153,9150,3
169,9217,9221,9219,4
170,9270,9273,9271,3
171,9311,9315,9313,4
172,9358,9362,9360,4
173,9401,9404,9402,3
174,9415,9419,9416,4
175,9469,9474,9471,5
176,9518,9522,9519,4
177,9576,9578,9577,2
178,9621,9625,9622,4
179,9660,9664,9663,4
180,9708,9712,9709,4
181,9734,9740,9736,6
182,9746,9750,9747,4
183,9844,9846,9845,2
184,9886,9890,9887,4
185,9933,9936,9934,3
186,9957,9961,9960,4
187,9967,9970,9969,3
188,10015,10019,10018,4
189,10068,10071,10069,3
190,10107,10110,10108,3
191,10141,10145,10142,4
192,10186,10192,10187,6
193,10200,10206,10203,6
194,10236,10239,10237,3
195,10282,10286,10283,4
196,10324,10326,10325,2
197,10409,10412,10410,3
198,10432,10436,10434,4
199,10478,10481,10480,3
200,10509,10511,10509,2
201,10558,10560,10559,2
202,10582,10584,10583,2
203,10649,10653,10650,4
204,10721,10725,10722,4
205,10850,10852,10851,2
206,10954,10956,10955,2
207,11041,11044,11042,3
208,11092,11096,11093,4
209,11186,11190,11187,4
210,11212,11214,11213,2
211,11239,11243,11240,4
212,11255,11258,11256,3
213,11289,11292,11290,3
214,11297,11303,11300,6
215,11342,11346,11343,4
216,11383,11387,11385,4
217,11416,11420,11417,4
218,11427,11430,11428,3
219,11462,11467,11464,5
220,11497,11499,11498,2
221,11506,11510,11507,4
222,11531,11535,11533,4
223,11552,11556,11554,4
224,11626,11629,11627,3
225,11682,11684,11682,2
226,11715,11718,11715,3
227,11745,11750,11749,5
228,11806,11810,11807,4
229,11911,11915,11912,4
230,11956,11958,11956,2
231,11976,11985,11976,9
232,12009,12015,12011,6
233,12035,12038,12036,3
234,12105,12110,12106,5
235,12193,12200,12195,7
236,12231,12235,12232,4
237,12370,12374,12372,4
238,12418,12420,12419,2
239,12455,12459,12456,4
240,12468,12471,12470,3
241,12505,12508,12507,3
242,12575,12577,12575,2
243,12635,12637,12636,2
244,12689,12694,12689,5
245,12722,12727,12723,5
246,12777,12779,12778,2
247,12793,12795,12794,2
248,12864,12871,12865,7
249,12965,12968,12966,3
250,13015,13017,13016,2
251,13039,13041,13040,2
252,13059,13063,13060,4
253,13170,13174,13171,4
254,13202,13207,13205,5
255,13236,13240,13239,4
256,13278,13281,13280,3
257,13354,13357,13356,3
258,13365,13370,13366,5
259,13396,13401,13397,5
260,13467,13470,13468,3
261,13508,13511,13509,3
262,13591,13596,13593,5
263,13632,13635,13633,3
264,13663,13666,13664,3
265,13678,13682,13679,4
266,13689,13694,13691,5
267,13721,13725,13722,4
268,13776,13780,13777,4
269,13826,13832,13829,6
270,13953,13958,13954,5
271,14110,14113,14110,3
272,14166,14170,14168,4
273,14230,14235,14233,5
274,14297,14300,14298,3
275,14366,14371,14367,5
276,14382,14386,14383,4
277,14434,14439,14436,5
278,14603,14609,14606,6
279,14790,14793,14792,3
280,14853,14857,14854,4
281,14925,14928,14926,3
282,14968,14972,14971,4
283,15014,15017,15015,3
284,15086,15093,15089,7
285,15263,15268,15264,5
286,15311,15316,15314,5
287,15369,15374,15370,5
288,15427,15430,15428,3
289,15437,15443,15440,6
290,15501,15503,15502,2
291,15580,15582,15580,2
292,15630,15637,15634,7
293,15737,15742,15740,5
294,15776,15781,15777,5
295,15839,15841,15840,2
296,15849,15852,15851,3
297,15945,15950,15947,5
298,15989,15992,15990,3
299,16050,16054,16052,4
300,16064,16069,16065,5
301,16139,16142,16140,3
302,16175,16178,16177,3
303,16241,16248,16243,7
304,16272,16277,16273,5
305,16320,16327,16321,7
306,16339,16347,16342,8
307,16360,16365,16362,5
308,16371,16376,16372,5
309,16387,16391,16388,4
310,16412,16417,16415,5
311,16440,16446,16442,6
312,16478,16483,16480,5
313,16489,16492,16491,3
314,16535,16538,16536,3
315,16659,16663,16662,4
316,16720,16724,16721,4
317,16763,16766,16765,3
318,16805,16807,16806,2
319,16857,16861,16860,4
320,16894,16898,16895,4
321,16903,16908,16905,5
322,16919,16922,16920,3
323,16957,16963,16959,6
324,16999,17005,17001,6
325,17021,17023,17021,2
326,17062,17066,17064,4
327,17129,17133,17131,4
328,17164,17168,17166,4
329,17182,17186,17183,4
330,17210,17215,17211,5
331,17269,17277,17270,8
332,17367,17373,17369,6
333,17402,17406,17404,4
334,17474,17477,17476,3
335,17546,17548,17547,2
336,17576,17585,17579,9
337,17608,17612,17610,4
338,17744,17747,17746,3
339,17817,17821,17819,4
340,17881,17886,17884,5
341,17910,17916,17911,6
342,17923,17930,17925,7
343,17965,17967,17966,2
344,17994,17998,17995,4
345,18037,18041,18038,4
346,18047,18053,18050,6
347,18102,18104,18103,2
348,18156,18160,18158,4
349,18170,18172,18171,2
350,18254,18257,18255,3
351,18286,18290,18289,4
352,18320,18325,18321,5
353,18367,18370,18368,3
354,18376,18381,18379,5
355,18416,18419,18416,3
356,18472,18476,18474,4
357,18513,18517,18515,4
358,18534,18539,18536,5
359,18590,18594,18591,4
360,18670,18674,18671,4
361,18727,18732,18729,5
362,18744,18749,18746,5
363,18798,18811,18800,13
364,18842,18847,18845,5
365,18909,18912,18911,3
366,18921,18924,18922,3
367,18994,18998,18997,4
368,19080,19083,19081,3
369,19120,19122,19120,2
370,19168,19171,19169,3
371,19239,19242,19239,3
372,19309,19312,19310,3
373,19581,19586,19582,5
374,19727,19730,19727,3
375,19735,19737,19736,2
376,19816,19819,19817,3
377,19832,19839,19832,7
378,19971,19975,19971,4
379,20034,20039,20034,5
380,20066,20069,20066,3
381,20108,20113,20110,5
382,20220,20222,20220,2
383,20293,20298,20296,5
384,20363,20368,20365,5
385,20408,20411,20410,3
386,20524,20525,20524,1
387,20556,20561,20557,5
388,20600,20601,20600,1
389,20698,20702,20698,4
390,20752,20754,20752,2
391,21043,21046,21045,3
392,21065,21071,21068,6
393,21131,21137,21132,6
394,21233,21236,21235,3
395,21278,21285,21280,7
396,21387,21391,21390,4
397,21447,21451,21448,4
398,21470,21475,21473,5
399,21581,21584,21582,3
400,21662,21665,21664,3
401,21721,21726,21722,5
402,21732,21735,21733,3
403,21796,21799,21796,3
404,21830,21835,21831,5
405,21866,21870,21867,4
406,21900,21904,21901,4
407,22020,22024,22021,4
408,22123,22126,22123,3
409,22157,22159,22157,2
410,22266,22267,22266,1
411,22375,22377,22375,2
412,22407,22411,22407,4
413,22520,22521,22520,1
414,22561,22565,22562,4
415,22594,22597,22595,3
416,22666,22669,22667,3
417,22726,22730,22727,4
418,22786,22788,22786,2
419,22941,22943,22942,2
420,23003,23006,23003,3
421,23012,23015,23012,3
422,23038,23041,23038,3
423,23055,23059,23055,4
424,23138,23141,23139,3
425,23242,23243,23242,1
426,23314,23316,23315,2
427,23326,23329,23326,3
428,23418,23422,23419,4
429,23509,23515,23509,6
430,23557,23566,23558,9
431,23609,23615,23613,6
432,23648,23654,23648,6
433,23736,23743,23737,7
434,23791,23796,23793,5
435,23835,23837,23836,2
436,23864,23867,23865,3
437,23915,23922,23919,7
438,23968,23972,23970,4
439,23999,24005,24001,6
440,24062,24066,24063,4
