,Start_blink,End_blink,Blink_frame,No_of_frames
0,22,25,22,3
1,82,90,85,8
2,185,189,185,4
3,399,404,402,5
4,430,436,432,6
5,469,473,471,4
6,483,541,486,58
7,565,610,568,45
8,611,612,611,1
9,898,915,898,17
10,1141,1145,1141,4
11,1259,1264,1261,5
12,1524,1533,1526,9
13,1610,1629,1612,19
14,1707,1753,1707,46
15,1785,1791,1787,6
16,1943,1974,1946,31
17,2122,2128,2124,6
18,2318,2324,2318,6
19,2425,2436,2425,11
20,2549,2572,2551,23
21,2961,2966,2963,5
22,3173,3180,3175,7
23,3277,3292,3280,15
24,3359,3409,3360,50
25,3735,3739,3735,4
26,3938,3944,3941,6
27,4129,4157,4129,28
28,4281,4285,4281,4
29,4396,4496,4396,100
30,4812,4818,4814,6
31,5025,5028,5025,3
32,5084,5106,5087,22
33,5225,5230,5225,5
34,5422,5430,5422,8
35,5668,5672,5668,4
36,5712,5717,5714,5
37,5812,5815,5812,3
38,5879,5883,5879,4
39,6283,6289,6285,6
40,6732,6739,6734,7
41,6789,6795,6790,6
42,6833,6838,6835,5
43,6897,7028,6897,131
44,7352,7358,7352,6
45,7531,7535,7532,4
46,7593,7597,7593,4
47,7636,7647,7636,11
48,7875,7881,7875,6
49,8026,8037,8026,11
50,8206,8212,8207,6
51,8479,8484,8481,5
52,8573,8582,8575,9
53,8755,8766,8757,11
54,8816,8821,8816,5
55,9157,9162,9159,5
56,9257,9261,9257,4
57,9784,9790,9784,6
58,9801,9806,9804,5
59,9829,9931,9829,102
60,9945,9951,9945,6
61,10144,10148,10144,4
62,10260,10266,10262,6
63,10473,10482,10475,9
64,10546,10551,10546,5
65,10585,10595,10587,10
66,10769,10775,10769,6
67,11429,11431,11429,2
68,11576,11585,11578,9
69,11724,11743,11724,19
70,11873,11884,11873,11
71,12171,12179,12173,8
72,12213,12231,12213,18
73,12374,12381,12375,7
74,12435,12441,12437,6
75,12470,12475,12473,5
76,12587,12591,12589,4
77,12694,12698,12696,4
78,13031,13238,13031,207
79,13239,13243,13239,4
80,13689,13696,13690,7
81,13727,13729,13727,2
82,13759,13764,13761,5
83,14006,14014,14009,8
84,14108,14129,14108,21
85,14177,14181,14179,4
86,14218,14231,14218,13
87,14301,14308,14303,7
88,14418,14421,14418,3
89,14620,14624,14620,4
90,14908,14912,14908,4
91,15291,15293,15291,2
92,15435,15438,15435,3
93,15549,15557,15549,8
94,15578,15585,15578,7
95,15690,15695,15692,5
96,15759,15773,15760,14
97,15828,15832,15830,4
98,16042,16048,16043,6
99,16072,16075,16072,3
100,16407,16414,16408,7
101,16469,16475,16471,6
102,16603,16617,16606,14
103,16885,16888,16885,3
104,17033,17039,17035,6
105,17061,17154,17061,93
106,17155,17157,17155,2
107,17182,17197,17182,15
108,17290,17311,17293,21
109,17502,17516,17505,14
110,17670,17675,17673,5
111,17870,17873,17870,3
112,18184,18188,18184,4
113,18600,18606,18603,6
114,18716,18726,18718,10
115,18908,18913,18908,5
116,18976,18982,18978,6
117,19102,19110,19102,8
118,19202,19208,19205,6
119,19285,19288,19285,3
120,19376,19388,19376,12
121,19487,19492,19489,5
122,19785,19790,19786,5
123,19842,19858,19844,16
124,19915,19943,19918,28
125,20020,20025,20023,5
126,20048,20054,20051,6
127,20117,20127,20119,10
128,20235,20241,20237,6
129,20424,20428,20424,4
130,20659,20667,20661,8
131,20691,20751,20691,60
132,20765,20887,20765,122
133,20888,20903,20888,15
134,21074,21080,21077,6
135,21186,21197,21188,11
136,21350,21366,21353,16
137,21430,21450,21432,20
138,21550,21555,21552,5
139,21667,21687,21667,20
140,21713,21717,21713,4
141,21883,21891,21886,8
142,21907,21912,21909,5
143,22129,22136,22132,7
144,22258,22276,22258,18
145,22437,22439,22437,2
146,22804,22814,22807,10
147,23013,23019,23013,6
148,23352,23359,23355,7
149,23389,23395,23391,6
150,23472,23476,23474,4
151,23562,23566,23562,4
152,23744,23749,23744,5
153,23765,23776,23766,11
154,23811,23816,23813,5
155,23891,23894,23891,3
156,23925,23930,23927,5
157,23987,23993,23989,6
158,24046,24049,24046,3
159,24079,24103,24079,24
160,24198,24208,24201,10
161,24338,24343,24338,5
162,24376,24381,24378,5
163,24536,24544,24538,8
164,24602,24606,24602,4
165,24709,24725,24712,16
166,24848,24853,24850,5
167,24898,24905,24900,7
168,24980,24998,24982,18
169,25051,25074,25051,23
170,25103,25123,25103,20
171,25139,25152,25141,13
172,25178,25184,25180,6
173,25396,25401,25396,5
174,25448,25454,25451,6
175,25480,25485,25480,5
176,25568,25576,25570,8
177,25587,25598,25590,11
178,25683,25690,25685,7
179,25718,25725,25721,7
