,Start_blink,End_blink,Blink_frame,No_of_frames
0,30,33,31,3
1,88,92,89,4
2,151,158,154,7
3,202,205,203,3
4,350,353,351,3
5,565,566,565,1
6,623,626,625,3
7,776,777,776,1
8,819,822,820,3
9,928,931,929,3
10,1069,1072,1070,3
11,1170,1173,1171,3
12,1292,1323,1296,31
13,1335,1340,1337,5
14,1356,1359,1357,3
15,1371,1374,1372,3
16,1545,1548,1546,3
17,2430,2434,2431,4
18,2574,2575,2574,1
19,2644,2647,2646,3
20,2864,2866,2865,2
21,2928,2936,2931,8
22,3067,3069,3067,2
23,3869,3874,3870,5
24,4000,4004,4002,4
25,4122,4125,4123,3
26,5042,5047,5043,5
27,5178,5192,5180,14
28,5251,5256,5254,5
29,5289,5292,5290,3
30,5298,5300,5299,2
31,5326,5352,5327,26
32,5404,5463,5406,59
33,5482,5485,5483,3
34,5607,5610,5608,3
35,5747,5749,5748,2
36,5763,5769,5767,6
37,5891,5892,5891,1
38,5955,5957,5956,2
39,6486,6506,6489,20
40,6569,6574,6570,5
41,6634,6636,6635,2
42,6711,6714,6712,3
43,7187,7189,7188,2
44,7248,7250,7249,2
45,7259,7265,7260,6
46,8004,8007,8005,3
47,8371,8381,8372,10
48,8611,8614,8613,3
49,8678,8681,8680,3
50,8726,8727,8726,1
51,8778,8781,8779,3
52,9047,9051,9048,4
53,9184,9186,9184,2
54,9196,9204,9198,8
55,9271,9273,9271,2
56,9374,9376,9375,2
57,9562,9566,9563,4
58,9663,9665,9664,2
59,9747,9750,9748,3
60,9927,9930,9928,3
61,10020,10021,10020,1
62,10038,10040,10038,2
63,10280,10283,10281,3
64,10320,10323,10321,3
65,10383,10385,10383,2
66,10505,10507,10505,2
67,10519,10522,10520,3
68,10680,10682,10681,2
69,10740,10748,10743,8
70,10872,10880,10873,8
71,10977,10979,10977,2
72,10992,10996,10995,4
73,11118,11119,11118,1
74,11239,11242,11240,3
75,11410,11413,11411,3
76,11569,11571,11570,2
77,11625,11627,11625,2
78,11792,11795,11793,3
79,11960,11970,11964,10
80,12088,12089,12088,1
81,12101,12103,12101,2
82,12283,12284,12283,1
83,12337,12340,12338,3
84,12387,12389,12387,2
85,12573,12575,12573,2
86,12593,12596,12594,3
87,12653,12655,12654,2
88,12692,12696,12692,4
89,12700,12704,12702,4
90,12749,12752,12750,3
91,12799,12802,12800,3
92,12813,12817,12814,4
93,12864,12867,12865,3
94,12907,12910,12908,3
95,12948,12951,12950,3
96,13035,13037,13036,2
97,13052,13054,13053,2
98,13098,13100,13099,2
99,13143,13145,13144,2
100,13176,13178,13177,2
101,13279,13281,13280,2
102,13345,13349,13348,4
103,13412,13416,13413,4
104,13478,13481,13479,3
105,13576,13579,13577,3
106,13588,13596,13591,8
107,13665,13675,13666,10
108,13704,13718,13708,14
109,13755,13760,13757,5
110,13789,13796,13790,7
111,13813,13824,13814,11
112,13864,13874,13866,10
113,13912,13919,13914,7
114,13941,13944,13942,3
115,13960,13966,13963,6
116,14024,14028,14025,4
117,14045,14048,14046,3
118,14096,14099,14097,3
119,14122,14125,14123,3
120,14154,14158,14155,4
121,14199,14202,14200,3
122,14266,14281,14266,15
123,14429,14431,14430,2
124,14547,14551,14548,4
125,14622,14626,14624,4
126,14691,14693,14692,2
127,14700,14704,14703,4
128,14785,14787,14786,2
129,14814,14816,14815,2
130,14845,14847,14846,2
131,14866,14870,14869,4
132,14925,14928,14926,3
133,14971,14973,14972,2
134,14987,14989,14988,2
135,15077,15079,15078,2
136,15115,15117,15115,2
137,15160,15163,15161,3
138,15201,15204,15203,3
139,15285,15287,15286,2
140,15324,15326,15324,2
141,15372,15374,15373,2
142,15407,15410,15408,3
143,15429,15433,15431,4
144,15498,15500,15499,2
145,15560,15564,15562,4
146,15645,15648,15646,3
147,15723,15725,15723,2
148,15770,15774,15773,4
149,15872,15875,15873,3
150,15952,15954,15953,2
151,15994,15998,15995,4
152,16008,16010,16009,2
153,16070,16072,16071,2
154,16106,16110,16108,4
155,16168,16172,16169,4
156,16206,16210,16207,4
