,Start_blink,End_blink,Blink_frame,No_of_frames
0,26,32,26,6
1,121,132,121,11
2,157,176,157,19
3,256,265,259,9
4,321,327,321,6
5,347,353,347,6
6,377,381,377,4
7,485,490,485,5
8,882,886,882,4
9,1018,1022,1018,4
10,1109,1111,1109,2
11,1203,1207,1203,4
12,2589,2602,2589,13
13,3556,3560,3556,4
14,4069,4084,4069,15
15,4357,4361,4357,4
16,4571,4575,4571,4
17,4589,4596,4589,7
18,5660,5667,5660,7
19,9709,9714,9709,5
20,9861,9862,9861,1
21,14074,14082,14074,8
22,14380,14381,14380,1
23,14463,14469,14463,6
24,15522,15527,15522,5
25,15815,15818,15815,3
