,Start_blink,End_blink,Blink_frame,No_of_frames
0,11,13,12,2
1,26,28,27,2
2,89,93,92,4
3,131,138,132,7
4,140,143,141,3
5,160,163,161,3
6,186,189,187,3
7,232,237,234,5
8,262,265,264,3
9,291,293,291,2
10,310,313,311,3
11,321,325,323,4
12,461,465,463,4
13,478,481,479,3
14,542,547,543,5
15,569,571,570,2
16,580,584,581,4
17,602,606,605,4
18,656,661,657,5
19,698,701,699,3
20,732,736,733,4
21,741,745,742,4
22,756,760,757,4
23,826,830,829,4
24,881,884,882,3
25,924,927,925,3
26,970,972,971,2
27,1001,1003,1002,2
28,1056,1059,1057,3
29,1324,1327,1325,3
30,1455,1462,1457,7
31,1503,1505,1504,2
32,1574,1576,1575,2
33,1625,1629,1627,4
34,1724,1726,1725,2
35,1828,1833,1832,5
36,1886,1888,1887,2
37,1905,1909,1906,4
38,1980,1985,1981,5
39,2088,2093,2090,5
40,2148,2152,2149,4
41,2296,2300,2297,4
42,2351,2356,2352,5
43,2446,2448,2447,2
44,2553,2558,2554,5
45,2600,2604,2601,4
46,2620,2623,2621,3
47,2633,2637,2635,4
48,2697,2701,2700,4
49,2715,2719,2716,4
50,2763,2768,2764,5
51,2774,2777,2775,3
52,2903,2906,2905,3
53,2959,2963,2960,4
54,3158,3161,3159,3
55,3173,3177,3175,4
56,3186,3188,3187,2
57,3230,3240,3232,10
58,3287,3290,3288,3
59,3349,3351,3350,2
60,3420,3426,3424,6
61,3494,3496,3495,2
62,3578,3581,3580,3
63,3684,3687,3686,3
64,3714,3716,3715,2
65,3794,3797,3795,3
66,3831,3836,3833,5
67,3846,3849,3847,3
68,3914,3915,3914,1
69,3932,3933,3932,1
70,3970,3972,3971,2
71,4123,4131,4125,8
72,4172,4174,4173,2
73,4185,4189,4186,4
74,4264,4266,4265,2
75,4273,4277,4274,4
76,4311,4315,4313,4
77,4363,4370,4364,7
78,4451,4453,4452,2
79,4516,4521,4517,5
80,4557,4559,4558,2
81,4643,4645,4644,2
82,4696,4698,4697,2
83,4742,4744,4743,2
84,4767,4772,4771,5
85,4785,4790,4787,5
86,4847,4851,4848,4
87,4871,4882,4872,11
88,4918,4929,4921,11
89,4944,4952,4946,8
90,4984,4986,4985,2
91,4994,4996,4995,2
92,5037,5041,5040,4
93,5075,5082,5077,7
94,5142,5145,5143,3
95,5160,5164,5162,4
96,5195,5198,5196,3
97,5233,5237,5234,4
98,5245,5250,5247,5
99,5278,5280,5279,2
100,5320,5325,5322,5
101,5353,5359,5356,6
102,5391,5394,5392,3
103,5474,5482,5476,8
104,5529,5532,5530,3
105,5665,5672,5666,7
106,5757,5759,5758,2
107,5769,5771,5770,2
108,5796,5801,5797,5
109,5809,5814,5812,5
110,5918,5920,5919,2
111,5984,5992,5987,8
112,6183,6188,6184,5
113,6192,6194,6193,2
114,6206,6223,6208,17
115,6239,6244,6242,5
116,6259,6262,6260,3
117,6376,6384,6377,8
118,6448,6453,6450,5
119,6497,6499,6498,2
120,6586,6590,6588,4
121,6662,6666,6663,4
122,6824,6828,6827,4
123,6969,6973,6971,4
124,7035,7037,7036,2
125,7115,7120,7117,5
126,7196,7200,7197,4
127,7233,7239,7237,6
128,7253,7258,7255,5
129,7323,7326,7325,3
130,7399,7414,7401,15
131,7584,7590,7585,6
132,7641,7644,7642,3
133,7751,7754,7752,3
134,7773,7777,7775,4
135,7783,7788,7785,5
136,7842,7846,7844,4
137,7857,7860,7858,3
138,7868,7871,7869,3
139,7913,7916,7914,3
140,7955,7960,7956,5
141,8005,8009,8007,4
142,8057,8061,8058,4
143,8080,8082,8081,2
144,8094,8099,8097,5
145,8183,8187,8184,4
146,8251,8255,8252,4
147,8295,8299,8298,4
148,8366,8370,8367,4
149,8376,8380,8377,4
150,8594,8597,8594,3
151,8665,8669,8667,4
152,8920,8923,8921,3
153,8950,8953,8952,3
154,9115,9119,9116,4
155,9329,9333,9331,4
156,9413,9416,9415,3
157,9471,9475,9473,4
158,9587,9591,9588,4
159,9740,9744,9741,4
160,9753,9758,9756,5
161,9952,9955,9953,3
162,9967,9972,9968,5
163,10117,10130,10119,13
164,10131,10137,10131,6
165,10297,10308,10300,11
166,10458,10462,10460,4
167,10792,10794,10793,2
168,10862,10865,10863,3
169,10918,10921,10919,3
170,10955,10960,10956,5
171,11023,11026,11024,3
172,11147,11149,11148,2
173,11185,11188,11187,3
174,11260,11264,11263,4
175,11340,11343,11342,3
176,11385,11388,11387,3
177,11614,11616,11615,2
178,11717,11720,11718,3
179,11739,11742,11740,3
180,11784,11787,11785,3
181,11963,11966,11965,3
182,12044,12062,12045,18
183,12125,12128,12126,3
184,12188,12191,12189,3
185,12244,12257,12247,13
186,12349,12354,12351,5
187,12511,12515,12514,4
188,12526,12530,12527,4
189,12552,12556,12553,4
190,12698,12700,12699,2
191,12808,12813,12811,5
192,12879,12881,12880,2
193,12889,12892,12889,3
194,12932,12935,12934,3
195,13153,13156,13154,3
196,13318,13323,13320,5
197,13350,13368,13351,18
198,13420,13436,13423,16
199,13441,13444,13443,3
200,13632,13635,13633,3
201,17349,17354,17349,5
202,17398,17407,17402,9
203,17441,17443,17441,2
204,17650,17654,17652,4
205,17743,17745,17743,2
206,17814,17818,17817,4
207,17837,17839,17838,2
208,17858,17864,17859,6
209,17982,17988,17983,6
210,18044,18045,18044,1
211,18153,18156,18154,3
212,18187,18190,18188,3
213,18200,18203,18201,3
214,18217,18221,18218,4
215,18230,18233,18231,3
216,18267,18272,18269,5
217,18324,18328,18326,4
218,18470,18474,18471,4
219,18507,18512,18509,5
220,18523,18531,18526,8
221,18551,18559,18554,8
222,18613,18616,18615,3
223,18645,18647,18646,2
224,18663,18666,18664,3
225,18682,18688,18685,6
226,18738,18743,18739,5
227,18868,18870,18869,2
228,18982,18985,18983,3
229,19046,19048,19046,2
230,19105,19108,19106,3
231,19252,19254,19253,2
232,19261,19265,19264,4
233,19328,19333,19330,5
234,19342,19346,19343,4
235,19379,19382,19380,3
236,19433,19436,19434,3
237,19458,19462,19461,4
238,19746,19748,19747,2
239,19806,19810,19808,4
240,19939,19941,19940,2
241,19958,19976,19959,18
242,20065,20068,20066,3
243,20308,20312,20310,4
244,20421,20422,20421,1
245,20569,20571,20570,2
246,20597,20608,20598,11
247,20676,20682,20678,6
248,20742,20752,20746,10
249,20785,20790,20787,5
250,20832,20836,20834,4
251,20870,20873,20871,3
252,20895,20899,20896,4
253,20968,20972,20969,4
254,20977,20982,20980,5
255,21035,21041,21039,6
256,21134,21139,21137,5
257,21307,21311,21309,4
258,21506,21510,21508,4
259,21536,21540,21537,4
260,21552,21554,21553,2
261,21658,21661,21659,3
262,21707,21711,21708,4
263,21742,21746,21745,4
264,21779,21784,21783,5
265,21827,21831,21828,4
266,21889,21892,21890,3
267,21935,21938,21936,3
268,22015,22020,22016,5
269,22066,22070,22069,4
270,22099,22103,22102,4
271,22150,22153,22152,3
272,22218,22221,22219,3
273,22333,22336,22334,3
274,22426,22429,22427,3
275,22438,22441,22439,3
276,22475,22478,22476,3
277,22501,22503,22502,2
278,22612,22615,22613,3
279,22627,22630,22628,3
280,22671,22674,22672,3
281,22736,22752,22736,16
282,22864,22867,22865,3
283,22997,23000,22998,3
284,23143,23146,23144,3
285,23486,23488,23487,2
286,23659,23663,23661,4
287,23698,23701,23700,3
288,23723,23728,23726,5
289,23845,23847,23846,2
290,23873,23875,23873,2
291,24091,24096,24093,5
292,24113,24118,24116,5
293,24210,24212,24211,2
294,24297,24302,24300,5
295,24460,24464,24461,4
296,24578,24581,24580,3
297,24689,24692,24690,3
298,24824,24828,24825,4
299,25012,25014,25013,2
300,25101,25102,25101,1
301,25122,25124,25122,2
302,25565,25568,25567,3
303,25630,25635,25632,5
304,25692,25695,25693,3
305,25758,25761,25759,3
306,25803,25807,25804,4
307,25943,25946,25944,3
308,25953,25956,25954,3
309,25963,25965,25964,2
310,26025,26027,26025,2
311,26158,26161,26159,3
312,26221,26224,26222,3
313,26368,26370,26369,2
314,26435,26437,26436,2
315,26589,26594,26592,5
316,26721,26724,26722,3
317,26736,26741,26737,5
318,27090,27094,27091,4
319,27275,27278,27276,3
320,27440,27460,27444,20
321,27574,27575,27574,1
322,27711,27715,27713,4
323,27956,27967,27960,11
324,27999,28004,28002,5
325,28164,28167,28166,3
326,28219,28222,28220,3
327,28273,28277,28274,4
328,28324,28327,28325,3
329,28395,28403,28399,8
330,28450,28456,28452,6
331,28506,28510,28507,4
332,28601,28603,28602,2
333,28668,28671,28668,3
334,28680,28705,28680,25
335,28837,28840,28838,3
336,28848,28851,28848,3
337,29132,29133,29132,1
338,29751,29757,29752,6
339,29778,29784,29780,6
340,29842,29852,29843,10
341,30141,30152,30142,11
342,30349,30368,30362,19
343,30446,30450,30447,4
344,30484,30491,30485,7
345,30495,30500,30497,5
346,30577,30583,30578,6
347,30605,30611,30606,6
348,30647,30650,30648,3
349,30671,30688,30672,17
350,30789,30809,30793,20
351,30874,30877,30875,3
352,30913,30916,30914,3
353,31180,31185,31182,5
354,31211,31223,31212,12
355,31267,31271,31269,4
356,31442,31447,31446,5
357,31544,31545,31544,1
358,31743,31746,31745,3
359,31768,31771,31770,3
360,31867,31873,31868,6
361,31921,31922,31921,1
362,31951,31956,31953,5
363,32041,32045,32042,4
364,32052,32054,32053,2
365,32087,32092,32088,5
366,32142,32147,32143,5
367,32241,32244,32242,3
368,32275,32277,32276,2
369,32303,32311,32305,8
370,32348,32351,32349,3
371,32376,32399,32380,23
372,32466,32468,32467,2
373,32478,32483,32482,5
374,32530,32533,32531,3
375,32540,32545,32541,5
376,32582,32586,32584,4
377,32608,32613,32610,5
378,32837,32841,32839,4
379,32851,32853,32852,2
380,32950,32953,32952,3
381,33102,33112,33103,10
382,33298,33304,33301,6
383,33331,33333,33332,2
384,33376,33379,33377,3
385,33399,33405,33400,6
386,33480,33487,33482,7
