,Start_blink,End_blink,Blink_frame,No_of_frames
0,101,110,101,9
1,258,365,258,107
2,631,636,633,5
3,1058,1071,1058,13
4,1192,1199,1192,7
5,1484,1492,1486,8
6,2383,2390,2383,7
7,2469,2486,2469,17
8,3028,3033,3028,5
9,3048,3052,3048,4
10,3254,3267,3254,13
11,3317,3327,3319,10
12,3409,3419,3411,10
13,3448,3459,3448,11
14,3497,3507,3497,10
15,3586,3588,3586,2
16,3727,3748,3727,21
17,3912,3929,3912,17
18,3963,3976,3963,13
19,4184,4188,4184,4
20,4268,4278,4268,10
21,4299,4338,4299,39
22,4416,4447,4416,31
23,5169,5171,5169,2
24,5281,5292,5282,11
25,5533,5537,5535,4
26,5709,5718,5711,9
27,6182,6186,6184,4
28,6569,6639,6569,70
29,6750,6768,6750,18
30,7125,7129,7125,4
31,7321,7328,7323,7
32,7373,7377,7375,4
33,7406,7418,7406,12
34,7584,7589,7586,5
35,7759,7764,7761,5
36,8101,8117,8101,16
37,8448,8459,8448,11
38,8627,8653,8627,26
39,8715,8724,8715,9
40,8944,8954,8944,10
41,8968,9006,8968,38
42,9145,9189,9145,44
43,9197,9218,9197,21
44,9278,9287,9278,9
45,9352,9366,9352,14
46,9378,9381,9378,3
47,9402,9409,9402,7
48,9602,9617,9602,15
49,9625,9633,9625,8
50,10080,10138,10080,58
