,Start_blink,End_blink,Blink_frame,No_of_frames
0,6,10,8,4
1,22,28,25,6
2,50,57,50,7
3,156,173,156,17
4,201,212,201,11
5,228,237,231,9
6,290,309,290,19
7,310,314,310,4
8,330,336,333,6
9,365,388,366,23
10,429,441,432,12
11,497,504,500,7
12,542,547,545,5
13,583,589,586,6
14,643,666,644,23
15,667,669,667,2
16,729,733,729,4
17,744,750,747,6
18,809,819,809,10
19,842,850,844,8
20,861,876,864,15
21,981,990,984,9
22,1335,1339,1337,4
23,1498,1510,1501,12
24,1540,1567,1542,27
25,1585,1596,1588,11
26,1658,1674,1658,16
27,1675,1681,1675,6
28,1720,1723,1720,3
29,1739,1763,1739,24
30,1764,1767,1764,3
31,1940,1943,1940,3
32,1959,1985,1962,26
33,2049,2062,2052,13
34,2113,2118,2113,5
35,2170,2176,2173,6
36,2326,2333,2326,7
37,2531,2569,2531,38
38,2595,2616,2595,21
39,3092,3104,3092,12
40,3337,3359,3337,22
41,3360,3364,3360,4
42,3394,3400,3397,6
43,3447,3451,3447,4
44,3508,3525,3508,17
45,3526,3531,3526,5
46,3547,3551,3547,4
47,3619,3622,3619,3
48,3714,3728,3714,14
49,3955,3962,3955,7
50,4015,4026,4016,11
51,4095,4101,4098,6
52,4139,4147,4141,8
53,4187,4192,4190,5
54,4270,4281,4272,11
55,4326,4333,4327,7
56,4429,4434,4429,5
57,4489,4500,4491,11
58,4572,4582,4574,10
59,4708,4774,4708,66
60,4849,4889,4849,40
61,4988,5004,4988,16
62,5086,5097,5089,11
63,5130,5134,5132,4
64,5166,5175,5169,9
65,5212,5218,5214,6
66,5286,5292,5289,6
67,5379,5397,5381,18
68,5589,5596,5590,7
69,5947,5955,5949,8
70,6020,6037,6023,17
71,6112,6131,6112,19
72,6199,6205,6199,6
73,6243,6251,6246,8
74,6313,6320,6315,7
75,6345,6359,6346,14
76,6573,6588,6576,15
77,6611,6628,6613,17
78,7035,7042,7038,7
79,7138,7143,7139,5
80,7166,7273,7166,107
81,7274,7288,7274,14
82,7353,7358,7356,5
83,7418,7426,7421,8
84,7485,7495,7486,10
85,7539,7549,7542,10
86,7604,7612,7607,8
87,7718,7724,7718,6
88,7791,7800,7792,9
89,7874,7879,7874,5
90,7890,7896,7893,6
91,7951,7959,7953,8
92,7987,7996,7990,9
93,8022,8032,8025,10
94,8060,8077,8063,17
95,8101,8131,8104,30
96,8166,8173,8168,7
97,8194,8202,8196,8
98,8318,8326,8321,8
99,8381,8390,8384,9
100,8455,8465,8457,10
101,8511,8520,8513,9
102,8569,8591,8572,22
103,8685,8691,8687,6
104,8701,8704,8701,3
105,8728,8733,8728,5
106,8749,8765,8752,16
107,8791,8804,8794,13
108,8836,8851,8838,15
109,8917,8931,8920,14
110,8948,8957,8951,9
111,8995,9005,8998,10
112,9037,9045,9039,8
113,9071,9075,9071,4
114,9147,9156,9150,9
115,9194,9206,9195,12
116,9225,9231,9228,6
117,9283,9286,9283,3
118,9376,9382,9379,6
119,9407,9414,9410,7
120,9450,9452,9450,2
121,9499,9514,9499,15
122,9568,9575,9571,7
123,9582,9589,9585,7
124,9622,9626,9622,4
125,9713,9719,9715,6
126,9733,9740,9735,7
127,9783,9798,9784,15
128,9830,9845,9830,15
129,9880,9898,9880,18
130,9955,9963,9955,8
131,9969,9973,9970,4
132,10099,10111,10101,12
133,10204,10210,10204,6
134,10266,10286,10269,20
135,10307,10314,10309,7
136,10382,10389,10383,7
137,10428,10433,10428,5
138,10494,10499,10494,5
139,10513,10526,10513,13
140,10590,10596,10592,6
141,10644,10650,10646,6
142,10703,10708,10703,5
143,10717,10721,10717,4
144,10756,10761,10758,5
145,10780,10784,10780,4
146,10788,10794,10791,6
147,10897,10901,10898,4
148,10947,10949,10947,2
149,11008,11014,11011,6
150,11066,11073,11069,7
151,11113,11123,11115,10
152,11249,11255,11252,6
153,11267,11271,11267,4
154,11293,11295,11293,2
155,11365,11388,11365,23
156,11389,11398,11389,9
157,11402,11405,11402,3
158,11440,11458,11440,18
159,11480,11485,11482,5
160,11533,11541,11536,8
161,11576,11581,11578,5
162,11625,11630,11628,5
163,11698,11724,11700,26
164,11745,11750,11746,5
165,11835,11840,11836,5
166,11872,11883,11872,11
167,11958,11988,11958,30
168,12047,12053,12049,6
169,12197,12205,12197,8
170,12228,12235,12231,7
171,12285,12289,12285,4
172,12326,12330,12326,4
173,12386,12391,12386,5
174,12452,12462,12452,10
175,12499,12506,12501,7
176,12560,12563,12560,3
177,12573,12579,12573,6
178,12629,12638,12631,9
179,12690,12695,12690,5
180,12716,12720,12716,4
181,12728,12736,12731,8
182,12742,12746,12743,4
183,12784,12793,12786,9
184,12800,12820,12802,20
185,12867,12871,12867,4
186,12888,12893,12888,5
187,12915,12923,12918,8
188,12943,12952,12945,9
189,13035,13057,13038,22
190,13199,13207,13201,8
191,13292,13301,13294,9
192,13397,13403,13400,6
193,13410,13416,13412,6
194,13427,13432,13430,5
195,13472,13497,13472,25
196,13498,13504,13498,6
197,13587,13590,13587,3
198,13676,13681,13678,5
199,13718,13724,13721,6
200,13736,13738,13736,2
201,13750,13755,13752,5
202,13813,13821,13814,8
203,13864,13874,13864,10
204,13919,13930,13921,11
205,13971,13985,13971,14
206,14000,14006,14002,6
207,14071,14082,14074,11
208,14299,14356,14299,57
209,14357,14363,14357,6
210,14380,14385,14382,5
211,14578,14683,14578,105
212,14684,14697,14684,13
213,14907,14911,14907,4
214,14964,15035,14964,71
215,15036,15042,15036,6
216,15094,15098,15094,4
217,15104,15108,15104,4
218,15183,15191,15186,8
219,15254,15258,15256,4
220,15381,15391,15384,10
221,15422,15430,15424,8
222,15476,15485,15476,9
223,15533,15538,15535,5
224,15706,15720,15708,14
225,15774,15793,15777,19
226,15842,15850,15844,8
227,15979,15987,15981,8
228,16066,16075,16066,9
229,16163,16177,16164,14
230,16278,16374,16280,96
231,16431,16437,16433,6
232,16496,16506,16500,10
233,16552,16558,16555,6
234,16612,16618,16615,6
235,16654,16658,16654,4
236,16707,16714,16707,7
237,16920,16925,16922,5
238,17069,17075,17072,6
239,17094,17099,17096,5
240,17161,17167,17161,6
241,17208,17211,17209,3
242,17241,17246,17241,5
243,17308,17315,17310,7
244,17357,17364,17359,7
245,17393,17396,17393,3
246,17451,17509,17451,58
247,17510,17515,17510,5
248,17524,17527,17524,3
249,17692,17695,17692,3
250,17726,17731,17728,5
251,17790,17803,17790,13
252,17847,17851,17847,4
253,18115,18118,18115,3
254,18206,18210,18206,4
255,18246,18253,18246,7
256,18558,18578,18560,20
257,18579,18582,18579,3
258,18634,18640,18637,6
259,18658,18664,18658,6
260,18699,18705,18699,6
261,18753,18758,18753,5
262,18850,18853,18850,3
263,18942,18945,18942,3
264,19004,19010,19007,6
265,19057,19073,19057,16
266,19092,19098,19095,6
267,19135,19149,19135,14
268,19175,19179,19175,4
269,19224,19231,19224,7
270,19297,19309,19297,12
271,19354,19362,19354,8
272,19437,19442,19439,5
273,19472,19475,19472,3
274,19635,19638,19635,3
275,19676,19680,19676,4
276,19701,19707,19701,6
277,19790,19799,19790,9
278,19808,19812,19808,4
279,19856,19861,19858,5
280,19925,19931,19925,6
281,19989,19994,19990,5
282,20010,20013,20010,3
283,20061,20078,20063,17
284,20094,20097,20096,3
285,20115,20121,20115,6
286,20173,20177,20173,4
287,20201,20204,20201,3
288,20236,20243,20236,7
289,20291,20300,20291,9
290,20351,20358,20351,7
291,20418,20425,20418,7
292,20446,20454,20446,8
293,20511,20519,20512,8
294,20599,20611,20600,12
295,20759,20765,20759,6
296,20806,20816,20806,10
297,20856,20868,20856,12
298,20914,20917,20914,3
299,20935,20939,20935,4
300,20956,20962,20956,6
301,20990,20995,20990,5
302,21077,21086,21077,9
303,21139,21143,21139,4
304,21264,21269,21264,5
305,21323,21328,21325,5
306,21337,21343,21339,6
307,21418,21422,21418,4
308,21540,21546,21542,6
309,21610,21620,21612,10
310,21691,21701,21691,10
311,21964,21969,21964,5
312,22134,22145,22134,11
313,22255,22261,22257,6
314,22374,22378,22374,4
315,22421,22428,22421,7
316,22595,22618,22595,23
317,22632,22651,22633,19
318,22663,22667,22664,4
319,22696,22705,22696,9
320,22736,22758,22736,22
321,22772,22780,22772,8
322,22907,22917,22907,10
323,23109,23119,23111,10
324,23156,23161,23156,5
325,23197,23201,23197,4
326,23222,23226,23222,4
327,23253,23256,23253,3
328,23304,23309,23304,5
329,23396,23400,23396,4
330,23444,23452,23444,8
331,23464,23470,23464,6
332,23499,23502,23499,3
333,23569,23574,23571,5
334,23725,23731,23728,6
335,23821,23827,23821,6
336,23896,23903,23898,7
337,24139,24155,24139,16
338,24216,24237,24216,21
339,24276,24282,24278,6
340,24345,24360,24345,15
341,24438,24444,24438,6
342,24546,24555,24548,9
343,24577,24581,24577,4
344,24847,24860,24847,13
345,25137,25141,25137,4
346,25168,25181,25168,13
347,25227,25232,25227,5
348,25282,25286,25282,4
349,25397,25399,25397,2
350,25414,25419,25416,5
351,25456,25460,25458,4
352,25477,25480,25477,3
353,25485,25490,25487,5
354,25678,25682,25678,4
355,25774,25785,25774,11
356,25852,25884,25852,32
357,25901,25905,25901,4
358,25941,25946,25941,5
359,26046,26053,26048,7
360,26169,26172,26169,3
361,26279,26282,26279,3
362,26308,26310,26308,2
363,26342,26344,26342,2
364,26441,26445,26441,4
365,26485,26493,26488,8
366,26624,26629,26626,5
367,26679,26682,26679,3
368,26687,26692,26689,5
369,26729,26735,26733,6
370,26811,26815,26813,4
371,26851,26864,26851,13
372,26912,26919,26915,7
373,27008,27015,27008,7
374,27108,27113,27110,5
375,27132,27136,27134,4
376,27194,27198,27194,4
377,27316,27322,27318,6
378,27349,27351,27349,2
379,27409,27413,27409,4
380,27440,27442,27440,2
381,27543,27547,27543,4
382,27641,27643,27641,2
383,27696,27701,27696,5
384,27714,27716,27714,2
385,27813,27819,27815,6
386,27855,27860,27857,5
387,27929,27939,27932,10
388,27967,27973,27969,6
389,28060,28064,28061,4
390,28166,28171,28168,5
391,28357,28378,28357,21
392,28387,28396,28387,9
393,28474,28482,28477,8
394,28513,28517,28513,4
395,28524,28539,28526,15
396,28587,28593,28590,6
397,28609,28617,28612,8
398,28668,28684,28671,16
399,28694,28699,28696,5
400,28727,28730,28727,3
401,28770,28775,28773,5
402,28832,28839,28834,7
403,28875,28890,28875,15
404,28921,28924,28921,3
405,28939,28942,28939,3
406,28957,28959,28957,2
407,28993,28999,28996,6
408,29069,29096,29069,27
409,29097,29100,29097,3
410,29193,29206,29193,13
411,29225,29232,29225,7
412,29237,29245,29240,8
413,29318,29335,29318,17
414,29384,29391,29384,7
415,29687,29690,29687,3
416,29742,29767,29742,25
417,29959,29962,29959,3
418,30067,30084,30069,17
419,30146,30158,30147,12
420,30186,30188,30186,2
421,30258,30260,30258,2
422,30318,30321,30318,3
423,30373,30391,30373,18
424,30414,30419,30416,5
425,30464,30489,30464,25
426,30495,30501,30497,6
427,30647,30667,30647,20
428,30728,30752,30731,24
429,30802,30808,30805,6
430,30834,30840,30836,6
431,30865,30869,30865,4
432,30879,30887,30881,8
433,30900,30912,30903,12
434,30956,30965,30959,9
435,30998,31028,30998,30
436,31048,31058,31048,10
437,31098,31104,31101,6
438,31219,31221,31219,2
439,31306,31311,31308,5
440,31365,31373,31365,8
441,31427,31433,31429,6
442,31504,31508,31504,4
443,31606,31611,31608,5
444,31658,31663,31660,5
445,31670,31674,31670,4
446,31731,31736,31733,5
447,31788,31793,31790,5
448,31851,31857,31853,6
449,31918,31923,31921,5
450,31967,31972,31970,5
451,31988,31993,31991,5
452,32026,32030,32026,4
453,32063,32068,32064,5
454,32145,32151,32148,6
455,32181,32185,32181,4
456,32196,32199,32196,3
457,32203,32208,32205,5
458,32253,32261,32253,8
459,32315,32322,32315,7
460,32375,32386,32375,11
461,32474,32480,32474,6
462,32491,32496,32494,5
463,32512,32517,32514,5
464,32553,32560,32555,7
465,32574,32579,32576,5
466,32619,32635,32622,16
467,32696,32702,32699,6
468,32744,32747,32744,3
469,32795,32800,32795,5
470,32858,32863,32860,5
471,32900,32906,32902,6
472,32938,32946,32940,8
473,33009,33016,33012,7
474,33053,33066,33053,13
475,33240,33249,33242,9
