,Start_blink,End_blink,Blink_frame,No_of_frames
0,55,68,55,13
1,97,102,99,5
2,139,153,139,14
3,188,192,188,4
4,231,236,231,5
5,304,308,304,4
6,329,332,329,3
7,391,396,394,5
8,443,446,443,3
9,479,484,479,5
10,499,505,500,6
11,586,598,588,12
12,629,634,631,5
13,639,643,641,4
14,674,679,677,5
15,727,731,729,4
16,770,774,770,4
17,826,829,826,3
18,839,844,841,5
19,870,872,870,2
20,911,916,912,5
21,953,956,953,3
22,962,966,964,4
23,987,990,987,3
24,1006,1010,1008,4
25,1042,1066,1042,24
26,1079,1084,1081,5
27,1131,1135,1133,4
28,1208,1225,1208,17
29,1300,1303,1300,3
30,1320,1326,1323,6
31,1367,1374,1367,7
32,1389,1395,1391,6
33,1401,1405,1403,4
34,1414,1417,1414,3
35,1431,1433,1431,2
36,1516,1520,1516,4
37,1529,1535,1532,6
38,1557,1560,1557,3
39,1580,1584,1580,4
40,1611,1615,1611,4
41,1729,1733,1729,4
42,1774,1781,1775,7
43,1906,1972,1906,66
44,1973,1976,1973,3
45,2019,2023,2019,4
46,2029,2032,2029,3
47,2081,2084,2081,3
48,2146,2161,2146,15
49,2204,2207,2204,3
50,2211,2217,2214,6
51,2270,2275,2273,5
52,2320,2326,2322,6
53,2495,2513,2495,18
54,2555,2558,2555,3
55,2665,2683,2665,18
56,2720,2722,2720,2
57,2743,2768,2743,25
58,2769,2770,2769,1
59,2800,2820,2800,20
60,2821,2824,2821,3
61,2855,2864,2855,9
62,2878,2888,2880,10
63,2895,2901,2897,6
64,2924,2928,2924,4
65,2990,2996,2990,6
66,3011,3014,3011,3
67,3021,3027,3023,6
68,3192,3206,3192,14
69,3223,3228,3225,5
70,3268,3279,3268,11
71,3336,3374,3336,38
72,3375,3380,3375,5
73,3508,3539,3508,31
74,3717,3723,3717,6
75,3774,3779,3774,5
76,3782,3788,3783,6
77,3847,3856,3847,9
78,3922,3936,3922,14
79,3977,3987,3977,10
80,3988,3992,3988,4
81,4041,4046,4043,5
82,4101,4104,4101,3
83,4130,4139,4130,9
84,4140,4144,4140,4
85,4180,4190,4181,10
86,4191,4195,4191,4
87,4237,4244,4239,7
88,4280,4283,4280,3
89,4292,4297,4294,5
90,4339,4345,4339,6
91,4366,4372,4369,6
92,4423,4427,4425,4
93,4460,4464,4460,4
94,4488,4494,4490,6
95,4527,4531,4527,4
96,4560,4565,4560,5
97,4570,4573,4570,3
98,4599,4603,4599,4
99,4619,4623,4619,4
100,4631,4639,4634,8
101,4656,4659,4656,3
102,4703,4709,4705,6
103,4732,4745,4732,13
104,4766,4770,4766,4
105,4810,4832,4810,22
106,4903,4909,4903,6
107,4921,4926,4924,5
108,4968,4973,4970,5
109,5079,5103,5079,24
110,5130,5140,5132,10
111,5213,5303,5213,90
112,5304,5313,5304,9
113,5349,5355,5351,6
114,5375,5432,5375,57
115,5433,5435,5433,2
116,5460,5471,5460,11
117,5522,5556,5522,34
118,5557,5561,5557,4
119,5600,5605,5601,5
120,5689,5693,5689,4
121,5786,5788,5786,2
122,5904,5942,5904,38
123,5943,5951,5943,8
124,5999,6011,5999,12
125,6016,6021,6018,5
126,6025,6030,6028,5
127,6067,6071,6067,4
128,6100,6103,6100,3
129,6119,6122,6119,3
130,6127,6133,6129,6
131,6164,6168,6164,4
132,6373,6382,6373,9
133,6510,6556,6510,46
134,6557,6566,6557,9
135,6825,6835,6828,10
136,6884,6889,6884,5
137,6902,6908,6904,6
138,6932,6941,6932,9
139,6951,6966,6951,15
140,7022,7037,7022,15
141,7060,7081,7062,21
142,7232,7239,7232,7
143,7260,7274,7260,14
144,7301,7304,7301,3
145,7359,7377,7359,18
146,7401,7404,7401,3
147,7449,7453,7449,4
148,7474,7479,7475,5
149,7486,7492,7488,6
150,7566,7587,7568,21
151,7665,7671,7665,6
152,7692,7697,7692,5
153,8048,8075,8048,27
154,8096,8108,8096,12
155,8127,8157,8127,30
156,8158,8162,8158,4
157,8204,8214,8204,10
158,8219,8225,8222,6
159,8303,8320,8303,17
160,8348,8363,8350,15
161,8391,8400,8394,9
162,8443,8450,8445,7
163,8490,8494,8492,4
164,8533,8537,8533,4
165,8663,8675,8666,12
166,8750,8754,8750,4
167,8784,8792,8787,8
168,8894,8897,8894,3
169,8932,8943,8932,11
170,9023,9027,9023,4
171,9226,9230,9227,4
172,9279,9282,9279,3
173,9312,9318,9314,6
174,9409,9417,9409,8
175,9598,9608,9598,10
176,9740,9756,9740,16
177,10081,10087,10081,6
178,10131,10152,10131,21
179,10503,10509,10503,6
180,10595,10601,10595,6
181,11470,11478,11472,8
182,11542,11546,11542,4
183,11603,11606,11603,3
184,11745,11748,11745,3
185,11846,11852,11848,6
186,11860,11865,11860,5
187,11988,11994,11989,6
188,12042,12060,12042,18
189,12061,12065,12061,4
190,12114,12127,12114,13
191,12195,12200,12195,5
192,12291,12311,12291,20
193,12324,12334,12326,10
194,12476,12484,12476,8
195,12537,12552,12537,15
196,12823,12898,12823,75
197,12927,12944,12927,17
198,13129,13134,13129,5
199,13175,13180,13175,5
200,13200,13243,13200,43
201,13337,13352,13337,15
202,13411,13414,13411,3
203,13515,13520,13517,5
204,13609,13617,13611,8
205,13674,13682,13674,8
206,13697,13703,13697,6
207,13743,13749,13743,6
208,13799,13808,13800,9
209,13850,13855,13853,5
210,14071,14075,14071,4
211,14119,14127,14119,8
212,14168,14170,14168,2
213,14206,14282,14206,76
214,14292,14298,14292,6
215,14311,14316,14311,5
216,14362,14366,14362,4
217,14412,14418,14412,6
218,14727,14742,14727,15
219,14995,15010,14997,15
220,15248,15253,15248,5
221,15296,15302,15297,6
222,15349,15362,15349,13
223,15401,15426,15401,25
224,15436,15441,15437,5
225,15556,15558,15556,2
226,15633,15657,15633,24
227,15707,15714,15710,7
228,15716,15723,15719,7
229,15790,15798,15793,8
230,15808,15815,15810,7
231,15837,15853,15840,16
232,15906,15913,15909,7
233,16083,16090,16083,7
234,16098,16106,16101,8
235,16262,16269,16262,7
236,16320,16326,16322,6
237,16381,16388,16384,7
238,16412,16420,16415,8
239,16508,16515,16510,7
240,16528,16531,16528,3
241,16799,16883,16799,84
242,16893,16904,16893,11
243,16997,17015,16997,18
244,17123,17143,17123,20
245,17176,17245,17176,69
246,17246,17263,17246,17
247,17300,17305,17301,5
248,17341,17349,17341,8
249,17378,17386,17379,8
250,17389,17396,17391,7
251,17435,17445,17435,10
252,17589,17633,17589,44
253,17678,17684,17680,6
254,17710,17720,17710,10
255,17754,17762,17757,8
256,17811,17815,17811,4
257,17829,17845,17832,16
258,17917,17921,17917,4
259,17949,17962,17949,13
260,17997,18001,17997,4
261,18130,18135,18133,5
262,18199,18205,18202,6
263,18244,18249,18246,5
264,18331,18336,18331,5
265,18388,18393,18391,5
266,18426,18430,18426,4
267,18473,18476,18473,3
268,18531,18533,18531,2
269,18589,18592,18589,3
270,18719,18724,18721,5
271,18758,18768,18760,10
272,18858,18864,18861,6
273,18977,18980,18977,3
274,18992,18998,18994,6
275,19068,19073,19071,5
276,19078,19086,19081,8
277,19144,19148,19146,4
278,19200,19206,19203,6
279,19242,19250,19244,8
280,19294,19300,19296,6
281,19335,19339,19336,4
282,19406,19410,19407,4
283,19434,19438,19434,4
284,19476,19494,19478,18
285,19495,19499,19495,4
286,19535,19541,19537,6
287,19607,19661,19607,54
288,19662,19677,19662,15
289,19729,19741,19730,12
290,19763,19767,19763,4
291,19792,19797,19792,5
292,19856,19862,19856,6
293,19901,19905,19901,4
294,19949,19971,19949,22
295,20200,20217,20203,17
296,20307,20372,20307,65
297,20373,20378,20373,5
298,20402,20407,20404,5
299,20547,20554,20550,7
300,20650,20656,20652,6
301,20689,20694,20691,5
302,20734,20739,20736,5
303,20872,20878,20875,6
304,20904,20909,20906,5
305,21019,21022,21020,3
306,21090,21095,21093,5
307,21119,21132,21119,13
308,21229,21233,21229,4
309,21281,21286,21283,5
310,21338,21345,21341,7
311,21464,21469,21466,5
312,21519,21524,21519,5
313,21647,21653,21648,6
314,21661,21667,21664,6
315,21688,21693,21690,5
316,21744,21749,21744,5
317,21781,21785,21782,4
318,21825,21834,21825,9
319,21861,21866,21863,5
320,21873,21878,21875,5
321,21932,21946,21932,14
322,21987,21993,21990,6
323,22008,22017,22011,9
324,22065,22072,22065,7
325,22102,22107,22102,5
326,22113,22119,22116,6
327,22130,22149,22132,19
328,22232,22252,22232,20
329,22289,22301,22289,12
330,22369,22375,22370,6
331,22453,22462,22453,9
332,22590,22600,22590,10
333,22601,22604,22601,3
334,22681,22687,22683,6
335,22855,22899,22855,44
336,22900,22917,22900,17
337,23038,23051,23038,13
338,23100,23104,23102,4
339,23241,23248,23244,7
340,23338,23343,23340,5
341,23349,23355,23351,6
342,23377,23388,23380,11
343,23413,23418,23415,5
344,23474,23485,23476,11
345,23533,23537,23533,4
346,23639,23657,23639,18
347,23838,23843,23838,5
348,23865,23874,23867,9
349,23886,23891,23886,5
350,24077,24084,24078,7
351,24097,24103,24100,6
352,24172,24177,24172,5
353,24304,24307,24304,3
354,24337,24351,24337,14
355,24352,24357,24352,5
356,24362,24367,24364,5
357,24436,24443,24438,7
358,24446,24451,24449,5
359,24501,24511,24501,10
360,24549,24566,24549,17
361,24619,24621,24619,2
362,24685,24692,24685,7
363,24711,24718,24714,7
364,24743,24746,24743,3
365,24782,24785,24782,3
366,24895,24898,24895,3
367,24941,24956,24941,15
368,25006,25012,25006,6
369,25065,25071,25068,6
370,25124,25128,25124,4
371,25193,25224,25193,31
372,25269,25282,25269,13
373,25323,25364,25323,41
374,25427,25431,25427,4
375,25443,25446,25443,3
376,25481,25485,25483,4
377,25544,25547,25544,3
378,25585,25600,25587,15
379,25601,25614,25601,13
380,25649,25654,25650,5
381,25698,25704,25698,6
382,25763,25769,25763,6
383,25814,25823,25816,9
384,25853,25859,25853,6
385,25931,25933,25931,2
386,26056,26064,26056,8
387,26144,26146,26144,2
388,26204,26209,26204,5
389,26234,26240,26236,6
390,26277,26281,26277,4
391,26406,26410,26408,4
392,26434,26478,26434,44
393,26479,26490,26479,11
394,26542,26552,26545,10
395,26603,26606,26603,3
396,26680,26685,26680,5
397,26740,26745,26740,5
398,26788,26793,26790,5
399,26830,26836,26830,6
400,26859,26862,26859,3
401,26910,26916,26910,6
402,26947,26951,26947,4
403,27019,27022,27019,3
404,27027,27032,27029,5
405,27111,27113,27111,2
406,27162,27166,27164,4
407,27178,27184,27178,6
408,27246,27252,27248,6
409,27355,27360,27357,5
410,27373,27375,27373,2
411,27422,27426,27422,4
412,27435,27443,27437,8
413,27474,27488,27474,14
414,27489,27513,27489,24
415,27575,27581,27577,6
416,27668,27675,27669,7
417,27718,27721,27718,3
418,27791,27795,27791,4
419,27842,27847,27844,5
420,27861,27866,27863,5
421,27899,27903,27901,4
422,27936,27939,27936,3
423,28136,28143,28136,7
424,28249,28254,28251,5
425,28322,28330,28322,8
426,28494,28500,28496,6
427,28552,28564,28554,12
428,28572,28594,28574,22
429,28640,28643,28640,3
430,28726,28732,28728,6
431,28850,28857,28850,7
432,28909,28915,28909,6
433,28979,28992,28979,13
434,29008,29011,29008,3
435,29083,29087,29083,4
436,29325,29333,29325,8
437,29389,29394,29389,5
438,29463,29468,29464,5
439,29514,29537,29514,23
440,29618,29626,29618,8
441,29815,29821,29816,6
442,29925,29929,29925,4
443,29958,29964,29958,6
444,30036,30040,30036,4
445,30050,30052,30050,2
446,30066,30073,30068,7
447,30124,30146,30124,22
448,30223,30226,30223,3
449,30234,30237,30234,3
450,30262,30270,30262,8
451,30271,30276,30271,5
452,30352,30367,30352,15
453,30382,30387,30382,5
454,30437,30453,30437,16
455,30454,30459,30454,5
456,30471,30475,30472,4
457,30546,30550,30546,4
458,30560,30564,30560,4
459,30573,30577,30573,4
460,30590,30593,30590,3
461,30650,30654,30650,4
462,30736,30742,30736,6
463,30777,30781,30777,4
464,30807,30812,30809,5
465,30861,30866,30863,5
466,30906,30912,30906,6
467,30920,30925,30920,5
468,30962,30965,30962,3
469,30983,30986,30983,3
470,31049,31053,31049,4
471,31091,31100,31091,9
472,31152,31157,31152,5
473,31216,31222,31216,6
474,31264,31273,31264,9
475,31329,31366,31329,37
476,31367,31374,31367,7
477,31549,31556,31549,7
478,31625,31628,31625,3
479,31732,31739,31734,7
480,31787,31809,31787,22
481,31894,31897,31894,3
482,31926,31931,31928,5
483,32118,32134,32118,16
484,32222,32227,32224,5
485,32283,32286,32283,3
486,32391,32417,32391,26
487,32418,32422,32418,4
488,32449,32454,32449,5
489,32458,32461,32458,3
490,32506,32514,32507,8
491,32562,32571,32562,9
492,32613,32619,32613,6
493,32682,32692,32683,10
494,32693,32697,32693,4
495,32790,32796,32793,6
496,32833,32837,32833,4
497,32879,32903,32879,24
498,32939,32943,32939,4
499,32964,32970,32964,6
500,33020,33024,33020,4
501,33041,33045,33041,4
502,33090,33094,33090,4
503,33142,33156,33144,14
504,33216,33224,33216,8
505,33276,33297,33276,21
506,33307,33310,33307,3
507,33328,33334,33331,6
508,33427,33441,33427,14
509,33778,33798,33778,20
510,33837,33871,33837,34
511,33907,33931,33907,24
512,33932,33935,33932,3
513,33998,34003,34000,5
514,34066,34078,34068,12
515,34132,34139,34135,7
516,34192,34198,34194,6
517,34221,34229,34223,8
518,34266,34270,34267,4
519,34377,34392,34380,15
520,34420,34425,34423,5
521,34469,34480,34469,11
522,34515,34522,34516,7
523,34560,34585,34563,25
524,34611,34616,34614,5
525,34660,34667,34662,7
526,34679,34692,34682,13
527,34775,34794,34775,19
528,34795,34799,34795,4
529,34929,34936,34932,7
530,35066,35078,35068,12
531,35083,35091,35085,8
532,35104,35110,35107,6
533,35143,35166,35146,23
534,35181,35184,35181,3
535,35203,35206,35203,3
536,35211,35218,35213,7
537,35265,35277,35267,12
538,35348,35351,35348,3
539,35364,35378,35364,14
540,35422,35439,35422,17
541,35485,35488,35485,3
542,35502,35513,35502,11
543,35567,35591,35567,24
544,35592,35601,35592,9
545,35655,35668,35658,13
546,35669,35674,35669,5
547,35810,35821,35810,11
548,35851,35858,35851,7
549,35926,35929,35926,3
550,35976,35991,35979,15
551,36079,36117,36079,38
552,36165,36195,36168,30
553,36225,36279,36226,54
554,36325,36339,36326,14
