,Start_blink,End_blink,Blink_frame,No_of_frames
0,5,9,8,4
1,19,26,22,7
2,47,50,48,3
3,151,155,152,4
4,196,204,200,8
5,228,232,229,4
6,307,311,308,4
7,329,334,331,5
8,365,367,366,2
9,486,491,487,5
10,496,502,497,6
11,540,546,541,6
12,582,587,584,5
13,643,645,644,2
14,663,668,664,5
15,725,729,726,4
16,744,749,745,5
17,805,808,806,3
18,840,845,842,5
19,860,871,863,11
20,980,985,981,5
21,1304,1310,1305,6
22,1322,1325,1323,3
23,1333,1338,1336,5
24,1431,1439,1431,8
25,1441,1446,1443,5
26,1497,1502,1499,5
27,1538,1543,1539,5
28,1583,1593,1584,10
29,1655,1660,1656,5
30,1670,1679,1672,9
31,1716,1720,1718,4
32,1737,1739,1738,2
33,1788,1794,1790,6
34,1937,1940,1939,3
35,1959,1964,1961,5
36,2109,2113,2112,4
37,2169,2175,2171,6
38,2527,2530,2528,3
39,2629,2631,2630,2
40,2814,2820,2814,6
41,3052,3055,3053,3
42,3088,3093,3089,5
43,3307,3309,3308,2
44,3355,3361,3358,6
45,3394,3398,3395,4
46,3444,3446,3445,2
47,3522,3528,3523,6
48,3616,3618,3617,2
49,3712,3714,3713,2
50,3867,3870,3868,3
51,3954,3956,3954,2
52,3983,3984,3983,1
53,4015,4018,4016,3
54,4091,4094,4092,3
55,4138,4142,4140,4
56,4186,4191,4187,5
57,4268,4273,4271,5
58,4323,4326,4324,3
59,4427,4429,4428,2
60,4489,4493,4490,4
61,4679,4681,4680,2
62,4983,4988,4985,5
63,4994,4998,4995,4
64,5082,5093,5083,11
65,5119,5124,5121,5
66,5129,5133,5130,4
67,5164,5172,5165,8
68,5212,5215,5213,3
69,5285,5290,5288,5
70,5338,5340,5339,2
71,5377,5385,5380,8
72,5429,5432,5431,3
73,5439,5444,5440,5
74,5589,5591,5590,2
75,5906,5909,5907,3
76,5946,5950,5948,4
77,6018,6029,6021,11
78,6196,6199,6198,3
79,6242,6247,6243,5
80,6312,6316,6313,4
81,6341,6345,6343,4
82,6412,6418,6413,6
83,6609,6617,6612,8
84,6770,6772,6771,2
85,7035,7039,7036,4
86,7136,7138,7137,2
87,7164,7166,7164,2
88,7269,7274,7271,5
89,7351,7357,7353,6
90,7417,7423,7419,6
91,7485,7487,7486,2
92,7538,7543,7541,5
93,7603,7608,7606,5
94,7718,7720,7718,2
95,7791,7793,7792,2
96,7889,7894,7891,5
97,7950,7958,7951,8
98,7985,7991,7988,6
99,8020,8027,8023,7
100,8057,8074,8059,17
101,8098,8130,8100,32
102,8165,8169,8167,4
103,8194,8197,8196,3
104,8215,8219,8216,4
105,8318,8322,8319,4
106,8380,8385,8382,5
107,8453,8458,8455,5
108,8511,8514,8512,3
109,8568,8573,8570,5
110,8605,8609,8606,4
111,8684,8689,8686,5
112,8697,8702,8699,5
113,8725,8727,8726,2
114,8748,8755,8749,7
115,8837,8842,8838,5
116,8913,8926,8917,13
117,8946,8957,8947,11
118,8994,9000,8995,6
119,9036,9040,9037,4
120,9069,9071,9070,2
121,9144,9151,9145,7
122,9191,9194,9193,3
123,9222,9229,9225,7
124,9279,9283,9280,4
125,9374,9380,9377,6
126,9406,9411,9407,5
127,9446,9449,9447,3
128,9496,9499,9498,3
129,9564,9573,9567,9
130,9582,9586,9583,4
131,9618,9622,9619,4
132,9712,9717,9713,5
133,9731,9736,9734,5
134,9780,9783,9781,3
135,9877,9880,9878,3
136,9952,9958,9954,6
137,9967,9971,9970,4
138,10097,10102,10099,5
139,10200,10204,10202,4
140,10263,10272,10266,9
141,10304,10310,10307,6
142,10378,10382,10379,4
143,10425,10428,10426,3
144,10491,10494,10492,3
145,10511,10515,10512,4
146,10589,10593,10590,4
147,10643,10647,10644,4
148,10686,10689,10688,3
149,10700,10702,10701,2
150,10713,10717,10714,4
151,10755,10759,10757,4
152,10777,10780,10778,3
153,10787,10792,10789,5
154,10857,10861,10858,4
155,10893,10897,10896,4
156,10943,10946,10944,3
157,10981,10982,10981,1
158,11007,11013,11008,6
159,11064,11071,11065,7
160,11112,11116,11113,4
161,11247,11253,11250,6
162,11265,11267,11266,2
163,11386,11389,11387,3
164,11399,11401,11400,2
165,11437,11440,11438,3
166,11479,11483,11481,4
167,11524,11529,11526,5
168,11532,11538,11535,6
169,11574,11579,11575,5
170,11623,11629,11626,6
171,11697,11701,11700,4
172,11742,11747,11744,5
173,11809,11811,11810,2
174,11832,11835,11833,3
175,11869,11882,11869,13
176,11919,11922,11919,3
177,12047,12050,12048,3
178,12194,12198,12195,4
179,12226,12232,12227,6
180,12282,12285,12283,3
181,12323,12326,12325,3
182,12383,12387,12385,4
183,12448,12451,12450,3
184,12498,12502,12500,4
185,12558,12560,12559,2
186,12569,12574,12570,5
187,12627,12632,12629,5
188,12686,12690,12687,4
189,12713,12716,12715,3
190,12727,12733,12730,6
191,12740,12742,12741,2
192,12783,12787,12784,4
193,12799,12803,12801,4
