,Start_blink,End_blink,Blink_frame,No_of_frames
0,3,12,7,9
1,133,136,134,3
2,193,201,197,8
3,225,231,226,6
4,498,503,501,5
5,559,563,560,4
6,671,678,674,7
7,940,950,941,10
8,975,977,976,2
9,1075,1081,1078,6
10,1459,1465,1462,6
11,1486,1495,1487,9
12,1496,1498,1496,2
13,1522,1528,1526,6
14,1680,1685,1681,5
15,1700,1705,1701,5
16,1908,1914,1909,6
17,1926,1930,1927,4
18,1967,1969,1968,2
19,2040,2046,2043,6
20,2094,2098,2095,4
21,2119,2132,2121,13
22,2158,2164,2162,6
23,2198,2203,2199,5
24,2237,2243,2240,6
25,2466,2473,2467,7
26,2544,2549,2545,5
27,2567,2573,2570,6
28,2587,2592,2588,5
29,2708,2720,2711,12
30,2944,2950,2948,6
31,2966,2973,2968,7
32,3437,3442,3440,5
33,3500,3502,3501,2
34,3572,3575,3573,3
35,3591,3593,3592,2
36,3629,3632,3630,3
37,3656,3658,3657,2
38,3670,3675,3673,5
39,3691,3694,3692,3
40,3723,3727,3725,4
41,3743,3746,3744,3
42,3770,3773,3771,3
43,3843,3846,3844,3
44,3884,3887,3886,3
45,3953,3957,3954,4
46,4002,4005,4003,3
47,4100,4102,4101,2
48,4114,4118,4116,4
49,4177,4181,4178,4
50,4222,4226,4224,4
51,4266,4270,4268,4
52,4341,4344,4342,3
53,4393,4398,4395,5
54,4477,4484,4479,7
55,4573,4577,4574,4
56,4590,4592,4591,2
57,4665,4670,4668,5
58,4694,4699,4697,5
59,4771,4776,4773,5
60,4871,4875,4872,4
61,4933,4937,4934,4
62,5009,5012,5010,3
63,5100,5105,5103,5
64,5163,5170,5164,7
65,5319,5324,5320,5
66,5385,5389,5386,4
67,5452,5464,5454,12
68,5521,5531,5523,10
69,5568,5574,5569,6
70,5669,5675,5671,6
71,5736,5741,5739,5
72,5824,5830,5825,6
73,5907,5914,5908,7
74,5949,5956,5950,7
75,5994,6011,5995,17
76,6043,6051,6047,8
77,6078,6086,6079,8
78,6120,6125,6121,5
79,6306,6309,6307,3
80,6351,6355,6352,4
81,6425,6431,6426,6
82,6442,6447,6446,5
83,6539,6546,6542,7
84,6582,6588,6585,6
85,6643,6646,6644,3
86,6673,6678,6675,5
87,6721,6726,6724,5
88,6790,6795,6791,5
89,6833,6839,6834,6
90,6915,6918,6916,3
91,6977,6982,6978,5
92,6991,6995,6992,4
93,7025,7028,7026,3
94,7070,7075,7072,5
95,7098,7103,7099,5
96,7142,7145,7143,3
97,7158,7163,7161,5
98,7241,7248,7242,7
99,7560,7562,7561,2
100,7694,7699,7695,5
101,7716,7721,7718,5
102,7824,7829,7825,5
103,7843,7846,7844,3
104,8032,8038,8033,6
105,8295,8300,8298,5
106,8468,8473,8470,5
107,8511,8515,8512,4
108,8529,8534,8532,5
109,8542,8546,8543,4
110,8649,8652,8651,3
111,8728,8731,8729,3
112,8844,8849,8846,5
113,8903,8906,8904,3
114,8955,8959,8957,4
115,9007,9010,9009,3
116,9041,9045,9042,4
117,9111,9116,9114,5
118,9198,9201,9199,3
119,9241,9244,9242,3
120,9320,9324,9321,4
121,9361,9365,9363,4
122,9399,9404,9401,5
123,9447,9450,9448,3
124,9470,9480,9474,10
125,9496,9500,9497,4
126,9519,9525,9523,6
127,9550,9553,9552,3
128,9614,9618,9615,4
129,9665,9671,9669,6
130,9709,9711,9710,2
131,9790,9799,9792,9
132,9833,9836,9834,3
133,9870,9873,9871,3
134,9918,9923,9920,5
135,9971,9974,9972,3
136,10019,10022,10020,3
137,10169,10172,10170,3
138,10223,10227,10225,4
139,10336,10339,10338,3
140,10459,10463,10461,4
141,10561,10564,10562,3
142,10653,10658,10656,5
143,10790,10794,10793,4
144,10838,10842,10839,4
145,10912,10916,10914,4
146,10980,10983,10981,3
147,11034,11038,11036,4
148,11106,11109,11107,3
149,11135,11140,11136,5
150,11190,11194,11191,4
151,11252,11255,11254,3
152,11295,11299,11297,4
153,11332,11339,11334,7
154,11394,11397,11395,3
155,11458,11462,11461,4
156,11532,11538,11533,6
157,11694,11699,11697,5
158,11974,11978,11976,4
159,12038,12043,12039,5
160,12085,12092,12088,7
161,12183,12188,12184,5
162,12221,12224,12222,3
163,12432,12435,12433,3
164,12497,12502,12499,5
165,12602,12607,12603,5
166,12744,12749,12747,5
167,12854,12857,12855,3
168,12968,12971,12969,3
169,13093,13097,13094,4
170,13191,13195,13192,4
171,13359,13361,13360,2
172,13591,13595,13593,4
173,13711,13715,13712,4
174,13907,13914,13910,7
175,14077,14082,14079,5
176,14234,14239,14236,5
177,14287,14293,14288,6
178,14358,14362,14359,4
179,14397,14401,14398,4
180,14444,14449,14445,5
181,14478,14483,14479,5
182,14524,14527,14526,3
183,14548,14551,14549,3
184,14715,14719,14716,4
185,14780,14784,14781,4
186,14893,14895,14894,2
187,15140,15144,15141,4
188,15164,15167,15166,3
189,15429,15432,15430,3
190,15460,15465,15461,5
191,15486,15490,15487,4
192,15530,15534,15531,4
193,15579,15583,15580,4
194,15628,15633,15630,5
195,15677,15684,15679,7
196,15720,15724,15721,4
197,15773,15778,15774,5
198,16020,16024,16022,4
199,16072,16076,16073,4
200,16150,16155,16151,5
201,16195,16201,16198,6
202,16299,16304,16301,5
203,16419,16421,16420,2
204,16437,16441,16439,4
205,16473,16478,16475,5
206,16597,16600,16598,3
207,16666,16670,16667,4
208,16717,16721,16719,4
209,16771,16775,16773,4
210,16849,16853,16850,4
211,16897,16901,16898,4
212,16935,16940,16936,5
213,17023,17028,17026,5
214,17053,17058,17054,5
215,17143,17147,17144,4
216,17256,17258,17257,2
217,17325,17328,17326,3
218,17394,17398,17395,4
219,17421,17426,17425,5
220,17533,17538,17535,5
221,17589,17594,17590,5
222,17661,17665,17662,4
223,17772,17778,17774,6
224,17894,17899,17895,5
225,17992,17994,17993,2
226,18017,18021,18019,4
227,18125,18127,18126,2
228,18144,18146,18145,2
229,18233,18238,18235,5
230,18283,18286,18285,3
231,18314,18320,18316,6
232,18369,18373,18370,4
233,18454,18458,18456,4
234,18535,18539,18536,4
235,18636,18638,18637,2
236,18677,18680,18678,3
237,18693,18698,18696,5
238,18773,18777,18775,4
239,18824,18828,18826,4
240,18923,18926,18924,3
241,18946,18951,18948,5
242,18993,18997,18994,4
243,19123,19127,19124,4
244,19189,19193,19190,4
245,19253,19258,19255,5
246,19339,19343,19340,4
247,19402,19406,19403,4
248,19478,19482,19480,4
249,19544,19547,19545,3
250,19715,19720,19717,5
251,19799,19803,19801,4
252,19821,19830,19824,9
253,19927,19932,19929,5
254,20043,20047,20045,4
255,20161,20166,20163,5
256,20247,20252,20248,5
257,20343,20348,20346,5
258,20759,20764,20760,5
259,20925,20928,20926,3
260,21080,21083,21081,3
261,21412,21416,21413,4
262,21437,21440,21439,3
263,21484,21489,21487,5
264,21581,21584,21582,3
265,21667,21670,21668,3
266,21730,21737,21731,7
267,21833,21839,21834,6
268,22082,22086,22083,4
269,22673,22678,22675,5
270,22736,22740,22737,4
271,22831,22835,22833,4
272,22866,22871,22868,5
273,23093,23097,23095,4
274,23170,23174,23171,4
275,23214,23218,23215,4
276,23354,23357,23355,3
277,23637,23642,23638,5
278,23880,23885,23882,5
279,23923,23929,23925,6
280,24063,24067,24065,4
281,24282,24287,24284,5
282,24315,24319,24317,4
283,24374,24378,24375,4
284,24507,24512,24508,5
285,24645,24649,24647,4
286,24794,24797,24795,3
287,24927,24930,24928,3
288,25130,25133,25131,3
289,25290,25296,25293,6
290,25434,25438,25436,4
291,25534,25538,25536,4
292,25814,25818,25815,4
293,25971,25974,25972,3
294,26130,26135,26131,5
295,26389,26394,26391,5
296,26591,26595,26592,4
297,26930,26935,26934,5
298,27060,27065,27062,5
299,27232,27235,27233,3
300,27768,27776,27770,8
301,27851,27856,27853,5
302,28196,28199,28197,3
303,28370,28375,28372,5
304,28425,28430,28426,5
305,28531,28536,28532,5
306,28814,28819,28816,5
307,28987,28990,28988,3
308,29388,29390,29389,2
309,29931,29934,29933,3
310,30079,30083,30080,4
311,30198,30202,30199,4
312,30226,30230,30227,4
313,30275,30279,30278,4
314,30430,30434,30431,4
315,30533,30537,30534,4
316,30569,30574,30571,5
317,30708,30711,30709,3
318,30819,30822,30820,3
319,30884,30887,30885,3
320,30909,30911,30910,2
321,30945,30948,30947,3
322,30972,30974,30973,2
323,31060,31064,31061,4
324,31149,31151,31150,2
325,31186,31189,31188,3
326,31244,31246,31245,2
327,31329,31334,31331,5
328,31394,31397,31395,3
329,31456,31461,31457,5
330,31480,31485,31483,5
331,31580,31584,31581,4
332,31644,31648,31645,4
333,31827,31830,31829,3
334,32114,32118,32116,4
335,32207,32210,32208,3
336,32263,32269,32267,6
337,32388,32394,32390,6
338,32662,32666,32663,4
339,32758,32761,32759,3
340,32930,32934,32931,4
341,33162,33167,33165,5
342,33358,33362,33359,4
343,33439,33444,33440,5
344,33739,33742,33741,3
345,34111,34116,34114,5
346,34241,34244,34242,3
347,34368,34372,34369,4
348,34500,34503,34501,3
349,34582,34586,34584,4
350,34732,34735,34733,3
351,34829,34832,34830,3
352,34983,34985,34984,2
353,35046,35050,35047,4
354,35183,35188,35187,5
355,35323,35327,35325,4
356,35627,35629,35628,2
