,Start_blink,End_blink,Blink_frame,No_of_frames
0,14,20,15,6
1,76,77,76,1
2,185,188,186,3
3,219,222,220,3
4,232,235,233,3
5,249,253,250,4
6,262,265,263,3
7,299,304,301,5
8,356,360,358,4
9,502,506,503,4
10,539,544,541,5
11,555,563,558,8
12,583,591,586,8
13,645,648,647,3
14,677,679,678,2
15,695,698,696,3
16,714,720,717,6
17,770,775,771,5
18,900,902,901,2
19,1014,1017,1015,3
20,1078,1080,1078,2
21,1137,1140,1138,3
22,1284,1286,1285,2
23,1293,1297,1296,4
24,1360,1365,1362,5
25,1374,1378,1375,4
26,1411,1414,1412,3
27,1465,1468,1466,3
28,1490,1494,1493,4
29,1778,1780,1779,2
30,1838,1842,1840,4
31,1971,1973,1972,2
32,1990,2008,1991,18
33,2097,2100,2098,3
34,2340,2344,2342,4
35,2453,2454,2453,1
36,2601,2603,2602,2
37,2629,2640,2630,11
38,2708,2714,2710,6
39,2774,2784,2778,10
40,2817,2822,2819,5
41,2864,2868,2866,4
42,2902,2905,2903,3
43,2927,2931,2928,4
44,3000,3004,3001,4
45,3009,3014,3012,5
46,3067,3073,3071,6
47,3166,3171,3169,5
48,3339,3343,3341,4
49,3538,3542,3540,4
50,3568,3572,3569,4
51,3584,3586,3585,2
52,3690,3693,3691,3
53,3739,3743,3740,4
54,3774,3778,3777,4
55,3811,3816,3815,5
56,3859,3863,3860,4
57,3921,3924,3922,3
58,3967,3970,3968,3
59,4047,4052,4048,5
60,4098,4102,4101,4
61,4131,4135,4134,4
62,4182,4185,4184,3
63,4250,4253,4251,3
64,4365,4368,4366,3
65,4458,4461,4459,3
66,4470,4473,4471,3
67,4507,4510,4508,3
68,4533,4535,4534,2
69,4644,4647,4645,3
70,4659,4662,4660,3
71,4703,4706,4704,3
72,4768,4784,4768,16
73,4896,4899,4897,3
74,5029,5032,5030,3
75,5175,5178,5176,3
76,5518,5520,5519,2
77,5691,5695,5693,4
78,5730,5733,5732,3
79,5755,5760,5758,5
80,5877,5879,5878,2
81,5905,5907,5905,2
82,6123,6128,6125,5
83,6145,6150,6148,5
84,6242,6244,6243,2
85,6329,6334,6332,5
86,6492,6496,6493,4
87,6610,6613,6612,3
88,6721,6724,6722,3
89,6856,6860,6857,4
90,7044,7046,7045,2
91,7133,7134,7133,1
92,7154,7156,7154,2
93,7597,7600,7599,3
94,7662,7667,7664,5
95,7724,7727,7725,3
96,7790,7793,7791,3
97,7975,7978,7976,3
98,7985,7988,7986,3
99,7995,7997,7996,2
100,8057,8059,8057,2
101,8190,8193,8191,3
102,8253,8256,8254,3
103,8400,8402,8401,2
104,8467,8469,8468,2
105,8621,8626,8624,5
106,8753,8756,8754,3
107,8768,8773,8769,5
108,9122,9126,9123,4
109,9307,9310,9308,3
110,9472,9492,9476,20
111,9606,9607,9606,1
112,9743,9747,9745,4
113,9988,9999,9992,11
114,10031,10036,10034,5
115,10196,10199,10198,3
116,10251,10254,10252,3
117,10305,10309,10306,4
118,10356,10359,10357,3
119,10427,10435,10431,8
120,10482,10488,10484,6
121,10538,10542,10539,4
122,10633,10635,10634,2
123,10700,10703,10700,3
124,10712,10737,10712,25
125,10869,10872,10870,3
126,10880,10883,10880,3
127,11164,11165,11164,1
128,11783,11789,11784,6
129,11810,11816,11812,6
130,11874,11884,11875,10
