,Start_blink,End_blink,Blink_frame,No_of_frames
0,714,721,717,7
1,1332,1348,1334,16
2,1449,1607,1449,158
3,1616,1721,1616,105
4,2042,2048,2045,6
5,2078,2082,2080,4
6,2755,2759,2758,4
7,2785,2800,2788,15
8,3062,3069,3062,7
9,3453,3460,3455,7
10,3561,3586,3561,25
11,4350,4360,4350,10
12,4385,4395,4387,10
13,5120,5128,5122,8
14,5148,5169,5148,21
15,5879,5889,5881,10
16,5947,5960,5950,13
17,5999,6029,5999,30
18,6075,6081,6075,6
19,6152,6158,6155,6
20,6244,6255,6247,11
21,6576,6600,6576,24
22,7017,7063,7020,46
23,7237,7244,7240,7
24,7829,7840,7829,11
25,8355,8359,8356,4
26,8972,8978,8974,6
27,9509,9523,9509,14
28,10188,10204,10190,16
29,10965,10974,10967,9
30,11002,11010,11004,8
31,11608,11612,11608,4
32,12138,12142,12140,4
33,12158,12173,12158,15
34,12301,12319,12302,18
35,12436,12441,12438,5
36,12681,12689,12681,8
37,13634,13637,13634,3
38,13653,13819,13653,166
39,14194,14201,14194,7
40,14461,14467,14464,6
41,14808,14843,14808,35
42,16055,16058,16055,3
43,16382,16387,16382,5
44,17750,17755,17752,5
45,17916,17944,17916,28
46,19691,19695,19691,4
47,20387,20392,20387,5
48,20413,20418,20415,5
49,21163,21181,21166,18
50,21452,21459,21453,7
51,22593,22612,22596,19
52,22910,22918,22913,8
53,23786,23793,23789,7
54,24433,24442,24436,9
55,24582,24587,24582,5
56,25251,25261,25254,10
57,25283,25297,25283,14
58,25398,25405,25400,7
59,25922,25934,25924,12
60,25990,25998,25992,8
61,26488,26492,26490,4
62,26527,26533,26529,6
63,26606,26609,26606,3
64,27055,27062,27058,7
65,27067,27095,27070,28
66,27117,27119,27118,2
67,27134,27159,27136,25
68,27160,27162,27160,2
69,27172,27178,27175,6
70,27250,27255,27253,5
71,27273,27278,27276,5
72,27364,27383,27368,19
73,27401,27414,27403,13
74,27423,27428,27425,5
75,27902,27908,27904,6
76,27923,27928,27925,5
77,28046,28050,28048,4
78,28083,28106,28083,23
79,28107,28115,28107,8
