,Start_blink,End_blink,Blink_frame,No_of_frames
476,34392,34395,34392,3
477,34428,34435,34430,7
478,34526,34532,34528,6
479,34617,34636,34619,19
480,34684,34692,34687,8
481,34746,34752,34749,6
482,34786,34790,34788,4
483,34803,34825,34803,22
484,34826,34830,34826,4
485,34876,34882,34879,6
486,34909,34949,34909,40
487,35015,35020,35017,5
488,35096,35102,35099,6
489,35139,35146,35142,7
490,35267,35281,35267,14
491,35292,35298,35294,6
492,35318,35338,35318,20
493,35363,35369,35366,6
494,35404,35409,35407,5
495,35424,35428,35426,4
496,35443,35447,35443,4
497,35506,35512,35508,6
498,35637,35646,35640,9
499,35727,35729,35727,2
500,35768,35772,35768,4
501,35837,35850,35840,13
502,35955,35959,35955,4
503,35968,35974,35970,6
504,36026,36030,36027,4
505,36104,36108,36104,4
506,36303,36306,36303,3
507,36389,36394,36391,5
