,Start_blink,End_blink,Blink_frame,No_of_frames
0,11,13,12,2
1,26,28,27,2
2,89,93,92,4
3,131,138,132,7
4,140,143,141,3
5,160,163,161,3
6,186,189,187,3
7,232,237,234,5
8,262,265,264,3
9,310,313,311,3
10,321,325,323,4
11,461,465,463,4
12,478,481,479,3
13,542,547,543,5
14,569,571,570,2
15,580,584,581,4
16,602,606,605,4
17,656,661,657,5
18,698,701,699,3
19,732,736,733,4
20,741,745,742,4
21,756,760,757,4
22,826,830,829,4
23,881,884,882,3
24,924,927,925,3
25,970,972,971,2
26,1001,1003,1002,2
27,1056,1059,1057,3
28,1324,1327,1325,3
29,1455,1462,1457,7
30,1503,1505,1504,2
31,1574,1576,1575,2
32,1625,1629,1627,4
33,1724,1726,1725,2
34,1828,1833,1832,5
35,1886,1888,1887,2
36,1905,1909,1906,4
37,1980,1985,1981,5
38,2088,2093,2090,5
39,2148,2152,2149,4
40,2296,2300,2297,4
41,2351,2356,2352,5
42,2446,2448,2447,2
43,2553,2558,2554,5
44,2600,2604,2601,4
45,2620,2623,2621,3
46,2633,2637,2635,4
47,2697,2701,2700,4
48,2715,2719,2716,4
49,2763,2768,2764,5
50,2774,2777,2775,3
51,2903,2906,2905,3
52,2959,2963,2960,4
53,3158,3161,3159,3
54,3173,3177,3175,4
55,3186,3188,3187,2
56,3230,3240,3232,10
57,3287,3290,3288,3
58,3349,3351,3350,2
59,3420,3426,3424,6
60,3494,3496,3495,2
61,3578,3581,3580,3
62,3684,3687,3686,3
63,3714,3716,3715,2
64,3794,3797,3795,3
65,3831,3836,3833,5
66,3846,3849,3847,3
67,3970,3972,3971,2
68,4123,4131,4125,8
69,4172,4174,4173,2
70,4185,4189,4186,4
71,4264,4266,4265,2
72,4273,4277,4274,4
73,4311,4315,4313,4
74,4363,4370,4364,7
75,4451,4453,4452,2
76,4516,4521,4517,5
77,4557,4559,4558,2
78,4643,4645,4644,2
79,4696,4698,4697,2
80,4742,4744,4743,2
81,4767,4772,4771,5
82,4785,4790,4787,5
83,4847,4851,4848,4
84,4871,4882,4872,11
85,4918,4929,4921,11
86,4944,4952,4946,8
87,4984,4986,4985,2
88,4994,4996,4995,2
89,5037,5041,5040,4
90,5075,5082,5077,7
91,5142,5145,5143,3
92,5160,5164,5162,4
93,5195,5198,5196,3
94,5233,5237,5234,4
95,5245,5250,5247,5
96,5278,5280,5279,2
97,5320,5325,5322,5
98,5353,5359,5356,6
99,5391,5394,5392,3
100,5474,5482,5476,8
101,5529,5532,5530,3
102,5665,5672,5666,7
103,5757,5759,5758,2
104,5769,5771,5770,2
105,5796,5801,5797,5
106,5809,5814,5812,5
107,5918,5920,5919,2
108,5984,5992,5987,8
109,6183,6188,6184,5
110,6192,6194,6193,2
111,6206,6223,6208,17
112,6239,6244,6242,5
113,6259,6262,6260,3
114,6376,6384,6377,8
115,6448,6453,6450,5
116,6497,6499,6498,2
117,6586,6590,6588,4
118,6662,6666,6663,4
119,6824,6828,6827,4
120,6969,6973,6971,4
121,7035,7037,7036,2
122,7115,7120,7117,5
123,7196,7200,7197,4
124,7233,7239,7237,6
125,7253,7258,7255,5
126,7323,7326,7325,3
127,7399,7414,7401,15
128,7584,7590,7585,6
129,7641,7644,7642,3
130,7751,7754,7752,3
131,7773,7777,7775,4
132,7783,7788,7785,5
133,7842,7846,7844,4
134,7857,7860,7858,3
135,7868,7871,7869,3
136,7913,7916,7914,3
137,7955,7960,7956,5
138,8005,8009,8007,4
139,8057,8061,8058,4
140,8080,8082,8081,2
141,8094,8099,8097,5
142,8183,8187,8184,4
143,8251,8255,8252,4
144,8295,8299,8298,4
145,8366,8370,8367,4
146,8376,8380,8377,4
147,8665,8669,8667,4
148,8920,8923,8921,3
149,8950,8953,8952,3
150,9115,9119,9116,4
151,9329,9333,9331,4
152,9413,9416,9415,3
153,9471,9475,9473,4
154,9587,9591,9588,4
155,9740,9744,9741,4
156,9753,9758,9756,5
157,9952,9955,9953,3
158,9967,9972,9968,5
159,10117,10130,10119,13
160,10131,10137,10131,6
161,10297,10308,10300,11
162,10458,10462,10460,4
163,10792,10794,10793,2
164,10862,10865,10863,3
165,10918,10921,10919,3
166,10955,10960,10956,5
167,11023,11026,11024,3
168,11147,11149,11148,2
169,11185,11188,11187,3
170,11260,11264,11263,4
171,11340,11343,11342,3
172,11385,11388,11387,3
173,11614,11616,11615,2
174,11717,11720,11718,3
175,11739,11742,11740,3
176,11784,11787,11785,3
177,11963,11966,11965,3
178,12044,12062,12045,18
179,12125,12128,12126,3
180,12188,12191,12189,3
181,12244,12257,12247,13
182,12349,12354,12351,5
183,12511,12515,12514,4
184,12526,12530,12527,4
185,12552,12556,12553,4
186,12698,12700,12699,2
187,12808,12813,12811,5
188,12879,12881,12880,2
189,12932,12935,12934,3
190,13153,13156,13154,3
191,13318,13323,13320,5
192,13350,13368,13351,18
193,13420,13436,13423,16
194,13441,13444,13443,3
195,17398,17407,17402,9
196,17650,17654,17652,4
197,17814,17818,17817,4
198,17837,17839,17838,2
199,17858,17864,17859,6
200,17982,17988,17983,6
201,18153,18156,18154,3
202,18187,18190,18188,3
203,18200,18203,18201,3
204,18217,18221,18218,4
205,18230,18233,18231,3
206,18267,18272,18269,5
207,18324,18328,18326,4
208,18470,18474,18471,4
209,18507,18512,18509,5
210,18523,18531,18526,8
211,18551,18559,18554,8
212,18613,18616,18615,3
213,18645,18647,18646,2
214,18663,18666,18664,3
215,18682,18688,18685,6
216,18738,18743,18739,5
217,18868,18870,18869,2
218,18982,18985,18983,3
219,19105,19108,19106,3
220,19252,19254,19253,2
221,19261,19265,19264,4
222,19328,19333,19330,5
223,19342,19346,19343,4
224,19379,19382,19380,3
225,19433,19436,19434,3
226,19458,19462,19461,4
227,19746,19748,19747,2
228,19806,19810,19808,4
229,19939,19941,19940,2
230,19958,19976,19959,18
231,20065,20068,20066,3
232,20308,20312,20310,4
233,20569,20571,20570,2
234,20597,20608,20598,11
235,20676,20682,20678,6
236,20742,20752,20746,10
237,20785,20790,20787,5
238,20832,20836,20834,4
239,20870,20873,20871,3
240,20895,20899,20896,4
241,20968,20972,20969,4
242,20977,20982,20980,5
243,21035,21041,21039,6
244,21134,21139,21137,5
245,21307,21311,21309,4
246,21506,21510,21508,4
247,21536,21540,21537,4
248,21552,21554,21553,2
249,21658,21661,21659,3
250,21707,21711,21708,4
251,21742,21746,21745,4
252,21779,21784,21783,5
253,21827,21831,21828,4
254,21889,21892,21890,3
255,21935,21938,21936,3
256,22015,22020,22016,5
257,22066,22070,22069,4
258,22099,22103,22102,4
259,22150,22153,22152,3
260,22218,22221,22219,3
261,22333,22336,22334,3
262,22426,22429,22427,3
263,22438,22441,22439,3
264,22475,22478,22476,3
265,22501,22503,22502,2
266,22612,22615,22613,3
267,22627,22630,22628,3
268,22671,22674,22672,3
269,22864,22867,22865,3
270,22997,23000,22998,3
271,23143,23146,23144,3
272,23486,23488,23487,2
273,23659,23663,23661,4
274,23698,23701,23700,3
275,23723,23728,23726,5
276,23845,23847,23846,2
277,23870,23872,23871,2
278,24091,24096,24093,5
279,24113,24118,24116,5
280,24210,24212,24211,2
281,24297,24302,24300,5
282,24460,24464,24461,4
283,24578,24581,24580,3
284,24689,24692,24690,3
285,24824,24828,24825,4
286,25012,25014,25013,2
287,25565,25568,25567,3
288,25630,25635,25632,5
289,25692,25695,25693,3
290,25758,25761,25759,3
291,25943,25946,25944,3
292,25953,25956,25954,3
293,25963,25965,25964,2
294,26158,26161,26159,3
295,26221,26224,26222,3
296,26368,26370,26369,2
297,26435,26437,26436,2
298,26589,26594,26592,5
299,26721,26724,26722,3
300,26736,26741,26737,5
301,27090,27094,27091,4
302,27275,27278,27276,3
303,27440,27460,27444,20
304,27711,27715,27713,4
305,27956,27967,27960,11
306,27999,28004,28002,5
307,28164,28167,28166,3
308,28219,28222,28220,3
309,28273,28277,28274,4
310,28324,28327,28325,3
311,28395,28403,28399,8
312,28450,28456,28452,6
313,28506,28510,28507,4
314,28601,28603,28602,2
315,28837,28840,28838,3
316,29751,29757,29752,6
317,29778,29784,29780,6
318,29842,29852,29843,10
319,30577,30583,30578,6
320,30605,30611,30606,6
321,30647,30650,30648,3
322,30671,30688,30672,17
323,30789,30809,30793,20
324,30874,30877,30875,3
325,30913,30916,30914,3
326,31180,31185,31182,5
327,31211,31223,31212,12
328,31267,31271,31269,4
329,31442,31447,31446,5
330,31743,31746,31745,3
331,31768,31771,31770,3
332,31867,31873,31868,6
333,31918,31922,31919,4
334,31951,31956,31953,5
335,32041,32045,32042,4
336,32052,32054,32053,2
337,32087,32092,32088,5
338,32142,32147,32143,5
339,32241,32244,32242,3
340,32275,32277,32276,2
341,32303,32311,32305,8
342,32348,32351,32349,3
343,32376,32399,32380,23
344,32466,32468,32467,2
345,32478,32483,32482,5
346,32530,32533,32531,3
347,32540,32545,32541,5
348,32582,32586,32584,4
349,32608,32613,32610,5
350,32837,32841,32839,4
351,32851,32853,32852,2
352,32950,32953,32952,3
353,33102,33112,33103,10
354,33298,33304,33301,6
355,33331,33333,33332,2
356,33376,33379,33377,3
357,33399,33405,33400,6
358,33480,33487,33482,7
359,33504,33509,33505,5
360,33543,33547,33544,4
361,33580,33583,33582,3
362,33630,33634,33633,4
363,33641,33644,33642,3
364,33754,33761,33757,7
365,33770,33777,33771,7
366,33811,33818,33813,7
367,33962,33964,33963,2
368,34051,34054,34053,3
369,34240,34242,34241,2
370,34355,34360,34357,5
371,34452,34456,34454,4
372,34463,34467,34465,4
373,34492,34497,34494,5
374,34545,34549,34547,4
375,34636,34641,34638,5
376,34758,34761,34759,3
377,34787,34796,34789,9
378,34860,34864,34862,4
379,34875,34877,34876,2
380,34956,34959,34958,3
381,35004,35007,35005,3
382,35067,35075,35068,8
383,35137,35161,35140,24
384,35240,35252,35241,12
385,35253,35264,35253,11
386,35301,35314,35302,13
