,Start_blink,End_blink,Blink_frame,No_of_frames
0,6,10,8,4
1,76,77,76,1
2,149,154,150,5
3,348,350,348,2
4,490,491,490,1
5,563,566,564,3
6,637,641,639,4
7,709,710,709,1
8,727,733,728,6
9,829,832,830,3
10,1114,1117,1115,3
11,1179,1181,1180,2
12,1406,1409,1408,3
13,1482,1487,1485,5
14,1627,1631,1629,4
15,1729,1732,1730,3
16,1879,1881,1880,2
17,1907,1909,1908,2
18,2049,2051,2050,2
19,2104,2107,2105,3
20,2269,2272,2270,3
21,2389,2392,2389,3
22,2432,2435,2434,3
23,2481,2482,2481,1
24,2513,2520,2516,7
25,2538,2540,2539,2
26,2551,2552,2551,1
27,2724,2725,2724,1
28,2879,2883,2880,4
29,2894,2897,2895,3
30,2951,2954,2952,3
31,3024,3025,3024,1
32,3076,3080,3076,4
33,3265,3270,3269,5
34,3329,3331,3329,2
35,3399,3410,3400,11
36,3429,3436,3432,7
37,3567,3580,3568,13
38,3652,3659,3653,7
39,3676,3680,3679,4
40,3757,3761,3758,4
41,3839,3843,3842,4
42,3931,3934,3933,3
43,4016,4020,4017,4
44,4107,4111,4110,4
45,4260,4263,4261,3
46,4319,4323,4320,4
47,4429,4432,4429,3
48,4487,4489,4488,2
49,4502,4506,4504,4
50,4551,4554,4552,3
51,4587,4591,4588,4
52,4618,4625,4618,7
53,4755,4758,4757,3
54,4878,4881,4879,3
55,5020,5023,5021,3
56,5177,5181,5179,4
57,5222,5226,5224,4
58,5425,5428,5426,3
59,5601,5604,5602,3
60,5785,5787,5785,2
61,5863,5864,5863,1
62,6007,6011,6009,4
63,6114,6137,6115,23
64,6184,6186,6185,2
65,6212,6214,6213,2
66,6259,6262,6260,3
67,6303,6307,6305,4
68,6422,6424,6422,2
69,6497,6502,6499,5
70,6618,6621,6619,3
71,6869,6872,6871,3
72,7076,7080,7077,4
73,7130,7133,7131,3
74,7147,7151,7148,4
75,7246,7249,7246,3
76,7330,7333,7330,3
77,7432,7435,7434,3
78,7557,7560,7558,3
79,7640,7643,7642,3
80,7775,7779,7776,4
81,7848,7850,7848,2
82,7961,7964,7962,3
83,8173,8177,8174,4
84,8317,8320,8318,3
85,8411,8413,8412,2
86,8428,8430,8429,2
87,8550,8554,8553,4
88,8692,8696,8694,4
89,8718,8735,8721,17
90,8827,8829,8828,2
91,8860,8864,8861,4
92,8936,8941,8938,5
93,8990,8995,8991,5
94,9064,9068,9066,4
95,9169,9172,9170,3
96,9265,9269,9266,4
97,9353,9356,9354,3
98,9470,9474,9472,4
99,9654,9657,9654,3
100,9812,9819,9812,7
101,9890,9892,9891,2
102,9927,9929,9928,2
103,10118,10121,10119,3
104,10294,10297,10295,3
105,10407,10409,10408,2
106,10576,10579,10577,3
107,10673,10676,10674,3
108,10768,10772,10770,4
109,10821,10824,10822,3
110,10903,10905,10903,2
111,11018,11021,11019,3
112,11111,11114,11112,3
113,11303,11305,11304,2
114,11432,11436,11434,4
115,11516,11520,11518,4
116,11575,11578,11577,3
117,11611,11612,11611,1
118,11676,11680,11677,4
119,11748,11752,11750,4
120,11851,11855,11853,4
121,11915,11919,11915,4
122,11981,11983,11982,2
123,12080,12083,12081,3
124,12173,12176,12174,3
125,12243,12246,12245,3
126,12336,12339,12337,3
127,12435,12439,12436,4
128,12512,12514,12513,2
129,12645,12646,12645,1
130,12670,12672,12670,2
131,12877,12881,12880,4
132,12951,12954,12952,3
133,13006,13009,13008,3
134,13098,13100,13099,2
135,13127,13129,13127,2
136,13199,13201,13200,2
137,13404,13407,13405,3
138,13438,13440,13439,2
139,13480,13484,13481,4
140,13540,13544,13542,4
141,13619,13621,13620,2
142,13684,13688,13684,4
143,13752,13754,13753,2
144,13874,13878,13874,4
145,13980,13983,13981,3
146,14068,14072,14069,4
147,14100,14104,14101,4
148,14154,14158,14156,4
149,14229,14232,14231,3
150,14287,14291,14289,4
151,14378,14382,14380,4
152,14484,14488,14487,4
153,14581,14585,14582,4
154,14597,14600,14598,3
155,14689,14693,14691,4
156,14719,14723,14721,4
157,14785,14789,14787,4
158,14825,14830,14828,5
159,14889,14893,14891,4
160,14976,14978,14977,2
161,15035,15040,15039,5
162,15081,15084,15083,3
163,15172,15175,15173,3
164,15252,15255,15253,3
165,15395,15397,15395,2
166,15413,15417,15414,4
167,15621,15622,15621,1
168,15652,15656,15654,4
169,15777,15782,15779,5
170,15892,15896,15894,4
171,15972,15975,15974,3
172,16065,16069,16067,4
173,16139,16142,16140,3
174,16177,16178,16177,1
175,16224,16231,16225,7
