,Start_blink,End_blink,Blink_frame,No_of_frames
0,82,90,85,8
1,185,189,185,4
2,399,404,402,5
3,430,436,432,6
4,469,473,471,4
5,483,541,486,58
6,565,610,568,45
7,611,612,611,1
8,898,915,898,17
9,1141,1145,1141,4
10,1259,1264,1261,5
11,1524,1533,1526,9
12,1610,1629,1612,19
13,1707,1753,1707,46
14,1785,1791,1787,6
15,1943,1974,1946,31
16,2122,2128,2124,6
17,2318,2324,2318,6
18,2425,2436,2425,11
19,2549,2572,2551,23
20,2961,2966,2963,5
21,3173,3180,3175,7
22,3277,3292,3280,15
23,3359,3409,3360,50
24,3735,3739,3735,4
25,3938,3944,3941,6
26,4129,4157,4129,28
27,4281,4285,4281,4
28,4396,4496,4396,100
29,4812,4818,4814,6
30,5025,5028,5025,3
31,5084,5106,5087,22
32,5225,5230,5225,5
33,5422,5430,5422,8
34,5668,5672,5668,4
35,5712,5717,5714,5
36,5812,5815,5812,3
37,5879,5883,5879,4
38,6283,6289,6285,6
39,6732,6739,6734,7
40,6789,6795,6790,6
41,6833,6838,6835,5
42,6897,7028,6897,131
43,7531,7535,7532,4
44,7593,7597,7593,4
45,7636,7647,7636,11
46,7875,7881,7875,6
47,8026,8037,8026,11
48,8206,8212,8207,6
49,8479,8484,8481,5
50,8573,8582,8575,9
51,8755,8766,8757,11
52,8816,8821,8816,5
53,9157,9162,9159,5
54,9257,9261,9257,4
55,9784,9790,9784,6
56,9801,9806,9804,5
57,9828,9931,9828,103
58,9945,9951,9945,6
59,10144,10148,10144,4
60,10260,10266,10262,6
61,10473,10482,10475,9
62,10545,10557,10545,12
63,10585,10595,10587,10
64,10769,10775,10769,6
65,11576,11585,11578,9
66,11724,11743,11724,19
67,11873,11884,11873,11
68,12171,12179,12173,8
69,12213,12231,12213,18
70,12374,12381,12375,7
71,12435,12441,12437,6
72,12470,12475,12473,5
73,12587,12591,12589,4
74,12694,12698,12696,4
75,13237,13243,13239,6
76,13689,13696,13690,7
77,13727,13729,13727,2
78,13759,13764,13761,5
79,14006,14014,14009,8
80,14106,14130,14106,24
81,14166,14178,14166,12
82,14179,14181,14179,2
83,14217,14231,14217,14
84,14301,14308,14303,7
85,14418,14421,14418,3
86,14620,14624,14620,4
87,14908,14912,14908,4
88,15288,15294,15290,6
89,15435,15438,15435,3
90,15549,15557,15549,8
91,15578,15585,15578,7
92,15690,15695,15692,5
93,15759,15773,15760,14
94,15828,15832,15830,4
95,16042,16048,16043,6
96,16071,16076,16071,5
97,16407,16414,16408,7
98,16469,16475,16471,6
99,16603,16617,16606,14
100,16885,16888,16885,3
101,17033,17039,17035,6
102,17058,17154,17058,96
103,17155,17157,17155,2
104,17182,17197,17182,15
105,17290,17311,17293,21
106,17502,17516,17505,14
107,17670,17675,17673,5
108,17870,17873,17870,3
109,18184,18188,18184,4
110,18600,18606,18603,6
111,18716,18726,18718,10
112,18908,18913,18908,5
113,18976,18982,18978,6
114,19102,19110,19102,8
115,19202,19208,19205,6
116,19285,19288,19285,3
117,19376,19388,19376,12
118,19487,19492,19489,5
119,19785,19790,19786,5
120,19842,19858,19844,16
121,19915,19943,19918,28
122,20020,20025,20023,5
123,20048,20054,20051,6
124,20117,20127,20119,10
125,20235,20241,20237,6
126,20424,20428,20424,4
127,20659,20667,20661,8
128,20690,20752,20690,62
129,20887,20903,20887,16
130,21074,21080,21077,6
131,21186,21197,21188,11
132,21350,21366,21353,16
133,21430,21450,21432,20
134,21550,21555,21552,5
135,21667,21687,21667,20
136,21883,21891,21886,8
137,21907,21912,21909,5
138,22129,22136,22132,7
139,22437,22439,22437,2
140,22804,22814,22807,10
141,23352,23359,23355,7
142,23389,23395,23391,6
143,23472,23476,23474,4
144,23562,23566,23562,4
145,23743,23749,23743,6
146,23765,23776,23766,11
147,23811,23816,23813,5
148,23891,23894,23891,3
149,23925,23930,23927,5
150,23987,23993,23989,6
151,24046,24049,24046,3
152,24079,24103,24079,24
153,24198,24208,24201,10
154,24338,24343,24338,5
155,24376,24381,24378,5
156,24536,24544,24538,8
157,24602,24606,24602,4
158,24709,24725,24712,16
159,24848,24853,24850,5
160,24898,24905,24900,7
161,24980,24998,24982,18
162,25051,25074,25051,23
163,25103,25123,25103,20
164,25139,25152,25141,13
165,25178,25184,25180,6
166,25396,25401,25396,5
167,25448,25454,25451,6
168,25480,25485,25480,5
169,25568,25576,25570,8
170,25587,25598,25590,11
171,25683,25690,25685,7
172,25718,25725,25721,7
173,25759,25766,25759,7
174,25824,25833,25827,9
175,25903,25910,25906,7
176,25925,25936,25927,11
177,26058,26073,26061,15
178,26163,26171,26166,8
179,26249,26257,26252,8
180,26581,26584,26581,3
181,26639,26646,26642,7
182,26944,26950,26944,6
183,27091,27097,27093,6
184,27164,27175,27164,11
185,27445,27450,27445,5
186,27542,27549,27545,7
187,27656,27662,27658,6
188,27782,27789,27785,7
189,27870,27878,27873,8
190,27968,27974,27971,6
