,Start_blink,End_blink,Blink_frame,No_of_frames
0,81,86,84,5
1,182,186,183,4
2,265,269,266,4
3,380,382,381,2
4,399,404,401,5
5,429,433,430,4
6,470,473,471,3
7,481,532,484,51
8,563,569,564,6
9,799,801,799,2
10,892,898,893,6
11,963,964,963,1
12,1138,1141,1139,3
13,1522,1528,1525,6
14,1609,1619,1610,10
15,1785,1788,1786,3
16,1942,1948,1944,6
17,1957,1960,1958,3
18,2121,2125,2123,4
19,2316,2318,2317,2
20,2420,2425,2423,5
21,2549,2552,2550,3
22,2960,2965,2962,5
23,3174,3179,3175,5
24,3204,3213,3205,9
25,3276,3284,3279,8
26,3356,3362,3357,6
27,3732,3735,3733,3
28,3937,3942,3938,5
29,4004,4008,4005,4
30,4031,4033,4032,2
31,4127,4129,4128,2
32,4276,4282,4280,6
33,4662,4665,4664,3
34,4811,4815,4813,4
35,5021,5025,5023,4
36,5084,5088,5085,4
37,5222,5225,5224,3
38,5418,5421,5420,3
39,5506,5511,5508,5
40,5666,5669,5667,3
41,5711,5715,5712,4
42,5809,5812,5811,3
43,5875,5879,5876,4
44,6005,6008,6005,3
45,6282,6286,6283,4
46,6530,6531,6530,1
47,6731,6735,6732,4
48,6787,6791,6788,4
49,6833,6836,6834,3
50,7039,7041,7040,2
51,7350,7353,7350,3
52,7527,7531,7528,4
53,7589,7592,7591,3
54,7634,7637,7635,3
55,7871,7875,7873,4
56,7946,7948,7946,2
57,8024,8027,8025,3
58,8205,8208,8206,3
59,8219,8221,8220,2
60,8342,8345,8343,3
61,8478,8482,8479,4
62,8572,8576,8574,4
63,8754,8758,8755,4
64,8812,8816,8814,4
65,9156,9160,9157,4
66,9255,9258,9256,3
67,9700,9701,9700,1
68,9781,9784,9782,3
69,9800,9805,9801,5
70,9823,9829,9824,6
71,9941,9944,9942,3
72,10140,10145,10143,5
73,10259,10263,10261,4
74,10472,10476,10473,4
75,10543,10546,10544,3
76,10583,10589,10584,6
77,10768,10771,10768,3
78,11188,11190,11188,2
79,11722,11728,11723,6
80,11871,11874,11872,3
81,12170,12174,12173,4
82,12210,12212,12211,2
83,12374,12376,12375,2
84,12434,12438,12436,4
85,12469,12474,12471,5
86,12585,12590,12587,5
87,12693,12697,12696,4
88,13237,13240,13238,3
89,13689,13693,13689,4
90,13723,13727,13725,4
91,13758,13762,13760,4
92,14005,14010,14007,5
93,14102,14104,14103,2
94,14165,14169,14165,4
95,14177,14180,14178,3
96,14212,14217,14215,5
97,14301,14304,14302,3
98,14414,14419,14416,5
99,14617,14622,14617,5
100,14906,14909,14907,3
101,15288,15291,15289,3
102,15432,15435,15433,3
103,15546,15550,15547,4
104,15575,15578,15576,3
105,15689,15693,15690,4
106,15732,15733,15732,1
107,15755,15759,15757,4
108,15827,15831,15829,4
109,15949,15952,15950,3
110,16039,16042,16041,3
111,16068,16071,16070,3
112,16164,16166,16165,2
113,16407,16409,16408,2
114,16467,16472,16470,5
115,16603,16607,16604,4
116,16881,16886,16884,5
117,17033,17036,17034,3
118,17154,17156,17155,2
119,17177,17181,17178,4
120,17285,17288,17286,3
121,17501,17510,17503,9
122,17533,17537,17534,4
123,17669,17674,17671,5
124,17866,17869,17868,3
125,18181,18184,18182,3
126,18365,18369,18367,4
127,18600,18604,18601,4
128,18715,18719,18716,4
129,18904,18908,18906,4
130,18975,18979,18976,4
131,19100,19105,19101,5
132,19201,19206,19202,5
133,19282,19286,19283,4
134,19374,19378,19374,4
135,19486,19490,19487,4
136,19695,19697,19696,2
137,19785,19787,19786,2
138,19840,19847,19843,7
139,19909,19943,19910,34
140,20020,20024,20021,4
141,20049,20052,20050,3
142,20117,20120,20118,3
143,20232,20241,20236,9
144,20421,20424,20422,3
145,20633,20636,20635,3
146,20659,20662,20660,3
147,20688,20690,20689,2
148,20884,20888,20886,4
149,21073,21078,21074,5
150,21185,21189,21187,4
