,Start_blink,End_blink,Blink_frame,No_of_frames
0,78,83,79,5
1,108,115,111,7
2,127,129,128,2
3,223,228,224,5
4,261,275,263,14
5,583,586,584,3
6,599,609,601,10
7,645,669,647,24
8,1117,1125,1119,8
9,1152,1166,1153,14
10,1760,1766,1761,6
11,1818,1827,1821,9
12,2090,2095,2091,5
13,2451,2456,2452,5
14,2483,2491,2484,8
15,2604,2609,2608,5
16,2777,2779,2778,2
17,2814,2820,2815,6
18,3870,3873,3871,3
19,4416,4419,4417,3
20,4839,4845,4841,6
21,4949,4964,4950,15
22,4979,4984,4982,5
23,5042,5054,5043,12
24,5105,5119,5109,14
25,5138,5140,5139,2
26,5386,5390,5388,4
27,5462,5466,5463,4
28,5703,5711,5704,8
29,5735,5746,5738,11
30,5782,5790,5783,8
31,5813,5819,5814,6
32,5906,5912,5908,6
33,6068,6082,6070,14
34,6085,6091,6086,6
35,6116,6121,6117,5
36,6197,6200,6198,3
37,6254,6257,6255,3
38,6374,6380,6376,6
39,6631,6640,6632,9
40,6669,6674,6671,5
41,6696,6704,6697,8
42,6733,6738,6734,5
43,6800,6809,6802,9
44,6819,6824,6821,5
45,6882,6886,6884,4
46,7026,7030,7028,4
47,7068,7071,7069,3
48,7252,7254,7253,2
49,7269,7276,7270,7
50,8057,8061,8060,4
51,8089,8091,8090,2
52,8119,8125,8121,6
53,8221,8229,8222,8
54,8261,8274,8264,13
55,8283,8288,8284,5
56,8327,8332,8328,5
57,8377,8380,8378,3
58,8402,8407,8404,5
59,8466,8469,8467,3
60,8504,8513,8505,9
61,8528,8534,8529,6
62,8788,8799,8789,11
63,9004,9012,9006,8
64,9041,9044,9042,3
65,9146,9161,9147,15
66,9210,9229,9211,19
67,9249,9253,9250,4
68,9380,9387,9381,7
69,9783,9791,9784,8
70,9869,9878,9870,9
71,10771,10774,10772,3
72,10999,11004,11000,5
73,11097,11118,11098,21
74,11124,11129,11125,5
75,11879,11884,11880,5
76,12326,12334,12327,8
77,12774,12777,12776,3
78,12904,12906,12905,2
79,13414,13417,13415,3
80,13475,13478,13477,3
81,13522,13527,13524,5
82,13540,13544,13541,4
83,13649,13652,13651,3
84,14218,14222,14219,4
85,14497,14500,14499,3
86,14549,14558,14550,9
87,14626,14631,14628,5
88,15394,15401,15396,7
89,15492,15495,15493,3
90,16356,16361,16357,5
91,16684,16702,16685,18
92,16761,16763,16762,2
93,16796,16812,16797,16
94,16931,16936,16932,5
95,17056,17058,17057,2
96,17311,17315,17314,4
97,17427,17429,17428,2
98,17442,17445,17443,3
99,18253,18255,18254,2
100,18422,18427,18424,5
101,18616,18621,18617,5
102,19053,19057,19054,4
103,19084,19088,19086,4
104,19120,19126,19121,6
105,19177,19182,19179,5
106,19207,19211,19208,4
107,19230,19233,19231,3
108,19293,19295,19294,2
109,19479,19482,19480,3
110,19502,19510,19503,8
111,19538,19552,19539,14
112,19579,19585,19580,6
113,19695,19717,19697,22
114,19907,19912,19909,5
115,19923,19927,19924,4
116,20773,20778,20774,5
117,21967,21970,21968,3
118,21992,21997,21995,5
119,22035,22039,22037,4
120,22309,22311,22310,2
121,22599,22604,22601,5
122,22672,22677,22674,5
123,22702,22704,22703,2
124,22845,22853,22846,8
125,23077,23084,23078,7
126,23229,23235,23232,6
127,23392,23397,23393,5
128,23469,23471,23470,2
129,24597,24603,24599,6
130,24676,24681,24677,5
