,Start_blink,End_blink,Blink_frame,No_of_frames
0,214,218,214,4
1,253,259,255,6
2,283,287,285,4
3,307,315,310,8
4,324,328,326,4
5,513,520,517,7
6,556,560,558,4
7,609,615,611,6
8,642,648,642,6
9,800,804,802,4
10,826,829,826,3
11,921,935,921,14
12,973,1001,973,28
13,1051,1067,1051,16
14,1210,1232,1210,22
15,1312,1325,1312,13
16,1427,1439,1427,12
17,1642,1659,1645,17
18,1727,1740,1728,13
19,1801,1805,1801,4
20,2210,2212,2210,2
21,2569,2586,2571,17
22,3177,3184,3180,7
23,3803,3809,3803,6
24,3964,3998,3964,34
25,4185,4203,4185,18
26,5186,5353,5186,167
27,5369,5576,5369,207
28,5646,5653,5648,7
29,5720,5737,5722,17
30,5754,5773,5755,19
31,5791,5893,5791,102
32,6559,6561,6559,2
33,6915,6919,6915,4
34,7023,7034,7026,11
35,7779,7785,7779,6
36,8226,8285,8226,59
37,8877,8879,8877,2
38,9624,9633,9624,9
39,9719,9723,9721,4
40,9803,9827,9803,24
41,9828,9831,9828,3
42,10089,10094,10089,5
43,10353,10358,10355,5
44,10398,10404,10401,6
45,10552,10556,10552,4
46,10590,10608,10590,18
47,10734,10740,10734,6
48,10750,10755,10752,5
49,10957,10962,10957,5
50,10989,10992,10989,3
51,11049,11051,11049,2
52,11085,11089,11087,4
53,11820,11824,11820,4
54,12115,12121,12116,6
55,12684,12688,12685,4
56,12704,12707,12704,3
57,13210,13212,13210,2
58,13452,13455,13452,3
59,13503,13507,13503,4
60,13846,13857,13848,11
61,13888,13906,13888,18
62,13912,13977,13913,65
