,Start_blink,End_blink,Blink_frame,No_of_frames
0,57,58,57,1
1,79,84,80,5
2,109,116,112,7
3,128,130,129,2
4,224,229,225,5
5,262,276,264,14
6,584,587,585,3
7,600,610,602,10
8,646,670,648,24
9,1118,1126,1120,8
10,1153,1167,1154,14
11,1761,1767,1762,6
12,1819,1828,1822,9
13,2091,2096,2092,5
14,2452,2457,2453,5
15,2484,2492,2485,8
16,2605,2610,2609,5
17,2778,2780,2779,2
18,2815,2821,2816,6
19,3871,3874,3872,3
20,4417,4420,4418,3
21,4840,4846,4842,6
22,4950,4965,4951,15
23,4980,4985,4983,5
24,5043,5055,5044,12
25,5106,5120,5110,14
26,5139,5141,5140,2
27,5270,5271,5270,1
28,5387,5391,5389,4
29,5463,5467,5464,4
30,5704,5712,5705,8
31,5736,5747,5739,11
32,5783,5791,5784,8
33,5814,5820,5815,6
34,5907,5913,5909,6
35,6069,6083,6071,14
36,6086,6092,6087,6
37,6117,6122,6118,5
38,6198,6201,6199,3
39,6255,6258,6256,3
40,6375,6381,6377,6
41,6632,6641,6633,9
42,6670,6675,6672,5
43,6697,6705,6698,8
44,6734,6739,6735,5
45,6801,6810,6803,9
46,6820,6825,6822,5
47,6883,6887,6885,4
48,7027,7031,7029,4
49,7069,7072,7070,3
50,7253,7255,7254,2
51,7270,7277,7271,7
52,8058,8062,8061,4
53,8090,8092,8091,2
54,8120,8126,8122,6
55,8222,8230,8223,8
56,8262,8275,8265,13
57,8284,8289,8285,5
58,8328,8333,8329,5
59,8378,8381,8379,3
60,8403,8408,8405,5
61,8467,8470,8468,3
62,8505,8514,8506,9
63,8529,8535,8530,6
64,8789,8800,8790,11
65,9005,9013,9007,8
66,9042,9045,9043,3
67,9147,9162,9148,15
68,9211,9230,9212,19
69,9250,9254,9251,4
70,9381,9388,9382,7
71,9784,9792,9785,8
72,9870,9879,9871,9
73,10772,10775,10773,3
74,11000,11005,11001,5
75,11060,11098,11060,38
76,11099,11119,11099,20
77,11125,11130,11126,5
78,11880,11885,11881,5
79,12327,12335,12328,8
80,12775,12778,12777,3
81,12905,12907,12906,2
82,13415,13418,13416,3
83,13476,13479,13478,3
84,13523,13528,13525,5
85,13541,13545,13542,4
86,13650,13653,13652,3
87,14219,14223,14220,4
88,14498,14501,14500,3
89,14550,14559,14551,9
90,14627,14632,14629,5
91,15208,15210,15208,2
92,15395,15402,15397,7
93,15493,15496,15494,3
94,16357,16362,16358,5
95,16685,16703,16686,18
96,16762,16764,16763,2
97,16797,16813,16798,16
98,16932,16937,16933,5
99,17057,17059,17058,2
100,17312,17316,17315,4
101,17428,17430,17429,2
102,17443,17446,17444,3
103,18254,18256,18255,2
104,18423,18428,18425,5
105,18617,18622,18618,5
106,19054,19058,19055,4
107,19085,19089,19087,4
108,19121,19127,19122,6
109,19178,19183,19180,5
110,19208,19212,19209,4
111,19231,19234,19232,3
112,19294,19296,19295,2
113,19480,19483,19481,3
114,19503,19511,19504,8
115,19539,19553,19540,14
116,19580,19586,19581,6
117,19696,19718,19698,22
118,19908,19913,19910,5
119,19924,19928,19925,4
120,20774,20779,20775,5
121,20892,20899,20892,7
122,21968,21971,21969,3
123,21993,21998,21996,5
124,22036,22040,22038,4
125,22310,22312,22311,2
126,22600,22605,22602,5
127,22673,22678,22675,5
128,22703,22705,22704,2
129,22846,22854,22847,8
