,Start_blink,End_blink,Blink_frame,No_of_frames
0,11,16,13,5
1,129,135,132,6
2,148,152,149,4
3,195,199,196,4
4,239,244,243,5
5,280,286,284,6
6,342,347,344,5
7,382,385,383,3
8,452,455,453,3
9,549,552,550,3
10,628,632,629,4
11,715,719,718,4
12,954,956,955,2
13,1282,1285,1284,3
14,1429,1433,1432,4
15,1494,1496,1495,2
16,1564,1567,1565,3
17,1673,1697,1674,24
18,1736,1739,1737,3
19,1803,1808,1804,5
20,1817,1822,1820,5
21,1872,1874,1873,2
22,1899,1904,1901,5
23,2186,2188,2187,2
24,2234,2238,2235,4
25,2343,2356,2346,13
26,2437,2440,2438,3
27,2520,2524,2522,4
28,2585,2590,2588,5
29,2688,2692,2689,4
30,2741,2744,2742,3
31,2851,2855,2852,4
32,2917,2921,2918,4
33,3061,3065,3062,4
34,3197,3200,3198,3
35,3302,3308,3304,6
36,3490,3492,3491,2
37,3544,3546,3545,2
38,3601,3603,3602,2
39,3767,3771,3768,4
40,3825,3829,3827,4
41,3857,3861,3859,4
42,4082,4084,4083,2
43,4269,4273,4270,4
44,4287,4291,4288,4
45,4345,4349,4347,4
46,4577,4580,4578,3
47,4673,4677,4675,4
48,4721,4723,4722,2
49,4854,4857,4855,3
50,4947,4951,4949,4
51,5027,5031,5028,4
52,5074,5076,5075,2
53,5138,5143,5139,5
54,5260,5262,5261,2
55,5506,5509,5507,3
56,5638,5659,5640,21
57,5687,5689,5688,2
58,5793,5798,5794,5
59,5835,5845,5836,10
60,5866,5869,5867,3
61,5920,5923,5922,3
62,5939,5942,5940,3
63,5960,5963,5962,3
64,5973,5976,5974,3
65,6054,6057,6055,3
66,6073,6080,6074,7
67,6188,6193,6189,5
68,6242,6247,6243,5
69,6366,6368,6367,2
70,6401,6404,6402,3
71,6415,6417,6416,2
72,6464,6467,6465,3
73,6515,6519,6517,4
74,6566,6570,6567,4
75,6756,6759,6758,3
76,6861,6864,6862,3
77,6873,6877,6874,4
78,6960,6962,6961,2
79,6980,6983,6981,3
80,7176,7185,7177,9
81,7215,7221,7216,6
82,7234,7240,7236,6
83,7265,7267,7266,2
84,7403,7408,7406,5
